Stn Code,Sampling Date,State,City/Town/Village/Area,Agency,Type of Location,SO2,NO2,RSPM/PM10,SPM
8,January - M011992,West Bengal,Howrah,West Bengal Pollution Control Board,Industrial Area,47.9,104.6,NA,569
9,January - M011992,West Bengal,Howrah,West Bengal Pollution Control Board,Industrial Area,38.6,58.9,NA,310
10,January - M011992,West Bengal,Howrah,West Bengal Pollution Control Board,Industrial Area,63.6,58.2,NA,412
11,January - M011992,West Bengal,Howrah,West Bengal Pollution Control Board,Industrial Area,17.9,53.9,NA,221
14,January - M011992,West Bengal,Haldia,CMEC,Industrial Area,11.2,19.6,NA,49
15,January - M011992,West Bengal,Haldia,CMEC,Industrial Area,8.8,18,NA,84
162,January - M011992,West Bengal,Calcutta,NA,Industrial Area,54.4,54.8,NA,NA
163,January - M011992,West Bengal,Calcutta,NA,"Residential, Rural and other Areas",59.8,61.1,NA,570
164,January - M011992,West Bengal,Calcutta,NA,"Residential, Rural and other Areas",81,56.8,NA,568
8,February - M021992,West Bengal,Howrah,West Bengal Pollution Control Board,Industrial Area,52.9,74.2,NA,303
9,February - M021992,West Bengal,Howrah,West Bengal Pollution Control Board,Industrial Area,24.9,61.4,NA,198
10,February - M021992,West Bengal,Howrah,West Bengal Pollution Control Board,Industrial Area,67.1,60.9,NA,304
11,February - M021992,West Bengal,Howrah,West Bengal Pollution Control Board,Industrial Area,32.7,57.2,NA,140
14,February - M021992,West Bengal,Haldia,CMEC,Industrial Area,7.6,23.9,NA,63
15,February - M021992,West Bengal,Haldia,CMEC,Industrial Area,11.9,18.3,NA,62
8,March - M031992,West Bengal,Howrah,West Bengal Pollution Control Board,Industrial Area,54.9,64.8,NA,335
9,March - M031992,West Bengal,Howrah,West Bengal Pollution Control Board,Industrial Area,22.4,56.3,NA,212
10,March - M031992,West Bengal,Howrah,West Bengal Pollution Control Board,Industrial Area,41.9,58.9,NA,322
11,March - M031992,West Bengal,Howrah,West Bengal Pollution Control Board,Industrial Area,20.2,66.1,NA,139
14,March - M031992,West Bengal,Haldia,CMEC,Industrial Area,36.5,116.2,NA,155
15,March - M031992,West Bengal,Haldia,CMEC,Industrial Area,31.9,72.9,NA,148
163,March - M031992,West Bengal,Calcutta,NA,"Residential, Rural and other Areas",28,28.4,NA,NA
162,March - M031992,West Bengal,Calcutta,NA,Industrial Area,55.4,31.7,NA,NA
8,April - M041992,West Bengal,Howrah,West Bengal Pollution Control Board,Industrial Area,36.6,55.1,NA,260
9,April - M041992,West Bengal,Howrah,West Bengal Pollution Control Board,Industrial Area,13.4,52.5,NA,223
10,April - M041992,West Bengal,Howrah,West Bengal Pollution Control Board,Industrial Area,43.5,55.4,NA,409
11,April - M041992,West Bengal,Howrah,West Bengal Pollution Control Board,Industrial Area,12.3,38.8,NA,137
14,April - M041992,West Bengal,Haldia,CMEC,Industrial Area,33,68.5,NA,150
15,April - M041992,West Bengal,Haldia,CMEC,Industrial Area,33.5,85.6,NA,203
163,April - M041992,West Bengal,Calcutta,NA,"Residential, Rural and other Areas",27.5,29.7,NA,NA
162,April - M041992,West Bengal,Calcutta,NA,Industrial Area,47.6,24.3,NA,NA
8,May - M051992,West Bengal,Howrah,West Bengal Pollution Control Board,Industrial Area,42.8,126.2,NA,321
