Stn Code,Sampling Date,State,City/Town/Village/Area,Agency,Type of Location,SO2,NO2,RSPM/PM10,SPM
226,January - M011998,Orissa,Rourkela,Orissa Pollution Control Board,NA,27.4,29.4,NA,249
227,January - M011998,Orissa,Rourkela,Orissa Pollution Control Board,NA,25.1,26.9,NA,192
70,January - M011998,Orissa,Angul,Orissa Pollution Control Board,"Residential, Rural and other Areas",22.8,21.3,NA,137
231,January - M011998,Orissa,Nalco,Orissa Pollution Control Board,NA,10.9,7.6,NA,125
68,January - M011998,Orissa,Talcher,Orissa Pollution Control Board,Industrial Area,17.5,16.2,NA,239
228,January - M011998,Orissa,Rourkela,Orissa Pollution Control Board,NA,9,16.2,NA,143
229,January - M011998,Orissa,Rourkela,Orissa Pollution Control Board,NA,20.4,24.1,NA,171
226,February - M021998,Orissa,Rourkela,Orissa Pollution Control Board,NA,29.5,24.3,NA,250
227,February - M021998,Orissa,Rourkela,Orissa Pollution Control Board,NA,29.8,16.5,NA,165
70,February - M021998,Orissa,Angul,Orissa Pollution Control Board,"Residential, Rural and other Areas",12.2,9.8,NA,138
231,February - M021998,Orissa,Nalco,Orissa Pollution Control Board,NA,11,11.1,NA,125
68,February - M021998,Orissa,Talcher,Orissa Pollution Control Board,Industrial Area,16.5,16.5,NA,323
228,February - M021998,Orissa,Rourkela,Orissa Pollution Control Board,NA,10.8,14.5,NA,133
229,February - M021998,Orissa,Rourkela,Orissa Pollution Control Board,NA,14.1,24.6,NA,158
226,March - M031998,Orissa,Rourkela,Orissa Pollution Control Board,NA,34.8,NA,NA,210
227,March - M031998,Orissa,Rourkela,Orissa Pollution Control Board,NA,35,13.6,NA,198
70,March - M031998,Orissa,Angul,Orissa Pollution Control Board,"Residential, Rural and other Areas",22.3,14.4,NA,195
231,March - M031998,Orissa,Nalco,Orissa Pollution Control Board,NA,10.8,18,NA,159
68,March - M031998,Orissa,Talcher,Orissa Pollution Control Board,Industrial Area,16.7,15.7,NA,224
228,March - M031998,Orissa,Rourkela,Orissa Pollution Control Board,NA,8.9,19.2,NA,118
