Stn Code,Sampling Date,State,City/Town/Village/Area,Agency,Type of Location,SO2,NO2,RSPM/PM10,SPM
101,August - M082002,Gujarat,Ahmedabad,Gujarat Pollution Control Board,Industrial Area,20,29.3,NA,339
101,September - M092002,Gujarat,Ahmedabad,Gujarat Pollution Control Board,Industrial Area,18.3,34.5,NA,342
101,October - M102002,Gujarat,Ahmedabad,Gujarat Pollution Control Board,Industrial Area,18.9,32.5,NA,331
101,November - M112002,Gujarat,Ahmedabad,Gujarat Pollution Control Board,Industrial Area,22.3,35.5,NA,343
101,December - M122002,Gujarat,Ahmedabad,Gujarat Pollution Control Board,Industrial Area,21.1,33.5,NA,372
101,Annual - M132002,Gujarat,Ahmedabad,Gujarat Pollution Control Board,Industrial Area,20.1,33,NA,346
102,August - M082002,Gujarat,Ahmedabad,Gujarat Pollution Control Board,"Residential, Rural and other Areas",15.7,23.2,NA,261
102,September - M092002,Gujarat,Ahmedabad,Gujarat Pollution Control Board,"Residential, Rural and other Areas",16.1,28.6,NA,269
102,October - M102002,Gujarat,Ahmedabad,Gujarat Pollution Control Board,"Residential, Rural and other Areas",17.7,29.5,NA,260
102,November - M112002,Gujarat,Ahmedabad,Gujarat Pollution Control Board,"Residential, Rural and other Areas",18.5,29.8,NA,306
102,December - M122002,Gujarat,Ahmedabad,Gujarat Pollution Control Board,"Residential, Rural and other Areas",20.8,27.5,NA,231
102,Annual - M132002,Gujarat,Ahmedabad,Gujarat Pollution Control Board,"Residential, Rural and other Areas",17.7,27.8,NA,265
103,August - M082002,Gujarat,Ahmedabad,Gujarat Pollution Control Board,"Residential, Rural and other Areas",7.6,10.9,NA,81
103,September - M092002,Gujarat,Ahmedabad,Gujarat Pollution Control Board,"Residential, Rural and other Areas",8.9,16.7,NA,126
103,October - M102002,Gujarat,Ahmedabad,Gujarat Pollution Control Board,"Residential, Rural and other Areas",8.2,14.3,NA,124
103,November - M112002,Gujarat,Ahmedabad,Gujarat Pollution Control Board,"Residential, Rural and other Areas",8.8,16.1,NA,165
103,December - M122002,Gujarat,Ahmedabad,Gujarat Pollution Control Board,"Residential, Rural and other Areas",10.4,16.8,NA,135
103,Annual - M132002,Gujarat,Ahmedabad,Gujarat Pollution Control Board,"Residential, Rural and other Areas",8.9,15.3,NA,131
153,January - M012002,Gujarat,Ahmedabad,NEER,"Residential, Rural and other Areas",9.2,44.2,NA,254
153,February - M022002,Gujarat,Ahmedabad,NEER,"Residential, Rural and other Areas",11,46.7,NA,299
153,March - M032002,Gujarat,Ahmedabad,NEER,"Residential, Rural and other Areas",6.8,35.3,NA,203
153,April - M042002,Gujarat,Ahmedabad,NEER,"Residential, Rural and other Areas",8.8,36.6,NA,227
153,May - M052002,Gujarat,Ahmedabad,NEER,"Residential, Rural and other Areas",8.8,38.2,NA,175
153,June - M062002,Gujarat,Ahmedabad,NEER,"Residential, Rural and other Areas",9.2,12.9,NA,128
153,July - M072002,Gujarat,Ahmedabad,NEER,"Residential, Rural and other Areas",7.2,21.7,NA,128
153,August - M082002,Gujarat,Ahmedabad,NEER,"Residential, Rural and other Areas",7.2,29.7,NA,175
153,September - M092002,Gujarat,Ahmedabad,NEER,"Residential, Rural and other Areas",7,29.8,NA,223
153,October - M102002,Gujarat,Ahmedabad,NEER,"Residential, Rural and other Areas",7,36.4,NA,342
153,November - M112002,Gujarat,Ahmedabad,NEER,"Residential, Rural and other Areas",7.3,38.5,NA,256
153,December - M122002,Gujarat,Ahmedabad,NEER,"Residential, Rural and other Areas",7.4,39.4,NA,215
153,Annual - M132002,Gujarat,Ahmedabad,NEER,"Residential, Rural and other Areas",8.1,34.1,NA,219
154,January - M012002,Gujarat,Ahmedabad,NA,Industrial Area,9.4,53.3,NA,351
154,February - M022002,Gujarat,Ahmedabad,NA,Industrial Area,12.5,53.4,NA,302
154,March - M032002,Gujarat,Ahmedabad,NA,Industrial Area,8,45.3,NA,211
154,April - M042002,Gujarat,Ahmedabad,NA,Industrial Area,10.6,43.9,NA,267
154,May - M052002,Gujarat,Ahmedabad,NA,Industrial Area,12.1,45.5,NA,229
154,June - M062002,Gujarat,Ahmedabad,NA,Industrial Area,12.6,28.2,NA,172
154,July - M072002,Gujarat,Ahmedabad,NA,Industrial Area,11.7,32.7,NA,163
154,August - M082002,Gujarat,Ahmedabad,NA,Industrial Area,10.5,38.6,NA,204
154,September - M092002,Gujarat,Ahmedabad,NA,Industrial Area,8.3,37.4,NA,254
154,October - M102002,Gujarat,Ahmedabad,NA,Industrial Area,7.5,41.9,NA,356
154,November - M112002,Gujarat,Ahmedabad,NA,Industrial Area,8,42.5,NA,324
154,December - M122002,Gujarat,Ahmedabad,NA,Industrial Area,8.4,42.5,NA,270
154,Annual - M132002,Gujarat,Ahmedabad,NA,Industrial Area,10,42.1,NA,258
155,January - M012002,Gujarat,Ahmedabad,NA,"Residential, Rural and other Areas",8.9,47.3,NA,303
155,February - M022002,Gujarat,Ahmedabad,NA,"Residential, Rural and other Areas",10.7,46.1,NA,250
155,March - M032002,Gujarat,Ahmedabad,NA,"Residential, Rural and other Areas",7.1,40.1,NA,200
155,April - M042002,Gujarat,Ahmedabad,NA,"Residential, Rural and other Areas",10,41.4,NA,247
155,May - M052002,Gujarat,Ahmedabad,NA,"Residential, Rural and other Areas",10.1,42.9,NA,178
155,June - M062002,Gujarat,Ahmedabad,NA,"Residential, Rural and other Areas",11.5,25.7,NA,144
155,July - M072002,Gujarat,Ahmedabad,NA,"Residential, Rural and other Areas",9.2,27.4,NA,144
155,August - M082002,Gujarat,Ahmedabad,NA,"Residential, Rural and other Areas",8.4,35.2,NA,187
155,September - M092002,Gujarat,Ahmedabad,NA,"Residential, Rural and other Areas",7.2,35.1,NA,233
