Stn Code,Sampling Date,State,City/Town/Village/Area,Agency,Type of Location,SO2,NO2,RSPM/PM10,SPM
247,January - M012000,Gujarat,Bharuch,Gujarat Pollution Control Board,NA,18.2,23.6,NA,138
248,January - M012000,Gujarat,Bharuch,Gujarat Pollution Control Board,NA,NA,13.3,NA,164
153,January - M012000,Gujarat,Ahmedabad,NEER,"Residential, Rural and other Areas",7,26,NA,393
154,January - M012000,Gujarat,Ahmedabad,NA,Industrial Area,9.1,46.4,NA,320
155,January - M012000,Gujarat,Ahmedabad,NA,"Residential, Rural and other Areas",14.7,50.4,NA,604
247,February - M022000,Gujarat,Bharuch,Gujarat Pollution Control Board,NA,19.7,23.7,NA,128
248,February - M022000,Gujarat,Bharuch,Gujarat Pollution Control Board,NA,NA,12.6,NA,140
153,February - M022000,Gujarat,Ahmedabad,NEER,"Residential, Rural and other Areas",6.8,20.5,NA,485
154,February - M022000,Gujarat,Ahmedabad,NA,Industrial Area,6.5,33.3,NA,685
155,February - M022000,Gujarat,Ahmedabad,NA,"Residential, Rural and other Areas",12.1,35.5,NA,732
247,March - M032000,Gujarat,Bharuch,Gujarat Pollution Control Board,NA,18.7,22.4,NA,116
248,March - M032000,Gujarat,Bharuch,Gujarat Pollution Control Board,NA,14.6,13.6,NA,159
153,March - M032000,Gujarat,Ahmedabad,NEER,"Residential, Rural and other Areas",6.4,14.8,NA,446
154,March - M032000,Gujarat,Ahmedabad,NA,Industrial Area,8.8,31.1,NA,439
155,March - M032000,Gujarat,Ahmedabad,NA,"Residential, Rural and other Areas",7.4,36.9,NA,537
247,April - M042000,Gujarat,Bharuch,Gujarat Pollution Control Board,NA,18.2,21.3,NA,111
248,April - M042000,Gujarat,Bharuch,Gujarat Pollution Control Board,NA,NA,12.4,NA,215
153,April - M042000,Gujarat,Ahmedabad,NEER,"Residential, Rural and other Areas",8.9,15.7,NA,188
154,April - M042000,Gujarat,Ahmedabad,NA,Industrial Area,7.6,20.5,NA,245
155,April - M042000,Gujarat,Ahmedabad,NA,"Residential, Rural and other Areas",8,35.2,NA,413
247,May - M052000,Gujarat,Bharuch,Gujarat Pollution Control Board,NA,17.2,20.2,NA,37
248,May - M052000,Gujarat,Bharuch,Gujarat Pollution Control Board,NA,NA,11.2,NA,64
153,May - M052000,Gujarat,Ahmedabad,NEER,"Residential, Rural and other Areas",6,13.1,NA,327
154,May - M052000,Gujarat,Ahmedabad,NA,Industrial Area,7.1,33.8,NA,373
155,May - M052000,Gujarat,Ahmedabad,NA,"Residential, Rural and other Areas",6.6,32.9,NA,494
247,June - M062000,Gujarat,Bharuch,Gujarat Pollution Control Board,NA,17.1,19.9,NA,28
248,June - M062000,Gujarat,Bharuch,Gujarat Pollution Control Board,NA,NA,10.4,NA,59
153,June - M062000,Gujarat,Ahmedabad,NEER,"Residential, Rural and other Areas",7.2,10.2,NA,164
154,June - M062000,Gujarat,Ahmedabad,NA,Industrial Area,11.7,32.6,NA,373
155,June - M062000,Gujarat,Ahmedabad,NA,"Residential, Rural and other Areas",8.2,42.7,NA,341
247,July - M072000,Gujarat,Bharuch,Gujarat Pollution Control Board,NA,18,21,NA,39
248,July - M072000,Gujarat,Bharuch,Gujarat Pollution Control Board,NA,NA,38.7,NA,45
153,July - M072000,Gujarat,Ahmedabad,NEER,"Residential, Rural and other Areas",6.4,21.9,NA,176
154,July - M072000,Gujarat,Ahmedabad,NA,Industrial Area,10.5,35.5,NA,323
155,July - M072000,Gujarat,Ahmedabad,NA,"Residential, Rural and other Areas",9.8,28.2,NA,319
247,August - M082000,Gujarat,Bharuch,Gujarat Pollution Control Board,NA,15.9,18.1,NA,30
248,August - M082000,Gujarat,Bharuch,Gujarat Pollution Control Board,NA,NA,25.5,NA,61
153,August - M082000,Gujarat,Ahmedabad,NEER,"Residential, Rural and other Areas",8.2,6.7,NA,147
154,August - M082000,Gujarat,Ahmedabad,NA,Industrial Area,10.8,27,NA,306
155,August - M082000,Gujarat,Ahmedabad,NA,"Residential, Rural and other Areas",13.6,18.6,NA,513
247,September - M092000,Gujarat,Bharuch,Gujarat Pollution Control Board,NA,17.2,19.2,NA,28
248,September - M092000,Gujarat,Bharuch,Gujarat Pollution Control Board,NA,NA,24.3,NA,63
153,September - M092000,Gujarat,Ahmedabad,NEER,"Residential, Rural and other Areas",6.5,11.8,NA,249
154,September - M092000,Gujarat,Ahmedabad,NA,Industrial Area,9.3,23.1,NA,317
155,September - M092000,Gujarat,Ahmedabad,NA,"Residential, Rural and other Areas",9.4,23.6,NA,257
247,October - M102000,Gujarat,Bharuch,Gujarat Pollution Control Board,NA,16.8,18.5,NA,34
248,October - M102000,Gujarat,Bharuch,Gujarat Pollution Control Board,NA,NA,25,NA,59
153,October - M102000,Gujarat,Ahmedabad,NEER,"Residential, Rural and other Areas",7.2,13.7,NA,183
154,October - M102000,Gujarat,Ahmedabad,NA,Industrial Area,10.5,26.5,NA,368
155,October - M102000,Gujarat,Ahmedabad,NA,"Residential, Rural and other Areas",10,30.3,NA,409
247,November - M112000,Gujarat,Bharuch,Gujarat Pollution Control Board,NA,15.4,18,NA,34
248,November - M112000,Gujarat,Bharuch,Gujarat Pollution Control Board,NA,NA,21.1,NA,77
153,November - M112000,Gujarat,Ahmedabad,NEER,"Residential, Rural and other Areas",6.4,25.2,NA,206
154,November - M112000,Gujarat,Ahmedabad,NA,Industrial Area,7.9,62.4,NA,426
155,November - M112000,Gujarat,Ahmedabad,NA,"Residential, Rural and other Areas",6.1,39.5,NA,391
247,December - M122000,Gujarat,Bharuch,Gujarat Pollution Control Board,NA,14.9,18.4,NA,48
248,December - M122000,Gujarat,Bharuch,Gujarat Pollution Control Board,NA,NA,19.3,NA,79
153,December - M122000,Gujarat,Ahmedabad,NEER,"Residential, Rural and other Areas",6.1,19.7,NA,636
154,December - M122000,Gujarat,Ahmedabad,NA,Industrial Area,9.1,53.5,NA,738
155,December - M122000,Gujarat,Ahmedabad,NA,"Residential, Rural and other Areas",7.2,35.4,NA,621
