Sampling Date,State,City/Town/Village/Area,Location of Monitoring Station,Type of Location,SO2,NO2,RSPM/PM10,SPM
15/1/2006,Chandigarh,Chandigarh,Industrial Area,Industrial Areas,NA,21.9,182,325
2/3/2006,Chandigarh,Chandigarh,Industrial Area,Industrial Areas,NA,7.8,159,291
17/5/2006,Chandigarh,Chandigarh,Industrial Area,Industrial Areas,NA,18.3,173,286
19/5/2006,Chandigarh,Chandigarh,Industrial Area,Industrial Areas,NA,22.5,149,289
22/5/2006,Chandigarh,Chandigarh,Industrial Area,Industrial Areas,NA,17.2,114,207
24/5/2006,Chandigarh,Chandigarh,Industrial Area,Industrial Areas,NA,6.5,223,385
26/5/2006,Chandigarh,Chandigarh,Industrial Area,Industrial Areas,NA,6,176,334
29/5/2006,Chandigarh,Chandigarh,Industrial Area,Industrial Areas,NA,9.9,139,248
31/5/2006,Chandigarh,Chandigarh,Industrial Area,Industrial Areas,NA,24.8,99,236
6/2/2006,Chandigarh,Chandigarh,Industrial Area,Industrial Areas,NA,16.6,201,340
6/5/2006,Chandigarh,Chandigarh,Industrial Area,Industrial Areas,NA,7.6,84,186
6/7/2006,Chandigarh,Chandigarh,Industrial Area,Industrial Areas,NA,15.3,106,264
6/9/2006,Chandigarh,Chandigarh,Industrial Area,Industrial Areas,NA,6.8,194,371
6/12/2006,Chandigarh,Chandigarh,Industrial Area,Industrial Areas,NA,25,246,480
14/6/2006,Chandigarh,Chandigarh,Industrial Area,Industrial Areas,NA,18.3,148,347
16/6/2006,Chandigarh,Chandigarh,Industrial Area,Industrial Areas,NA,16.3,118,222
19/6/2006,Chandigarh,Chandigarh,Industrial Area,Industrial Areas,NA,19.6,138,286
21/6/2006,Chandigarh,Chandigarh,Industrial Area,Industrial Areas,NA,15.5,222,435
23/6/2006,Chandigarh,Chandigarh,Industrial Area,Industrial Areas,NA,28.3,119,295
26/6/2006,Chandigarh,Chandigarh,Industrial Area,Industrial Areas,NA,26.8,77,206
28/6/2006,Chandigarh,Chandigarh,Industrial Area,Industrial Areas,NA,NA,52,120
30/6/2006,Chandigarh,Chandigarh,Industrial Area,Industrial Areas,NA,NA,61,135
7/3/2006,Chandigarh,Chandigarh,Industrial Area,Industrial Areas,NA,NA,122,241
