Stn Code,Sampling Date,State,City/Town/Village/Area,Agency,Type of Location,SO2,NO2,RSPM/PM10,SPM
95,February_1995,Andhra Pradesh,Hyderabad,Andhra Pradesh  Pollution Control Board,NA,10.8,91.4,NA,236
95,March_1995,Andhra Pradesh,Hyderabad,Andhra Pradesh  Pollution Control Board,NA,20,59.4,NA,328
95,April_1995,Andhra Pradesh,Hyderabad,Andhra Pradesh  Pollution Control Board,NA,19.1,85.1,NA,251
95,May_1995,Andhra Pradesh,Hyderabad,Andhra Pradesh  Pollution Control Board,NA,44.3,192.4,NA,209
95,June_1995,Andhra Pradesh,Hyderabad,Andhra Pradesh  Pollution Control Board,NA,20.2,57.4,NA,226
95,July_1995,Andhra Pradesh,Hyderabad,Andhra Pradesh  Pollution Control Board,NA,26.8,101.7,NA,247
95,August_1995,Andhra Pradesh,Hyderabad,Andhra Pradesh  Pollution Control Board,NA,31,111.3,NA,236
95,November_1995,Andhra Pradesh,Hyderabad,Andhra Pradesh  Pollution Control Board,NA,40.6,87.2,NA,362
95,December_1995,Andhra Pradesh,Hyderabad,Andhra Pradesh  Pollution Control Board,NA,22.7,41.6,NA,284
95,Annual_1995,Andhra Pradesh,Hyderabad,Andhra Pradesh  Pollution Control Board,NA,27.1,86.6,NA,279
150,January_1995,Andhra Pradesh,Hyderabad,NA,"Residential, Rural and other Areas",13.9,17.3,NA,82
150,February_1995,Andhra Pradesh,Hyderabad,NA,"Residential, Rural and other Areas",9.3,16.2,NA,127
150,March_1995,Andhra Pradesh,Hyderabad,NA,"Residential, Rural and other Areas",11,20.5,NA,134
150,April_1995,Andhra Pradesh,Hyderabad,NA,"Residential, Rural and other Areas",9.6,14,NA,115
150,May_1995,Andhra Pradesh,Hyderabad,NA,"Residential, Rural and other Areas",8.5,15.6,NA,168
150,July_1995,Andhra Pradesh,Hyderabad,NA,"Residential, Rural and other Areas",12.8,18.4,NA,120
150,August_1995,Andhra Pradesh,Hyderabad,NA,"Residential, Rural and other Areas",14.8,15.3,NA,120
150,September_1995,Andhra Pradesh,Hyderabad,NA,"Residential, Rural and other Areas",19,24.2,NA,146
150,October_1995,Andhra Pradesh,Hyderabad,NA,"Residential, Rural and other Areas",7.9,10.9,NA,63
150,November_1995,Andhra Pradesh,Hyderabad,NA,"Residential, Rural and other Areas",11.5,7.9,NA,232
150,December_1995,Andhra Pradesh,Hyderabad,NA,"Residential, Rural and other Areas",14.3,20.4,NA,151
150,Annual_1995,Andhra Pradesh,Hyderabad,NA,"Residential, Rural and other Areas",12.2,16.5,NA,132
151,January_1995,Andhra Pradesh,Hyderabad,NA,Industrial Area,10.1,11.1,NA,39
151,February_1995,Andhra Pradesh,Hyderabad,NA,Industrial Area,14.4,11,NA,143
151,March_1995,Andhra Pradesh,Hyderabad,NA,Industrial Area,9.1,15.3,NA,102
151,April_1995,Andhra Pradesh,Hyderabad,NA,Industrial Area,7.9,11.4,NA,70
151,May_1995,Andhra Pradesh,Hyderabad,NA,Industrial Area,7.1,8.6,NA,75
151,June_1995,Andhra Pradesh,Hyderabad,NA,Industrial Area,10.7,22.5,NA,122
151,July_1995,Andhra Pradesh,Hyderabad,NA,Industrial Area,11.5,15.7,NA,82
151,August_1995,Andhra Pradesh,Hyderabad,NA,Industrial Area,22.1,18.2,NA,146
151,September_1995,Andhra Pradesh,Hyderabad,NA,Industrial Area,8.2,13.3,NA,128
151,October_1995,Andhra Pradesh,Hyderabad,NA,Industrial Area,16.9,16.1,NA,62
151,November_1995,Andhra Pradesh,Hyderabad,NA,Industrial Area,10.5,20.1,NA,88
151,December_1995,Andhra Pradesh,Hyderabad,NA,Industrial Area,9.1,14.8,NA,75
151,Annual_1995,Andhra Pradesh,Hyderabad,NA,Industrial Area,11.8,14.8,NA,93
152,January_1995,Andhra Pradesh,Hyderabad,NA,"Residential, Rural and other Areas",38.1,34.8,NA,218
152,February_1995,Andhra Pradesh,Hyderabad,NA,"Residential, Rural and other Areas",28.1,38.9,NA,240
152,March_1995,Andhra Pradesh,Hyderabad,NA,"Residential, Rural and other Areas",18.1,39,NA,251
152,April_1995,Andhra Pradesh,Hyderabad,NA,"Residential, Rural and other Areas",27,35.4,NA,184
152,May_1995,Andhra Pradesh,Hyderabad,NA,"Residential, Rural and other Areas",13.8,21.4,NA,175
152,June_1995,Andhra Pradesh,Hyderabad,NA,"Residential, Rural and other Areas",13.7,37.6,NA,209
152,July_1995,Andhra Pradesh,Hyderabad,NA,"Residential, Rural and other Areas",10.1,32.1,NA,145
152,August_1995,Andhra Pradesh,Hyderabad,NA,"Residential, Rural and other Areas",10.8,31.8,NA,238
152,September_1995,Andhra Pradesh,Hyderabad,NA,"Residential, Rural and other Areas",6.3,26.6,NA,122
152,October_1995,Andhra Pradesh,Hyderabad,NA,"Residential, Rural and other Areas",17.7,36.8,NA,143
152,November_1995,Andhra Pradesh,Hyderabad,NA,"Residential, Rural and other Areas",41,35.4,NA,171
152,December_1995,Andhra Pradesh,Hyderabad,NA,"Residential, Rural and other Areas",11.4,62.3,NA,243
