Stn Code,Sampling Date,State,City/Town/Village/Area,Agency,Type of Location,SO2,NO2,RSPM/PM10,SPM
65,January - M011998,Madhya Pradesh,Bhilai,Madhya Pradesh  Pollution Control Board,"Residential, Rural and other Areas",32,35.8,NA,364
67,January - M011998,Madhya Pradesh,Bhilai,Madhya Pradesh  Pollution Control Board,"Residential, Rural and other Areas",NA,32.3,NA,201
82,January - M011998,Madhya Pradesh,Nagda,Madhya Pradesh  Pollution Control Board,Industrial Area,87.6,37.6,NA,198
84,January - M011998,Madhya Pradesh,Nagda,Madhya Pradesh  Pollution Control Board,"Residential, Rural and other Areas",46.2,65.6,NA,214
122,January - M011998,Madhya Pradesh,Bhopal,Madhya Pradesh  Pollution Control Board,"Residential, Rural and other Areas",20.1,32.5,NA,466
123,January - M011998,Madhya Pradesh,Bhopal,Madhya Pradesh  Pollution Control Board,Industrial Area,19.9,31,NA,404
127,January - M011998,Madhya Pradesh,Indore,Madhya Pradesh  Pollution Control Board,Industrial Area,7.7,9.8,NA,297
128,January - M011998,Madhya Pradesh,Indore,Madhya Pradesh  Pollution Control Board,"Residential, Rural and other Areas",6.9,11.7,NA,302
129,January - M011998,Madhya Pradesh,Satna,Madhya Pradesh  Pollution Control Board,"Residential, Rural and other Areas",12.9,15.1,NA,196
130,January - M011998,Madhya Pradesh,Satna,Madhya Pradesh  Pollution Control Board,Industrial Area,12.6,13.7,NA,306
131,January - M011998,Madhya Pradesh,Indore,Madhya Pradesh  Pollution Control Board,"Residential, Rural and other Areas",5.8,8.9,NA,232
201,January - M011998,Madhya Pradesh,Korba,Madhya Pradesh  Pollution Control Board,NA,14.7,20.9,NA,229
222,January - M011998,Madhya Pradesh,Raipur,Madhya Pradesh  Pollution Control Board,NA,8.8,27.3,NA,263
223,January - M011998,Madhya Pradesh,Raipur,Madhya Pradesh  Pollution Control Board,NA,7.5,21.4,NA,248
65,February - M021998,Madhya Pradesh,Bhilai,Madhya Pradesh  Pollution Control Board,"Residential, Rural and other Areas",31.1,34.7,NA,260
67,February - M021998,Madhya Pradesh,Bhilai,Madhya Pradesh  Pollution Control Board,"Residential, Rural and other Areas",NA,32.5,NA,213
82,February - M021998,Madhya Pradesh,Nagda,Madhya Pradesh  Pollution Control Board,Industrial Area,65.5,29.7,NA,148
84,February - M021998,Madhya Pradesh,Nagda,Madhya Pradesh  Pollution Control Board,"Residential, Rural and other Areas",31.2,45.8,NA,185
122,February - M021998,Madhya Pradesh,Bhopal,Madhya Pradesh  Pollution Control Board,"Residential, Rural and other Areas",17.8,28.1,NA,443
123,February - M021998,Madhya Pradesh,Bhopal,Madhya Pradesh  Pollution Control Board,Industrial Area,16.9,27.5,NA,423
127,February - M021998,Madhya Pradesh,Indore,Madhya Pradesh  Pollution Control Board,Industrial Area,11.6,12.7,NA,484
128,February - M021998,Madhya Pradesh,Indore,Madhya Pradesh  Pollution Control Board,"Residential, Rural and other Areas",10.4,11.1,NA,390
129,February - M021998,Madhya Pradesh,Satna,Madhya Pradesh  Pollution Control Board,"Residential, Rural and other Areas",12.7,13.7,NA,202
130,February - M021998,Madhya Pradesh,Satna,Madhya Pradesh  Pollution Control Board,Industrial Area,13.6,15,NA,312
131,February - M021998,Madhya Pradesh,Indore,Madhya Pradesh  Pollution Control Board,"Residential, Rural and other Areas",7.9,11.7,NA,359
201,February - M021998,Madhya Pradesh,Korba,Madhya Pradesh  Pollution Control Board,NA,15.9,21.6,NA,207
222,February - M021998,Madhya Pradesh,Raipur,Madhya Pradesh  Pollution Control Board,NA,9.3,28.3,NA,278
223,February - M021998,Madhya Pradesh,Raipur,Madhya Pradesh  Pollution Control Board,NA,8.2,25.5,NA,269
65,March - M031998,Madhya Pradesh,Bhilai,Madhya Pradesh  Pollution Control Board,"Residential, Rural and other Areas",31.2,34.8,NA,278
67,March - M031998,Madhya Pradesh,Bhilai,Madhya Pradesh  Pollution Control Board,"Residential, Rural and other Areas",NA,31.9,NA,238
82,March - M031998,Madhya Pradesh,Nagda,Madhya Pradesh  Pollution Control Board,Industrial Area,71.6,33.2,NA,156
84,March - M031998,Madhya Pradesh,Nagda,Madhya Pradesh  Pollution Control Board,"Residential, Rural and other Areas",43.4,51.1,NA,206
122,March - M031998,Madhya Pradesh,Bhopal,Madhya Pradesh  Pollution Control Board,"Residential, Rural and other Areas",16.8,27.3,NA,408
123,March - M031998,Madhya Pradesh,Bhopal,Madhya Pradesh  Pollution Control Board,Industrial Area,14.7,24,NA,355
127,March - M031998,Madhya Pradesh,Indore,Madhya Pradesh  Pollution Control Board,Industrial Area,14.5,12.8,NA,415
128,March - M031998,Madhya Pradesh,Indore,Madhya Pradesh  Pollution Control Board,"Residential, Rural and other Areas",11.2,11.1,NA,352
129,March - M031998,Madhya Pradesh,Satna,Madhya Pradesh  Pollution Control Board,"Residential, Rural and other Areas",10,12.3,NA,204
130,March - M031998,Madhya Pradesh,Satna,Madhya Pradesh  Pollution Control Board,Industrial Area,10.6,16.2,NA,337
131,March - M031998,Madhya Pradesh,Indore,Madhya Pradesh  Pollution Control Board,"Residential, Rural and other Areas",9.4,10.1,NA,293
201,March - M031998,Madhya Pradesh,Korba,Madhya Pradesh  Pollution Control Board,NA,16.9,21.2,NA,228
222,March - M031998,Madhya Pradesh,Raipur,Madhya Pradesh  Pollution Control Board,NA,8.7,28.2,NA,229
223,March - M031998,Madhya Pradesh,Raipur,Madhya Pradesh  Pollution Control Board,NA,7.9,24.3,NA,243
65,April - M041998,Madhya Pradesh,Bhilai,Madhya Pradesh  Pollution Control Board,"Residential, Rural and other Areas",32,35.2,NA,199
67,April - M041998,Madhya Pradesh,Bhilai,Madhya Pradesh  Pollution Control Board,"Residential, Rural and other Areas",NA,32.7,NA,208
82,April - M041998,Madhya Pradesh,Nagda,Madhya Pradesh  Pollution Control Board,Industrial Area,75.5,24.9,NA,138
84,April - M041998,Madhya Pradesh,Nagda,Madhya Pradesh  Pollution Control Board,"Residential, Rural and other Areas",35.1,55.1,NA,196
122,April - M041998,Madhya Pradesh,Bhopal,Madhya Pradesh  Pollution Control Board,"Residential, Rural and other Areas",19,31.7,NA,403
123,April - M041998,Madhya Pradesh,Bhopal,Madhya Pradesh  Pollution Control Board,Industrial Area,14.6,24.3,NA,369
127,April - M041998,Madhya Pradesh,Indore,Madhya Pradesh  Pollution Control Board,Industrial Area,15.5,14.2,NA,381
128,April - M041998,Madhya Pradesh,Indore,Madhya Pradesh  Pollution Control Board,"Residential, Rural and other Areas",14,12,NA,364
