Stn Code,Sampling Date,State,City/Town/Village/Area,Agency,Type of Location,SO2,NO2,RSPM/PM10,SPM
34,M011989,Himachal Pradesh,Shimla,Himachal Pradesh  Pollution Control Boar,Sensitive,1.4,8.5,NA,137
35,M011989,Himachal Pradesh,Shimla,Himachal Pradesh  Pollution Control Boar,"Residential, Rural and other Areas",1.2,6.7,NA,284
34,M021989,Himachal Pradesh,Shimla,Himachal Pradesh  Pollution Control Boar,Sensitive,2.4,25.1,NA,158
35,M021989,Himachal Pradesh,Shimla,Himachal Pradesh  Pollution Control Boar,"Residential, Rural and other Areas",1.9,22.5,NA,324
34,M031989,Himachal Pradesh,Shimla,Himachal Pradesh  Pollution Control Boar,Sensitive,0.9,22.6,NA,313
35,M031989,Himachal Pradesh,Shimla,Himachal Pradesh  Pollution Control Boar,"Residential, Rural and other Areas",1.9,23.8,NA,356
34,M041989,Himachal Pradesh,Shimla,Himachal Pradesh  Pollution Control Boar,Sensitive,1.7,11,NA,305
35,M041989,Himachal Pradesh,Shimla,Himachal Pradesh  Pollution Control Boar,"Residential, Rural and other Areas",3.4,19.5,NA,306
34,M051989,Himachal Pradesh,Shimla,Himachal Pradesh  Pollution Control Boar,Sensitive,1.7,8.7,NA,166
35,M051989,Himachal Pradesh,Shimla,Himachal Pradesh  Pollution Control Boar,"Residential, Rural and other Areas",2.1,17.9,NA,383
34,M061989,Himachal Pradesh,Shimla,Himachal Pradesh  Pollution Control Boar,Sensitive,2.3,12.5,NA,208
35,M061989,Himachal Pradesh,Shimla,Himachal Pradesh  Pollution Control Boar,"Residential, Rural and other Areas",3.2,19.1,NA,298
34,M071989,Himachal Pradesh,Shimla,Himachal Pradesh  Pollution Control Boar,Sensitive,1.4,12.7,NA,88
35,M071989,Himachal Pradesh,Shimla,Himachal Pradesh  Pollution Control Boar,"Residential, Rural and other Areas",1.7,16,NA,249
34,M081989,Himachal Pradesh,Shimla,Himachal Pradesh  Pollution Control Boar,Sensitive,1.4,11.7,NA,114
35,M081989,Himachal Pradesh,Shimla,Himachal Pradesh  Pollution Control Boar,"Residential, Rural and other Areas",1.8,16.5,NA,317
34,M091989,Himachal Pradesh,Shimla,Himachal Pradesh  Pollution Control Boar,Sensitive,2.1,22.6,NA,134
35,M091989,Himachal Pradesh,Shimla,Himachal Pradesh  Pollution Control Boar,"Residential, Rural and other Areas",2.8,19.5,NA,424
34,M121989,Himachal Pradesh,Shimla,Himachal Pradesh  Pollution Control Boar,Sensitive,4.7,16.7,NA,202
35,M121989,Himachal Pradesh,Shimla,Himachal Pradesh  Pollution Control Boar,"Residential, Rural and other Areas",5.7,17.5,NA,365
34,M121989,Himachal Pradesh,Shimla,Himachal Pradesh  Pollution Control Boar,Sensitive,4.7,16.7,NA,202
35,M121989,Himachal Pradesh,Shimla,Himachal Pradesh  Pollution Control Boar,"Residential, Rural and other Areas",5.7,17.5,NA,365
