Stn Code,Sampling Date,State,City/Town/Village/Area,Agency,Type of Location,SO2,NO2,RSPM/PM10,SPM
65,January - M011992,Madhya Pradesh,Bhilai,Madhya Pradesh  Pollution Control Board,"Residential, Rural and other Areas",NA,NA,NA,0
66,January - M011992,Madhya Pradesh,Bhilai,Madhya Pradesh  Pollution Control Board,Industrial Area,NA,NA,NA,0
67,January - M011992,Madhya Pradesh,Bhilai,Madhya Pradesh  Pollution Control Board,"Residential, Rural and other Areas",NA,22.5,NA,16
82,January - M011992,Madhya Pradesh,Nagda,Madhya Pradesh  Pollution Control Board,Industrial Area,7.9,39.4,NA,0
83,January - M011992,Madhya Pradesh,Nagda,Madhya Pradesh  Pollution Control Board,"Residential, Rural and other Areas",11.5,22.6,NA,0
84,January - M011992,Madhya Pradesh,Nagda,Madhya Pradesh  Pollution Control Board,"Residential, Rural and other Areas",7.4,22.5,NA,0
91,January - M011992,Madhya Pradesh,Bhilai,Madhya Pradesh  Pollution Control Board,Industrial Area,19.6,13.5,NA,37
122,January - M011992,Madhya Pradesh,Bhopal,Madhya Pradesh  Pollution Control Board,"Residential, Rural and other Areas",18.2,47.3,NA,0
123,January - M011992,Madhya Pradesh,Bhopal,Madhya Pradesh  Pollution Control Board,Industrial Area,13.9,26.7,NA,0
124,January - M011992,Madhya Pradesh,Bhopal,Madhya Pradesh  Pollution Control Board,"Residential, Rural and other Areas",4.6,12.3,NA,0
125,January - M011992,Madhya Pradesh,Bhopal,Madhya Pradesh  Pollution Control Board,"Residential, Rural and other Areas",NA,NA,NA,0
126,January - M011992,Madhya Pradesh,Indore,Madhya Pradesh  Pollution Control Board,"Residential, Rural and other Areas",9.7,12.5,NA,0
127,January - M011992,Madhya Pradesh,Indore,Madhya Pradesh  Pollution Control Board,Industrial Area,10.8,14,NA,0
128,January - M011992,Madhya Pradesh,Indore,Madhya Pradesh  Pollution Control Board,"Residential, Rural and other Areas",11.3,15.8,NA,0
129,January - M011992,Madhya Pradesh,Satna,Madhya Pradesh  Pollution Control Board,"Residential, Rural and other Areas",13.9,12.8,NA,27
130,January - M011992,Madhya Pradesh,Satna,Madhya Pradesh  Pollution Control Board,Industrial Area,15.4,14.3,NA,0
131,January - M011992,Madhya Pradesh,Indore,Madhya Pradesh  Pollution Control Board,"Residential, Rural and other Areas",7.2,11.6,NA,0
198,January - M011992,Madhya Pradesh,Jabalpur,Madhya Pradesh  Pollution Control Board,Industrial Area,4.8,42.1,NA,0
199,January - M011992,Madhya Pradesh,Jabalpur,Madhya Pradesh  Pollution Control Board,NA,5.3,57.4,NA,0
200,January - M011992,Madhya Pradesh,Korba,Madhya Pradesh  Pollution Control Board,NA,14.6,11.6,NA,0
201,January - M011992,Madhya Pradesh,Korba,Madhya Pradesh  Pollution Control Board,NA,10.2,5.9,NA,0
65,February - M021992,Madhya Pradesh,Bhilai,Madhya Pradesh  Pollution Control Board,"Residential, Rural and other Areas",31.6,19.8,NA,26
66,February - M021992,Madhya Pradesh,Bhilai,Madhya Pradesh  Pollution Control Board,Industrial Area,NA,NA,NA,0
67,February - M021992,Madhya Pradesh,Bhilai,Madhya Pradesh  Pollution Control Board,"Residential, Rural and other Areas",NA,NA,NA,0
82,February - M021992,Madhya Pradesh,Nagda,Madhya Pradesh  Pollution Control Board,Industrial Area,58.4,25.7,NA,0
83,February - M021992,Madhya Pradesh,Nagda,Madhya Pradesh  Pollution Control Board,"Residential, Rural and other Areas",13.3,25.5,NA,0
84,February - M021992,Madhya Pradesh,Nagda,Madhya Pradesh  Pollution Control Board,"Residential, Rural and other Areas",9.8,27.1,NA,0
91,February - M021992,Madhya Pradesh,Bhilai,Madhya Pradesh  Pollution Control Board,Industrial Area,24.4,24.8,NA,0
122,February - M021992,Madhya Pradesh,Bhopal,Madhya Pradesh  Pollution Control Board,"Residential, Rural and other Areas",12.8,21.4,NA,0
123,February - M021992,Madhya Pradesh,Bhopal,Madhya Pradesh  Pollution Control Board,Industrial Area,10.4,27.3,NA,0
124,February - M021992,Madhya Pradesh,Bhopal,Madhya Pradesh  Pollution Control Board,"Residential, Rural and other Areas",9.5,NA,NA,0
125,February - M021992,Madhya Pradesh,Bhopal,Madhya Pradesh  Pollution Control Board,"Residential, Rural and other Areas",12.2,18.6,NA,0
