Sampling Date,State,City/Town/Village/Area,Location of Monitoring Station,Type of Location,SO2,NO2,RSPM/PM10,SPM
2/2/2009,Punjab,Amritsar,Nagina Soap Factory,Industrial Areas,14.8,36.3,NA,379
2/4/2009,Punjab,Amritsar,Nagina Soap Factory,Industrial Areas,15.2,34.2,NA,412
2/6/2009,Punjab,Amritsar,Nagina Soap Factory,Industrial Areas,16.7,40.3,NA,464
2/11/2009,Punjab,Amritsar,Nagina Soap Factory,Industrial Areas,14.2,38,NA,368
13/2/2009,Punjab,Amritsar,Nagina Soap Factory,Industrial Areas,16.5,36.3,NA,477
16/2/2009,Punjab,Amritsar,Nagina Soap Factory,Industrial Areas,15.7,35,NA,482
18/2/2009,Punjab,Amritsar,Nagina Soap Factory,Industrial Areas,17,36.8,NA,392
20/2/2009,Punjab,Amritsar,Nagina Soap Factory,Industrial Areas,18.2,35.7,NA,530
25/2/2009,Punjab,Amritsar,Nagina Soap Factory,Industrial Areas,17.3,34.5,NA,525
27/2/2009,Punjab,Amritsar,Nagina Soap Factory,Industrial Areas,18,38.5,NA,481
4/1/2009,Punjab,Amritsar,Nagina Soap Factory,Industrial Areas,16.7,38,NA,489
4/6/2009,Punjab,Amritsar,Nagina Soap Factory,Industrial Areas,18,39.5,NA,508
4/8/2009,Punjab,Amritsar,Nagina Soap Factory,Industrial Areas,16.2,33.3,NA,526
13/4/2009,Punjab,Amritsar,Nagina Soap Factory,Industrial Areas,15.7,36.5,NA,480
15/4/2009,Punjab,Amritsar,Nagina Soap Factory,Industrial Areas,14.8,40.3,NA,496
17/4/2009,Punjab,Amritsar,Nagina Soap Factory,Industrial Areas,14.5,39.3,NA,470
20/4/2009,Punjab,Amritsar,Nagina Soap Factory,Industrial Areas,17.3,33.3,NA,522
22/4/2009,Punjab,Amritsar,Nagina Soap Factory,Industrial Areas,18.8,40.8,NA,480
29/4/2009,Punjab,Amritsar,Nagina Soap Factory,Industrial Areas,15.7,35,NA,470
19/5/2009,Punjab,Amritsar,Nagina Soap Factory,Industrial Areas,14,34.3,182,NA
23/5/2009,Punjab,Amritsar,Nagina Soap Factory,Industrial Areas,14,35.3,182,NA
26/5/2009,Punjab,Amritsar,Nagina Soap Factory,Industrial Areas,15.2,36,122,NA
6/1/2009,Punjab,Amritsar,Nagina Soap Factory,Industrial Areas,14.5,32.7,182,NA
6/4/2009,Punjab,Amritsar,Nagina Soap Factory,Industrial Areas,16.3,33.3,164,NA
6/9/2009,Punjab,Amritsar,Nagina Soap Factory,Industrial Areas,15.2,33,163,NA
16/6/2009,Punjab,Amritsar,Nagina Soap Factory,Industrial Areas,15.2,33.3,159,NA
20/6/2009,Punjab,Amritsar,Nagina Soap Factory,Industrial Areas,14.8,37.5,175,NA
23/6/2009,Punjab,Amritsar,Nagina Soap Factory,Industrial Areas,15.7,37,175,NA
25/6/2009,Punjab,Amritsar,Nagina Soap Factory,Industrial Areas,15.8,35.3,167,NA
27/6/2009,Punjab,Amritsar,Nagina Soap Factory,Industrial Areas,16.2,37.5,153,NA
1/9/2009,Punjab,Amritsar,A-1 Platters,Residential and others,14.8,40.3,NA,417
1/12/2009,Punjab,Amritsar,A-1 Platters,Residential and others,14.8,37.7,NA,441
14/1/2009,Punjab,Amritsar,A-1 Platters,Residential and others,14,38.3,NA,423
19/1/2009,Punjab,Amritsar,A-1 Platters,Residential and others,14,34.5,NA,483
21/1/2009,Punjab,Amritsar,A-1 Platters,Residential and others,13.7,37.5,NA,464
23/1/2009,Punjab,Amritsar,A-1 Platters,Residential and others,14.5,36.7,NA,440
28/1/2009,Punjab,Amritsar,A-1 Platters,Residential and others,14.8,38.7,NA,456
30/1/2009,Punjab,Amritsar,A-1 Platters,Residential and others,13.7,38,NA,472
13/2/2009,Punjab,Amritsar,A-1 Platters,Residential and others,15.8,39,NA,402
3/2/2009,Punjab,Amritsar,A-1 Platters,Residential and others,15.3,34.8,NA,489
3/4/2009,Punjab,Amritsar,A-1 Platters,Residential and others,16.5,37.5,NA,491
16/3/2009,Punjab,Amritsar,A-1 Platters,Residential and others,17.3,39.2,NA,421
18/3/2009,Punjab,Amritsar,A-1 Platters,Residential and others,14.8,37.5,NA,515
20/3/2009,Punjab,Amritsar,A-1 Platters,Residential and others,13.8,37,NA,595
25/3/2009,Punjab,Amritsar,A-1 Platters,Residential and others,17.8,35.7,NA,468
27/3/2009,Punjab,Amritsar,A-1 Platters,Residential and others,14,37.5,NA,514
18/4/2009,Punjab,Amritsar,A-1 Platters,Residential and others,14.3,37,NA,522
21/4/2009,Punjab,Amritsar,A-1 Platters,Residential and others,14.2,37,NA,519
23/4/2009,Punjab,Amritsar,A-1 Platters,Residential and others,15,34.8,NA,554
25/4/2009,Punjab,Amritsar,A-1 Platters,Residential and others,14,36.7,NA,486
30/4/2009,Punjab,Amritsar,A-1 Platters,Residential and others,15,37.5,182,NA
5/4/2009,Punjab,Amritsar,A-1 Platters,Residential and others,16,37,181,NA
5/6/2009,Punjab,Amritsar,A-1 Platters,Residential and others,14.3,35.7,180,NA
5/8/2009,Punjab,Amritsar,A-1 Platters,Residential and others,15.5,37.5,167,NA
21/5/2009,Punjab,Amritsar,A-1 Platters,Residential and others,15.8,34.3,166,NA
26/5/2009,Punjab,Amritsar,A-1 Platters,Residential and others,16,31.3,178,NA
27/5/2009,Punjab,Amritsar,A-1 Platters,Residential and others,15.2,33.3,157,NA
29/5/2009,Punjab,Amritsar,A-1 Platters,Residential and others,15.3,32,154,NA
6/2/2009,Punjab,Amritsar,A-1 Platters,Residential and others,13.7,36,171,NA
6/5/2009,Punjab,Amritsar,A-1 Platters,Residential and others,14.5,30,167,NA
6/8/2009,Punjab,Amritsar,A-1 Platters,Residential and others,13.7,32.7,157,NA
16/6/2009,Punjab,Amritsar,A-1 Platters,Residential and others,13.3,33.5,162,NA
19/6/2009,Punjab,Amritsar,A-1 Platters,Residential and others,13.5,33.3,157,NA
22/6/2009,Punjab,Amritsar,A-1 Platters,Residential and others,14.5,32.5,151,NA
24/6/2009,Punjab,Amritsar,A-1 Platters,Residential and others,14.7,31.5,156,NA
29/6/2009,Punjab,Amritsar,A-1 Platters,Residential and others,14.8,33.7,164,NA
1/2/2009,Punjab,Bathinda,Bathinda Milk Plant,Industrial Areas,9.3,22.3,NA,189
1/7/2009,Punjab,Bathinda,Bathinda Milk Plant,Industrial Areas,10.2,22,NA,199
1/9/2009,Punjab,Bathinda,Bathinda Milk Plant,Industrial Areas,10.5,22.3,NA,202
1/12/2009,Punjab,Bathinda,Bathinda Milk Plant,Industrial Areas,9.7,22,NA,207
14/1/2009,Punjab,Bathinda,Bathinda Milk Plant,Industrial Areas,9.3,21,NA,197
16/1/2009,Punjab,Bathinda,Bathinda Milk Plant,Industrial Areas,9.7,19,NA,185
19/1/2009,Punjab,Bathinda,Bathinda Milk Plant,Industrial Areas,9,20.3,NA,202
21/1/2009,Punjab,Bathinda,Bathinda Milk Plant,Industrial Areas,9.2,20,NA,201
23/1/2009,Punjab,Bathinda,Bathinda Milk Plant,Industrial Areas,9,21.5,NA,208
28/1/2009,Punjab,Bathinda,Bathinda Milk Plant,Industrial Areas,9.3,21.7,NA,194
30/1/2009,Punjab,Bathinda,Bathinda Milk Plant,Industrial Areas,9.3,21,NA,203
2/2/2009,Punjab,Bathinda,Bathinda Milk Plant,Industrial Areas,9.2,20,NA,189
2/4/2009,Punjab,Bathinda,Bathinda Milk Plant,Industrial Areas,10,19.7,NA,197
2/6/2009,Punjab,Bathinda,Bathinda Milk Plant,Industrial Areas,9.7,19.5,NA,203
2/11/2009,Punjab,Bathinda,Bathinda Milk Plant,Industrial Areas,9.3,21,NA,201
13/2/2009,Punjab,Bathinda,Bathinda Milk Plant,Industrial Areas,9,22.3,NA,187
