Stn Code,Sampling Date,State,City/Town/Village/Area,Agency,Type of Location,SO2,NO2,RSPM/PM10,SPM
245,January - M011998,Rajasthan,Alwar,Rajasthan Pollution Control Board,NA,32.5,35.6,NA,387
293,January - M011998,Rajasthan,Udaipur,Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",20.9,65.5,NA,347
294,January - M011998,Rajasthan,Udaipur,Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",17.5,62.8,NA,316
295,January - M011998,Rajasthan,Udaipur,Rajasthan State Pollution Control Board,Industrial Area,27.5,83.2,NA,578
250,January - M011998,Rajasthan,Alwar,Rajasthan Pollution Control Board,NA,12.6,76.2,NA,730
219,January - M011998,Rajasthan,Alwar,Rajasthan Pollution Control Board,NA,12.8,75.7,NA,343
243,January - M011998,Rajasthan,Alwar,Andhra Pradesh  Pollution Control Board,NA,12,75.3,NA,396
20,January - M011998,Rajasthan,Kota,Rajasthan Pollution Control Board,"Residential, Rural and other Areas",10.6,33.6,NA,286
17,January - M011998,Rajasthan,Kota,Rajasthan Pollution Control Board,Industrial Area,10.6,33.9,NA,380
18,January - M011998,Rajasthan,Kota,Rajasthan Pollution Control Board,Sensitive,10.6,33.3,NA,246
272,January - M011998,Rajasthan,Jodhpur,RPCB,"Residential, Rural and other Areas",1.6,12.5,NA,362
273,January - M011998,Rajasthan,Jodhpur,Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",5.5,28.8,NA,462
274,January - M011998,Rajasthan,Jodhpur,Rajasthan State Pollution Control Board,Industrial Area,5.3,21.4,NA,317
157,January - M011998,Rajasthan,Jaipur,NA,"Residential, Rural and other Areas",6.9,9.4,NA,186
156,January - M011998,Rajasthan,Jaipur,NA,"Residential, Rural and other Areas",6.5,10.7,NA,299
158,January - M011998,Rajasthan,Jaipur,NA,Industrial Area,8.5,15.7,NA,273
245,February - M021998,Rajasthan,Alwar,Rajasthan Pollution Control Board,NA,32.8,36.7,NA,432
293,February - M021998,Rajasthan,Udaipur,Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",19.6,69.1,NA,311
294,February - M021998,Rajasthan,Udaipur,Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",17.4,53.9,NA,257
295,February - M021998,Rajasthan,Udaipur,Rajasthan State Pollution Control Board,Industrial Area,19.8,77.2,NA,495
243,February - M021998,Rajasthan,Alwar,Andhra Pradesh  Pollution Control Board,NA,12.1,76.5,NA,301
219,February - M021998,Rajasthan,Alwar,Rajasthan Pollution Control Board,NA,13.1,80.4,NA,275
250,February - M021998,Rajasthan,Alwar,Rajasthan Pollution Control Board,NA,12.9,80.3,NA,406
17,February - M021998,Rajasthan,Kota,Rajasthan Pollution Control Board,Industrial Area,9.9,31.5,NA,232
20,February - M021998,Rajasthan,Kota,Rajasthan Pollution Control Board,"Residential, Rural and other Areas",10.1,32.8,NA,209
18,February - M021998,Rajasthan,Kota,Rajasthan Pollution Control Board,Sensitive,9.1,32.8,NA,191
272,February - M021998,Rajasthan,Jodhpur,RPCB,"Residential, Rural and other Areas",2.3,11.2,NA,432
273,February - M021998,Rajasthan,Jodhpur,Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",5,21.1,NA,405
274,February - M021998,Rajasthan,Jodhpur,Rajasthan State Pollution Control Board,Industrial Area,4.8,15,NA,394
296,February - M021998,Rajasthan,Jaipur,Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",9.2,24.2,NA,312
297,February - M021998,Rajasthan,Jaipur,Rajasthan State Pollution Control Board,Industrial Area,17,28.1,NA,380
298,February - M021998,Rajasthan,Jaipur,Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",5.7,25.2,NA,176
157,February - M021998,Rajasthan,Jaipur,NA,"Residential, Rural and other Areas",7.6,10.2,NA,206
156,February - M021998,Rajasthan,Jaipur,NA,"Residential, Rural and other Areas",6,6.7,NA,199
158,February - M021998,Rajasthan,Jaipur,NA,Industrial Area,7.4,11.5,NA,425
245,March - M031998,Rajasthan,Alwar,Rajasthan Pollution Control Board,NA,32.1,36.3,NA,419
20,March - M031998,Rajasthan,Kota,Rajasthan Pollution Control Board,"Residential, Rural and other Areas",9.4,34.1,NA,192
17,March - M031998,Rajasthan,Kota,Rajasthan Pollution Control Board,Industrial Area,8.4,32.8,NA,219
18,March - M031998,Rajasthan,Kota,Rajasthan Pollution Control Board,Sensitive,8.9,36.1,NA,255
