Stn Code,Sampling Date,State,City/Town/Village/Area,Agency,Type of Location,SO2,NO2,RSPM/PM10,SPM
42,January - M011992,Haryana,Faridabad,Haryana Pollution Control Board,"Residential, Rural and other Areas",39.4,0,NA,0
196,January - M011992,Haryana,Yamuna Nagar,Haryana Pollution Control Board,Industrial Area,18.6,0,NA,NA
42,February - M021992,Haryana,Faridabad,Haryana Pollution Control Board,"Residential, Rural and other Areas",39.1,2.3,NA,49
196,February - M021992,Haryana,Yamuna Nagar,Haryana Pollution Control Board,Industrial Area,16.9,0,NA,NA
42,March - M031992,Haryana,Faridabad,Haryana Pollution Control Board,"Residential, Rural and other Areas",38.2,11.5,NA,286
196,March - M031992,Haryana,Yamuna Nagar,Haryana Pollution Control Board,Industrial Area,31,0,NA,NA
42,April - M041992,Haryana,Faridabad,Haryana Pollution Control Board,"Residential, Rural and other Areas",38.8,11.7,NA,336
196,April - M041992,Haryana,Yamuna Nagar,Haryana Pollution Control Board,Industrial Area,32.5,0,NA,NA
42,May - M051992,Haryana,Faridabad,Haryana Pollution Control Board,"Residential, Rural and other Areas",38.1,11.7,NA,350
42,June - M061992,Haryana,Faridabad,Haryana Pollution Control Board,"Residential, Rural and other Areas",37.6,11.5,NA,808
196,June - M061992,Haryana,Yamuna Nagar,Haryana Pollution Control Board,Industrial Area,30.2,9.1,NA,333
42,July - M071992,Haryana,Faridabad,Haryana Pollution Control Board,"Residential, Rural and other Areas",35.1,11,NA,286
196,July - M071992,Haryana,Yamuna Nagar,Haryana Pollution Control Board,Industrial Area,27.3,7.4,NA,NA
42,August - M081992,Haryana,Faridabad,Haryana Pollution Control Board,"Residential, Rural and other Areas",33.1,11.3,NA,249
196,August - M081992,Haryana,Yamuna Nagar,Haryana Pollution Control Board,Industrial Area,22.4,7.1,NA,NA
42,September - M091992,Haryana,Faridabad,Haryana Pollution Control Board,"Residential, Rural and other Areas",36.9,12.1,NA,272
196,September - M091992,Haryana,Yamuna Nagar,Haryana Pollution Control Board,Industrial Area,23.9,7.8,NA,NA
42,October - M101992,Haryana,Faridabad,Haryana Pollution Control Board,"Residential, Rural and other Areas",40.7,11.3,NA,254
196,October - M101992,Haryana,Yamuna Nagar,Haryana Pollution Control Board,Industrial Area,24.3,7.5,NA,NA
42,November - M111992,Haryana,Faridabad,Haryana Pollution Control Board,"Residential, Rural and other Areas",39.9,11.6,NA,275
196,November - M111992,Haryana,Yamuna Nagar,Haryana Pollution Control Board,Industrial Area,25,7.5,NA,NA
42,December - M121992,Haryana,Faridabad,Haryana Pollution Control Board,"Residential, Rural and other Areas",40.8,11.2,NA,280
196,December - M121992,Haryana,Yamuna Nagar,Haryana Pollution Control Board,Industrial Area,27.1,7.9,NA,340
