Stn Code,Sampling Date,State,City/Town/Village/Area,Agency,Type of Location,SO2,NO2,RSPM/PM10,SPM
95,January - M012001,Andhra Pradesh,Hyderabad,Andhra Pradesh  Pollution Control Board,NA,14.4,78.3,NA,291
95,February - M022001,Andhra Pradesh,Hyderabad,Andhra Pradesh  Pollution Control Board,NA,15.6,73.6,NA,340
95,March - M032001,Andhra Pradesh,Hyderabad,Andhra Pradesh  Pollution Control Board,NA,14.8,39.8,NA,189
95,April - M042001,Andhra Pradesh,Hyderabad,Andhra Pradesh  Pollution Control Board,NA,13.4,37.1,NA,220
95,May - M052001,Andhra Pradesh,Hyderabad,Andhra Pradesh  Pollution Control Board,NA,14.1,30.3,NA,183
95,June - M062001,Andhra Pradesh,Hyderabad,Andhra Pradesh  Pollution Control Board,NA,14.7,22.6,NA,233
95,July - M072001,Andhra Pradesh,Hyderabad,Andhra Pradesh  Pollution Control Board,NA,20.4,35,NA,205
95,August - M082001,Andhra Pradesh,Hyderabad,Andhra Pradesh  Pollution Control Board,NA,2.6,27.5,NA,194
95,September - M092001,Andhra Pradesh,Hyderabad,Andhra Pradesh  Pollution Control Board,NA,5.5,44.6,NA,149
95,October - M102001,Andhra Pradesh,Hyderabad,Andhra Pradesh  Pollution Control Board,NA,3.7,65.8,NA,192
95,November - M112001,Andhra Pradesh,Hyderabad,Andhra Pradesh  Pollution Control Board,NA,3.9,73,NA,210
95,December - M122001,Andhra Pradesh,Hyderabad,Andhra Pradesh  Pollution Control Board,NA,4.4,59.8,NA,272
150,January - M012001,Andhra Pradesh,Hyderabad,NA,"Residential, Rural and other Areas",21.5,10,NA,151
150,February - M022001,Andhra Pradesh,Hyderabad,NA,"Residential, Rural and other Areas",11.4,8.8,NA,244
150,March - M032001,Andhra Pradesh,Hyderabad,NA,"Residential, Rural and other Areas",12.6,9.5,NA,148
150,April - M042001,Andhra Pradesh,Hyderabad,NA,"Residential, Rural and other Areas",11.7,9.3,NA,126
150,May - M052001,Andhra Pradesh,Hyderabad,NA,"Residential, Rural and other Areas",11.9,14.1,NA,222
150,June - M062001,Andhra Pradesh,Hyderabad,NA,"Residential, Rural and other Areas",8.4,14.7,NA,134
150,July - M072001,Andhra Pradesh,Hyderabad,NA,"Residential, Rural and other Areas",7.6,21.3,NA,122
150,August - M082001,Andhra Pradesh,Hyderabad,NA,"Residential, Rural and other Areas",7.6,15.9,NA,112
150,September - M092001,Andhra Pradesh,Hyderabad,NA,"Residential, Rural and other Areas",7.3,26.1,NA,134
150,October - M102001,Andhra Pradesh,Hyderabad,NA,"Residential, Rural and other Areas",6.4,13.6,NA,83
150,November - M112001,Andhra Pradesh,Hyderabad,NA,"Residential, Rural and other Areas",6.8,7.9,NA,93
150,December - M122001,Andhra Pradesh,Hyderabad,NA,"Residential, Rural and other Areas",9.3,19.4,NA,173
151,January - M012001,Andhra Pradesh,Hyderabad,NA,Industrial Area,16.3,7.4,NA,83
151,February - M022001,Andhra Pradesh,Hyderabad,NA,Industrial Area,11.8,7.2,NA,116
151,March - M032001,Andhra Pradesh,Hyderabad,NA,Industrial Area,11.7,8.2,NA,53
151,April - M042001,Andhra Pradesh,Hyderabad,NA,Industrial Area,7.9,8.3,NA,61
151,May - M052001,Andhra Pradesh,Hyderabad,NA,Industrial Area,10,12,NA,119
151,June - M062001,Andhra Pradesh,Hyderabad,NA,Industrial Area,7.8,6.7,NA,84
151,July - M072001,Andhra Pradesh,Hyderabad,NA,Industrial Area,7.9,13.1,NA,76
151,August - M082001,Andhra Pradesh,Hyderabad,NA,Industrial Area,11.2,13.4,NA,54
151,September - M092001,Andhra Pradesh,Hyderabad,NA,Industrial Area,7.4,18,NA,75
151,October - M102001,Andhra Pradesh,Hyderabad,NA,Industrial Area,6,11.3,NA,52
151,November - M112001,Andhra Pradesh,Hyderabad,NA,Industrial Area,8.2,13.3,NA,64
151,December - M122001,Andhra Pradesh,Hyderabad,NA,Industrial Area,15.5,15.1,NA,106
152,January - M012001,Andhra Pradesh,Hyderabad,NA,"Residential, Rural and other Areas",20.8,21.6,NA,211
152,February - M022001,Andhra Pradesh,Hyderabad,NA,"Residential, Rural and other Areas",21.4,20.7,NA,279
152,March - M032001,Andhra Pradesh,Hyderabad,NA,"Residential, Rural and other Areas",18.5,32.9,NA,212
152,April - M042001,Andhra Pradesh,Hyderabad,NA,"Residential, Rural and other Areas",14.2,22.9,NA,131
152,May - M052001,Andhra Pradesh,Hyderabad,NA,"Residential, Rural and other Areas",17.4,27.5,NA,210
152,June - M062001,Andhra Pradesh,Hyderabad,NA,"Residential, Rural and other Areas",10.8,20.8,NA,132
152,July - M072001,Andhra Pradesh,Hyderabad,NA,"Residential, Rural and other Areas",7.5,35.2,NA,138
152,August - M082001,Andhra Pradesh,Hyderabad,NA,"Residential, Rural and other Areas",8.2,32.3,NA,135
152,September - M092001,Andhra Pradesh,Hyderabad,NA,"Residential, Rural and other Areas",11.1,41.3,NA,158
152,October - M102001,Andhra Pradesh,Hyderabad,NA,"Residential, Rural and other Areas",7.3,42,NA,169
152,November - M112001,Andhra Pradesh,Hyderabad,NA,"Residential, Rural and other Areas",13.4,36.6,NA,146
152,December - M122001,Andhra Pradesh,Hyderabad,NA,"Residential, Rural and other Areas",15.2,43.4,NA,182
202,January - M012001,Andhra Pradesh,Hyderabad,Andhra Pradesh  Pollution Control Board,NA,12.5,40.1,NA,133
202,February - M022001,Andhra Pradesh,Hyderabad,Andhra Pradesh  Pollution Control Board,NA,14.7,26.7,NA,163
202,March - M032001,Andhra Pradesh,Hyderabad,Andhra Pradesh  Pollution Control Board,NA,9.9,24,NA,99
202,April - M042001,Andhra Pradesh,Hyderabad,Andhra Pradesh  Pollution Control Board,NA,9.9,26.8,NA,107
202,May - M052001,Andhra Pradesh,Hyderabad,Andhra Pradesh  Pollution Control Board,NA,12.5,28.1,NA,99
202,June - M062001,Andhra Pradesh,Hyderabad,Andhra Pradesh  Pollution Control Board,NA,18.4,36,NA,96
202,July - M072001,Andhra Pradesh,Hyderabad,Andhra Pradesh  Pollution Control Board,NA,18.2,37.4,NA,57
202,August - M082001,Andhra Pradesh,Hyderabad,Andhra Pradesh  Pollution Control Board,NA,1.9,28.4,NA,55
202,September - M092001,Andhra Pradesh,Hyderabad,Andhra Pradesh  Pollution Control Board,NA,3.3,22.5,NA,93
202,October - M102001,Andhra Pradesh,Hyderabad,Andhra Pradesh  Pollution Control Board,NA,9.2,26.4,NA,141
202,November - M112001,Andhra Pradesh,Hyderabad,Andhra Pradesh  Pollution Control Board,NA,2,25.6,NA,119
202,December - M122001,Andhra Pradesh,Hyderabad,Andhra Pradesh  Pollution Control Board,NA,2.6,42.6,NA,163
203,January - M012001,Andhra Pradesh,Hyderabad,Andhra Pradesh  Pollution Control Board,NA,11.6,48.4,NA,175
203,February - M022001,Andhra Pradesh,Hyderabad,Andhra Pradesh  Pollution Control Board,NA,17.6,46.5,NA,182
203,March - M032001,Andhra Pradesh,Hyderabad,Andhra Pradesh  Pollution Control Board,NA,20.8,35.8,NA,190
