Sampling Date,State,City/Town/Village/Area,Location of Monitoring Station,Type of Location,SO2,NO2,RSPM/PM10,SPM
1/1/2007,Chandigarh,Chandigarh,Industrial Area,Industrial Areas,NA,27.2,186,369
1/3/2007,Chandigarh,Chandigarh,Industrial Area,Industrial Areas,NA,30.7,127,264
1/5/2007,Chandigarh,Chandigarh,Industrial Area,Industrial Areas,NA,21.5,164,320
1/8/2007,Chandigarh,Chandigarh,Industrial Area,Industrial Areas,NA,20.3,313,526
1/10/2007,Chandigarh,Chandigarh,Industrial Area,Industrial Areas,NA,36.8,228,404
1/12/2007,Chandigarh,Chandigarh,Industrial Area,Industrial Areas,NA,43.2,222,411
14-01-07,Chandigarh,Chandigarh,Industrial Area,Industrial Areas,NA,14,151,321
15-01-07,Chandigarh,Chandigarh,Industrial Area,Industrial Areas,NA,21.9,182,325
17-01-07,Chandigarh,Chandigarh,Industrial Area,Industrial Areas,NA,27.3,158,349
19-01-07,Chandigarh,Chandigarh,Industrial Area,Industrial Areas,NA,17.7,183,355
22-01-07,Chandigarh,Chandigarh,Industrial Area,Industrial Areas,NA,15.6,267,495
24-01-07,Chandigarh,Chandigarh,Industrial Area,Industrial Areas,NA,39.8,250,458
29-01-07,Chandigarh,Chandigarh,Industrial Area,Industrial Areas,NA,20.2,148,251
31-01-07,Chandigarh,Chandigarh,Industrial Area,Industrial Areas,NA,11.6,139,234
2/2/2007,Chandigarh,Chandigarh,Industrial Area,Industrial Areas,NA,17,182,366
2/5/2007,Chandigarh,Chandigarh,Industrial Area,Industrial Areas,NA,34.7,193,350
2/7/2007,Chandigarh,Chandigarh,Industrial Area,Industrial Areas,NA,10.8,98,208
2/9/2007,Chandigarh,Chandigarh,Industrial Area,Industrial Areas,NA,21.5,108,248
2/12/2007,Chandigarh,Chandigarh,Industrial Area,Industrial Areas,NA,16.9,75,168
14-02-07,Chandigarh,Chandigarh,Industrial Area,Industrial Areas,NA,20,97,179
16-02-07,Chandigarh,Chandigarh,Industrial Area,Industrial Areas,NA,28.2,74,167
19-02-07,Chandigarh,Chandigarh,Industrial Area,Industrial Areas,NA,20,101,188
21-02-07,Chandigarh,Chandigarh,Industrial Area,Industrial Areas,NA,26.8,127,207
23-02-07,Chandigarh,Chandigarh,Industrial Area,Industrial Areas,NA,11,157,314
26-02-07,Chandigarh,Chandigarh,Industrial Area,Industrial Areas,NA,12,100,218
28-02-07,Chandigarh,Chandigarh,Industrial Area,Industrial Areas,NA,11.6,102,146
3/2/2007,Chandigarh,Chandigarh,Industrial Area,Industrial Areas,NA,13.4,152,288
3/5/2007,Chandigarh,Chandigarh,Industrial Area,Industrial Areas,NA,10.8,69,158
3/7/2007,Chandigarh,Chandigarh,Industrial Area,Industrial Areas,NA,13.6,141,263
3/9/2007,Chandigarh,Chandigarh,Industrial Area,Industrial Areas,NA,16.2,185,332
3/12/2007,Chandigarh,Chandigarh,Industrial Area,Industrial Areas,NA,21,58,117
14-03-07,Chandigarh,Chandigarh,Industrial Area,Industrial Areas,NA,15,66,130
16-03-07,Chandigarh,Chandigarh,Industrial Area,Industrial Areas,NA,6.1,84,226
19-03-07,Chandigarh,Chandigarh,Industrial Area,Industrial Areas,NA,13.3,127,258
21-03-07,Chandigarh,Chandigarh,Industrial Area,Industrial Areas,NA,12.6,104,248
23-03-07,Chandigarh,Chandigarh,Industrial Area,Industrial Areas,NA,16.7,165,302
28-03-07,Chandigarh,Chandigarh,Industrial Area,Industrial Areas,NA,16.8,190,363
30-03-07,Chandigarh,Chandigarh,Industrial Area,Industrial Areas,NA,19.8,97,220
4/2/2007,Chandigarh,Chandigarh,Industrial Area,Industrial Areas,NA,15,143,288
4/4/2007,Chandigarh,Chandigarh,Industrial Area,Industrial Areas,NA,16.7,146,338
4/6/2007,Chandigarh,Chandigarh,Industrial Area,Industrial Areas,NA,16.5,145,285
4/9/2007,Chandigarh,Chandigarh,Industrial Area,Industrial Areas,NA,20.8,68,186
4/11/2007,Chandigarh,Chandigarh,Industrial Area,Industrial Areas,NA,26.5,140,442
13-04-07,Chandigarh,Chandigarh,Industrial Area,Industrial Areas,NA,25.8,239,511
16-04-07,Chandigarh,Chandigarh,Industrial Area,Industrial Areas,NA,16.6,159,309
18-04-07,Chandigarh,Chandigarh,Industrial Area,Industrial Areas,NA,34.6,196,467
20-04-07,Chandigarh,Chandigarh,Industrial Area,Industrial Areas,NA,14,178,369
23-04-07,Chandigarh,Chandigarh,Industrial Area,Industrial Areas,NA,16.1,245,466
25-04-07,Chandigarh,Chandigarh,Industrial Area,Industrial Areas,NA,20,260,484
