Stn Code,Sampling Date,State,City/Town/Village/Area,Agency,Type of Location,SO2,NO2,RSPM/PM10,SPM
105,January - M011990,Kerala,Cochin,Kerala Pollution Control Board,Industrial Area,2.9,14.3,NA,271
32,January - M011990,Kerala,Cochin,Kerala Pollution Control Board,Industrial Area,6.3,10.3,NA,182
31,January - M011990,Kerala,Cochin,Kerala Pollution Control Board,Industrial Area,4.5,24.4,NA,123
30,January - M011990,Kerala,Cochin,Kerala Pollution Control Board,Industrial Area,1.6,15.5,NA,84
29,January - M011990,Kerala,Cochin,Kerala Pollution Control Board,Industrial Area,4.4,17,NA,165
147,January - M011990,Kerala,Cochin,NA,"Residential, Rural and other Areas",8.3,11.6,NA,NA
148,January - M011990,Kerala,Cochin,NA,"Residential, Rural and other Areas",7.7,7.8,NA,104
149,January - M011990,Kerala,Cochin,NA,Industrial Area,9.8,6.4,NA,91
147,February - M021990,Kerala,Cochin,NA,"Residential, Rural and other Areas",9.9,5.3,NA,NA
148,February - M021990,Kerala,Cochin,NA,"Residential, Rural and other Areas",6.8,4.2,NA,NA
149,February - M021990,Kerala,Cochin,NA,Industrial Area,8.4,6,NA,142
30,February - M021990,Kerala,Cochin,Kerala Pollution Control Board,Industrial Area,2.9,19.6,NA,131
29,February - M021990,Kerala,Cochin,Kerala Pollution Control Board,Industrial Area,4,20.6,NA,119
31,February - M021990,Kerala,Cochin,Kerala Pollution Control Board,Industrial Area,7.4,34.8,NA,125
32,February - M021990,Kerala,Cochin,Kerala Pollution Control Board,Industrial Area,3.9,12.1,NA,156
105,February - M021990,Kerala,Cochin,Kerala Pollution Control Board,Industrial Area,3.7,19.1,NA,200
147,March - M031990,Kerala,Cochin,NA,"Residential, Rural and other Areas",7,10,NA,NA
148,March - M031990,Kerala,Cochin,NA,"Residential, Rural and other Areas",6.7,6,NA,NA
149,March - M031990,Kerala,Cochin,NA,Industrial Area,7.9,9.9,NA,115
30,March - M031990,Kerala,Cochin,Kerala Pollution Control Board,Industrial Area,1.7,9,NA,99
29,March - M031990,Kerala,Cochin,Kerala Pollution Control Board,Industrial Area,16.2,13.9,NA,109
31,March - M031990,Kerala,Cochin,Kerala Pollution Control Board,Industrial Area,4.2,70,NA,209
32,March - M031990,Kerala,Cochin,Kerala Pollution Control Board,Industrial Area,6.2,5.7,NA,126
105,March - M031990,Kerala,Cochin,Kerala Pollution Control Board,Industrial Area,5.8,23.4,NA,204
147,April - M041990,Kerala,Cochin,NA,"Residential, Rural and other Areas",6,7.1,NA,NA
148,April - M041990,Kerala,Cochin,NA,"Residential, Rural and other Areas",6,3.8,NA,NA
149,April - M041990,Kerala,Cochin,NA,Industrial Area,6,6.7,NA,114
30,April - M041990,Kerala,Cochin,Kerala Pollution Control Board,Industrial Area,4.1,8.5,NA,131
29,April - M041990,Kerala,Cochin,Kerala Pollution Control Board,Industrial Area,25.5,9.8,NA,189
31,April - M041990,Kerala,Cochin,Kerala Pollution Control Board,Industrial Area,4.6,97.1,NA,362
32,April - M041990,Kerala,Cochin,Kerala Pollution Control Board,Industrial Area,4.5,5,NA,100
105,April - M041990,Kerala,Cochin,Kerala Pollution Control Board,Industrial Area,8.5,10.3,NA,233
