Sampling Date,State,City/Town/Village/Area,Location of Monitoring Station,Type of Location,SO2,NO2,RSPM/PM10,SPM
1/2/2008,Haryana,Hisar,Guru Jambeshwar Uni,Residential and others,8.5,9.8,105,133
1/5/2008,Haryana,Hisar,Guru Jambeshwar Uni,Residential and others,7,7.4,78,130
1/12/2008,Haryana,Hisar,Guru Jambeshwar Uni,Residential and others,8,10.5,86,196
16/1/2008,Haryana,Hisar,Guru Jambeshwar Uni,Residential and others,8.7,8.2,80,170
21/1/2008,Haryana,Hisar,Guru Jambeshwar Uni,Residential and others,8.5,11.5,86,191
23/1/2008,Haryana,Hisar,Guru Jambeshwar Uni,Residential and others,9.2,11,85,195
27/1/2008,Haryana,Hisar,Guru Jambeshwar Uni,Residential and others,8.7,10.8,89,176
2/2/2008,Haryana,Hisar,Guru Jambeshwar Uni,Residential and others,9.5,8.8,86,183
2/6/2008,Haryana,Hisar,Guru Jambeshwar Uni,Residential and others,8.2,11.2,82,171
2/9/2008,Haryana,Hisar,Guru Jambeshwar Uni,Residential and others,8.7,9.8,93,168
13/2/2008,Haryana,Hisar,Guru Jambeshwar Uni,Residential and others,7.5,8.9,85,187
17/2/2008,Haryana,Hisar,Guru Jambeshwar Uni,Residential and others,7.7,8.7,81,173
20/2/2008,Haryana,Hisar,Guru Jambeshwar Uni,Residential and others,8,8.7,81,161
23/2/2008,Haryana,Hisar,Guru Jambeshwar Uni,Residential and others,7.7,8.3,77,176
26/2/2008,Haryana,Hisar,Guru Jambeshwar Uni,Residential and others,7.3,8.9,80,167
3/2/2008,Haryana,Hisar,Guru Jambeshwar Uni,Residential and others,7.3,7.4,68,162
3/5/2008,Haryana,Hisar,Guru Jambeshwar Uni,Residential and others,7.5,6.3,68,163
3/8/2008,Haryana,Hisar,Guru Jambeshwar Uni,Residential and others,7,6.3,76,160
3/12/2008,Haryana,Hisar,Guru Jambeshwar Uni,Residential and others,6.8,6.2,62,161
15/3/2008,Haryana,Hisar,Guru Jambeshwar Uni,Residential and others,7.2,5.3,73,156
4/4/2008,Haryana,Hisar,Guru Jambeshwar Uni,Residential and others,NA,NA,NA,NA
