Stn Code,Sampling Date,State,City/Town/Village/Area,Agency,Type of Location,SO2,NO2,RSPM/PM10,SPM
177,January - M011997,Punjab,Jalandhar,Punjab Pollution Control Board,NA,24.1,44.5,NA,263
61,January - M011997,Punjab,Ludhiana,Punjab Pollution Control Board,Industrial Area,20.3,47.7,NA,298
62,January - M011997,Punjab,Ludhiana,Punjab Pollution Control Board,"Residential, Rural and other Areas",15.7,44.9,NA,226
76,January - M011997,Punjab,Ludhiana,Punjab Pollution Control Board,Industrial Area,19.4,48.9,NA,348
301,January - M011997,Punjab,Gobindgarh,Punjab State Pollution Control Board,Industrial Area,23.5,48.8,NA,338
176,January - M011997,Punjab,Jalandhar,Punjab Pollution Control Board,NA,23.4,30.4,NA,226
177,February - M021997,Punjab,Jalandhar,Punjab Pollution Control Board,NA,24,41.2,NA,216
61,February - M021997,Punjab,Ludhiana,Punjab Pollution Control Board,Industrial Area,18.9,47.8,NA,293
62,February - M021997,Punjab,Ludhiana,Punjab Pollution Control Board,"Residential, Rural and other Areas",15,38.1,NA,246
76,February - M021997,Punjab,Ludhiana,Punjab Pollution Control Board,Industrial Area,19.3,48.3,NA,358
301,February - M021997,Punjab,Gobindgarh,Punjab State Pollution Control Board,Industrial Area,20.8,45.3,NA,271
302,February - M021997,Punjab,Gobindgarh,Punjab State Pollution Control Board,"Residential, Rural and other Areas",23.3,47.5,NA,284
176,February - M021997,Punjab,Jalandhar,Punjab Pollution Control Board,NA,23.6,33.6,NA,211
177,March - M031997,Punjab,Jalandhar,Punjab Pollution Control Board,NA,24,46.2,NA,208
61,March - M031997,Punjab,Ludhiana,Punjab Pollution Control Board,Industrial Area,18.2,45.7,NA,293
62,March - M031997,Punjab,Ludhiana,Punjab Pollution Control Board,"Residential, Rural and other Areas",15.9,42.3,NA,227
76,March - M031997,Punjab,Ludhiana,Punjab Pollution Control Board,Industrial Area,18.3,48.9,NA,373
301,March - M031997,Punjab,Gobindgarh,Punjab State Pollution Control Board,Industrial Area,22.8,49.5,NA,312
302,March - M031997,Punjab,Gobindgarh,Punjab State Pollution Control Board,"Residential, Rural and other Areas",22.3,43.5,NA,249
176,March - M031997,Punjab,Jalandhar,Punjab Pollution Control Board,NA,22.7,32.2,NA,182
177,April - M041997,Punjab,Jalandhar,Punjab Pollution Control Board,NA,24,44.4,NA,165
61,April - M041997,Punjab,Ludhiana,Punjab Pollution Control Board,Industrial Area,18.4,45.5,NA,326
62,April - M041997,Punjab,Ludhiana,Punjab Pollution Control Board,"Residential, Rural and other Areas",18.2,43.5,NA,243
76,April - M041997,Punjab,Ludhiana,Punjab Pollution Control Board,Industrial Area,18.4,46.3,NA,353
301,April - M041997,Punjab,Gobindgarh,Punjab State Pollution Control Board,Industrial Area,20,45.3,NA,299
302,April - M041997,Punjab,Gobindgarh,Punjab State Pollution Control Board,"Residential, Rural and other Areas",18.4,45.3,NA,271
176,April - M041997,Punjab,Jalandhar,Punjab Pollution Control Board,NA,23.5,30.9,NA,143
177,May - M051997,Punjab,Jalandhar,Punjab Pollution Control Board,NA,24,44.3,NA,205
61,May - M051997,Punjab,Ludhiana,Punjab Pollution Control Board,Industrial Area,19.8,45.4,NA,321
62,May - M051997,Punjab,Ludhiana,Punjab Pollution Control Board,"Residential, Rural and other Areas",18.7,42.8,NA,261
76,May - M051997,Punjab,Ludhiana,Punjab Pollution Control Board,Industrial Area,20.9,48.2,NA,345
301,May - M051997,Punjab,Gobindgarh,Punjab State Pollution Control Board,Industrial Area,20.2,45.4,NA,306
302,May - M051997,Punjab,Gobindgarh,Punjab State Pollution Control Board,"Residential, Rural and other Areas",22.7,45.5,NA,345
176,May - M051997,Punjab,Jalandhar,Punjab Pollution Control Board,NA,23.5,30.4,NA,167
177,June - M061997,Punjab,Jalandhar,Punjab Pollution Control Board,NA,24.2,45.2,NA,226
61,June - M061997,Punjab,Ludhiana,Punjab Pollution Control Board,Industrial Area,22.4,47.8,NA,287
62,June - M061997,Punjab,Ludhiana,Punjab Pollution Control Board,"Residential, Rural and other Areas",17.5,43.2,NA,211
76,June - M061997,Punjab,Ludhiana,Punjab Pollution Control Board,Industrial Area,23.1,49.6,NA,316
301,June - M061997,Punjab,Gobindgarh,Punjab State Pollution Control Board,Industrial Area,20.2,44.5,NA,304
302,June - M061997,Punjab,Gobindgarh,Punjab State Pollution Control Board,"Residential, Rural and other Areas",19.8,42.9,NA,276
176,June - M061997,Punjab,Jalandhar,Punjab Pollution Control Board,NA,23.8,30.7,NA,207
177,July - M071997,Punjab,Jalandhar,Punjab Pollution Control Board,NA,23.7,46.1,NA,194
61,July - M071997,Punjab,Ludhiana,Punjab Pollution Control Board,Industrial Area,21.1,46.3,NA,299
62,July - M071997,Punjab,Ludhiana,Punjab Pollution Control Board,"Residential, Rural and other Areas",20,44.8,NA,238
76,July - M071997,Punjab,Ludhiana,Punjab Pollution Control Board,Industrial Area,21.3,44.7,NA,337
301,July - M071997,Punjab,Gobindgarh,Punjab State Pollution Control Board,Industrial Area,20.4,44.8,NA,288
302,July - M071997,Punjab,Gobindgarh,Punjab State Pollution Control Board,"Residential, Rural and other Areas",19.8,45.5,NA,297
176,July - M071997,Punjab,Jalandhar,Punjab Pollution Control Board,NA,23.1,31.2,NA,173
177,August - M081997,Punjab,Jalandhar,Punjab Pollution Control Board,NA,22.1,46.8,NA,212
61,August - M081997,Punjab,Ludhiana,Punjab Pollution Control Board,Industrial Area,20.3,44.9,NA,295
62,August - M081997,Punjab,Ludhiana,Punjab Pollution Control Board,"Residential, Rural and other Areas",19,44.6,NA,258
76,August - M081997,Punjab,Ludhiana,Punjab Pollution Control Board,Industrial Area,20.5,46.1,NA,327
301,August - M081997,Punjab,Gobindgarh,Punjab State Pollution Control Board,Industrial Area,18.9,46.7,NA,285
302,August - M081997,Punjab,Gobindgarh,Punjab State Pollution Control Board,"Residential, Rural and other Areas",16.8,45,NA,271
176,August - M081997,Punjab,Jalandhar,Punjab Pollution Control Board,NA,21.2,31.1,NA,176
177,September - M091997,Punjab,Jalandhar,Punjab Pollution Control Board,NA,23.4,47.1,NA,209
61,September - M091997,Punjab,Ludhiana,Punjab Pollution Control Board,Industrial Area,20.7,45.8,NA,323
62,September - M091997,Punjab,Ludhiana,Punjab Pollution Control Board,"Residential, Rural and other Areas",18.1,43.1,NA,245
76,September - M091997,Punjab,Ludhiana,Punjab Pollution Control Board,Industrial Area,20.2,46.3,NA,348
301,September - M091997,Punjab,Gobindgarh,Punjab State Pollution Control Board,Industrial Area,18.6,46.1,NA,268
302,September - M091997,Punjab,Gobindgarh,Punjab State Pollution Control Board,"Residential, Rural and other Areas",17.1,43.9,NA,273
176,September - M091997,Punjab,Jalandhar,Punjab Pollution Control Board,NA,21,32.3,NA,184
177,October - M101997,Punjab,Jalandhar,Punjab Pollution Control Board,NA,23.6,46.4,NA,210
61,October - M101997,Punjab,Ludhiana,Punjab Pollution Control Board,Industrial Area,21.1,42.8,NA,349
62,October - M101997,Punjab,Ludhiana,Punjab Pollution Control Board,"Residential, Rural and other Areas",20.9,42,NA,261
