Stn Code,Sampling Date,State,City/Town/Village/Area,Agency,Type of Location,SO2,NO2,RSPM/PM10,SPM
29,January - M011992,Kerala,Cochin,Kerala Pollution Control Board,Industrial Area,1.4,11.5,NA,130
30,January - M011992,Kerala,Cochin,Kerala Pollution Control Board,Industrial Area,1.5,5.2,NA,85
31,January - M011992,Kerala,Cochin,Kerala Pollution Control Board,Industrial Area,2.5,21.4,NA,131
32,January - M011992,Kerala,Cochin,Kerala Pollution Control Board,Industrial Area,3.4,6.4,NA,103
105,January - M011992,Kerala,Cochin,Kerala Pollution Control Board,Industrial Area,3,18.5,NA,187
179,January - M011992,Kerala,Trivendrum,Kerala Pollution Control Board,NA,8.3,13.2,NA,90
180,January - M011992,Kerala,Trivendrum,Kerala Pollution Control Board,NA,8.9,11.9,NA,89
181,January - M011992,Kerala,Trivendrum,Kerala Pollution Control Board,NA,8.9,11.5,NA,83
182,January - M011992,Kerala,Trivendrum,Kerala Pollution Control Board,NA,12.2,21.3,NA,70
185,January - M011992,Kerala,Kozhikode,Kerala Pollution Control Board,NA,5.8,5.9,NA,76
186,January - M011992,Kerala,Kozhikode,Kerala Pollution Control Board,NA,3.8,13.5,NA,85
187,January - M011992,Kerala,Kotttayam,Kerala Pollution Control Board,"Residential, Rural and other Areas",1.4,25.8,NA,234
149,January - M011992,Kerala,Cochin,NA,Industrial Area,22.2,9.3,NA,NA
148,January - M011992,Kerala,Cochin,NA,"Residential, Rural and other Areas",6.1,4.4,NA,181
147,January - M011992,Kerala,Cochin,NA,"Residential, Rural and other Areas",20,35.3,NA,181
188,January - M011992,Kerala,Kottayam,Kerala Pollution Control Board,Industrial Area,0,43.9,NA,220
29,February - M021992,Kerala,Cochin,Kerala Pollution Control Board,Industrial Area,0.6,9.7,NA,92
30,February - M021992,Kerala,Cochin,Kerala Pollution Control Board,Industrial Area,0.3,3.1,NA,94
31,February - M021992,Kerala,Cochin,Kerala Pollution Control Board,Industrial Area,0.5,27.7,NA,120
32,February - M021992,Kerala,Cochin,Kerala Pollution Control Board,Industrial Area,2.4,4.7,NA,95
105,February - M021992,Kerala,Cochin,Kerala Pollution Control Board,Industrial Area,2.2,18,NA,141
