Stn Code,Sampling Date,State,City/Town/Village/Area,Agency,Type of Location,SO2,NO2,RSPM/PM10,SPM
68,25-02-88,Orissa,Talcher,Orissa Pollution Control Board,Industrial Area,NA,NA,NA,108
70,25-02-88,Orissa,Angul,Orissa Pollution Control Board,"Residential, Rural and other Areas",NA,NA,NA,43
69,3/3/1988,Orissa,Talcher,Orissa Pollution Control Board,Industrial Area,NA,NA,NA,178
68,3/1/1988,Orissa,Talcher,Orissa Pollution Control Board,Industrial Area,NA,NA,NA,211
70,3/2/1988,Orissa,Angul,Orissa Pollution Control Board,"Residential, Rural and other Areas",NA,NA,NA,116
68,26-04-88,Orissa,Talcher,Orissa Pollution Control Board,Industrial Area,NA,NA,NA,198
70,27-04-88,Orissa,Angul,Orissa Pollution Control Board,"Residential, Rural and other Areas",NA,NA,NA,94
68,5/2/1988,Orissa,Talcher,Orissa Pollution Control Board,Industrial Area,NA,NA,NA,144
70,5/1/1988,Orissa,Angul,Orissa Pollution Control Board,"Residential, Rural and other Areas",NA,NA,NA,138
68,6/2/1988,Orissa,Talcher,Orissa Pollution Control Board,Industrial Area,NA,NA,NA,230
70,6/1/1988,Orissa,Angul,Orissa Pollution Control Board,"Residential, Rural and other Areas",NA,NA,NA,144
68,7/2/1988,Orissa,Talcher,Orissa Pollution Control Board,Industrial Area,NA,NA,NA,210
70,7/1/1988,Orissa,Angul,Orissa Pollution Control Board,"Residential, Rural and other Areas",NA,NA,NA,113
68,8/1/1988,Orissa,Talcher,Orissa Pollution Control Board,Industrial Area,10.3,5,NA,148
70,8/2/1988,Orissa,Angul,Orissa Pollution Control Board,"Residential, Rural and other Areas",7.4,6.1,NA,86
68,9/2/1988,Orissa,Talcher,Orissa Pollution Control Board,Industrial Area,11.5,5.6,NA,130
70,9/1/1988,Orissa,Angul,Orissa Pollution Control Board,"Residential, Rural and other Areas",8.2,6,NA,63
68,10/2/1988,Orissa,Talcher,Orissa Pollution Control Board,Industrial Area,15.6,6.2,NA,270
70,10/1/1988,Orissa,Angul,Orissa Pollution Control Board,"Residential, Rural and other Areas",8.3,5.2,NA,81
68,11/1/1988,Orissa,Talcher,Orissa Pollution Control Board,Industrial Area,30.3,15.4,NA,413
70,11/2/1988,Orissa,Angul,Orissa Pollution Control Board,"Residential, Rural and other Areas",12.1,6.9,NA,185
68,12/1/1988,Orissa,Talcher,Orissa Pollution Control Board,Industrial Area,38.7,14.2,NA,505
70,12/2/1988,Orissa,Angul,Orissa Pollution Control Board,"Residential, Rural and other Areas",13.6,6.9,NA,194
