Sampling Date,State,City/Town/Village/Area,Location of Monitoring Station,Type of Location,SO2,NO2,RSPM/PM10,SPM
1/7/2009,Haryana,Yamunanagar,Ballarpur Industries,Industrial Areas,10.2,32,113,194
1/8/2009,Haryana,Yamunanagar,Ballarpur Industries,Industrial Areas,8.8,32.3,173,220
14/1/2009,Haryana,Yamunanagar,Ballarpur Industries,Industrial Areas,9.5,32,191,241
15/1/2009,Haryana,Yamunanagar,Ballarpur Industries,Industrial Areas,9.8,29,186,231
21/1/2009,Haryana,Yamunanagar,Ballarpur Industries,Industrial Areas,9.3,29.2,156,213
22/1/2009,Haryana,Yamunanagar,Ballarpur Industries,Industrial Areas,NA,NA,NA,NA
28/1/2009,Haryana,Yamunanagar,Ballarpur Industries,Industrial Areas,10,28.7,211,272
2/3/2009,Haryana,Yamunanagar,Ballarpur Industries,Industrial Areas,9,30.7,116,164
2/4/2009,Haryana,Yamunanagar,Ballarpur Industries,Industrial Areas,8.2,32.3,89,136
2/10/2009,Haryana,Yamunanagar,Ballarpur Industries,Industrial Areas,9.7,30.7,104,163
2/11/2009,Haryana,Yamunanagar,Ballarpur Industries,Industrial Areas,NA,NA,NA,NA
25/3/2009,Haryana,Yamunanagar,Ballarpur Industries,Industrial Areas,13.5,26.3,442,NA
26/3/2009,Haryana,Yamunanagar,Ballarpur Industries,Industrial Areas,NA,NA,NA,NA
30/3/2009,Haryana,Yamunanagar,Ballarpur Industries,Industrial Areas,11.3,30.8,322,NA
31/3/2009,Haryana,Yamunanagar,Ballarpur Industries,Industrial Areas,12.7,26.7,286,NA
6/9/2009,Haryana,Yamunanagar,Ballarpur Industries,Industrial Areas,14.2,29.7,295,340
16/6/2009,Haryana,Yamunanagar,Ballarpur Industries,Industrial Areas,9.8,33.8,141,181
17/6/2009,Haryana,Yamunanagar,Ballarpur Industries,Industrial Areas,NA,NA,NA,NA
23/6/2009,Haryana,Yamunanagar,Ballarpur Industries,Industrial Areas,13,29.2,268,319
24/6/2009,Haryana,Yamunanagar,Ballarpur Industries,Industrial Areas,10.8,33.3,148,193
7/1/2009,Haryana,Yamunanagar,Ballarpur Industries,Industrial Areas,NA,NA,NA,NA
7/7/2009,Haryana,Yamunanagar,Ballarpur Industries,Industrial Areas,NA,NA,NA,NA
7/8/2009,Haryana,Yamunanagar,Ballarpur Industries,Industrial Areas,10.7,30,114,158
21/7/2009,Haryana,Yamunanagar,Ballarpur Industries,Industrial Areas,18.5,24.5,273,307
22/7/2009,Haryana,Yamunanagar,Ballarpur Industries,Industrial Areas,16.3,26.3,166,213
28/7/2009,Haryana,Yamunanagar,Ballarpur Industries,Industrial Areas,18.3,24.5,210,245
19/8/2009,Haryana,Yamunanagar,Ballarpur Industries,Industrial Areas,NA,NA,NA,NA
25/8/2009,Haryana,Yamunanagar,Ballarpur Industries,Industrial Areas,12.5,27.3,199,251
26/8/2009,Haryana,Yamunanagar,Ballarpur Industries,Industrial Areas,11,28.5,157,201
11/9/2009,Haryana,Yamunanagar,Ballarpur Industries,Industrial Areas,11.2,24,173,249
16/11/2009,Haryana,Yamunanagar,Ballarpur Industries,Industrial Areas,11.7,24.8,222,339
17/11/2009,Haryana,Yamunanagar,Ballarpur Industries,Industrial Areas,15.5,23.3,359,417
23/11/2009,Haryana,Yamunanagar,Ballarpur Industries,Industrial Areas,16.2,24,437,471
24/11/2009,Haryana,Yamunanagar,Ballarpur Industries,Industrial Areas,17,22,426,549
30/11/2009,Haryana,Yamunanagar,Ballarpur Industries,Industrial Areas,17,22.2,358,491
12/7/2009,Haryana,Yamunanagar,Ballarpur Industries,Industrial Areas,15.5,23,624,697
14/12/2009,Haryana,Yamunanagar,Ballarpur Industries,Industrial Areas,16.3,23.7,598,655
15/12/2009,Haryana,Yamunanagar,Ballarpur Industries,Industrial Areas,14,21.8,488,534
21/12/2009,Haryana,Yamunanagar,Ballarpur Industries,Industrial Areas,13.3,23.3,377,426
22/12/2009,Haryana,Yamunanagar,Ballarpur Industries,Industrial Areas,14.5,22.8,540,627
28/12/2009,Haryana,Yamunanagar,Ballarpur Industries,Industrial Areas,12.3,25.2,386,460
