Stn Code,Sampling Date,State,City/Town/Village/Area,Location of Monitoring Station,Agency,Type of Location,SO2,NO2,RSPM/PM10,SPM
520,1/1/2013,Assam,Bongaigaon,"Barpara Office Building, Bongaigaon",Assam State Pollution Control Board,"Residential, Rural and other Areas",6,16,54,NA
520,1/3/2013,Assam,Bongaigaon,"Barpara Office Building, Bongaigaon",Assam State Pollution Control Board,"Residential, Rural and other Areas",7,16,59,NA
520,1/7/2013,Assam,Bongaigaon,"Barpara Office Building, Bongaigaon",Assam State Pollution Control Board,"Residential, Rural and other Areas",7,14,50,NA
520,1/9/2013,Assam,Bongaigaon,"Barpara Office Building, Bongaigaon",Assam State Pollution Control Board,"Residential, Rural and other Areas",7,13,49,NA
520,16-01-13,Assam,Bongaigaon,"Barpara Office Building, Bongaigaon",Assam State Pollution Control Board,"Residential, Rural and other Areas",6,13,49,NA
520,18-01-13,Assam,Bongaigaon,"Barpara Office Building, Bongaigaon",Assam State Pollution Control Board,"Residential, Rural and other Areas",6,13,49,NA
520,21-01-13,Assam,Bongaigaon,"Barpara Office Building, Bongaigaon",Assam State Pollution Control Board,"Residential, Rural and other Areas",6,13,51,NA
520,24-01-13,Assam,Bongaigaon,"Barpara Office Building, Bongaigaon",Assam State Pollution Control Board,"Residential, Rural and other Areas",6,13,51,NA
520,28-01-13,Assam,Bongaigaon,"Barpara Office Building, Bongaigaon",Assam State Pollution Control Board,"Residential, Rural and other Areas",7,15,54,NA
520,2/1/2013,Assam,Bongaigaon,"Barpara Office Building, Bongaigaon",Assam State Pollution Control Board,"Residential, Rural and other Areas",7,14,51,NA
520,2/4/2013,Assam,Bongaigaon,"Barpara Office Building, Bongaigaon",Assam State Pollution Control Board,"Residential, Rural and other Areas",6,14,41,NA
520,2/7/2013,Assam,Bongaigaon,"Barpara Office Building, Bongaigaon",Assam State Pollution Control Board,"Residential, Rural and other Areas",7,15,51,NA
520,2/11/2013,Assam,Bongaigaon,"Barpara Office Building, Bongaigaon",Assam State Pollution Control Board,"Residential, Rural and other Areas",6,13,46,NA
520,13-02-13,Assam,Bongaigaon,"Barpara Office Building, Bongaigaon",Assam State Pollution Control Board,"Residential, Rural and other Areas",7,14,54,NA
520,18-02-13,Assam,Bongaigaon,"Barpara Office Building, Bongaigaon",Assam State Pollution Control Board,"Residential, Rural and other Areas",6,14,29,NA
520,20-02-13,Assam,Bongaigaon,"Barpara Office Building, Bongaigaon",Assam State Pollution Control Board,"Residential, Rural and other Areas",6,14,40,NA
520,26-02-13,Assam,Bongaigaon,"Barpara Office Building, Bongaigaon",Assam State Pollution Control Board,"Residential, Rural and other Areas",7,13,42,NA
520,3/1/2013,Assam,Bongaigaon,"Barpara Office Building, Bongaigaon",Assam State Pollution Control Board,"Residential, Rural and other Areas",6,15,41,NA
520,3/4/2013,Assam,Bongaigaon,"Barpara Office Building, Bongaigaon",Assam State Pollution Control Board,"Residential, Rural and other Areas",7,15,45,NA
520,3/6/2013,Assam,Bongaigaon,"Barpara Office Building, Bongaigaon",Assam State Pollution Control Board,"Residential, Rural and other Areas",6,16,44,NA
520,3/11/2013,Assam,Bongaigaon,"Barpara Office Building, Bongaigaon",Assam State Pollution Control Board,"Residential, Rural and other Areas",7,17,37,NA
520,13-03-13,Assam,Bongaigaon,"Barpara Office Building, Bongaigaon",Assam State Pollution Control Board,"Residential, Rural and other Areas",7,16,41,NA
520,18-03-13,Assam,Bongaigaon,"Barpara Office Building, Bongaigaon",Assam State Pollution Control Board,"Residential, Rural and other Areas",7,16,47,NA
520,20-03-13,Assam,Bongaigaon,"Barpara Office Building, Bongaigaon",Assam State Pollution Control Board,"Residential, Rural and other Areas",7,16,46,NA
