Sampling Date,State,City/Town/Village/Area,Location of Monitoring Station,Type of Location,SO2,NO2,RSPM/PM10,SPM
1/3/2006,Jharkhand,Dhanbad,Regional Office,Residential and others,18.4,46.4,146,258
1/6/2006,Jharkhand,Dhanbad,Regional Office,Residential and others,21.3,51.7,96,156
1/9/2006,Jharkhand,Dhanbad,Regional Office,Residential and others,19.6,58.6,138,219
1/12/2006,Jharkhand,Dhanbad,Regional Office,Residential and others,21.5,56.8,114,205
16/1/2006,Jharkhand,Dhanbad,Regional Office,Residential and others,23.3,59.7,155,245
24/1/2006,Jharkhand,Dhanbad,Regional Office,Residential and others,17.9,62.8,87,158
27/1/2006,Jharkhand,Dhanbad,Regional Office,Residential and others,21.1,56.8,234,406
30/1/2006,Jharkhand,Dhanbad,Regional Office,Residential and others,22.8,60.3,168,257
2/3/2006,Jharkhand,Dhanbad,Regional Office,Residential and others,18.3,49.7,112,184
2/7/2006,Jharkhand,Dhanbad,Regional Office,Residential and others,21.3,57.9,100,182
2/10/2006,Jharkhand,Dhanbad,Regional Office,Residential and others,18.8,53.8,189,254
15/2/2006,Jharkhand,Dhanbad,Regional Office,Residential and others,24.8,63.7,134,206
17/2/2006,Jharkhand,Dhanbad,Regional Office,Residential and others,23.9,64.1,172,247
21/2/2006,Jharkhand,Dhanbad,Regional Office,Residential and others,20.2,51.8,146,215
24/2/2006,Jharkhand,Dhanbad,Regional Office,Residential and others,19.4,44.7,114,178
27/2/2006,Jharkhand,Dhanbad,Regional Office,Residential and others,21.8,56.4,124,187
1/3/2006,Jharkhand,Jamshedpur,Bistupur Vehicle  TC,Industrial Areas,39.1,54.5,127,267
1/6/2006,Jharkhand,Jamshedpur,Bistupur Vehicle  TC,Industrial Areas,37.2,51.6,136,282
1/9/2006,Jharkhand,Jamshedpur,Bistupur Vehicle  TC,Industrial Areas,36.9,50.4,140,301
1/12/2006,Jharkhand,Jamshedpur,Bistupur Vehicle  TC,Industrial Areas,37.8,53.6,155,289
16/1/2006,Jharkhand,Jamshedpur,Bistupur Vehicle  TC,Industrial Areas,41.9,51.5,156,312
