Stn Code,Sampling Date,State,City/Town/Village/Area,Agency,Type of Location,SO2,NO2,RSPM/PM10,SPM
64,January - M012002,Pondichery,Pondichery,Central Pollution Control Board,"Residential, Rural and other Areas",19.7,11.9,NA,8
64,February - M022002,Pondichery,Pondichery,Central Pollution Control Board,"Residential, Rural and other Areas",13,11.2,NA,17
64,March - M032002,Pondichery,Pondichery,Central Pollution Control Board,"Residential, Rural and other Areas",19.3,12.1,NA,8
64,April - M042002,Pondichery,Pondichery,Central Pollution Control Board,"Residential, Rural and other Areas",15.6,9.1,NA,9
64,May - M052002,Pondichery,Pondichery,Central Pollution Control Board,"Residential, Rural and other Areas",11.6,9.8,NA,8
64,June - M062002,Pondichery,Pondichery,Central Pollution Control Board,"Residential, Rural and other Areas",14.5,12.3,NA,8
64,July - M072002,Pondichery,Pondichery,Central Pollution Control Board,"Residential, Rural and other Areas",17.7,12.5,NA,NA
64,August - M082002,Pondichery,Pondichery,Central Pollution Control Board,"Residential, Rural and other Areas",18,12.1,NA,16
64,September - M092002,Pondichery,Pondichery,Central Pollution Control Board,"Residential, Rural and other Areas",17.6,12.4,NA,8
64,October - M102002,Pondichery,Pondichery,Central Pollution Control Board,"Residential, Rural and other Areas",19.5,14.4,NA,25
64,November - M112002,Pondichery,Pondichery,Central Pollution Control Board,"Residential, Rural and other Areas",12.7,13.3,NA,8
64,December - M122002,Pondichery,Pondichery,Central Pollution Control Board,"Residential, Rural and other Areas",12.3,13.1,NA,8
64,Annual - M132002,Pondichery,Pondichery,Central Pollution Control Board,"Residential, Rural and other Areas",16.1,12,NA,11
92,January - M012002,Pondichery,Pondichery,PNPB,"Residential, Rural and other Areas",18.2,11.5,NA,55
92,February - M022002,Pondichery,Pondichery,PNPB,"Residential, Rural and other Areas",15.2,13,NA,36
92,March - M032002,Pondichery,Pondichery,PNPB,"Residential, Rural and other Areas",13,9.4,NA,8
92,April - M042002,Pondichery,Pondichery,PNPB,"Residential, Rural and other Areas",11.8,7.6,NA,8
92,May - M052002,Pondichery,Pondichery,PNPB,"Residential, Rural and other Areas",8.8,6.4,NA,8
92,June - M062002,Pondichery,Pondichery,PNPB,"Residential, Rural and other Areas",13.4,6.2,NA,8
92,July - M072002,Pondichery,Pondichery,PNPB,"Residential, Rural and other Areas",13.3,9.7,NA,15
92,August - M082002,Pondichery,Pondichery,PNPB,"Residential, Rural and other Areas",16.2,10.8,NA,8
92,September - M092002,Pondichery,Pondichery,PNPB,"Residential, Rural and other Areas",18.5,11.1,NA,14
92,October - M102002,Pondichery,Pondichery,PNPB,"Residential, Rural and other Areas",17.6,12.1,NA,8
92,November - M112002,Pondichery,Pondichery,PNPB,"Residential, Rural and other Areas",13.8,12.5,NA,8
92,December - M122002,Pondichery,Pondichery,PNPB,"Residential, Rural and other Areas",13.2,13.4,NA,8
92,Annual - M132002,Pondichery,Pondichery,PNPB,"Residential, Rural and other Areas",14.3,10.2,NA,16
93,January - M012002,Pondichery,Pondichery,PNPB,Industrial Area,23,15.8,NA,NA
93,February - M022002,Pondichery,Pondichery,PNPB,Industrial Area,20.5,16.2,NA,8
93,March - M032002,Pondichery,Pondichery,PNPB,Industrial Area,21.4,14.6,NA,8
93,April - M042002,Pondichery,Pondichery,PNPB,Industrial Area,20.1,13.3,NA,8
93,May - M052002,Pondichery,Pondichery,PNPB,Industrial Area,14.9,9.9,NA,8
93,June - M062002,Pondichery,Pondichery,PNPB,Industrial Area,18.8,13.6,NA,14
93,July - M072002,Pondichery,Pondichery,PNPB,Industrial Area,NA,NA,NA,8
93,August - M082002,Pondichery,Pondichery,PNPB,Industrial Area,22.2,19.4,NA,8
93,September - M092002,Pondichery,Pondichery,PNPB,Industrial Area,24.4,17.1,NA,13
93,October - M102002,Pondichery,Pondichery,PNPB,Industrial Area,22.3,15.4,NA,17
93,November - M112002,Pondichery,Pondichery,PNPB,Industrial Area,16,21.6,NA,14
93,December - M122002,Pondichery,Pondichery,PNPB,Industrial Area,15.2,18.4,NA,8
93,Annual - M132002,Pondichery,Pondichery,PNPB,Industrial Area,19.8,15.9,NA,10
