Stn Code,Sampling Date,State,City/Town/Village/Area,Agency,Type of Location,SO2,NO2,RSPM/PM10,SPM
82,January - M011990,Madhya Pradesh,Nagda,Madhya Pradesh  Pollution Control Board,Industrial Area,10.6,55.5,NA,172
83,January - M011990,Madhya Pradesh,Nagda,Madhya Pradesh  Pollution Control Board,"Residential, Rural and other Areas",14.7,12.4,NA,289
84,January - M011990,Madhya Pradesh,Nagda,Madhya Pradesh  Pollution Control Board,"Residential, Rural and other Areas",8.6,9.8,NA,391
82,February - M021990,Madhya Pradesh,Nagda,Madhya Pradesh  Pollution Control Board,Industrial Area,8.6,20.5,NA,135
83,February - M021990,Madhya Pradesh,Nagda,Madhya Pradesh  Pollution Control Board,"Residential, Rural and other Areas",10.2,12.4,NA,245
84,February - M021990,Madhya Pradesh,Nagda,Madhya Pradesh  Pollution Control Board,"Residential, Rural and other Areas",7.4,13.1,NA,287
67,February - M021990,Madhya Pradesh,Bhilai,Madhya Pradesh  Pollution Control Board,"Residential, Rural and other Areas",NA,14.1,NA,232
65,February - M021990,Madhya Pradesh,Bhilai,Madhya Pradesh  Pollution Control Board,"Residential, Rural and other Areas",22.6,16.1,NA,255
66,February - M021990,Madhya Pradesh,Bhilai,Madhya Pradesh  Pollution Control Board,Industrial Area,NA,14.3,NA,187
91,February - M021990,Madhya Pradesh,Bhilai,Madhya Pradesh  Pollution Control Board,Industrial Area,21.5,19.9,NA,253
82,March - M031990,Madhya Pradesh,Nagda,Madhya Pradesh  Pollution Control Board,Industrial Area,12,25.7,NA,172
83,March - M031990,Madhya Pradesh,Nagda,Madhya Pradesh  Pollution Control Board,"Residential, Rural and other Areas",8.9,19.2,NA,258
84,March - M031990,Madhya Pradesh,Nagda,Madhya Pradesh  Pollution Control Board,"Residential, Rural and other Areas",7.6,16.8,NA,307
67,March - M031990,Madhya Pradesh,Bhilai,Madhya Pradesh  Pollution Control Board,"Residential, Rural and other Areas",NA,22.4,NA,161
65,March - M031990,Madhya Pradesh,Bhilai,Madhya Pradesh  Pollution Control Board,"Residential, Rural and other Areas",36.3,23,NA,316
66,March - M031990,Madhya Pradesh,Bhilai,Madhya Pradesh  Pollution Control Board,Industrial Area,NA,19.9,NA,245
91,March - M031990,Madhya Pradesh,Bhilai,Madhya Pradesh  Pollution Control Board,Industrial Area,39.5,28.3,NA,287
83,April - M041990,Madhya Pradesh,Nagda,Madhya Pradesh  Pollution Control Board,"Residential, Rural and other Areas",7.7,33.1,NA,265
84,April - M041990,Madhya Pradesh,Nagda,Madhya Pradesh  Pollution Control Board,"Residential, Rural and other Areas",6.6,21.5,NA,296
82,April - M041990,Madhya Pradesh,Nagda,Madhya Pradesh  Pollution Control Board,Industrial Area,24,15.1,NA,225
67,April - M041990,Madhya Pradesh,Bhilai,Madhya Pradesh  Pollution Control Board,"Residential, Rural and other Areas",NA,21.7,NA,385
65,April - M041990,Madhya Pradesh,Bhilai,Madhya Pradesh  Pollution Control Board,"Residential, Rural and other Areas",46.8,23.9,NA,394
66,April - M041990,Madhya Pradesh,Bhilai,Madhya Pradesh  Pollution Control Board,Industrial Area,NA,22.7,NA,411
91,April - M041990,Madhya Pradesh,Bhilai,Madhya Pradesh  Pollution Control Board,Industrial Area,51.9,36.7,NA,467
130,April - M041990,Madhya Pradesh,Satna,Madhya Pradesh  Pollution Control Board,Industrial Area,NA,NA,NA,536
129,April - M041990,Madhya Pradesh,Satna,Madhya Pradesh  Pollution Control Board,"Residential, Rural and other Areas",NA,NA,NA,253
131,April - M041990,Madhya Pradesh,Indore,Madhya Pradesh  Pollution Control Board,"Residential, Rural and other Areas",10.3,14,NA,419
126,April - M041990,Madhya Pradesh,Indore,Madhya Pradesh  Pollution Control Board,"Residential, Rural and other Areas",14.1,19.5,NA,462
128,April - M041990,Madhya Pradesh,Indore,Madhya Pradesh  Pollution Control Board,"Residential, Rural and other Areas",14.3,18.9,NA,427
127,April - M041990,Madhya Pradesh,Indore,Madhya Pradesh  Pollution Control Board,Industrial Area,22.7,30.5,NA,571
67,May - M051990,Madhya Pradesh,Bhilai,Madhya Pradesh  Pollution Control Board,"Residential, Rural and other Areas",NA,25.3,NA,242
65,May - M051990,Madhya Pradesh,Bhilai,Madhya Pradesh  Pollution Control Board,"Residential, Rural and other Areas",43.2,31.7,NA,355
66,May - M051990,Madhya Pradesh,Bhilai,Madhya Pradesh  Pollution Control Board,Industrial Area,NA,20.9,NA,342
91,May - M051990,Madhya Pradesh,Bhilai,Madhya Pradesh  Pollution Control Board,Industrial Area,52.2,25.3,NA,335
82,May - M051990,Madhya Pradesh,Nagda,Madhya Pradesh  Pollution Control Board,Industrial Area,30.6,9.4,NA,155
83,May - M051990,Madhya Pradesh,Nagda,Madhya Pradesh  Pollution Control Board,"Residential, Rural and other Areas",11.3,16.9,NA,203
84,May - M051990,Madhya Pradesh,Nagda,Madhya Pradesh  Pollution Control Board,"Residential, Rural and other Areas",8.8,17.8,NA,282
130,May - M051990,Madhya Pradesh,Satna,Madhya Pradesh  Pollution Control Board,Industrial Area,NA,NA,NA,566
129,May - M051990,Madhya Pradesh,Satna,Madhya Pradesh  Pollution Control Board,"Residential, Rural and other Areas",NA,NA,NA,187
131,May - M051990,Madhya Pradesh,Indore,Madhya Pradesh  Pollution Control Board,"Residential, Rural and other Areas",8.1,12.2,NA,291
126,May - M051990,Madhya Pradesh,Indore,Madhya Pradesh  Pollution Control Board,"Residential, Rural and other Areas",11.1,14.7,NA,284
128,May - M051990,Madhya Pradesh,Indore,Madhya Pradesh  Pollution Control Board,"Residential, Rural and other Areas",11.9,16.6,NA,329
127,May - M051990,Madhya Pradesh,Indore,Madhya Pradesh  Pollution Control Board,Industrial Area,14.2,18.8,NA,241
82,June - M061990,Madhya Pradesh,Nagda,Madhya Pradesh  Pollution Control Board,Industrial Area,7.7,21.8,NA,134
83,June - M061990,Madhya Pradesh,Nagda,Madhya Pradesh  Pollution Control Board,"Residential, Rural and other Areas",6.2,20.1,NA,161
84,June - M061990,Madhya Pradesh,Nagda,Madhya Pradesh  Pollution Control Board,"Residential, Rural and other Areas",6.5,14.7,NA,136
65,June - M061990,Madhya Pradesh,Bhilai,Madhya Pradesh  Pollution Control Board,"Residential, Rural and other Areas",40.3,23.9,NA,318
66,June - M061990,Madhya Pradesh,Bhilai,Madhya Pradesh  Pollution Control Board,Industrial Area,NA,23.4,NA,317
67,June - M061990,Madhya Pradesh,Bhilai,Madhya Pradesh  Pollution Control Board,"Residential, Rural and other Areas",NA,27,NA,291
91,June - M061990,Madhya Pradesh,Bhilai,Madhya Pradesh  Pollution Control Board,Industrial Area,42.1,31.7,NA,309
125,June - M061990,Madhya Pradesh,Bhopal,Madhya Pradesh  Pollution Control Board,"Residential, Rural and other Areas",11.1,42.9,NA,97
123,June - M061990,Madhya Pradesh,Bhopal,Madhya Pradesh  Pollution Control Board,Industrial Area,23.2,32,NA,386
124,June - M061990,Madhya Pradesh,Bhopal,Madhya Pradesh  Pollution Control Board,"Residential, Rural and other Areas",22.5,37.6,NA,303
122,June - M061990,Madhya Pradesh,Bhopal,Madhya Pradesh  Pollution Control Board,"Residential, Rural and other Areas",42.6,60,NA,743
84,July - M071990,Madhya Pradesh,Nagda,Madhya Pradesh  Pollution Control Board,"Residential, Rural and other Areas",5.4,19.9,NA,130
82,July - M071990,Madhya Pradesh,Nagda,Madhya Pradesh  Pollution Control Board,Industrial Area,19.1,18.1,NA,164
83,July - M071990,Madhya Pradesh,Nagda,Madhya Pradesh  Pollution Control Board,"Residential, Rural and other Areas",10.2,16.4,NA,181
129,October - M101990,Madhya Pradesh,Satna,Madhya Pradesh  Pollution Control Board,"Residential, Rural and other Areas",33,12.7,NA,266
130,October - M101990,Madhya Pradesh,Satna,Madhya Pradesh  Pollution Control Board,Industrial Area,43.7,34.9,NA,369
82,October - M101990,Madhya Pradesh,Nagda,Madhya Pradesh  Pollution Control Board,Industrial Area,16.8,8.5,NA,127
83,October - M101990,Madhya Pradesh,Nagda,Madhya Pradesh  Pollution Control Board,"Residential, Rural and other Areas",11.6,16.7,NA,162
84,October - M101990,Madhya Pradesh,Nagda,Madhya Pradesh  Pollution Control Board,"Residential, Rural and other Areas",7.4,13.9,NA,243
125,October - M101990,Madhya Pradesh,Bhopal,Madhya Pradesh  Pollution Control Board,"Residential, Rural and other Areas",1.4,4.9,NA,106
124,October - M101990,Madhya Pradesh,Bhopal,Madhya Pradesh  Pollution Control Board,"Residential, Rural and other Areas",28.8,27.1,NA,259
122,November - M111990,Madhya Pradesh,Bhopal,Madhya Pradesh  Pollution Control Board,"Residential, Rural and other Areas",30.9,25.5,NA,528
123,November - M111990,Madhya Pradesh,Bhopal,Madhya Pradesh  Pollution Control Board,Industrial Area,20.5,16.3,NA,190
124,November - M111990,Madhya Pradesh,Bhopal,Madhya Pradesh  Pollution Control Board,"Residential, Rural and other Areas",16,13.7,NA,122
125,November - M111990,Madhya Pradesh,Bhopal,Madhya Pradesh  Pollution Control Board,"Residential, Rural and other Areas",9.7,13,NA,85
126,November - M111990,Madhya Pradesh,Indore,Madhya Pradesh  Pollution Control Board,"Residential, Rural and other Areas",15.3,23,NA,344
128,November - M111990,Madhya Pradesh,Indore,Madhya Pradesh  Pollution Control Board,"Residential, Rural and other Areas",13.4,20.5,NA,388
131,November - M111990,Madhya Pradesh,Indore,Madhya Pradesh  Pollution Control Board,"Residential, Rural and other Areas",8.6,12.8,NA,141
84,November - M111990,Madhya Pradesh,Nagda,Madhya Pradesh  Pollution Control Board,"Residential, Rural and other Areas",4.3,18.8,NA,276
82,November - M111990,Madhya Pradesh,Nagda,Madhya Pradesh  Pollution Control Board,Industrial Area,13.3,27.2,NA,101
83,November - M111990,Madhya Pradesh,Nagda,Madhya Pradesh  Pollution Control Board,"Residential, Rural and other Areas",4.9,12.6,NA,162
122,December - M121990,Madhya Pradesh,Bhopal,Madhya Pradesh  Pollution Control Board,"Residential, Rural and other Areas",12.5,25.4,NA,590
123,December - M121990,Madhya Pradesh,Bhopal,Madhya Pradesh  Pollution Control Board,Industrial Area,5.7,24.3,NA,115
124,December - M121990,Madhya Pradesh,Bhopal,Madhya Pradesh  Pollution Control Board,"Residential, Rural and other Areas",14,32.1,NA,142
125,December - M121990,Madhya Pradesh,Bhopal,Madhya Pradesh  Pollution Control Board,"Residential, Rural and other Areas",3.9,18.6,NA,186
84,December - M121990,Madhya Pradesh,Nagda,Madhya Pradesh  Pollution Control Board,"Residential, Rural and other Areas",7.2,16.8,NA,291
82,December - M121990,Madhya Pradesh,Nagda,Madhya Pradesh  Pollution Control Board,Industrial Area,13.4,29.2,NA,95
83,December - M121990,Madhya Pradesh,Nagda,Madhya Pradesh  Pollution Control Board,"Residential, Rural and other Areas",6.7,19,NA,194
