Stn Code,Sampling Date,State,City/Town/Village/Area,Agency,Type of Location,SO2,NO2,RSPM/PM10,SPM
38,January - M011999,Tamil Nadu,Madras,Tamil Nadu Pollution Control Board,Industrial Area,5.2,8.7,NA,85
71,January - M011999,Tamil Nadu,Madras,Tamil Nadu Pollution Control Board,Industrial Area,24.6,7,NA,49
72,January - M011999,Tamil Nadu,Madras,Tamil Nadu Pollution Control Board,Industrial Area,2.2,11.8,NA,108
206,January - M011999,Tamil Nadu,Tuticorin,Tamil Nadu Pollution Control Board,NA,1.5,5.2,NA,53
237,January - M011999,Tamil Nadu,Coimbatore,Tamil Nadu Pollution Control Board,NA,8.9,19.2,NA,107
238,January - M011999,Tamil Nadu,Coimbatore,Tamil Nadu Pollution Control Board,NA,5.3,11.8,NA,90
239,January - M011999,Tamil Nadu,Tuticorin,Tamil Nadu Pollution Control Board,NA,2.6,10.7,NA,30
240,January - M011999,Tamil Nadu,Tuticorin,Tamil Nadu Pollution Control Board,NA,4.2,8.8,NA,21
260,January - M011999,Tamil Nadu,Coimbatore,Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",1.6,7.8,NA,58
38,February - M021999,Tamil Nadu,Madras,Tamil Nadu Pollution Control Board,Industrial Area,10.9,14,NA,90
71,February - M021999,Tamil Nadu,Madras,Tamil Nadu Pollution Control Board,Industrial Area,22.5,15.7,NA,68
72,February - M021999,Tamil Nadu,Madras,Tamil Nadu Pollution Control Board,Industrial Area,5.9,11.6,NA,85
206,February - M021999,Tamil Nadu,Tuticorin,Tamil Nadu Pollution Control Board,NA,1.6,3.9,NA,42
237,February - M021999,Tamil Nadu,Coimbatore,Tamil Nadu Pollution Control Board,NA,10.2,25.6,NA,134
238,February - M021999,Tamil Nadu,Coimbatore,Tamil Nadu Pollution Control Board,NA,10.9,20.6,NA,99
239,February - M021999,Tamil Nadu,Tuticorin,Tamil Nadu Pollution Control Board,NA,6.7,8.4,NA,23
240,February - M021999,Tamil Nadu,Tuticorin,Tamil Nadu Pollution Control Board,NA,5.4,6.5,NA,20
260,February - M021999,Tamil Nadu,Coimbatore,Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",1.5,8.5,NA,36
38,March - M031999,Tamil Nadu,Madras,Tamil Nadu Pollution Control Board,Industrial Area,7.6,13.4,NA,124
71,March - M031999,Tamil Nadu,Madras,Tamil Nadu Pollution Control Board,Industrial Area,13.9,12.6,NA,104
72,March - M031999,Tamil Nadu,Madras,Tamil Nadu Pollution Control Board,Industrial Area,10.8,8.7,NA,83
206,March - M031999,Tamil Nadu,Tuticorin,Tamil Nadu Pollution Control Board,NA,4.7,4.5,NA,56
237,March - M031999,Tamil Nadu,Coimbatore,Tamil Nadu Pollution Control Board,NA,7.4,16.5,NA,95
238,March - M031999,Tamil Nadu,Coimbatore,Tamil Nadu Pollution Control Board,NA,3.2,12,NA,57
239,March - M031999,Tamil Nadu,Tuticorin,Tamil Nadu Pollution Control Board,NA,6.1,10.6,NA,26
240,March - M031999,Tamil Nadu,Tuticorin,Tamil Nadu Pollution Control Board,NA,4.9,7.4,NA,22
260,March - M031999,Tamil Nadu,Coimbatore,Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",1.2,7.5,NA,26
38,April - M041999,Tamil Nadu,Madras,Tamil Nadu Pollution Control Board,Industrial Area,9,7.2,NA,153
71,April - M041999,Tamil Nadu,Madras,Tamil Nadu Pollution Control Board,Industrial Area,8.7,10.3,NA,104
72,April - M041999,Tamil Nadu,Madras,Tamil Nadu Pollution Control Board,Industrial Area,4.2,4.7,NA,109
206,April - M041999,Tamil Nadu,Tuticorin,Tamil Nadu Pollution Control Board,NA,1.5,4.4,NA,94
237,April - M041999,Tamil Nadu,Coimbatore,Tamil Nadu Pollution Control Board,NA,9,18.1,NA,93
238,April - M041999,Tamil Nadu,Coimbatore,Tamil Nadu Pollution Control Board,NA,6.5,16.7,NA,75
239,April - M041999,Tamil Nadu,Tuticorin,Tamil Nadu Pollution Control Board,NA,5.3,12.5,NA,40
240,April - M041999,Tamil Nadu,Tuticorin,Tamil Nadu Pollution Control Board,NA,3.2,8.4,NA,49
260,April - M041999,Tamil Nadu,Coimbatore,Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",1.2,7.6,NA,31
38,May - M051999,Tamil Nadu,Madras,Tamil Nadu Pollution Control Board,Industrial Area,21.6,13,NA,128
71,May - M051999,Tamil Nadu,Madras,Tamil Nadu Pollution Control Board,Industrial Area,20.3,10.6,NA,70
72,May - M051999,Tamil Nadu,Madras,Tamil Nadu Pollution Control Board,Industrial Area,14.7,8,NA,92
237,May - M051999,Tamil Nadu,Coimbatore,Tamil Nadu Pollution Control Board,NA,10.7,24.8,NA,143
238,May - M051999,Tamil Nadu,Coimbatore,Tamil Nadu Pollution Control Board,NA,9.4,24.7,NA,89
260,May - M051999,Tamil Nadu,Coimbatore,Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",2.1,10.4,NA,49
38,June - M061999,Tamil Nadu,Madras,Tamil Nadu Pollution Control Board,Industrial Area,7.1,7.9,NA,89
71,June - M061999,Tamil Nadu,Madras,Tamil Nadu Pollution Control Board,Industrial Area,9.3,6,NA,86
72,June - M061999,Tamil Nadu,Madras,Tamil Nadu Pollution Control Board,Industrial Area,4.4,4.4,NA,87
206,June - M061999,Tamil Nadu,Tuticorin,Tamil Nadu Pollution Control Board,NA,2.8,4.5,NA,124
237,June - M061999,Tamil Nadu,Coimbatore,Tamil Nadu Pollution Control Board,NA,7.8,23.3,NA,58
238,June - M061999,Tamil Nadu,Coimbatore,Tamil Nadu Pollution Control Board,NA,5,15.7,NA,55
239,June - M061999,Tamil Nadu,Tuticorin,Tamil Nadu Pollution Control Board,NA,5.5,8.1,NA,34
240,June - M061999,Tamil Nadu,Tuticorin,Tamil Nadu Pollution Control Board,NA,2.9,8.1,NA,46
260,June - M061999,Tamil Nadu,Coimbatore,Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",1.9,7.6,NA,24
38,July - M071999,Tamil Nadu,Madras,Tamil Nadu Pollution Control Board,Industrial Area,3,6,NA,108
71,July - M071999,Tamil Nadu,Madras,Tamil Nadu Pollution Control Board,Industrial Area,3,5.6,NA,78
72,July - M071999,Tamil Nadu,Madras,Tamil Nadu Pollution Control Board,Industrial Area,3.7,4,NA,96
206,July - M071999,Tamil Nadu,Tuticorin,Tamil Nadu Pollution Control Board,NA,3.4,5.8,NA,177
237,July - M071999,Tamil Nadu,Coimbatore,Tamil Nadu Pollution Control Board,NA,6.1,13.7,NA,25
238,July - M071999,Tamil Nadu,Coimbatore,Tamil Nadu Pollution Control Board,NA,5.1,9.3,NA,35
239,July - M071999,Tamil Nadu,Tuticorin,Tamil Nadu Pollution Control Board,NA,6.7,12.4,NA,42
240,July - M071999,Tamil Nadu,Tuticorin,Tamil Nadu Pollution Control Board,NA,9.8,8.3,NA,66
260,July - M071999,Tamil Nadu,Coimbatore,Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",1.6,11.2,NA,21
38,August - M081999,Tamil Nadu,Madras,Tamil Nadu Pollution Control Board,Industrial Area,16.3,15,NA,94
71,August - M081999,Tamil Nadu,Madras,Tamil Nadu Pollution Control Board,Industrial Area,14.9,14.1,NA,51
72,August - M081999,Tamil Nadu,Madras,Tamil Nadu Pollution Control Board,Industrial Area,16.8,21.2,NA,79
206,August - M081999,Tamil Nadu,Tuticorin,Tamil Nadu Pollution Control Board,NA,3.4,5.7,NA,154
237,August - M081999,Tamil Nadu,Coimbatore,Tamil Nadu Pollution Control Board,NA,4.3,17.4,NA,61
238,August - M081999,Tamil Nadu,Coimbatore,Tamil Nadu Pollution Control Board,NA,3.1,14.2,NA,39
239,August - M081999,Tamil Nadu,Tuticorin,Tamil Nadu Pollution Control Board,NA,5.4,6.6,NA,45
240,August - M081999,Tamil Nadu,Tuticorin,Tamil Nadu Pollution Control Board,NA,6.3,8.2,NA,39
260,August - M081999,Tamil Nadu,Coimbatore,Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",1.7,9.3,NA,31
306,August - M081999,Tamil Nadu,Madurai,Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",7.7,24.4,NA,102
307,August - M081999,Tamil Nadu,Madurai,Tamilnadu State Pollution Control Board,Industrial Area,6.7,21.2,NA,100
308,August - M081999,Tamil Nadu,Madurai,Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",7.1,44.9,NA,197
38,September - M091999,Tamil Nadu,Madras,Tamil Nadu Pollution Control Board,Industrial Area,38.9,11.1,NA,125
71,September - M091999,Tamil Nadu,Madras,Tamil Nadu Pollution Control Board,Industrial Area,24.2,28.8,NA,62
72,September - M091999,Tamil Nadu,Madras,Tamil Nadu Pollution Control Board,Industrial Area,34.5,14.1,NA,77
206,September - M091999,Tamil Nadu,Tuticorin,Tamil Nadu Pollution Control Board,NA,3.3,9.6,NA,109
237,September - M091999,Tamil Nadu,Coimbatore,Tamil Nadu Pollution Control Board,NA,5.8,4.9,NA,51
238,September - M091999,Tamil Nadu,Coimbatore,Tamil Nadu Pollution Control Board,NA,4.4,19.8,NA,36
239,September - M091999,Tamil Nadu,Tuticorin,Tamil Nadu Pollution Control Board,NA,8.2,13.6,NA,32
240,September - M091999,Tamil Nadu,Tuticorin,Tamil Nadu Pollution Control Board,NA,5.7,12.7,NA,40
260,September - M091999,Tamil Nadu,Coimbatore,Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",2.1,9.5,NA,21
306,September - M091999,Tamil Nadu,Madurai,Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",5.7,28.1,NA,104
307,September - M091999,Tamil Nadu,Madurai,Tamilnadu State Pollution Control Board,Industrial Area,6.5,34.7,NA,99
308,September - M091999,Tamil Nadu,Madurai,Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",4.1,44,NA,178
38,October - M101999,Tamil Nadu,Madras,Tamil Nadu Pollution Control Board,Industrial Area,4.4,4.4,NA,53
71,October - M101999,Tamil Nadu,Madras,Tamil Nadu Pollution Control Board,Industrial Area,3.5,16.2,NA,83
72,October - M101999,Tamil Nadu,Madras,Tamil Nadu Pollution Control Board,Industrial Area,1.8,12.1,NA,56
206,October - M101999,Tamil Nadu,Tuticorin,Tamil Nadu Pollution Control Board,NA,2.1,12.5,NA,80
237,October - M101999,Tamil Nadu,Coimbatore,Tamil Nadu Pollution Control Board,NA,4.7,16.3,NA,46
238,October - M101999,Tamil Nadu,Coimbatore,Tamil Nadu Pollution Control Board,NA,7,18.8,NA,28
239,October - M101999,Tamil Nadu,Tuticorin,Tamil Nadu Pollution Control Board,NA,10.8,16.3,NA,36
240,October - M101999,Tamil Nadu,Tuticorin,Tamil Nadu Pollution Control Board,NA,9,14.9,NA,35
260,October - M101999,Tamil Nadu,Coimbatore,Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",2.3,13.2,NA,18
306,October - M101999,Tamil Nadu,Madurai,Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",8.1,20.7,NA,59
307,October - M101999,Tamil Nadu,Madurai,Tamilnadu State Pollution Control Board,Industrial Area,8.1,19.1,NA,74
308,October - M101999,Tamil Nadu,Madurai,Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",7.4,37.3,NA,126
309,October - M101999,Tamil Nadu,Salem,Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",2.8,29.9,NA,80
38,November - M111999,Tamil Nadu,Madras,Tamil Nadu Pollution Control Board,Industrial Area,7.2,7.5,NA,70
71,November - M111999,Tamil Nadu,Madras,Tamil Nadu Pollution Control Board,Industrial Area,9.3,8.9,NA,91
72,November - M111999,Tamil Nadu,Madras,Tamil Nadu Pollution Control Board,Industrial Area,12.3,7.9,NA,71
206,November - M111999,Tamil Nadu,Tuticorin,Tamil Nadu Pollution Control Board,NA,2.3,10.1,NA,89
237,November - M111999,Tamil Nadu,Coimbatore,Tamil Nadu Pollution Control Board,NA,5.4,6.9,NA,39
238,November - M111999,Tamil Nadu,Coimbatore,Tamil Nadu Pollution Control Board,NA,5.3,5.7,NA,27
239,November - M111999,Tamil Nadu,Tuticorin,Tamil Nadu Pollution Control Board,NA,14.9,23,NA,41
240,November - M111999,Tamil Nadu,Tuticorin,Tamil Nadu Pollution Control Board,NA,10.7,24,NA,32
260,November - M111999,Tamil Nadu,Coimbatore,Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",1.2,2.8,NA,14
306,November - M111999,Tamil Nadu,Madurai,Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",4.5,23.4,NA,72
307,November - M111999,Tamil Nadu,Madurai,Tamilnadu State Pollution Control Board,Industrial Area,2.6,21.1,NA,93
308,November - M111999,Tamil Nadu,Madurai,Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",4.5,44.9,NA,236
309,November - M111999,Tamil Nadu,Salem,Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",2.9,27.1,NA,69
206,December - M121999,Tamil Nadu,Tuticorin,Tamil Nadu Pollution Control Board,NA,4,12,NA,58
237,December - M121999,Tamil Nadu,Coimbatore,Tamil Nadu Pollution Control Board,NA,5.1,21.1,NA,63
238,December - M121999,Tamil Nadu,Coimbatore,Tamil Nadu Pollution Control Board,NA,6.4,30.2,NA,30
239,December - M121999,Tamil Nadu,Tuticorin,Tamil Nadu Pollution Control Board,NA,9.5,17.9,NA,31
240,December - M121999,Tamil Nadu,Tuticorin,Tamil Nadu Pollution Control Board,NA,13.4,21.1,NA,27
260,December - M121999,Tamil Nadu,Coimbatore,Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",0.8,8.8,NA,13
306,December - M121999,Tamil Nadu,Madurai,Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",2.4,19.2,NA,72
307,December - M121999,Tamil Nadu,Madurai,Tamilnadu State Pollution Control Board,Industrial Area,2.8,25.1,NA,114
308,December - M121999,Tamil Nadu,Madurai,Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",2.7,44.6,NA,266
309,December - M121999,Tamil Nadu,Salem,Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",5.9,19.1,NA,89
