Stn Code,Sampling Date,State,City/Town/Village/Area,Agency,Type of Location,SO2,NO2,RSPM/PM10,SPM
82,April - M042000,Madhya Pradesh,Nagda,Madhya Pradesh  Pollution Control Board,Industrial Area,44.4,26.1,NA,56
84,April - M042000,Madhya Pradesh,Nagda,Madhya Pradesh  Pollution Control Board,"Residential, Rural and other Areas",25.1,46.3,NA,83
122,April - M042000,Madhya Pradesh,Bhopal,Madhya Pradesh  Pollution Control Board,"Residential, Rural and other Areas",22.2,26.8,NA,274
123,April - M042000,Madhya Pradesh,Bhopal,Madhya Pradesh  Pollution Control Board,Industrial Area,22.7,26.7,NA,259
127,April - M042000,Madhya Pradesh,Indore,Madhya Pradesh  Pollution Control Board,Industrial Area,27.9,22.8,NA,392
128,April - M042000,Madhya Pradesh,Indore,Madhya Pradesh  Pollution Control Board,"Residential, Rural and other Areas",25.4,19.6,NA,315
129,April - M042000,Madhya Pradesh,Satna,Madhya Pradesh  Pollution Control Board,"Residential, Rural and other Areas",NA,NA,NA,165
130,April - M042000,Madhya Pradesh,Satna,Madhya Pradesh  Pollution Control Board,Industrial Area,NA,NA,NA,306
131,April - M042000,Madhya Pradesh,Indore,Madhya Pradesh  Pollution Control Board,"Residential, Rural and other Areas",17,11.7,NA,179
201,April - M042000,Madhya Pradesh,Korba,Madhya Pradesh  Pollution Control Board,NA,14.6,20.4,NA,162
222,April - M042000,Madhya Pradesh,Raipur,Madhya Pradesh  Pollution Control Board,NA,12.1,36.5,NA,155
223,April - M042000,Madhya Pradesh,Raipur,Madhya Pradesh  Pollution Control Board,NA,9.5,35.7,NA,190
65,May - M052000,Madhya Pradesh,Bhilai,Madhya Pradesh  Pollution Control Board,"Residential, Rural and other Areas",26.7,32.5,NA,83
67,May - M052000,Madhya Pradesh,Bhilai,Madhya Pradesh  Pollution Control Board,"Residential, Rural and other Areas",2.5,30.8,NA,58
82,May - M052000,Madhya Pradesh,Nagda,Madhya Pradesh  Pollution Control Board,Industrial Area,63.3,30.8,NA,58
84,May - M052000,Madhya Pradesh,Nagda,Madhya Pradesh  Pollution Control Board,"Residential, Rural and other Areas",24.4,41.9,NA,64
122,May - M052000,Madhya Pradesh,Bhopal,Madhya Pradesh  Pollution Control Board,"Residential, Rural and other Areas",22.7,26.4,NA,87
123,May - M052000,Madhya Pradesh,Bhopal,Madhya Pradesh  Pollution Control Board,Industrial Area,22.4,27.1,NA,90
127,May - M052000,Madhya Pradesh,Indore,Madhya Pradesh  Pollution Control Board,Industrial Area,29.4,23.4,NA,371
128,May - M052000,Madhya Pradesh,Indore,Madhya Pradesh  Pollution Control Board,"Residential, Rural and other Areas",27.1,21,NA,303
129,May - M052000,Madhya Pradesh,Satna,Madhya Pradesh  Pollution Control Board,"Residential, Rural and other Areas",9.4,11.1,NA,188
130,May - M052000,Madhya Pradesh,Satna,Madhya Pradesh  Pollution Control Board,Industrial Area,NA,NA,NA,267
131,May - M052000,Madhya Pradesh,Indore,Madhya Pradesh  Pollution Control Board,"Residential, Rural and other Areas",17.1,12.2,NA,186
201,May - M052000,Madhya Pradesh,Korba,Madhya Pradesh  Pollution Control Board,NA,13.9,18.9,NA,146
222,May - M052000,Madhya Pradesh,Raipur,Madhya Pradesh  Pollution Control Board,NA,10.1,37,NA,135
223,May - M052000,Madhya Pradesh,Raipur,Madhya Pradesh  Pollution Control Board,NA,9,35.6,NA,144
65,June - M062000,Madhya Pradesh,Bhilai,Madhya Pradesh  Pollution Control Board,"Residential, Rural and other Areas",26.2,31.6,NA,60
67,June - M062000,Madhya Pradesh,Bhilai,Madhya Pradesh  Pollution Control Board,"Residential, Rural and other Areas",2.1,30.7,NA,46
82,June - M062000,Madhya Pradesh,Nagda,Madhya Pradesh  Pollution Control Board,Industrial Area,59.4,29.1,NA,60
84,June - M062000,Madhya Pradesh,Nagda,Madhya Pradesh  Pollution Control Board,"Residential, Rural and other Areas",22.8,39.8,NA,49
122,June - M062000,Madhya Pradesh,Bhopal,Madhya Pradesh  Pollution Control Board,"Residential, Rural and other Areas",22.6,26.7,NA,88
123,June - M062000,Madhya Pradesh,Bhopal,Madhya Pradesh  Pollution Control Board,Industrial Area,22.3,26.6,NA,80
127,June - M062000,Madhya Pradesh,Indore,Madhya Pradesh  Pollution Control Board,Industrial Area,29.1,21.2,NA,394
128,June - M062000,Madhya Pradesh,Indore,Madhya Pradesh  Pollution Control Board,"Residential, Rural and other Areas",28.1,20.1,NA,344
129,June - M062000,Madhya Pradesh,Satna,Madhya Pradesh  Pollution Control Board,"Residential, Rural and other Areas",9.6,10.5,NA,133
130,June - M062000,Madhya Pradesh,Satna,Madhya Pradesh  Pollution Control Board,Industrial Area,11.1,17.8,NA,212
131,June - M062000,Madhya Pradesh,Indore,Madhya Pradesh  Pollution Control Board,"Residential, Rural and other Areas",18.4,12.8,NA,232
201,June - M062000,Madhya Pradesh,Korba,Madhya Pradesh  Pollution Control Board,NA,14,18,NA,77
222,June - M062000,Madhya Pradesh,Raipur,Madhya Pradesh  Pollution Control Board,NA,10.1,36.4,NA,93
223,June - M062000,Madhya Pradesh,Raipur,Madhya Pradesh  Pollution Control Board,NA,9,36.4,NA,115
65,July - M072000,Madhya Pradesh,Bhilai,Madhya Pradesh  Pollution Control Board,"Residential, Rural and other Areas",24.1,29.8,NA,48
67,July - M072000,Madhya Pradesh,Bhilai,Madhya Pradesh  Pollution Control Board,"Residential, Rural and other Areas",2,29.9,NA,35
82,July - M072000,Madhya Pradesh,Nagda,Madhya Pradesh  Pollution Control Board,Industrial Area,44,24.5,NA,53
84,July - M072000,Madhya Pradesh,Nagda,Madhya Pradesh  Pollution Control Board,"Residential, Rural and other Areas",22.1,34.9,NA,45
122,July - M072000,Madhya Pradesh,Bhopal,Madhya Pradesh  Pollution Control Board,"Residential, Rural and other Areas",22,25.1,NA,61
123,July - M072000,Madhya Pradesh,Bhopal,Madhya Pradesh  Pollution Control Board,Industrial Area,20.2,24,NA,76
127,July - M072000,Madhya Pradesh,Indore,Madhya Pradesh  Pollution Control Board,Industrial Area,26.9,20.2,NA,329
128,July - M072000,Madhya Pradesh,Indore,Madhya Pradesh  Pollution Control Board,"Residential, Rural and other Areas",23.7,18.1,NA,277
129,July - M072000,Madhya Pradesh,Satna,Madhya Pradesh  Pollution Control Board,"Residential, Rural and other Areas",8.9,10.5,NA,61
130,July - M072000,Madhya Pradesh,Satna,Madhya Pradesh  Pollution Control Board,Industrial Area,9.3,13.6,NA,32
131,July - M072000,Madhya Pradesh,Indore,Madhya Pradesh  Pollution Control Board,"Residential, Rural and other Areas",16.9,10.5,NA,198
201,July - M072000,Madhya Pradesh,Korba,Madhya Pradesh  Pollution Control Board,NA,11.1,15,NA,58
222,July - M072000,Madhya Pradesh,Raipur,Madhya Pradesh  Pollution Control Board,NA,12.3,42.2,NA,89
223,July - M072000,Madhya Pradesh,Raipur,Madhya Pradesh  Pollution Control Board,NA,10.3,39.4,NA,86
65,August - M082000,Madhya Pradesh,Bhilai,Madhya Pradesh  Pollution Control Board,"Residential, Rural and other Areas",24.7,30.1,NA,41
67,August - M082000,Madhya Pradesh,Bhilai,Madhya Pradesh  Pollution Control Board,"Residential, Rural and other Areas",1.5,29.2,NA,36
82,August - M082000,Madhya Pradesh,Nagda,Madhya Pradesh  Pollution Control Board,Industrial Area,55.2,29.4,NA,64
84,August - M082000,Madhya Pradesh,Nagda,Madhya Pradesh  Pollution Control Board,"Residential, Rural and other Areas",24.9,36.6,NA,51
122,August - M082000,Madhya Pradesh,Bhopal,Madhya Pradesh  Pollution Control Board,"Residential, Rural and other Areas",21.6,23.9,NA,69
123,August - M082000,Madhya Pradesh,Bhopal,Madhya Pradesh  Pollution Control Board,Industrial Area,22.7,25.5,NA,66
127,August - M082000,Madhya Pradesh,Indore,Madhya Pradesh  Pollution Control Board,Industrial Area,27.9,21.8,NA,291
128,August - M082000,Madhya Pradesh,Indore,Madhya Pradesh  Pollution Control Board,"Residential, Rural and other Areas",26.8,20.8,NA,238
131,August - M082000,Madhya Pradesh,Indore,Madhya Pradesh  Pollution Control Board,"Residential, Rural and other Areas",21.1,15.6,NA,181
201,August - M082000,Madhya Pradesh,Korba,Madhya Pradesh  Pollution Control Board,NA,13.1,17.1,NA,78
222,August - M082000,Madhya Pradesh,Raipur,Madhya Pradesh  Pollution Control Board,NA,10.4,36.3,NA,98
223,August - M082000,Madhya Pradesh,Raipur,Madhya Pradesh  Pollution Control Board,NA,10.4,40.1,NA,79
65,September - M092000,Madhya Pradesh,Bhilai,Madhya Pradesh  Pollution Control Board,"Residential, Rural and other Areas",24.5,30.2,NA,60
67,September - M092000,Madhya Pradesh,Bhilai,Madhya Pradesh  Pollution Control Board,"Residential, Rural and other Areas",1.7,29.6,NA,47
82,September - M092000,Madhya Pradesh,Nagda,Madhya Pradesh  Pollution Control Board,Industrial Area,44.1,24.5,NA,54
84,September - M092000,Madhya Pradesh,Nagda,Madhya Pradesh  Pollution Control Board,"Residential, Rural and other Areas",26.9,38.3,NA,56
122,September - M092000,Madhya Pradesh,Bhopal,Madhya Pradesh  Pollution Control Board,"Residential, Rural and other Areas",22.9,26,NA,82
123,September - M092000,Madhya Pradesh,Bhopal,Madhya Pradesh  Pollution Control Board,Industrial Area,22.3,25.4,NA,80
127,September - M092000,Madhya Pradesh,Indore,Madhya Pradesh  Pollution Control Board,Industrial Area,28.8,21.9,NA,343
128,September - M092000,Madhya Pradesh,Indore,Madhya Pradesh  Pollution Control Board,"Residential, Rural and other Areas",25,18.9,NA,311
129,September - M092000,Madhya Pradesh,Satna,Madhya Pradesh  Pollution Control Board,"Residential, Rural and other Areas",9.3,11,NA,62
131,September - M092000,Madhya Pradesh,Indore,Madhya Pradesh  Pollution Control Board,"Residential, Rural and other Areas",19.4,12.4,NA,241
201,September - M092000,Madhya Pradesh,Korba,Madhya Pradesh  Pollution Control Board,NA,12.9,19.3,NA,35
222,September - M092000,Madhya Pradesh,Raipur,Madhya Pradesh  Pollution Control Board,NA,10.9,38.1,NA,91
223,September - M092000,Madhya Pradesh,Raipur,Madhya Pradesh  Pollution Control Board,NA,8.9,36.1,NA,111
65,October - M102000,Madhya Pradesh,Bhilai,Madhya Pradesh  Pollution Control Board,"Residential, Rural and other Areas",25.8,30.9,NA,81
67,October - M102000,Madhya Pradesh,Bhilai,Madhya Pradesh  Pollution Control Board,"Residential, Rural and other Areas",2,30,NA,63
82,October - M102000,Madhya Pradesh,Nagda,Madhya Pradesh  Pollution Control Board,Industrial Area,47.8,29.5,NA,63
84,October - M102000,Madhya Pradesh,Nagda,Madhya Pradesh  Pollution Control Board,"Residential, Rural and other Areas",24.8,41.9,NA,100
122,October - M102000,Madhya Pradesh,Bhopal,Madhya Pradesh  Pollution Control Board,"Residential, Rural and other Areas",22.5,25.2,NA,108
123,October - M102000,Madhya Pradesh,Bhopal,Madhya Pradesh  Pollution Control Board,Industrial Area,21.4,24.3,NA,68
127,October - M102000,Madhya Pradesh,Indore,Madhya Pradesh  Pollution Control Board,Industrial Area,29.4,21.8,NA,388
128,October - M102000,Madhya Pradesh,Indore,Madhya Pradesh  Pollution Control Board,"Residential, Rural and other Areas",27,19.8,NA,356
129,October - M102000,Madhya Pradesh,Satna,Madhya Pradesh  Pollution Control Board,"Residential, Rural and other Areas",12.3,11,NA,44
130,October - M102000,Madhya Pradesh,Satna,Madhya Pradesh  Pollution Control Board,Industrial Area,12.5,15.6,NA,132
131,October - M102000,Madhya Pradesh,Indore,Madhya Pradesh  Pollution Control Board,"Residential, Rural and other Areas",20.7,11,NA,213
201,October - M102000,Madhya Pradesh,Korba,Madhya Pradesh  Pollution Control Board,NA,13.7,20.7,NA,88
222,October - M102000,Madhya Pradesh,Raipur,Madhya Pradesh  Pollution Control Board,NA,10.1,38.6,NA,146
223,October - M102000,Madhya Pradesh,Raipur,Madhya Pradesh  Pollution Control Board,NA,8.7,38.2,NA,138
65,November - M112000,Madhya Pradesh,Bhilai,Madhya Pradesh  Pollution Control Board,"Residential, Rural and other Areas",26.6,32.8,NA,114
67,November - M112000,Madhya Pradesh,Bhilai,Madhya Pradesh  Pollution Control Board,"Residential, Rural and other Areas",2.4,31.2,NA,108
82,November - M112000,Madhya Pradesh,Nagda,Madhya Pradesh  Pollution Control Board,Industrial Area,56.9,32.9,NA,77
84,November - M112000,Madhya Pradesh,Nagda,Madhya Pradesh  Pollution Control Board,"Residential, Rural and other Areas",29.6,51.8,NA,124
122,November - M112000,Madhya Pradesh,Bhopal,Madhya Pradesh  Pollution Control Board,"Residential, Rural and other Areas",21,24.7,NA,108
123,November - M112000,Madhya Pradesh,Bhopal,Madhya Pradesh  Pollution Control Board,Industrial Area,20.8,23.7,NA,115
127,November - M112000,Madhya Pradesh,Indore,Madhya Pradesh  Pollution Control Board,Industrial Area,29.1,22.4,NA,266
128,November - M112000,Madhya Pradesh,Indore,Madhya Pradesh  Pollution Control Board,"Residential, Rural and other Areas",26.5,20,NA,179
129,November - M112000,Madhya Pradesh,Satna,Madhya Pradesh  Pollution Control Board,"Residential, Rural and other Areas",11.2,12.2,NA,71
130,November - M112000,Madhya Pradesh,Satna,Madhya Pradesh  Pollution Control Board,Industrial Area,15.7,17,NA,60
131,November - M112000,Madhya Pradesh,Indore,Madhya Pradesh  Pollution Control Board,"Residential, Rural and other Areas",20.7,13.9,NA,153
201,November - M112000,Madhya Pradesh,Korba,Madhya Pradesh  Pollution Control Board,NA,13.6,20.6,NA,95
222,November - M112000,Madhya Pradesh,Raipur,Madhya Pradesh  Pollution Control Board,NA,12.1,39,NA,204
223,November - M112000,Madhya Pradesh,Raipur,Madhya Pradesh  Pollution Control Board,NA,10.2,39.5,NA,175
65,December - M122000,Madhya Pradesh,Bhilai,Madhya Pradesh  Pollution Control Board,"Residential, Rural and other Areas",26.5,32.3,NA,154
67,December - M122000,Madhya Pradesh,Bhilai,Madhya Pradesh  Pollution Control Board,"Residential, Rural and other Areas",2.7,31.7,NA,133
82,December - M122000,Madhya Pradesh,Nagda,Madhya Pradesh  Pollution Control Board,Industrial Area,56.8,31,NA,90
84,December - M122000,Madhya Pradesh,Nagda,Madhya Pradesh  Pollution Control Board,"Residential, Rural and other Areas",28,62.7,NA,170
122,December - M122000,Madhya Pradesh,Bhopal,Madhya Pradesh  Pollution Control Board,"Residential, Rural and other Areas",20.9,25.1,NA,166
123,December - M122000,Madhya Pradesh,Bhopal,Madhya Pradesh  Pollution Control Board,Industrial Area,20.7,24.9,NA,159
127,December - M122000,Madhya Pradesh,Indore,Madhya Pradesh  Pollution Control Board,Industrial Area,23.1,19.3,NA,283
128,December - M122000,Madhya Pradesh,Indore,Madhya Pradesh  Pollution Control Board,"Residential, Rural and other Areas",25.2,19.2,NA,194
129,December - M122000,Madhya Pradesh,Satna,Madhya Pradesh  Pollution Control Board,"Residential, Rural and other Areas",12.8,12.8,NA,83
130,December - M122000,Madhya Pradesh,Satna,Madhya Pradesh  Pollution Control Board,Industrial Area,16,14.4,NA,103
131,December - M122000,Madhya Pradesh,Indore,Madhya Pradesh  Pollution Control Board,"Residential, Rural and other Areas",18.3,10.3,NA,183
201,December - M122000,Madhya Pradesh,Korba,Madhya Pradesh  Pollution Control Board,NA,13.4,21.2,NA,112
222,December - M122000,Madhya Pradesh,Raipur,Madhya Pradesh  Pollution Control Board,NA,10.4,40.1,NA,288
223,December - M122000,Madhya Pradesh,Raipur,Madhya Pradesh  Pollution Control Board,NA,10,40,NA,250
