Stn Code,Sampling Date,State,City/Town/Village/Area,Agency,Type of Location,SO2,NO2,RSPM/PM10,SPM
154,January - M011996,Gujarat,Ahmedabad,NA,Industrial Area,28.2,8.1,NA,135
155,January - M011996,Gujarat,Ahmedabad,NA,"Residential, Rural and other Areas",17.3,11.5,NA,335
153,January - M011996,Gujarat,Ahmedabad,NEER,"Residential, Rural and other Areas",9.9,7.3,NA,118
248,January - M011996,Gujarat,Bharuch,Gujarat Pollution Control Board,NA,NA,NA,NA,124
247,January - M011996,Gujarat,Bharuch,Gujarat Pollution Control Board,NA,11.1,18.6,NA,198
256,January - M011996,Gujarat,Rajkot,Gujarat State Pollution Control Board,Industrial Area,10.7,7.6,NA,274
257,January - M011996,Gujarat,Rajkot,Gujarat State Pollution Control Board,Industrial Area,13.8,15,NA,895
253,January - M011996,Gujarat,Ankleshwar,Gujarat State Pollution Control Board,"Residential, Rural and other Areas",58,23.2,NA,182
252,January - M011996,Gujarat,Ankleshwar,Gujarat State Pollution Control Board,Industrial Area,104,80.8,NA,161
22,January - M011996,Gujarat,Surat,Gujarat Pollution Control Board,Industrial Area,72.6,24.1,NA,291
23,January - M011996,Gujarat,Surat,Gujarat Pollution Control Board,"Residential, Rural and other Areas",78.3,23.2,NA,376
21,January - M011996,Gujarat,Surat,Gujarat Pollution Control Board,"Residential, Rural and other Areas",59.7,18.4,NA,159
101,January - M011996,Gujarat,Ahmedabad,Gujarat Pollution Control Board,Industrial Area,40.9,24.1,NA,249
102,January - M011996,Gujarat,Ahmedabad,Gujarat Pollution Control Board,"Residential, Rural and other Areas",39.1,24.2,NA,257
103,January - M011996,Gujarat,Ahmedabad,Gujarat Pollution Control Board,"Residential, Rural and other Areas",23.6,29.7,NA,252
50,January - M011996,Gujarat,Baroda,Gujarat Pollution Control Board,"Residential, Rural and other Areas",88.4,23.2,NA,201
51,January - M011996,Gujarat,Baroda,Gujarat Pollution Control Board,Industrial Area,77.2,17.3,NA,170
47,January - M011996,Gujarat,Baroda,Gujarat Pollution Control Board,"Residential, Rural and other Areas",109.5,24.6,NA,169
220,January - M011996,Gujarat,Vapi,Gujarat Pollution Control Board,NA,62.9,47.8,NA,138
221,January - M011996,Gujarat,Vapi,Gujarat Pollution Control Board,NA,31.4,25.4,NA,105
154,February - M021996,Gujarat,Ahmedabad,NA,Industrial Area,29.3,10.3,NA,154
