Sampling Date,State,City/Town/Village/Area,Location of Monitoring Station,Type of Location,SO2,NO2,RSPM/PM10,SPM
1/7/2009,Himachal Pradesh,Baddi,AHC,Industrial Areas,NA,8.4,61,104
14/1/2009,Himachal Pradesh,Baddi,AHC,Industrial Areas,2.9,8.7,65,179
21/1/2009,Himachal Pradesh,Baddi,AHC,Industrial Areas,2.9,9.8,52,123
28/1/2009,Himachal Pradesh,Baddi,AHC,Industrial Areas,NA,5.7,34,90
2/4/2009,Himachal Pradesh,Baddi,AHC,Industrial Areas,2.4,7.5,99,141
2/11/2009,Himachal Pradesh,Baddi,AHC,Industrial Areas,3.1,9.9,NA,35
18/2/2009,Himachal Pradesh,Baddi,AHC,Industrial Areas,2.5,7.5,60,129
25/2/2009,Himachal Pradesh,Baddi,AHC,Industrial Areas,2.4,8.5,NA,126
22/4/2009,Himachal Pradesh,Baddi,AHC,Industrial Areas,2.8,7.9,64,130
13/5/2009,Himachal Pradesh,Baddi,AHC,Industrial Areas,2.9,10.4,36,150
15/5/2009,Himachal Pradesh,Baddi,AHC,Industrial Areas,NA,10.2,48,159
20/5/2009,Himachal Pradesh,Baddi,AHC,Industrial Areas,3.4,9.9,37,131
27/5/2009,Himachal Pradesh,Baddi,AHC,Industrial Areas,3.7,11.1,NA,NA
6/3/2009,Himachal Pradesh,Baddi,AHC,Industrial Areas,NA,NA,59,108
6/10/2009,Himachal Pradesh,Baddi,AHC,Industrial Areas,4.2,11.9,63,106
17/6/2009,Himachal Pradesh,Baddi,AHC,Industrial Areas,5.2,11.5,63,146
24/6/2009,Himachal Pradesh,Baddi,AHC,Industrial Areas,4.2,12.1,33,105
25/6/2009,Himachal Pradesh,Baddi,AHC,Industrial Areas,4.6,12,55,173
7/1/2009,Himachal Pradesh,Baddi,AHC,Industrial Areas,6.2,13.7,39,127
7/2/2009,Himachal Pradesh,Baddi,AHC,Industrial Areas,5.2,13.8,43,75
7/8/2009,Himachal Pradesh,Baddi,AHC,Industrial Areas,5,13,45,111
7/9/2009,Himachal Pradesh,Baddi,AHC,Industrial Areas,5.2,14.2,50,111
