Stn Code,Sampling Date,State,City/Town/Village/Area,Agency,Type of Location,SO2,NO2,RSPM/PM10,SPM
43,1/1/1988,Haryana,Faridabad,Haryana Pollution Control Board,Industrial Area,39.3,14.2,NA,341
42,1/1/1988,Haryana,Faridabad,Haryana Pollution Control Board,"Residential, Rural and other Areas",35.5,9.5,NA,300
43,2/1/1988,Haryana,Faridabad,Haryana Pollution Control Board,Industrial Area,37.9,13.1,NA,356
42,2/1/1988,Haryana,Faridabad,Haryana Pollution Control Board,"Residential, Rural and other Areas",37.2,13.2,NA,301
43,3/1/1988,Haryana,Faridabad,Haryana Pollution Control Board,Industrial Area,41.4,14.4,NA,388
42,3/1/1988,Haryana,Faridabad,Haryana Pollution Control Board,"Residential, Rural and other Areas",39.3,12.1,NA,378
43,4/1/1988,Haryana,Faridabad,Haryana Pollution Control Board,Industrial Area,41.3,13.8,NA,420
42,4/1/1988,Haryana,Faridabad,Haryana Pollution Control Board,"Residential, Rural and other Areas",42.1,12.1,NA,379
43,5/2/1988,Haryana,Faridabad,Haryana Pollution Control Board,Industrial Area,38.3,16.5,NA,482
42,5/3/1988,Haryana,Faridabad,Haryana Pollution Control Board,"Residential, Rural and other Areas",35.6,10.6,NA,453
43,6/1/1988,Haryana,Faridabad,Haryana Pollution Control Board,Industrial Area,42.5,12.2,NA,410
42,6/1/1988,Haryana,Faridabad,Haryana Pollution Control Board,"Residential, Rural and other Areas",44.3,13.4,NA,404
42,7/4/1988,Haryana,Faridabad,Haryana Pollution Control Board,"Residential, Rural and other Areas",29.9,14.7,NA,365
43,7/5/1988,Haryana,Faridabad,Haryana Pollution Control Board,Industrial Area,32,17.1,NA,362
42,8/1/1988,Haryana,Faridabad,Haryana Pollution Control Board,"Residential, Rural and other Areas",25.6,8.1,NA,NA
43,8/2/1988,Haryana,Faridabad,Haryana Pollution Control Board,Industrial Area,26.5,8.2,NA,NA
42,9/5/1988,Haryana,Faridabad,Haryana Pollution Control Board,"Residential, Rural and other Areas",22.7,8.4,NA,181
43,9/1/1988,Haryana,Faridabad,Haryana Pollution Control Board,Industrial Area,27.9,9.6,NA,264
43,10/8/1988,Haryana,Faridabad,Haryana Pollution Control Board,Industrial Area,29.2,12.3,NA,243
42,10/4/1988,Haryana,Faridabad,Haryana Pollution Control Board,"Residential, Rural and other Areas",25.4,10.7,NA,214
42,11/2/1988,Haryana,Faridabad,Haryana Pollution Control Board,"Residential, Rural and other Areas",25.1,11.1,NA,226
43,11/1/1988,Haryana,Faridabad,Haryana Pollution Control Board,Industrial Area,25.9,11.9,NA,251
42,12/1/1988,Haryana,Faridabad,Haryana Pollution Control Board,"Residential, Rural and other Areas",24.7,8.5,NA,206
43,12/2/1988,Haryana,Faridabad,Haryana Pollution Control Board,Industrial Area,27.5,9.2,NA,232
