Sampling Date,State,City/Town/Village/Area,Location of Monitoring Station,Type of Location,SO2,NO2,RSPM/PM10,SPM
1/3/2009,Madhya Pradesh,Bhopal,Govindpura,Industrial Areas,6.7,16.7,94,224
1/5/2009,Madhya Pradesh,Bhopal,Govindpura,Industrial Areas,9.1,15,120,277
1/12/2009,Madhya Pradesh,Bhopal,Govindpura,Industrial Areas,NA,NA,47,86
19/1/2009,Madhya Pradesh,Bhopal,Govindpura,Industrial Areas,7.1,15.4,138,324
24/1/2009,Madhya Pradesh,Bhopal,Govindpura,Industrial Areas,7,23.5,249,353
31/1/2009,Madhya Pradesh,Bhopal,Govindpura,Industrial Areas,NA,NA,152,224
2/2/2009,Madhya Pradesh,Bhopal,Govindpura,Industrial Areas,NA,NA,76,162
2/7/2009,Madhya Pradesh,Bhopal,Govindpura,Industrial Areas,7.4,23.6,163,345
16/2/2009,Madhya Pradesh,Bhopal,Govindpura,Industrial Areas,6.8,15.4,85,183
28/2/2009,Madhya Pradesh,Bhopal,Govindpura,Industrial Areas,6.5,17,98,327
3/2/2009,Madhya Pradesh,Bhopal,Govindpura,Industrial Areas,6,17.3,88,255
3/7/2009,Madhya Pradesh,Bhopal,Govindpura,Industrial Areas,7.5,18,183,532
3/9/2009,Madhya Pradesh,Bhopal,Govindpura,Industrial Areas,9.4,14.5,45,349
23/3/2009,Madhya Pradesh,Bhopal,Govindpura,Industrial Areas,6.9,15.6,150,434
30/3/2009,Madhya Pradesh,Bhopal,Govindpura,Industrial Areas,6.7,20.3,92,296
4/4/2009,Madhya Pradesh,Bhopal,Govindpura,Industrial Areas,5.9,16.2,97,400
4/6/2009,Madhya Pradesh,Bhopal,Govindpura,Industrial Areas,9.4,20.8,176,375
13/4/2009,Madhya Pradesh,Bhopal,Govindpura,Industrial Areas,9.5,14.6,98,287
20/4/2009,Madhya Pradesh,Bhopal,Govindpura,Industrial Areas,7.4,21.1,116,535
25/4/2009,Madhya Pradesh,Bhopal,Govindpura,Industrial Areas,8.8,19.7,227,503
