Stn Code,Sampling Date,State,City/Town/Village/Area,Agency,Type of Location,SO2,NO2,RSPM/PM10,SPM
29,January - M011993,Kerala,Cochin,Kerala Pollution Control Board,Industrial Area,6,11.3,NA,NA
30,January - M011993,Kerala,Cochin,Kerala Pollution Control Board,Industrial Area,2.5,2.7,NA,NA
105,January - M011993,Kerala,Cochin,Kerala Pollution Control Board,Industrial Area,6.5,8.9,NA,NA
180,January - M011993,Kerala,Trivendrum,Kerala Pollution Control Board,NA,28.4,72.1,NA,NA
181,January - M011993,Kerala,Trivendrum,Kerala Pollution Control Board,NA,26.9,55.1,NA,NA
182,January - M011993,Kerala,Trivendrum,Kerala Pollution Control Board,NA,17.3,54.4,NA,NA
185,January - M011993,Kerala,Kozhikode,Kerala Pollution Control Board,NA,4.2,11.9,NA,NA
186,January - M011993,Kerala,Kozhikode,Kerala Pollution Control Board,NA,0.5,18,NA,NA
187,January - M011993,Kerala,Kotttayam,Kerala Pollution Control Board,"Residential, Rural and other Areas",0.6,7.5,NA,NA
188,January - M011993,Kerala,Kottayam,Kerala Pollution Control Board,Industrial Area,0.6,4.8,NA,NA
147,January - M011993,Kerala,Cochin,NA,"Residential, Rural and other Areas",11.3,10.8,NA,NA
148,January - M011993,Kerala,Cochin,NA,"Residential, Rural and other Areas",9.8,5.7,NA,NA
149,January - M011993,Kerala,Cochin,NA,Industrial Area,8.6,4.1,NA,NA
29,February - M021993,Kerala,Cochin,Kerala Pollution Control Board,Industrial Area,13.5,6.2,NA,NA
30,February - M021993,Kerala,Cochin,Kerala Pollution Control Board,Industrial Area,4.8,7.6,NA,NA
105,February - M021993,Kerala,Cochin,Kerala Pollution Control Board,Industrial Area,13.3,15,NA,NA
180,February - M021993,Kerala,Trivendrum,Kerala Pollution Control Board,NA,23.4,57.6,NA,NA
181,February - M021993,Kerala,Trivendrum,Kerala Pollution Control Board,NA,13.1,46.9,NA,NA
182,February - M021993,Kerala,Trivendrum,Kerala Pollution Control Board,NA,10.1,43.7,NA,NA
185,February - M021993,Kerala,Kozhikode,Kerala Pollution Control Board,NA,1.2,11.6,NA,NA
186,February - M021993,Kerala,Kozhikode,Kerala Pollution Control Board,NA,1.4,9.9,NA,NA
187,February - M021993,Kerala,Kotttayam,Kerala Pollution Control Board,"Residential, Rural and other Areas",0.5,6.8,NA,NA
188,February - M021993,Kerala,Kottayam,Kerala Pollution Control Board,Industrial Area,0.5,5.2,NA,NA
147,February - M021993,Kerala,Cochin,NA,"Residential, Rural and other Areas",8.1,11.8,NA,NA
148,February - M021993,Kerala,Cochin,NA,"Residential, Rural and other Areas",14.5,18,NA,NA
149,February - M021993,Kerala,Cochin,NA,Industrial Area,9.7,5.1,NA,NA
29,March - M031993,Kerala,Cochin,Kerala Pollution Control Board,Industrial Area,12.8,6.1,NA,NA
30,March - M031993,Kerala,Cochin,Kerala Pollution Control Board,Industrial Area,3.8,5.5,NA,NA
