Stn Code,Sampling Date,State,City/Town/Village/Area,Agency,Type of Location,SO2,NO2,RSPM/PM10,SPM
42,January - M011999,Haryana,Faridabad,Haryana Pollution Control Board,"Residential, Rural and other Areas",39.9,11.9,NA,304
196,January - M011999,Haryana,Yamuna Nagar,Haryana Pollution Control Board,Industrial Area,28.1,22.2,NA,241
196,February - M021999,Haryana,Yamuna Nagar,Haryana Pollution Control Board,Industrial Area,4,1.5,NA,240
42,March - M031999,Haryana,Faridabad,Haryana Pollution Control Board,"Residential, Rural and other Areas",38.9,10.8,NA,543
196,March - M031999,Haryana,Yamuna Nagar,Haryana Pollution Control Board,Industrial Area,7.4,3.5,NA,206
42,April - M041999,Haryana,Faridabad,Haryana Pollution Control Board,"Residential, Rural and other Areas",39.8,11.2,NA,535
196,June - M061999,Haryana,Yamuna Nagar,Haryana Pollution Control Board,Industrial Area,NA,NA,NA,231
196,July - M071999,Haryana,Yamuna Nagar,Haryana Pollution Control Board,Industrial Area,NA,NA,NA,203
196,August - M081999,Haryana,Yamuna Nagar,Haryana Pollution Control Board,Industrial Area,NA,NA,NA,105
196,September - M091999,Haryana,Yamuna Nagar,Haryana Pollution Control Board,Industrial Area,NA,NA,NA,99
42,October - M101999,Haryana,Faridabad,Haryana Pollution Control Board,"Residential, Rural and other Areas",31.8,13.5,NA,394
43,October - M101999,Haryana,Faridabad,Haryana Pollution Control Board,Industrial Area,32,12.1,NA,430
196,October - M101999,Haryana,Yamuna Nagar,Haryana Pollution Control Board,Industrial Area,NA,NA,NA,151
42,November - M111999,Haryana,Faridabad,Haryana Pollution Control Board,"Residential, Rural and other Areas",33.8,14,NA,402
43,November - M111999,Haryana,Faridabad,Haryana Pollution Control Board,Industrial Area,31.9,12.3,NA,347
196,November - M111999,Haryana,Yamuna Nagar,Haryana Pollution Control Board,Industrial Area,7.3,2.5,NA,288
42,December - M121999,Haryana,Faridabad,Haryana Pollution Control Board,"Residential, Rural and other Areas",31.2,11,NA,432
43,December - M121999,Haryana,Faridabad,Haryana Pollution Control Board,Industrial Area,30,11.5,NA,361
