Stn Code,Sampling Date,State,City/Town/Village/Area,Agency,Type of Location,SO2,NO2,RSPM/PM10,SPM
114,January - M011993,Daman Diu & Nag,Daman Diu & Nagar,Central Pollution Control Board,Industrial Area,34.3,5.6,NA,NA
114,February - M021993,Daman Diu & Nag,Daman Diu & Nagar,Central Pollution Control Board,Industrial Area,11,6.3,NA,109
116,February - M021993,Daman Diu & Nag,Daman Diu & Nagar,Central Pollution Control Board,"Residential, Rural and other Areas",5.7,7.3,NA,77
114,March - M031993,Daman Diu & Nag,Daman Diu & Nagar,Central Pollution Control Board,Industrial Area,11.7,7.8,NA,122
116,March - M031993,Daman Diu & Nag,Daman Diu & Nagar,Central Pollution Control Board,"Residential, Rural and other Areas",5.5,7.2,NA,103
114,April - M041993,Daman Diu & Nag,Daman Diu & Nagar,Central Pollution Control Board,Industrial Area,12.4,8.3,NA,106
116,April - M041993,Daman Diu & Nag,Daman Diu & Nagar,Central Pollution Control Board,"Residential, Rural and other Areas",5.5,7.1,NA,103
114,May - M051993,Daman Diu & Nag,Daman Diu & Nagar,Central Pollution Control Board,Industrial Area,13.9,9,NA,88
116,May - M051993,Daman Diu & Nag,Daman Diu & Nagar,Central Pollution Control Board,"Residential, Rural and other Areas",5.3,7.1,NA,90
114,June - M061993,Daman Diu & Nag,Daman Diu & Nagar,Central Pollution Control Board,Industrial Area,11.7,8.5,NA,98
115,June - M061993,Daman Diu & Nag,Daman Diu & Nagar,Central Pollution Control Board,"Residential, Rural and other Areas",12.9,9.6,NA,101
116,June - M061993,Daman Diu & Nag,Daman Diu & Nagar,Central Pollution Control Board,"Residential, Rural and other Areas",5,6.5,NA,93
114,July - M071993,Daman Diu & Nag,Daman Diu & Nagar,Central Pollution Control Board,Industrial Area,4.8,9,NA,98
115,July - M071993,Daman Diu & Nag,Daman Diu & Nagar,Central Pollution Control Board,"Residential, Rural and other Areas",6.2,9.5,NA,89
116,July - M071993,Daman Diu & Nag,Daman Diu & Nagar,Central Pollution Control Board,"Residential, Rural and other Areas",8.5,8.1,NA,97
114,August - M081993,Daman Diu & Nag,Daman Diu & Nagar,Central Pollution Control Board,Industrial Area,4.1,10.5,NA,90
115,August - M081993,Daman Diu & Nag,Daman Diu & Nagar,Central Pollution Control Board,"Residential, Rural and other Areas",4.7,10.1,NA,80
116,August - M081993,Daman Diu & Nag,Daman Diu & Nagar,Central Pollution Control Board,"Residential, Rural and other Areas",5.9,7.8,NA,112
114,September - M091993,Daman Diu & Nag,Daman Diu & Nagar,Central Pollution Control Board,Industrial Area,3.5,10.6,NA,77
116,September - M091993,Daman Diu & Nag,Daman Diu & Nagar,Central Pollution Control Board,"Residential, Rural and other Areas",5.3,7.8,NA,117
114,October - M101993,Daman Diu & Nag,Daman Diu & Nagar,Central Pollution Control Board,Industrial Area,4.4,10,NA,69
116,October - M101993,Daman Diu & Nag,Daman Diu & Nagar,Central Pollution Control Board,"Residential, Rural and other Areas",5.6,7.8,NA,111
114,November - M111993,Daman Diu & Nag,Daman Diu & Nagar,Central Pollution Control Board,Industrial Area,3.6,11,NA,79
116,November - M111993,Daman Diu & Nag,Daman Diu & Nagar,Central Pollution Control Board,"Residential, Rural and other Areas",7.3,8,NA,103
114,December - M121993,Daman Diu & Nag,Daman Diu & Nagar,Central Pollution Control Board,Industrial Area,3.9,9.8,NA,138
116,December - M121993,Daman Diu & Nag,Daman Diu & Nagar,Central Pollution Control Board,"Residential, Rural and other Areas",5.8,7.5,NA,110
