Stn Code,Sampling Date,State,City/Town/Village/Area,Location of Monitoring Station,Agency,Type of Location,SO2,NO2,RSPM/PM10,SPM
193,1/2/2004,Assam,Guwahati,"Head Office, Bamunimaidan, Guwahati",Assam State Pollution Control Board,"Residential, Rural and other Areas",2,16.2,173,NA
193,1/6/2004,Assam,Guwahati,"Head Office, Bamunimaidan, Guwahati",Assam State Pollution Control Board,"Residential, Rural and other Areas",2.7,19.5,175,NA
193,1/8/2004,Assam,Guwahati,"Head Office, Bamunimaidan, Guwahati",Assam State Pollution Control Board,"Residential, Rural and other Areas",2.3,16.7,179,NA
193,1/12/2004,Assam,Guwahati,"Head Office, Bamunimaidan, Guwahati",Assam State Pollution Control Board,"Residential, Rural and other Areas",2,19.2,180,NA
193,20-01-04,Assam,Guwahati,"Head Office, Bamunimaidan, Guwahati",Assam State Pollution Control Board,"Residential, Rural and other Areas",2.3,17.8,166,NA
193,28-01-04,Assam,Guwahati,"Head Office, Bamunimaidan, Guwahati",Assam State Pollution Control Board,"Residential, Rural and other Areas",2.7,20.7,188,NA
193,2/4/2004,Assam,Guwahati,"Head Office, Bamunimaidan, Guwahati",Assam State Pollution Control Board,"Residential, Rural and other Areas",2.7,18.8,166,NA
193,2/7/2004,Assam,Guwahati,"Head Office, Bamunimaidan, Guwahati",Assam State Pollution Control Board,"Residential, Rural and other Areas",2.3,20.5,190,NA
193,2/11/2004,Assam,Guwahati,"Head Office, Bamunimaidan, Guwahati",Assam State Pollution Control Board,"Residential, Rural and other Areas",2.3,17.7,199,NA
193,17-02-04,Assam,Guwahati,"Head Office, Bamunimaidan, Guwahati",Assam State Pollution Control Board,"Residential, Rural and other Areas",2.7,13.7,207,NA
193,19-02-04,Assam,Guwahati,"Head Office, Bamunimaidan, Guwahati",Assam State Pollution Control Board,"Residential, Rural and other Areas",2.8,13.6,214,NA
193,23-02-04,Assam,Guwahati,"Head Office, Bamunimaidan, Guwahati",Assam State Pollution Control Board,"Residential, Rural and other Areas",2.3,11.1,168,NA
193,25-02-04,Assam,Guwahati,"Head Office, Bamunimaidan, Guwahati",Assam State Pollution Control Board,"Residential, Rural and other Areas",3.2,17.2,201,NA
193,3/3/2004,Assam,Guwahati,"Head Office, Bamunimaidan, Guwahati",Assam State Pollution Control Board,"Residential, Rural and other Areas",2.7,11.8,181,NA
193,3/9/2004,Assam,Guwahati,"Head Office, Bamunimaidan, Guwahati",Assam State Pollution Control Board,"Residential, Rural and other Areas",3.2,15,185,NA
193,3/12/2004,Assam,Guwahati,"Head Office, Bamunimaidan, Guwahati",Assam State Pollution Control Board,"Residential, Rural and other Areas",2.7,13.4,172,NA
193,16-03-04,Assam,Guwahati,"Head Office, Bamunimaidan, Guwahati",Assam State Pollution Control Board,"Residential, Rural and other Areas",2.8,14.2,201,NA
193,18-03-04,Assam,Guwahati,"Head Office, Bamunimaidan, Guwahati",Assam State Pollution Control Board,"Residential, Rural and other Areas",3.5,13.9,210,NA
193,24-03-04,Assam,Guwahati,"Head Office, Bamunimaidan, Guwahati",Assam State Pollution Control Board,"Residential, Rural and other Areas",2.7,15.5,211,NA
193,30-03-04,Assam,Guwahati,"Head Office, Bamunimaidan, Guwahati",Assam State Pollution Control Board,"Residential, Rural and other Areas",2.7,14.3,213,NA
193,4/2/2004,Assam,Guwahati,"Head Office, Bamunimaidan, Guwahati",Assam State Pollution Control Board,"Residential, Rural and other Areas",2,12.1,168,NA
193,4/6/2004,Assam,Guwahati,"Head Office, Bamunimaidan, Guwahati",Assam State Pollution Control Board,"Residential, Rural and other Areas",2.7,14.5,181,NA
193,4/8/2004,Assam,Guwahati,"Head Office, Bamunimaidan, Guwahati",Assam State Pollution Control Board,"Residential, Rural and other Areas",2,11.8,157,NA
