Stn Code,Sampling Date,State,City/Town/Village/Area,Location of Monitoring Station,Agency,Type of Location,SO2,NO2,RSPM/PM10,SPM
284,2/4/2012,Bihar,Patna,"Gandhi Maidan Test Centre,Patna",Bihar Sate Pollution Control Board,"Residential, Rural and other Areas",12,142,266,NA
284,2/7/2012,Bihar,Patna,"Gandhi Maidan Test Centre,Patna",Bihar Sate Pollution Control Board,"Residential, Rural and other Areas",10,138,245,NA
284,2/9/2012,Bihar,Patna,"Gandhi Maidan Test Centre,Patna",Bihar Sate Pollution Control Board,"Residential, Rural and other Areas",7,70,286,NA
284,2/11/2012,Bihar,Patna,"Gandhi Maidan Test Centre,Patna",Bihar Sate Pollution Control Board,"Residential, Rural and other Areas",6,72,178,NA
284,14/02/2012,Bihar,Patna,"Gandhi Maidan Test Centre,Patna",Bihar Sate Pollution Control Board,"Residential, Rural and other Areas",7,70,207,NA
284,16/02/2012,Bihar,Patna,"Gandhi Maidan Test Centre,Patna",Bihar Sate Pollution Control Board,"Residential, Rural and other Areas",7,94,185,NA
284,18/02/2012,Bihar,Patna,"Gandhi Maidan Test Centre,Patna",Bihar Sate Pollution Control Board,"Residential, Rural and other Areas",8,77,226,NA
284,21/02/2012,Bihar,Patna,"Gandhi Maidan Test Centre,Patna",Bihar Sate Pollution Control Board,"Residential, Rural and other Areas",9,95,175,NA
284,23/02/2012,Bihar,Patna,"Gandhi Maidan Test Centre,Patna",Bihar Sate Pollution Control Board,"Residential, Rural and other Areas",7,92,197,NA
284,5/3/2012,Bihar,Patna,"Gandhi Maidan Test Centre,Patna",Bihar Sate Pollution Control Board,"Residential, Rural and other Areas",9,114,258,NA
284,5/5/2012,Bihar,Patna,"Gandhi Maidan Test Centre,Patna",Bihar Sate Pollution Control Board,"Residential, Rural and other Areas",8,66,260,NA
284,5/8/2012,Bihar,Patna,"Gandhi Maidan Test Centre,Patna",Bihar Sate Pollution Control Board,"Residential, Rural and other Areas",13,89,297,NA
284,5/10/2012,Bihar,Patna,"Gandhi Maidan Test Centre,Patna",Bihar Sate Pollution Control Board,"Residential, Rural and other Areas",3,19,275,NA
284,5/12/2012,Bihar,Patna,"Gandhi Maidan Test Centre,Patna",Bihar Sate Pollution Control Board,"Residential, Rural and other Areas",12,45,142,NA
284,15/05/2012,Bihar,Patna,"Gandhi Maidan Test Centre,Patna",Bihar Sate Pollution Control Board,"Residential, Rural and other Areas",21,37,444,NA
284,19/05/2012,Bihar,Patna,"Gandhi Maidan Test Centre,Patna",Bihar Sate Pollution Control Board,"Residential, Rural and other Areas",3,27,182,NA
284,22/05/2012,Bihar,Patna,"Gandhi Maidan Test Centre,Patna",Bihar Sate Pollution Control Board,"Residential, Rural and other Areas",34,39,335,NA
284,24/05/2012,Bihar,Patna,"Gandhi Maidan Test Centre,Patna",Bihar Sate Pollution Control Board,"Residential, Rural and other Areas",31,43,427,NA
284,26/05/2012,Bihar,Patna,"Gandhi Maidan Test Centre,Patna",Bihar Sate Pollution Control Board,"Residential, Rural and other Areas",8,30,180,NA
284,29/05/2012,Bihar,Patna,"Gandhi Maidan Test Centre,Patna",Bihar Sate Pollution Control Board,"Residential, Rural and other Areas",6,25,211,NA
284,6/2/2012,Bihar,Patna,"Gandhi Maidan Test Centre,Patna",Bihar Sate Pollution Control Board,"Residential, Rural and other Areas",4,22,135,NA
284,6/6/2012,Bihar,Patna,"Gandhi Maidan Test Centre,Patna",Bihar Sate Pollution Control Board,"Residential, Rural and other Areas",4,48,135,NA
284,6/7/2012,Bihar,Patna,"Gandhi Maidan Test Centre,Patna",Bihar Sate Pollution Control Board,"Residential, Rural and other Areas",6,62,284,NA
284,6/9/2012,Bihar,Patna,"Gandhi Maidan Test Centre,Patna",Bihar Sate Pollution Control Board,"Residential, Rural and other Areas",6,51,393,NA
284,6/12/2012,Bihar,Patna,"Gandhi Maidan Test Centre,Patna",Bihar Sate Pollution Control Board,"Residential, Rural and other Areas",7,20,195,NA
284,14/06/2012,Bihar,Patna,"Gandhi Maidan Test Centre,Patna",Bihar Sate Pollution Control Board,"Residential, Rural and other Areas",11,38,192,NA
284,16/06/2012,Bihar,Patna,"Gandhi Maidan Test Centre,Patna",Bihar Sate Pollution Control Board,"Residential, Rural and other Areas",15,37,252,NA
284,19/06/2012,Bihar,Patna,"Gandhi Maidan Test Centre,Patna",Bihar Sate Pollution Control Board,"Residential, Rural and other Areas",4,28,141,NA
284,21/06/2012,Bihar,Patna,"Gandhi Maidan Test Centre,Patna",Bihar Sate Pollution Control Board,"Residential, Rural and other Areas",2,42,98,NA
284,23/06/2012,Bihar,Patna,"Gandhi Maidan Test Centre,Patna",Bihar Sate Pollution Control Board,"Residential, Rural and other Areas",13,44,124,NA
284,26/06/2012,Bihar,Patna,"Gandhi Maidan Test Centre,Patna",Bihar Sate Pollution Control Board,"Residential, Rural and other Areas",2,22,289,NA
284,28/06/2012,Bihar,Patna,"Gandhi Maidan Test Centre,Patna",Bihar Sate Pollution Control Board,"Residential, Rural and other Areas",13,43,157,NA
284,30/06/2012,Bihar,Patna,"Gandhi Maidan Test Centre,Patna",Bihar Sate Pollution Control Board,"Residential, Rural and other Areas",10,32,158,NA
284,7/3/2012,Bihar,Patna,"Gandhi Maidan Test Centre,Patna",Bihar Sate Pollution Control Board,"Residential, Rural and other Areas",10,27,133,NA
284,7/5/2012,Bihar,Patna,"Gandhi Maidan Test Centre,Patna",Bihar Sate Pollution Control Board,"Residential, Rural and other Areas",8,34,82,NA
284,7/7/2012,Bihar,Patna,"Gandhi Maidan Test Centre,Patna",Bihar Sate Pollution Control Board,"Residential, Rural and other Areas",3,44,102,NA
284,7/10/2012,Bihar,Patna,"Gandhi Maidan Test Centre,Patna",Bihar Sate Pollution Control Board,"Residential, Rural and other Areas",4,21,126,NA
284,7/12/2012,Bihar,Patna,"Gandhi Maidan Test Centre,Patna",Bihar Sate Pollution Control Board,"Residential, Rural and other Areas",4,27,78,NA
