Stn Code,Sampling Date,State,City/Town/Village/Area,Agency,Type of Location,SO2,NO2,RSPM/PM10,SPM
34,1/1/1988,Himachal Pradesh,Shimla,Himachal Pradesh  Pollution Control Boar,Sensitive,NA,NA,NA,184
35,1/2/1988,Himachal Pradesh,Shimla,Himachal Pradesh  Pollution Control Boar,"Residential, Rural and other Areas",NA,NA,NA,360
34,2/2/1988,Himachal Pradesh,Shimla,Himachal Pradesh  Pollution Control Boar,Sensitive,NA,NA,NA,170
35,2/1/1988,Himachal Pradesh,Shimla,Himachal Pradesh  Pollution Control Boar,"Residential, Rural and other Areas",NA,NA,NA,342
34,3/1/1988,Himachal Pradesh,Shimla,Himachal Pradesh  Pollution Control Boar,Sensitive,NA,NA,NA,138
35,3/2/1988,Himachal Pradesh,Shimla,Himachal Pradesh  Pollution Control Boar,"Residential, Rural and other Areas",NA,NA,NA,304
34,4/11/1988,Himachal Pradesh,Shimla,Himachal Pradesh  Pollution Control Boar,Sensitive,NA,NA,NA,362
35,13-04-88,Himachal Pradesh,Shimla,Himachal Pradesh  Pollution Control Boar,"Residential, Rural and other Areas",NA,NA,NA,362
34,5/2/1988,Himachal Pradesh,Shimla,Himachal Pradesh  Pollution Control Boar,Sensitive,NA,NA,NA,173
35,5/1/1988,Himachal Pradesh,Shimla,Himachal Pradesh  Pollution Control Boar,"Residential, Rural and other Areas",NA,NA,NA,407
34,6/1/1988,Himachal Pradesh,Shimla,Himachal Pradesh  Pollution Control Boar,Sensitive,NA,NA,NA,178
35,6/2/1988,Himachal Pradesh,Shimla,Himachal Pradesh  Pollution Control Boar,"Residential, Rural and other Areas",NA,NA,NA,464
35,7/2/1988,Himachal Pradesh,Shimla,Himachal Pradesh  Pollution Control Boar,"Residential, Rural and other Areas",NA,NA,NA,481
34,7/1/1988,Himachal Pradesh,Shimla,Himachal Pradesh  Pollution Control Boar,Sensitive,NA,NA,NA,110
35,8/1/1988,Himachal Pradesh,Shimla,Himachal Pradesh  Pollution Control Boar,"Residential, Rural and other Areas",NA,NA,NA,348
34,8/2/1988,Himachal Pradesh,Shimla,Himachal Pradesh  Pollution Control Boar,Sensitive,NA,NA,NA,91
34,9/2/1988,Himachal Pradesh,Shimla,Himachal Pradesh  Pollution Control Boar,Sensitive,0.1,12.1,NA,134
35,9/2/1988,Himachal Pradesh,Shimla,Himachal Pradesh  Pollution Control Boar,"Residential, Rural and other Areas",0.1,12.4,NA,184
34,10/2/1988,Himachal Pradesh,Shimla,Himachal Pradesh  Pollution Control Boar,Sensitive,0.3,19.5,NA,170
35,26-10-88,Himachal Pradesh,Shimla,Himachal Pradesh  Pollution Control Boar,"Residential, Rural and other Areas",0.2,27.6,NA,235
34,11/1/1988,Himachal Pradesh,Shimla,Himachal Pradesh  Pollution Control Boar,Sensitive,0.1,9.3,NA,253
35,11/1/1988,Himachal Pradesh,Shimla,Himachal Pradesh  Pollution Control Boar,"Residential, Rural and other Areas",0.1,10.9,NA,265
34,12/1/1988,Himachal Pradesh,Shimla,Himachal Pradesh  Pollution Control Boar,Sensitive,1.1,19.5,NA,266
35,12/1/1988,Himachal Pradesh,Shimla,Himachal Pradesh  Pollution Control Boar,"Residential, Rural and other Areas",1.2,25.2,NA,382
