Stn Code,Sampling Date,State,City/Town/Village/Area,Agency,Type of Location,SO2,NO2,RSPM/PM10,SPM
41,January - M011996,Karnataka,Mysore,Karnataka Pollution Control Board,Industrial Area,32.3,37.8,NA,112
40,January - M011996,Karnataka,Mysore,Karnataka Pollution Control Board,Industrial Area,38.2,40.8,NA,118
40,February - M021996,Karnataka,Mysore,Karnataka Pollution Control Board,Industrial Area,44.2,38,NA,119
41,February - M021996,Karnataka,Mysore,Karnataka Pollution Control Board,Industrial Area,30.5,29.5,NA,108
41,March - M031996,Karnataka,Mysore,Karnataka Pollution Control Board,Industrial Area,41.5,35.3,NA,94
40,March - M031996,Karnataka,Mysore,Karnataka Pollution Control Board,Industrial Area,44.5,38.3,NA,149
41,April - M041996,Karnataka,Mysore,Karnataka Pollution Control Board,Industrial Area,37,27.7,NA,84
40,April - M041996,Karnataka,Mysore,Karnataka Pollution Control Board,Industrial Area,47.3,38.7,NA,160
41,May - M051996,Karnataka,Mysore,Karnataka Pollution Control Board,Industrial Area,32.8,29,NA,102
40,May - M051996,Karnataka,Mysore,Karnataka Pollution Control Board,Industrial Area,32.7,27.3,NA,172
40,June - M061996,Karnataka,Mysore,Karnataka Pollution Control Board,Industrial Area,36.3,33,NA,136
41,June - M061996,Karnataka,Mysore,Karnataka Pollution Control Board,Industrial Area,31.2,24.2,NA,71
40,July - M071996,Karnataka,Mysore,Karnataka Pollution Control Board,Industrial Area,25.2,28,NA,80
41,July - M071996,Karnataka,Mysore,Karnataka Pollution Control Board,Industrial Area,27.2,28,NA,95
40,August - M081996,Karnataka,Mysore,Karnataka Pollution Control Board,Industrial Area,36.3,32.8,NA,136
41,August - M081996,Karnataka,Mysore,Karnataka Pollution Control Board,Industrial Area,26.8,22.3,NA,48
78,August - M081996,Karnataka,Bangalore,Karnataka Pollution Control Board,Industrial Area,11.4,10.7,NA,97
77,August - M081996,Karnataka,Bangalore,Karnataka Pollution Control Board,Industrial Area,20.5,15.8,NA,135
41,September - M091996,Karnataka,Mysore,Karnataka Pollution Control Board,Industrial Area,32.3,28.6,NA,54
40,September - M091996,Karnataka,Mysore,Karnataka Pollution Control Board,Industrial Area,33,28.8,NA,104
79,September - M091996,Karnataka,Bangalore,Karnataka Pollution Control Board,"Residential, Rural and other Areas",16.5,32.7,NA,160
78,September - M091996,Karnataka,Bangalore,Karnataka Pollution Control Board,Industrial Area,13.6,31.3,NA,111
77,September - M091996,Karnataka,Bangalore,Karnataka Pollution Control Board,Industrial Area,25.6,32.6,NA,77
41,October - M101996,Karnataka,Mysore,Karnataka Pollution Control Board,Industrial Area,41.6,34.5,NA,68
40,October - M101996,Karnataka,Mysore,Karnataka Pollution Control Board,Industrial Area,35.2,30.2,NA,122
79,October - M101996,Karnataka,Bangalore,Karnataka Pollution Control Board,"Residential, Rural and other Areas",25.8,23.2,NA,217
78,October - M101996,Karnataka,Bangalore,Karnataka Pollution Control Board,Industrial Area,16.8,30.1,NA,112
77,October - M101996,Karnataka,Bangalore,Karnataka Pollution Control Board,Industrial Area,21.1,16,NA,114
40,November - M111996,Karnataka,Mysore,Karnataka Pollution Control Board,Industrial Area,36,35,NA,102
41,November - M111996,Karnataka,Mysore,Karnataka Pollution Control Board,Industrial Area,36,33.2,NA,93
79,November - M111996,Karnataka,Bangalore,Karnataka Pollution Control Board,"Residential, Rural and other Areas",26.4,58,NA,173
78,November - M111996,Karnataka,Bangalore,Karnataka Pollution Control Board,Industrial Area,17.9,23.1,NA,136
77,November - M111996,Karnataka,Bangalore,Karnataka Pollution Control Board,Industrial Area,20,18.3,NA,177
40,December - M121996,Karnataka,Mysore,Karnataka Pollution Control Board,Industrial Area,35.2,32.5,NA,101
41,December - M121996,Karnataka,Mysore,Karnataka Pollution Control Board,Industrial Area,36.3,33.2,NA,112
79,December - M121996,Karnataka,Bangalore,Karnataka Pollution Control Board,"Residential, Rural and other Areas",21.4,26.6,NA,227
78,December - M121996,Karnataka,Bangalore,Karnataka Pollution Control Board,Industrial Area,26.2,21,NA,181
77,December - M121996,Karnataka,Bangalore,Karnataka Pollution Control Board,Industrial Area,23.2,9.9,NA,154
