Stn Code,Sampling Date,State,City/Town/Village/Area,Agency,Type of Location,SO2,NO2,RSPM/PM10,SPM
156,1/6/2003,Rajasthan,Jaipur,NA,"Residential, Rural and other Areas",6,12,NA,293
156,1/7/2003,Rajasthan,Jaipur,NA,"Residential, Rural and other Areas",7,28,NA,328
156,20-01-03,Rajasthan,Jaipur,NA,"Residential, Rural and other Areas",9,35,NA,616
156,21-01-03,Rajasthan,Jaipur,NA,"Residential, Rural and other Areas",7,24,NA,383
156,23-01-03,Rajasthan,Jaipur,NA,"Residential, Rural and other Areas",7,21,NA,460
156,27-01-03,Rajasthan,Jaipur,NA,"Residential, Rural and other Areas",8,23,NA,186
156,28-01-03,Rajasthan,Jaipur,NA,"Residential, Rural and other Areas",8,21,NA,175
156,29-01-03,Rajasthan,Jaipur,NA,"Residential, Rural and other Areas",6,36,NA,357
156,2/3/2003,Rajasthan,Jaipur,NA,"Residential, Rural and other Areas",6,32,NA,206
156,2/4/2003,Rajasthan,Jaipur,NA,"Residential, Rural and other Areas",7,16,NA,298
156,2/5/2003,Rajasthan,Jaipur,NA,"Residential, Rural and other Areas",8,23,NA,451
156,2/10/2003,Rajasthan,Jaipur,NA,"Residential, Rural and other Areas",8,29,NA,221
156,13-02-03,Rajasthan,Jaipur,NA,"Residential, Rural and other Areas",6,12,NA,443
156,19-02-03,Rajasthan,Jaipur,NA,"Residential, Rural and other Areas",9,35,NA,477
156,20-02-03,Rajasthan,Jaipur,NA,"Residential, Rural and other Areas",8,29,NA,458
156,25-02-03,Rajasthan,Jaipur,NA,"Residential, Rural and other Areas",6,27,NA,390
156,3/5/2003,Rajasthan,Jaipur,NA,"Residential, Rural and other Areas",12,11,NA,510
156,3/7/2003,Rajasthan,Jaipur,NA,"Residential, Rural and other Areas",6,3,NA,324
156,3/10/2003,Rajasthan,Jaipur,NA,"Residential, Rural and other Areas",10,10,NA,437
156,3/12/2003,Rajasthan,Jaipur,NA,"Residential, Rural and other Areas",7,20,NA,348
156,19-03-03,Rajasthan,Jaipur,NA,"Residential, Rural and other Areas",7,16,NA,303
156,20-03-03,Rajasthan,Jaipur,NA,"Residential, Rural and other Areas",12,12,NA,393
156,24-03-03,Rajasthan,Jaipur,NA,"Residential, Rural and other Areas",14,22,NA,307
156,26-03-03,Rajasthan,Jaipur,NA,"Residential, Rural and other Areas",6,16,NA,291
156,4/1/2003,Rajasthan,Jaipur,NA,"Residential, Rural and other Areas",7,23,NA,651
156,4/3/2003,Rajasthan,Jaipur,NA,"Residential, Rural and other Areas",7,7,NA,852
156,4/7/2003,Rajasthan,Jaipur,NA,"Residential, Rural and other Areas",6,16,NA,276
156,4/9/2003,Rajasthan,Jaipur,NA,"Residential, Rural and other Areas",8,7,NA,419
156,16-04-03,Rajasthan,Jaipur,NA,"Residential, Rural and other Areas",7,5,NA,332
156,21-04-03,Rajasthan,Jaipur,NA,"Residential, Rural and other Areas",7,5,NA,259
156,24-04-03,Rajasthan,Jaipur,NA,"Residential, Rural and other Areas",10,29,NA,366
156,28-04-03,Rajasthan,Jaipur,NA,"Residential, Rural and other Areas",11,31,NA,332
156,5/1/2003,Rajasthan,Jaipur,NA,"Residential, Rural and other Areas",11,10,NA,900
156,5/5/2003,Rajasthan,Jaipur,NA,"Residential, Rural and other Areas",7,18,NA,729
156,5/8/2003,Rajasthan,Jaipur,NA,"Residential, Rural and other Areas",12,9,NA,663
156,5/11/2003,Rajasthan,Jaipur,NA,"Residential, Rural and other Areas",15,8,NA,835
156,19-05-03,Rajasthan,Jaipur,NA,"Residential, Rural and other Areas",11,13,NA,714
156,22-05-03,Rajasthan,Jaipur,NA,"Residential, Rural and other Areas",9,10,NA,1200
156,26-05-03,Rajasthan,Jaipur,NA,"Residential, Rural and other Areas",13,15,NA,1048
156,29-05-03,Rajasthan,Jaipur,NA,"Residential, Rural and other Areas",13,15,NA,1102
156,6/3/2003,Rajasthan,Jaipur,NA,"Residential, Rural and other Areas",21,9,NA,565
156,6/5/2003,Rajasthan,Jaipur,NA,"Residential, Rural and other Areas",9,16,NA,1850
156,6/10/2003,Rajasthan,Jaipur,NA,"Residential, Rural and other Areas",12,16,NA,1146
156,6/12/2003,Rajasthan,Jaipur,NA,"Residential, Rural and other Areas",11,4,NA,812
156,17-06-03,Rajasthan,Jaipur,NA,"Residential, Rural and other Areas",21,15,NA,634
156,19-06-03,Rajasthan,Jaipur,NA,"Residential, Rural and other Areas",12,10,NA,239
156,24-06-03,Rajasthan,Jaipur,NA,"Residential, Rural and other Areas",8,17,NA,301
156,26-06-03,Rajasthan,Jaipur,NA,"Residential, Rural and other Areas",25,20,NA,343
156,7/3/2003,Rajasthan,Jaipur,NA,"Residential, Rural and other Areas",14,16,NA,302
156,7/7/2003,Rajasthan,Jaipur,NA,"Residential, Rural and other Areas",13,10,NA,214
156,7/10/2003,Rajasthan,Jaipur,NA,"Residential, Rural and other Areas",20,23,NA,68
156,14-07-03,Rajasthan,Jaipur,NA,"Residential, Rural and other Areas",15,15,NA,293
156,17-07-03,Rajasthan,Jaipur,NA,"Residential, Rural and other Areas",14,14,NA,183
156,21-07-03,Rajasthan,Jaipur,NA,"Residential, Rural and other Areas",6,9,NA,85
156,24-07-03,Rajasthan,Jaipur,NA,"Residential, Rural and other Areas",7,17,NA,142
156,28-07-03,Rajasthan,Jaipur,NA,"Residential, Rural and other Areas",9,14,NA,110
156,8/4/2003,Rajasthan,Jaipur,NA,"Residential, Rural and other Areas",11,12,NA,249
156,8/7/2003,Rajasthan,Jaipur,NA,"Residential, Rural and other Areas",11,14,NA,302
156,13-08-03,Rajasthan,Jaipur,NA,"Residential, Rural and other Areas",9,14,NA,263
156,18-08-03,Rajasthan,Jaipur,NA,"Residential, Rural and other Areas",16,34,NA,299
156,21-08-03,Rajasthan,Jaipur,NA,"Residential, Rural and other Areas",9,12,NA,395
156,25-08-03,Rajasthan,Jaipur,NA,"Residential, Rural and other Areas",14,14,NA,96
156,27-08-03,Rajasthan,Jaipur,NA,"Residential, Rural and other Areas",10,20,NA,89
156,28-08-03,Rajasthan,Jaipur,NA,"Residential, Rural and other Areas",16,19,NA,160
156,9/2/2003,Rajasthan,Jaipur,NA,"Residential, Rural and other Areas",11,10,NA,246
156,9/4/2003,Rajasthan,Jaipur,NA,"Residential, Rural and other Areas",13,10,NA,259
156,9/11/2003,Rajasthan,Jaipur,NA,"Residential, Rural and other Areas",20,13,NA,243
156,16-09-03,Rajasthan,Jaipur,NA,"Residential, Rural and other Areas",12,17,NA,133
156,18-09-03,Rajasthan,Jaipur,NA,"Residential, Rural and other Areas",11,13,NA,241
156,23-09-03,Rajasthan,Jaipur,NA,"Residential, Rural and other Areas",10,9,NA,241
156,25-09-03,Rajasthan,Jaipur,NA,"Residential, Rural and other Areas",14,13,NA,194
156,29-09-03,Rajasthan,Jaipur,NA,"Residential, Rural and other Areas",12,12,NA,226
156,10/7/2003,Rajasthan,Jaipur,NA,"Residential, Rural and other Areas",8,10,NA,292
156,10/9/2003,Rajasthan,Jaipur,NA,"Residential, Rural and other Areas",7,9,NA,431
156,14-10-03,Rajasthan,Jaipur,NA,"Residential, Rural and other Areas",8,9,NA,383
156,16-10-03,Rajasthan,Jaipur,NA,"Residential, Rural and other Areas",13,12,NA,298
156,20-10-03,Rajasthan,Jaipur,NA,"Residential, Rural and other Areas",10,9,NA,643
156,22-10-03,Rajasthan,Jaipur,NA,"Residential, Rural and other Areas",13,7,NA,395
156,28-10-03,Rajasthan,Jaipur,NA,"Residential, Rural and other Areas",7,8,NA,361
156,30-10-03,Rajasthan,Jaipur,NA,"Residential, Rural and other Areas",7,7,NA,340
156,11/3/2003,Rajasthan,Jaipur,NA,"Residential, Rural and other Areas",10,9,NA,422
156,11/6/2003,Rajasthan,Jaipur,NA,"Residential, Rural and other Areas",6,7,NA,379
156,11/11/2003,Rajasthan,Jaipur,NA,"Residential, Rural and other Areas",6,7,NA,479
156,13-11-03,Rajasthan,Jaipur,NA,"Residential, Rural and other Areas",13,10,NA,368
156,18-11-03,Rajasthan,Jaipur,NA,"Residential, Rural and other Areas",6,7,NA,277
156,20-11-03,Rajasthan,Jaipur,NA,"Residential, Rural and other Areas",8,9,NA,243
156,24-11-03,Rajasthan,Jaipur,NA,"Residential, Rural and other Areas",14,13,NA,187
156,27-11-03,Rajasthan,Jaipur,NA,"Residential, Rural and other Areas",6,9,NA,236
156,12/2/2003,Rajasthan,Jaipur,NA,"Residential, Rural and other Areas",12,12,NA,292
156,12/4/2003,Rajasthan,Jaipur,NA,"Residential, Rural and other Areas",15,14,NA,310
156,12/9/2003,Rajasthan,Jaipur,NA,"Residential, Rural and other Areas",8,10,NA,274
156,12/11/2003,Rajasthan,Jaipur,NA,"Residential, Rural and other Areas",7,9,NA,311
156,15-12-03,Rajasthan,Jaipur,NA,"Residential, Rural and other Areas",8,11,NA,283
156,18-12-03,Rajasthan,Jaipur,NA,"Residential, Rural and other Areas",11,11,NA,258
156,23-12-03,Rajasthan,Jaipur,NA,"Residential, Rural and other Areas",12,19,NA,351
156,30-12-03,Rajasthan,Jaipur,NA,"Residential, Rural and other Areas",10,10,NA,338
157,1/6/2003,Rajasthan,Jaipur,NA,"Residential, Rural and other Areas",7,13,NA,273
157,1/7/2003,Rajasthan,Jaipur,NA,"Residential, Rural and other Areas",7,14,NA,286
157,15-01-03,Rajasthan,Jaipur,NA,"Residential, Rural and other Areas",6,14,NA,286
157,16-01-03,Rajasthan,Jaipur,NA,"Residential, Rural and other Areas",6,17,NA,255
157,20-01-03,Rajasthan,Jaipur,NA,"Residential, Rural and other Areas",9,26,NA,313
157,21-01-03,Rajasthan,Jaipur,NA,"Residential, Rural and other Areas",7,22,NA,352
157,22-01-03,Rajasthan,Jaipur,NA,"Residential, Rural and other Areas",7,14,NA,295
157,30-01-03,Rajasthan,Jaipur,NA,"Residential, Rural and other Areas",7,19,NA,234
157,2/3/2003,Rajasthan,Jaipur,NA,"Residential, Rural and other Areas",6,17,NA,145
