Sampling Date,State,City/Town/Village/Area,Location of Monitoring Station,Type of Location,SO2,NO2,RSPM/PM10,SPM
1/3/2006,Pondicherry,Pondicherry,PIPDIC,Industrial Areas,18.9,10.6,126,196
1/6/2006,Pondicherry,Pondicherry,PIPDIC,Industrial Areas,9.5,10.2,131,221
1/10/2006,Pondicherry,Pondicherry,PIPDIC,Industrial Areas,10.4,6.5,50,84
17/01/2006,Pondicherry,Pondicherry,PIPDIC,Industrial Areas,20.4,6.3,66,117
20/01/2006,Pondicherry,Pondicherry,PIPDIC,Industrial Areas,38.5,14.4,82,138
21/01/2006,Pondicherry,Pondicherry,PIPDIC,Industrial Areas,8.2,9.8,73,122
24/01/2006,Pondicherry,Pondicherry,PIPDIC,Industrial Areas,8.4,12.4,114,201
27/01/2006,Pondicherry,Pondicherry,PIPDIC,Industrial Areas,11.6,13.2,94,159
31/01/2006,Pondicherry,Pondicherry,PIPDIC,Industrial Areas,10.9,10.6,97,163
2/3/2006,Pondicherry,Pondicherry,PIPDIC,Industrial Areas,19.4,8.6,29,40
2/7/2006,Pondicherry,Pondicherry,PIPDIC,Industrial Areas,11,5.3,46,191
2/10/2006,Pondicherry,Pondicherry,PIPDIC,Industrial Areas,11.9,6,73,122
14/02/2006,Pondicherry,Pondicherry,PIPDIC,Industrial Areas,30.2,8.2,45,72
17/02/2006,Pondicherry,Pondicherry,PIPDIC,Industrial Areas,13.9,7.6,135,231
21/02/2006,Pondicherry,Pondicherry,PIPDIC,Industrial Areas,16.5,8.3,82,120
24/02/2006,Pondicherry,Pondicherry,PIPDIC,Industrial Areas,10.9,15.7,40,72
28/02/2006,Pondicherry,Pondicherry,PIPDIC,Industrial Areas,14.5,9.9,99,157
3/3/2006,Pondicherry,Pondicherry,PIPDIC,Industrial Areas,30,19.9,50,162
3/7/2006,Pondicherry,Pondicherry,PIPDIC,Industrial Areas,5.9,19.9,97,243
3/10/2006,Pondicherry,Pondicherry,PIPDIC,Industrial Areas,15.2,23.5,41,79
14/03/2006,Pondicherry,Pondicherry,PIPDIC,Industrial Areas,20.1,8.4,107,210
17/03/2006,Pondicherry,Pondicherry,PIPDIC,Industrial Areas,22.4,17.4,46,122
21/03/2006,Pondicherry,Pondicherry,PIPDIC,Industrial Areas,28.7,15.3,82,142
24/03/2006,Pondicherry,Pondicherry,PIPDIC,Industrial Areas,20,10,63,123
28/03/2006,Pondicherry,Pondicherry,PIPDIC,Industrial Areas,12.6,8.6,62,104
31/03/2006,Pondicherry,Pondicherry,PIPDIC,Industrial Areas,16.7,9.9,47,134
4/4/2006,Pondicherry,Pondicherry,PIPDIC,Industrial Areas,7.7,5.6,28,168
4/7/2006,Pondicherry,Pondicherry,PIPDIC,Industrial Areas,14.9,14.8,NA,93
18/04/2006,Pondicherry,Pondicherry,PIPDIC,Industrial Areas,10.6,11.9,57,96
21/04/2006,Pondicherry,Pondicherry,PIPDIC,Industrial Areas,17,7.6,86,128
25/04/2006,Pondicherry,Pondicherry,PIPDIC,Industrial Areas,9.6,15.1,66,111
28/04/2006,Pondicherry,Pondicherry,PIPDIC,Industrial Areas,6.9,14.9,135,216
5/2/2006,Pondicherry,Pondicherry,PIPDIC,Industrial Areas,10,18.4,50,133
5/5/2006,Pondicherry,Pondicherry,PIPDIC,Industrial Areas,14.8,8.5,218,255
5/9/2006,Pondicherry,Pondicherry,PIPDIC,Industrial Areas,11.9,8.8,44,77
5/12/2006,Pondicherry,Pondicherry,PIPDIC,Industrial Areas,13.1,6.8,54,167
16/05/2006,Pondicherry,Pondicherry,PIPDIC,Industrial Areas,7.7,5.4,38,79
19/05/2006,Pondicherry,Pondicherry,PIPDIC,Industrial Areas,38.8,15.2,67,112
23/05/2006,Pondicherry,Pondicherry,PIPDIC,Industrial Areas,27.8,5.3,39,86
26/05/2006,Pondicherry,Pondicherry,PIPDIC,Industrial Areas,NA,NA,44,149
30/05/2006,Pondicherry,Pondicherry,PIPDIC,Industrial Areas,18.7,9.9,40,97
6/2/2006,Pondicherry,Pondicherry,PIPDIC,Industrial Areas,11.2,8.4,25,58
6/6/2006,Pondicherry,Pondicherry,PIPDIC,Industrial Areas,6.5,6.3,31,85
6/9/2006,Pondicherry,Pondicherry,PIPDIC,Industrial Areas,15.4,6.2,30,61
16/06/2006,Pondicherry,Pondicherry,PIPDIC,Industrial Areas,13.5,8.3,27,46
20/06/2006,Pondicherry,Pondicherry,PIPDIC,Industrial Areas,17.9,17.3,48,98
