Sampling Date,State,City/Town/Village/Area,Location of Monitoring Station,Type of Location,SO2,NO2,RSPM/PM10,SPM
1/1/2009,Gujarat,Ahmedabad,Naroda,Industrial Areas,12.1,16.7,132,370
1/5/2009,Gujarat,Ahmedabad,Naroda,Industrial Areas,11.6,16.1,120,341
1/8/2009,Gujarat,Ahmedabad,Naroda,Industrial Areas,12.2,17.2,126,326
1/12/2009,Gujarat,Ahmedabad,Naroda,Industrial Areas,11.6,16.3,98,214
15/1/2009,Gujarat,Ahmedabad,Naroda,Industrial Areas,12.1,16.9,89,198
19/1/2009,Gujarat,Ahmedabad,Naroda,Industrial Areas,12.3,16.5,93,197
22/1/2009,Gujarat,Ahmedabad,Naroda,Industrial Areas,12.5,16,89,186
26/1/2009,Gujarat,Ahmedabad,Naroda,Industrial Areas,12,17,89,190
29/1/2009,Gujarat,Ahmedabad,Naroda,Industrial Areas,11.9,17.3,88,188
2/2/2009,Gujarat,Ahmedabad,Naroda,Industrial Areas,12.4,17,89,187
2/5/2009,Gujarat,Ahmedabad,Naroda,Industrial Areas,13,16.8,94,198
2/9/2009,Gujarat,Ahmedabad,Naroda,Industrial Areas,13.1,17.6,106,226
2/12/2009,Gujarat,Ahmedabad,Naroda,Industrial Areas,12.8,17.9,109,230
16/2/2009,Gujarat,Ahmedabad,Naroda,Industrial Areas,13.9,18.4,114,241
19/2/2009,Gujarat,Ahmedabad,Naroda,Industrial Areas,13.6,17.9,119,253
23/2/2009,Gujarat,Ahmedabad,Naroda,Industrial Areas,13,17.4,111,235
26/2/2009,Gujarat,Ahmedabad,Naroda,Industrial Areas,13.1,17.9,109,238
3/2/2009,Gujarat,Ahmedabad,Naroda,Industrial Areas,14.2,18.7,110,241
3/5/2009,Gujarat,Ahmedabad,Naroda,Industrial Areas,14,18.4,107,229
3/9/2009,Gujarat,Ahmedabad,Naroda,Industrial Areas,14.3,18.5,110,238
3/12/2009,Gujarat,Ahmedabad,Naroda,Industrial Areas,15,20.4,120,260
16/3/2009,Gujarat,Ahmedabad,Naroda,Industrial Areas,13.5,19,108,235
19/3/2009,Gujarat,Ahmedabad,Naroda,Industrial Areas,15.1,20.9,96,210
23/3/2009,Gujarat,Ahmedabad,Naroda,Industrial Areas,14.9,21.4,116,255
26/3/2009,Gujarat,Ahmedabad,Naroda,Industrial Areas,13.9,18.2,125,282
4/2/2009,Gujarat,Ahmedabad,Naroda,Industrial Areas,13.6,18.7,118,256
4/4/2009,Gujarat,Ahmedabad,Naroda,Industrial Areas,14.9,19.9,128,288
4/6/2009,Gujarat,Ahmedabad,Naroda,Industrial Areas,15.4,20,137,307
4/9/2009,Gujarat,Ahmedabad,Naroda,Industrial Areas,15.9,20.4,151,334
13/4/2009,Gujarat,Ahmedabad,Naroda,Industrial Areas,15.1,20.4,146,325
16/4/2009,Gujarat,Ahmedabad,Naroda,Industrial Areas,15.6,20.9,155,342
20/4/2009,Gujarat,Ahmedabad,Naroda,Industrial Areas,15.1,20,150,327
23/4/2009,Gujarat,Ahmedabad,Naroda,Industrial Areas,13.3,20.1,146,313
27/4/2009,Gujarat,Ahmedabad,Naroda,Industrial Areas,15.9,20.4,140,314
30/4/2009,Gujarat,Ahmedabad,Naroda,Industrial Areas,16.5,19.7,148,328
5/4/2009,Gujarat,Ahmedabad,Naroda,Industrial Areas,15.9,20,139,309
5/7/2009,Gujarat,Ahmedabad,Naroda,Industrial Areas,14.1,21.2,144,322
5/11/2009,Gujarat,Ahmedabad,Naroda,Industrial Areas,17.1,23.7,152,338
14/5/2009,Gujarat,Ahmedabad,Naroda,Industrial Areas,20.2,24.9,144,322
18/5/2009,Gujarat,Ahmedabad,Naroda,Industrial Areas,23.4,26.6,149,331
21/5/2009,Gujarat,Ahmedabad,Naroda,Industrial Areas,21.2,28.1,154,346
25/5/2009,Gujarat,Ahmedabad,Naroda,Industrial Areas,19,25.9,147,331
28/5/2009,Gujarat,Ahmedabad,Naroda,Industrial Areas,22.7,28.4,142,316
6/1/2009,Gujarat,Ahmedabad,Naroda,Industrial Areas,20.2,27.4,138,302
6/4/2009,Gujarat,Ahmedabad,Naroda,Industrial Areas,23.8,30.1,133,290
6/8/2009,Gujarat,Ahmedabad,Naroda,Industrial Areas,17.9,22.7,128,278
6/11/2009,Gujarat,Ahmedabad,Naroda,Industrial Areas,21.2,28.1,137,307
15/6/2009,Gujarat,Ahmedabad,Naroda,Industrial Areas,18.8,23.8,142,324
18/6/2009,Gujarat,Ahmedabad,Naroda,Industrial Areas,22.6,29.5,148,334
22/6/2009,Gujarat,Ahmedabad,Naroda,Industrial Areas,19.3,26.6,140,314
25/6/2009,Gujarat,Ahmedabad,Naroda,Industrial Areas,23.4,27.4,144,322
29/6/2009,Gujarat,Ahmedabad,Naroda,Industrial Areas,20.2,25.9,136,289
7/2/2009,Gujarat,Ahmedabad,Naroda,Industrial Areas,16.5,24.4,130,280
7/6/2009,Gujarat,Ahmedabad,Naroda,Industrial Areas,17.1,23.7,124,268
7/9/2009,Gujarat,Ahmedabad,Naroda,Industrial Areas,23.5,29.7,128,280
13/7/2009,Gujarat,Ahmedabad,Naroda,Industrial Areas,21.2,28.1,136,306
16/7/2009,Gujarat,Ahmedabad,Naroda,Industrial Areas,20.2,26.6,140,318
20/7/2009,Gujarat,Ahmedabad,Naroda,Industrial Areas,19,25.9,131,291
23/7/2009,Gujarat,Ahmedabad,Naroda,Industrial Areas,22.7,27.8,139,317
27/7/2009,Gujarat,Ahmedabad,Naroda,Industrial Areas,16.4,22.1,134,302
30/7/2009,Gujarat,Ahmedabad,Naroda,Industrial Areas,20.2,26.6,128,286
8/3/2009,Gujarat,Ahmedabad,Naroda,Industrial Areas,19.4,23.9,140,310
8/6/2009,Gujarat,Ahmedabad,Naroda,Industrial Areas,20.4,27,148,330
8/10/2009,Gujarat,Ahmedabad,Naroda,Industrial Areas,22.7,29.5,137,297
13/8/2009,Gujarat,Ahmedabad,Naroda,Industrial Areas,18.5,23.5,146,326
17/8/2009,Gujarat,Ahmedabad,Naroda,Industrial Areas,16.6,22.8,152,338
20/8/2009,Gujarat,Ahmedabad,Naroda,Industrial Areas,19.8,24.9,144,322
24/8/2009,Gujarat,Ahmedabad,Naroda,Industrial Areas,19.3,26.4,122,322
27/8/2009,Gujarat,Ahmedabad,Naroda,Industrial Areas,14.8,20,147,334
31/8/2009,Gujarat,Ahmedabad,Naroda,Industrial Areas,23.2,26.2,149,371
9/3/2009,Gujarat,Ahmedabad,Naroda,Industrial Areas,17.9,22.7,128,278
9/7/2009,Gujarat,Ahmedabad,Naroda,Industrial Areas,17.8,22.5,118,270
9/10/2009,Gujarat,Ahmedabad,Naroda,Industrial Areas,17.9,21.4,116,268
14/9/2009,Gujarat,Ahmedabad,Naroda,Industrial Areas,16.6,21.7,114,264
17/9/2009,Gujarat,Ahmedabad,Naroda,Industrial Areas,17.5,21.9,120,261
21/9/2009,Gujarat,Ahmedabad,Naroda,Industrial Areas,17,20.9,126,287
24/9/2009,Gujarat,Ahmedabad,Naroda,Industrial Areas,18.7,23.9,127,292
28/9/2009,Gujarat,Ahmedabad,Naroda,Industrial Areas,16.2,20.9,128,295
10/1/2009,Gujarat,Ahmedabad,Naroda,Industrial Areas,17.2,22,126,292
10/5/2009,Gujarat,Ahmedabad,Naroda,Industrial Areas,23.8,30,135,292
10/8/2009,Gujarat,Ahmedabad,Naroda,Industrial Areas,18.7,22.9,138,302
10/12/2009,Gujarat,Ahmedabad,Naroda,Industrial Areas,17.9,22.7,129,279
15/10/2009,Gujarat,Ahmedabad,Naroda,Industrial Areas,16.5,25.1,130,279
19/10/2009,Gujarat,Ahmedabad,Naroda,Industrial Areas,13.4,20.3,107,237
22/10/2009,Gujarat,Ahmedabad,Naroda,Industrial Areas,22.9,29.8,151,337
26/10/2009,Gujarat,Ahmedabad,Naroda,Industrial Areas,19.5,26.9,143,317
29/10/2009,Gujarat,Ahmedabad,Naroda,Industrial Areas,23.6,27.8,136,289
11/2/2009,Gujarat,Ahmedabad,Naroda,Industrial Areas,18.7,24,126,287
11/5/2009,Gujarat,Ahmedabad,Naroda,Industrial Areas,22.5,27.3,124,280
11/9/2009,Gujarat,Ahmedabad,Naroda,Industrial Areas,17.4,21.8,128,290
11/12/2009,Gujarat,Ahmedabad,Naroda,Industrial Areas,21.7,29,134,286
16/11/2009,Gujarat,Ahmedabad,Naroda,Industrial Areas,16.8,20.6,123,281
19/11/2009,Gujarat,Ahmedabad,Naroda,Industrial Areas,23.8,29.9,134,295
23/11/2009,Gujarat,Ahmedabad,Naroda,Industrial Areas,24.5,28.6,127,285
26/11/2009,Gujarat,Ahmedabad,Naroda,Industrial Areas,21.1,28.6,139,286
30/11/2009,Gujarat,Ahmedabad,Naroda,Industrial Areas,18.1,24.1,145,292
12/3/2009,Gujarat,Ahmedabad,Naroda,Industrial Areas,17,22.1,147,291
1/3/2009,Gujarat,Ahmedabad,Shardaban Hospital,Industrial Areas,11.7,18,80,185
1/7/2009,Gujarat,Ahmedabad,Shardaban Hospital,Industrial Areas,12.3,17.9,99,238
1/10/2009,Gujarat,Ahmedabad,Shardaban Hospital,Industrial Areas,12.7,16.9,79,186
14/1/2009,Gujarat,Ahmedabad,Shardaban Hospital,Industrial Areas,12.3,17.2,84,191
17/1/2009,Gujarat,Ahmedabad,Shardaban Hospital,Industrial Areas,12.1,16.5,80,181
21/1/2009,Gujarat,Ahmedabad,Shardaban Hospital,Industrial Areas,12.6,17.3,89,204
24/1/2009,Gujarat,Ahmedabad,Shardaban Hospital,Industrial Areas,12.4,16.5,82,179
28/1/2009,Gujarat,Ahmedabad,Shardaban Hospital,Industrial Areas,12.5,16.8,79,177
