Stn Code,Sampling Date,State,City/Town/Village/Area,Agency,Type of Location,SO2,NO2,RSPM/PM10,SPM
42,M011989,Haryana,Faridabad,Haryana Pollution Control Board,"Residential, Rural and other Areas",25.6,8.4,NA,198
43,M011989,Haryana,Faridabad,Haryana Pollution Control Board,Industrial Area,25.6,7.7,NA,204
43,M021989,Haryana,Faridabad,Haryana Pollution Control Board,Industrial Area,25.1,8.6,NA,279
42,M031989,Haryana,Faridabad,Haryana Pollution Control Board,"Residential, Rural and other Areas",24.6,10.7,NA,279
43,M031989,Haryana,Faridabad,Haryana Pollution Control Board,Industrial Area,24.9,7.4,NA,292
42,M041989,Haryana,Faridabad,Haryana Pollution Control Board,"Residential, Rural and other Areas",21,8.4,NA,311
43,M041989,Haryana,Faridabad,Haryana Pollution Control Board,Industrial Area,20.3,9,NA,314
42,M051989,Haryana,Faridabad,Haryana Pollution Control Board,"Residential, Rural and other Areas",28.6,14.8,NA,314
43,M051989,Haryana,Faridabad,Haryana Pollution Control Board,Industrial Area,27.1,15.8,NA,303
42,M061989,Haryana,Faridabad,Haryana Pollution Control Board,"Residential, Rural and other Areas",28.5,16.6,NA,404
43,M061989,Haryana,Faridabad,Haryana Pollution Control Board,Industrial Area,29,15.2,NA,392
42,M071989,Haryana,Faridabad,Haryana Pollution Control Board,"Residential, Rural and other Areas",37.1,10.5,NA,241
43,M071989,Haryana,Faridabad,Haryana Pollution Control Board,Industrial Area,35.6,11.8,NA,267
42,M081989,Haryana,Faridabad,Haryana Pollution Control Board,"Residential, Rural and other Areas",38.2,10.2,NA,225
43,M081989,Haryana,Faridabad,Haryana Pollution Control Board,Industrial Area,38.1,9.7,NA,241
42,M091989,Haryana,Faridabad,Haryana Pollution Control Board,"Residential, Rural and other Areas",35.3,14.1,NA,236
43,M091989,Haryana,Faridabad,Haryana Pollution Control Board,Industrial Area,35.6,14.2,NA,263
42,M121989,Haryana,Faridabad,Haryana Pollution Control Board,"Residential, Rural and other Areas",33.8,12.7,NA,232
43,M121989,Haryana,Faridabad,Haryana Pollution Control Board,Industrial Area,35.1,15.1,NA,246
42,M121989,Haryana,Faridabad,Haryana Pollution Control Board,"Residential, Rural and other Areas",33.8,12.7,NA,232
43,M121989,Haryana,Faridabad,Haryana Pollution Control Board,Industrial Area,35.1,15.1,NA,246
