Stn Code,Sampling Date,State,City/Town/Village/Area,Location of Monitoring Station,Agency,Type of Location,SO2,NO2,RSPM/PM10,SPM
184,1/4/2012,Jammu & Kashmir,Jammu,"Regional Office, Jammu",Jammu & Kashmir State Pollution Control Board,"Residential, Rural and other Areas",3,13,225,NA
184,1/5/2012,Jammu & Kashmir,Jammu,"Regional Office, Jammu",Jammu & Kashmir State Pollution Control Board,"Residential, Rural and other Areas",3,11,196,NA
184,1/11/2012,Jammu & Kashmir,Jammu,"Regional Office, Jammu",Jammu & Kashmir State Pollution Control Board,"Residential, Rural and other Areas",3,9,171,NA
184,1/12/2012,Jammu & Kashmir,Jammu,"Regional Office, Jammu",Jammu & Kashmir State Pollution Control Board,"Residential, Rural and other Areas",2,7,241,NA
184,18/01/2012,Jammu & Kashmir,Jammu,"Regional Office, Jammu",Jammu & Kashmir State Pollution Control Board,"Residential, Rural and other Areas",3,13,161,NA
184,19/01/2012,Jammu & Kashmir,Jammu,"Regional Office, Jammu",Jammu & Kashmir State Pollution Control Board,"Residential, Rural and other Areas",3,8,115,NA
184,25/01/2012,Jammu & Kashmir,Jammu,"Regional Office, Jammu",Jammu & Kashmir State Pollution Control Board,"Residential, Rural and other Areas",2,12,268,NA
184,2/1/2012,Jammu & Kashmir,Jammu,"Regional Office, Jammu",Jammu & Kashmir State Pollution Control Board,"Residential, Rural and other Areas",3,15,144,NA
184,2/2/2012,Jammu & Kashmir,Jammu,"Regional Office, Jammu",Jammu & Kashmir State Pollution Control Board,"Residential, Rural and other Areas",3,10,183,NA
184,2/8/2012,Jammu & Kashmir,Jammu,"Regional Office, Jammu",Jammu & Kashmir State Pollution Control Board,"Residential, Rural and other Areas",8,12,134,NA
184,2/9/2012,Jammu & Kashmir,Jammu,"Regional Office, Jammu",Jammu & Kashmir State Pollution Control Board,"Residential, Rural and other Areas",3,11,108,NA
184,22/02/2012,Jammu & Kashmir,Jammu,"Regional Office, Jammu",Jammu & Kashmir State Pollution Control Board,"Residential, Rural and other Areas",3,11,98,NA
184,23/02/2012,Jammu & Kashmir,Jammu,"Regional Office, Jammu",Jammu & Kashmir State Pollution Control Board,"Residential, Rural and other Areas",3,11,165,NA
184,29/02/2012,Jammu & Kashmir,Jammu,"Regional Office, Jammu",Jammu & Kashmir State Pollution Control Board,"Residential, Rural and other Areas",2,17,172,NA
184,3/1/2012,Jammu & Kashmir,Jammu,"Regional Office, Jammu",Jammu & Kashmir State Pollution Control Board,"Residential, Rural and other Areas",3,9,118,NA
184,3/8/2012,Jammu & Kashmir,Jammu,"Regional Office, Jammu",Jammu & Kashmir State Pollution Control Board,"Residential, Rural and other Areas",3,9,155,NA
