Stn Code,Sampling Date,State,City/Town/Village/Area,Agency,Type of Location,SO2,NO2,RSPM/PM10,SPM
216,January - M011994,Uttar Pradesh,"Noida, Ghaziabad",Uttar Pradesh  Pollution Control Board,NA,NA,NA,NA,591
278,January - M011994,Uttar Pradesh,Noida,UPPB,NA,NA,NA,NA,491
1,January - M011994,Uttar Pradesh,Agra,Central Pollution Control Board,Sensitive,19.5,14.8,NA,543
110,January - M011994,Uttar Pradesh,Lucknow,Uttar Pradesh  Pollution Control Board,NA,16.1,15.4,NA,251
109,January - M011994,Uttar Pradesh,Lucknow,Uttar Pradesh  Pollution Control Board,NA,23.3,22.5,NA,411
111,January - M011994,Uttar Pradesh,Lucknow,Uttar Pradesh  Pollution Control Board,NA,23.8,23.1,NA,486
89,January - M011994,Uttar Pradesh,Dehradoon,Uttar Pradesh  Pollution Control Board,"Residential, Rural and other Areas",30.5,19.9,NA,709
90,January - M011994,Uttar Pradesh,Dehradoon,Uttar Pradesh  Pollution Control Board,Industrial Area,31.4,21.7,NA,652
86,January - M011994,Uttar Pradesh,Kanpur,Uttar Pradesh  Pollution Control Board,Industrial Area,17.6,14.6,NA,616
98,January - M011994,Uttar Pradesh,Kanpur,Uttar Pradesh  Pollution Control Board,"Residential, Rural and other Areas",18.5,15.5,NA,546
212,January - M011994,Uttar Pradesh,Kanpur,Uttar Pradesh  Pollution Control Board,NA,17.3,15,NA,391
142,January - M011994,Uttar Pradesh,Kanpur,NA,"Residential, Rural and other Areas",9.1,18.4,NA,344
143,January - M011994,Uttar Pradesh,Kanpur,NA,Industrial Area,14.4,20.1,NA,568
141,January - M011994,Uttar Pradesh,Kanpur,NA,"Residential, Rural and other Areas",6,16.7,NA,268
278,February - M021994,Uttar Pradesh,Noida,UPPB,NA,NA,NA,NA,424
216,February - M021994,Uttar Pradesh,"Noida, Ghaziabad",Uttar Pradesh  Pollution Control Board,NA,NA,NA,NA,399
