Stn Code,Sampling Date,State,City/Town/Village/Area,Agency,Type of Location,SO2,NO2,RSPM/PM10,SPM
311,February - M022001,Kerala,Palakkad,Kerala State Pollution Control Board,Industrial Area,13.1,23.6,NA,159
311,March - M032001,Kerala,Palakkad,Kerala State Pollution Control Board,Industrial Area,8.4,15.5,NA,152
311,April - M042001,Kerala,Palakkad,Kerala State Pollution Control Board,Industrial Area,11.6,19.8,NA,158
311,May - M052001,Kerala,Palakkad,Kerala State Pollution Control Board,Industrial Area,16.2,23.1,NA,139
311,June - M062001,Kerala,Palakkad,Kerala State Pollution Control Board,Industrial Area,12.6,15.3,NA,131
311,July - M072001,Kerala,Palakkad,Kerala State Pollution Control Board,Industrial Area,15.6,17.1,NA,102
311,August - M082001,Kerala,Palakkad,Kerala State Pollution Control Board,Industrial Area,2,9.8,NA,162
311,September - M092001,Kerala,Palakkad,Kerala State Pollution Control Board,Industrial Area,71.1,57.3,NA,103
311,October - M102001,Kerala,Palakkad,Kerala State Pollution Control Board,Industrial Area,6.1,44.7,NA,124
311,November - M112001,Kerala,Palakkad,Kerala State Pollution Control Board,Industrial Area,4.8,25,NA,161
311,December - M122001,Kerala,Palakkad,Kerala State Pollution Control Board,Industrial Area,5.4,4.5,NA,138
29,January - M012001,Kerala,Cochin,Kerala Pollution Control Board,Industrial Area,40,19.9,NA,247
29,February - M022001,Kerala,Cochin,Kerala Pollution Control Board,Industrial Area,43,14.2,NA,215
29,March - M032001,Kerala,Cochin,Kerala Pollution Control Board,Industrial Area,26,7.5,NA,139
29,April - M042001,Kerala,Cochin,Kerala Pollution Control Board,Industrial Area,6.4,8.9,NA,143
29,May - M052001,Kerala,Cochin,Kerala Pollution Control Board,Industrial Area,10,9.8,NA,131
29,June - M062001,Kerala,Cochin,Kerala Pollution Control Board,Industrial Area,13.3,5.1,NA,111
29,July - M072001,Kerala,Cochin,Kerala Pollution Control Board,Industrial Area,33,16.5,NA,281
29,August - M082001,Kerala,Cochin,Kerala Pollution Control Board,Industrial Area,25.4,12.4,NA,222
29,September - M092001,Kerala,Cochin,Kerala Pollution Control Board,Industrial Area,14.4,5.3,NA,106
29,October - M102001,Kerala,Cochin,Kerala Pollution Control Board,Industrial Area,45.6,7.2,NA,274
29,November - M112001,Kerala,Cochin,Kerala Pollution Control Board,Industrial Area,21.4,5.4,NA,198
29,December - M122001,Kerala,Cochin,Kerala Pollution Control Board,Industrial Area,5.5,4.5,NA,254
30,January - M012001,Kerala,Cochin,Kerala Pollution Control Board,Industrial Area,21,11.8,NA,139
30,February - M022001,Kerala,Cochin,Kerala Pollution Control Board,Industrial Area,27,32.8,NA,181
30,March - M032001,Kerala,Cochin,Kerala Pollution Control Board,Industrial Area,11.9,32.2,NA,229
30,April - M042001,Kerala,Cochin,Kerala Pollution Control Board,Industrial Area,8.4,17,NA,316
30,May - M052001,Kerala,Cochin,Kerala Pollution Control Board,Industrial Area,4.4,14.4,NA,222
30,June - M062001,Kerala,Cochin,Kerala Pollution Control Board,Industrial Area,11.4,20.3,NA,184
30,July - M072001,Kerala,Cochin,Kerala Pollution Control Board,Industrial Area,6.9,15.1,NA,179
30,August - M082001,Kerala,Cochin,Kerala Pollution Control Board,Industrial Area,7.1,13,NA,150
30,September - M092001,Kerala,Cochin,Kerala Pollution Control Board,Industrial Area,6.9,10.5,NA,109
30,October - M102001,Kerala,Cochin,Kerala Pollution Control Board,Industrial Area,4.7,8.1,NA,142
30,November - M112001,Kerala,Cochin,Kerala Pollution Control Board,Industrial Area,3.4,8.3,NA,259
30,December - M122001,Kerala,Cochin,Kerala Pollution Control Board,Industrial Area,3.2,5,NA,283
105,January - M012001,Kerala,Cochin,Kerala Pollution Control Board,Industrial Area,21.1,27.5,NA,230
105,February - M022001,Kerala,Cochin,Kerala Pollution Control Board,Industrial Area,20.9,28.3,NA,245
105,March - M032001,Kerala,Cochin,Kerala Pollution Control Board,Industrial Area,17.7,21,NA,250
105,April - M042001,Kerala,Cochin,Kerala Pollution Control Board,Industrial Area,22.1,17.4,NA,172
105,May - M052001,Kerala,Cochin,Kerala Pollution Control Board,Industrial Area,7.2,16.1,NA,190
105,June - M062001,Kerala,Cochin,Kerala Pollution Control Board,Industrial Area,6.2,28.2,NA,259
105,July - M072001,Kerala,Cochin,Kerala Pollution Control Board,Industrial Area,11.3,18.3,NA,293
105,August - M082001,Kerala,Cochin,Kerala Pollution Control Board,Industrial Area,8.4,23.9,NA,262
147,January - M012001,Kerala,Cochin,NA,"Residential, Rural and other Areas",9.6,23.6,NA,295
147,February - M022001,Kerala,Cochin,NA,"Residential, Rural and other Areas",12.6,12.5,NA,341
147,March - M032001,Kerala,Cochin,NA,"Residential, Rural and other Areas",16.5,19,NA,212
147,April - M042001,Kerala,Cochin,NA,"Residential, Rural and other Areas",7.5,13.5,NA,123
147,May - M052001,Kerala,Cochin,NA,"Residential, Rural and other Areas",12.8,17.7,NA,320
147,June - M062001,Kerala,Cochin,NA,"Residential, Rural and other Areas",13.6,14.2,NA,230
147,July - M072001,Kerala,Cochin,NA,"Residential, Rural and other Areas",6.6,16.9,NA,122
147,August - M082001,Kerala,Cochin,NA,"Residential, Rural and other Areas",8.8,9.1,NA,84
147,September - M092001,Kerala,Cochin,NA,"Residential, Rural and other Areas",7.5,12.1,NA,110
147,October - M102001,Kerala,Cochin,NA,"Residential, Rural and other Areas",8.8,9.6,NA,418
147,November - M112001,Kerala,Cochin,NA,"Residential, Rural and other Areas",13.2,12.7,NA,185
147,December - M122001,Kerala,Cochin,NA,"Residential, Rural and other Areas",6.8,12.5,NA,201
148,January - M012001,Kerala,Cochin,NA,"Residential, Rural and other Areas",12.3,9.8,NA,122
148,February - M022001,Kerala,Cochin,NA,"Residential, Rural and other Areas",14.3,10.6,NA,112
148,March - M032001,Kerala,Cochin,NA,"Residential, Rural and other Areas",14.2,8.5,NA,76
148,April - M042001,Kerala,Cochin,NA,"Residential, Rural and other Areas",9.4,8.1,NA,49
148,May - M052001,Kerala,Cochin,NA,"Residential, Rural and other Areas",8.8,10.3,NA,218
148,June - M062001,Kerala,Cochin,NA,"Residential, Rural and other Areas",14,5.8,NA,67
148,July - M072001,Kerala,Cochin,NA,"Residential, Rural and other Areas",9.2,12.2,NA,64
148,August - M082001,Kerala,Cochin,NA,"Residential, Rural and other Areas",13.6,8.1,NA,49
148,September - M092001,Kerala,Cochin,NA,"Residential, Rural and other Areas",10.1,12.2,NA,115
148,October - M102001,Kerala,Cochin,NA,"Residential, Rural and other Areas",6.5,12.4,NA,345
148,November - M112001,Kerala,Cochin,NA,"Residential, Rural and other Areas",9.3,13.8,NA,123
148,December - M122001,Kerala,Cochin,NA,"Residential, Rural and other Areas",6.2,13.5,NA,197
149,January - M012001,Kerala,Cochin,NA,Industrial Area,11.1,21.5,NA,327
149,February - M022001,Kerala,Cochin,NA,Industrial Area,13.2,9.7,NA,229
149,March - M032001,Kerala,Cochin,NA,Industrial Area,18.3,18.2,NA,190
149,April - M042001,Kerala,Cochin,NA,Industrial Area,14.9,16,NA,172
149,May - M052001,Kerala,Cochin,NA,Industrial Area,12.9,14.8,NA,298
149,June - M062001,Kerala,Cochin,NA,Industrial Area,13.1,14.3,NA,122
149,July - M072001,Kerala,Cochin,NA,Industrial Area,6.9,13,NA,114
149,August - M082001,Kerala,Cochin,NA,Industrial Area,20,9.9,NA,89
149,September - M092001,Kerala,Cochin,NA,Industrial Area,14.1,9.1,NA,154
149,October - M102001,Kerala,Cochin,NA,Industrial Area,11.8,9.1,NA,370
149,November - M112001,Kerala,Cochin,NA,Industrial Area,22.6,14.9,NA,196
149,December - M122001,Kerala,Cochin,NA,Industrial Area,17.1,17.1,NA,285
180,January - M012001,Kerala,Trivendrum,Kerala Pollution Control Board,NA,14.4,20.3,NA,NA
180,February - M022001,Kerala,Trivendrum,Kerala Pollution Control Board,NA,10.8,16.1,NA,NA
180,March - M032001,Kerala,Trivendrum,Kerala Pollution Control Board,NA,12.2,18.7,NA,NA
180,April - M042001,Kerala,Trivendrum,Kerala Pollution Control Board,NA,18.9,27.1,NA,NA
180,May - M052001,Kerala,Trivendrum,Kerala Pollution Control Board,NA,15.6,24.3,NA,NA
180,June - M062001,Kerala,Trivendrum,Kerala Pollution Control Board,NA,11.3,16.3,NA,NA
180,July - M072001,Kerala,Trivendrum,Kerala Pollution Control Board,NA,15.9,22.8,NA,NA
180,August - M082001,Kerala,Trivendrum,Kerala Pollution Control Board,NA,13.1,21.7,NA,NA
180,September - M092001,Kerala,Trivendrum,Kerala Pollution Control Board,NA,11.4,15.8,NA,NA
180,October - M102001,Kerala,Trivendrum,Kerala Pollution Control Board,NA,10,20.8,NA,NA
180,November - M112001,Kerala,Trivendrum,Kerala Pollution Control Board,NA,14.7,10.6,NA,NA
180,December - M122001,Kerala,Trivendrum,Kerala Pollution Control Board,NA,14.5,10.1,NA,NA
181,January - M012001,Kerala,Trivendrum,Kerala Pollution Control Board,NA,7.9,14.5,NA,NA
181,February - M022001,Kerala,Trivendrum,Kerala Pollution Control Board,NA,7.5,14.2,NA,NA
181,March - M032001,Kerala,Trivendrum,Kerala Pollution Control Board,NA,14.4,22.1,NA,NA
181,April - M042001,Kerala,Trivendrum,Kerala Pollution Control Board,NA,12.7,22.1,NA,NA
181,May - M052001,Kerala,Trivendrum,Kerala Pollution Control Board,NA,13.9,24.4,NA,NA
181,June - M062001,Kerala,Trivendrum,Kerala Pollution Control Board,NA,10.7,16.8,NA,NA
181,July - M072001,Kerala,Trivendrum,Kerala Pollution Control Board,NA,11,18.4,NA,NA
181,August - M082001,Kerala,Trivendrum,Kerala Pollution Control Board,NA,10.8,18.5,NA,NA
181,September - M092001,Kerala,Trivendrum,Kerala Pollution Control Board,NA,7.6,12.4,NA,NA
181,October - M102001,Kerala,Trivendrum,Kerala Pollution Control Board,NA,11.7,13.8,NA,NA
181,November - M112001,Kerala,Trivendrum,Kerala Pollution Control Board,NA,10.9,11.4,NA,NA
181,December - M122001,Kerala,Trivendrum,Kerala Pollution Control Board,NA,10.2,10.7,NA,NA
182,January - M012001,Kerala,Trivendrum,Kerala Pollution Control Board,NA,6.5,13.7,NA,NA
182,February - M022001,Kerala,Trivendrum,Kerala Pollution Control Board,NA,7.6,12,NA,NA
182,March - M032001,Kerala,Trivendrum,Kerala Pollution Control Board,NA,12.3,18.5,NA,NA
182,April - M042001,Kerala,Trivendrum,Kerala Pollution Control Board,NA,9.8,21.4,NA,NA
182,May - M052001,Kerala,Trivendrum,Kerala Pollution Control Board,NA,9.1,22.6,NA,NA
182,June - M062001,Kerala,Trivendrum,Kerala Pollution Control Board,NA,11.9,21.6,NA,NA
182,July - M072001,Kerala,Trivendrum,Kerala Pollution Control Board,NA,7.1,15.3,NA,NA
182,August - M082001,Kerala,Trivendrum,Kerala Pollution Control Board,NA,11.2,18.2,NA,NA
182,September - M092001,Kerala,Trivendrum,Kerala Pollution Control Board,NA,8,12.9,NA,NA
182,October - M102001,Kerala,Trivendrum,Kerala Pollution Control Board,NA,9.7,15,NA,NA
182,November - M112001,Kerala,Trivendrum,Kerala Pollution Control Board,NA,9.5,7.2,NA,NA
182,December - M122001,Kerala,Trivendrum,Kerala Pollution Control Board,NA,9.3,7.1,NA,NA
185,January - M012001,Kerala,Kozhikode,Kerala Pollution Control Board,NA,2,8,NA,69
185,February - M022001,Kerala,Kozhikode,Kerala Pollution Control Board,NA,2,9.6,NA,66
185,March - M032001,Kerala,Kozhikode,Kerala Pollution Control Board,NA,2,7.5,NA,68
185,April - M042001,Kerala,Kozhikode,Kerala Pollution Control Board,NA,2,7.6,NA,68
185,May - M052001,Kerala,Kozhikode,Kerala Pollution Control Board,NA,2,7.3,NA,67
185,June - M062001,Kerala,Kozhikode,Kerala Pollution Control Board,NA,2,7.3,NA,63
185,July - M072001,Kerala,Kozhikode,Kerala Pollution Control Board,NA,2,8.1,NA,64
185,August - M082001,Kerala,Kozhikode,Kerala Pollution Control Board,NA,2,7.9,NA,63
185,September - M092001,Kerala,Kozhikode,Kerala Pollution Control Board,NA,2,8.3,NA,68
185,October - M102001,Kerala,Kozhikode,Kerala Pollution Control Board,NA,2,8.2,NA,69
186,January - M012001,Kerala,Kozhikode,Kerala Pollution Control Board,NA,2,10.5,NA,80
186,February - M022001,Kerala,Kozhikode,Kerala Pollution Control Board,NA,2,7.9,NA,77
186,March - M032001,Kerala,Kozhikode,Kerala Pollution Control Board,NA,2,8.3,NA,105
186,April - M042001,Kerala,Kozhikode,Kerala Pollution Control Board,NA,2,9,NA,77
186,May - M052001,Kerala,Kozhikode,Kerala Pollution Control Board,NA,2,9.9,NA,78
186,June - M062001,Kerala,Kozhikode,Kerala Pollution Control Board,NA,2,10.6,NA,77
186,July - M072001,Kerala,Kozhikode,Kerala Pollution Control Board,NA,2,9.8,NA,72
186,August - M082001,Kerala,Kozhikode,Kerala Pollution Control Board,NA,2,10,NA,78
186,September - M092001,Kerala,Kozhikode,Kerala Pollution Control Board,NA,2,9.9,NA,77
186,October - M102001,Kerala,Kozhikode,Kerala Pollution Control Board,NA,2,9.3,NA,74
186,November - M112001,Kerala,Kozhikode,Kerala Pollution Control Board,NA,2,9.5,NA,77
186,December - M122001,Kerala,Kozhikode,Kerala Pollution Control Board,NA,2,11.1,NA,73
187,January - M012001,Kerala,Kotttayam,Kerala Pollution Control Board,"Residential, Rural and other Areas",2,22,NA,NA
187,February - M022001,Kerala,Kotttayam,Kerala Pollution Control Board,"Residential, Rural and other Areas",2,24.3,NA,NA
187,March - M032001,Kerala,Kotttayam,Kerala Pollution Control Board,"Residential, Rural and other Areas",2,24.4,NA,NA
187,April - M042001,Kerala,Kotttayam,Kerala Pollution Control Board,"Residential, Rural and other Areas",2,18.9,NA,NA
187,May - M052001,Kerala,Kotttayam,Kerala Pollution Control Board,"Residential, Rural and other Areas",2,18.4,NA,NA
187,June - M062001,Kerala,Kotttayam,Kerala Pollution Control Board,"Residential, Rural and other Areas",2,11.9,NA,NA
187,July - M072001,Kerala,Kotttayam,Kerala Pollution Control Board,"Residential, Rural and other Areas",2,10.3,NA,NA
187,August - M082001,Kerala,Kotttayam,Kerala Pollution Control Board,"Residential, Rural and other Areas",2,11.5,NA,NA
187,September - M092001,Kerala,Kotttayam,Kerala Pollution Control Board,"Residential, Rural and other Areas",2,12.5,NA,NA
187,October - M102001,Kerala,Kotttayam,Kerala Pollution Control Board,"Residential, Rural and other Areas",2,13.1,NA,NA
187,November - M112001,Kerala,Kotttayam,Kerala Pollution Control Board,"Residential, Rural and other Areas",2,13,NA,NA
187,December - M122001,Kerala,Kotttayam,Kerala Pollution Control Board,"Residential, Rural and other Areas",2,16.1,NA,NA
188,January - M012001,Kerala,Kottayam,Kerala Pollution Control Board,Industrial Area,2,20.3,NA,NA
188,February - M022001,Kerala,Kottayam,Kerala Pollution Control Board,Industrial Area,2,19.9,NA,NA
188,March - M032001,Kerala,Kottayam,Kerala Pollution Control Board,Industrial Area,2,19.8,NA,NA
188,April - M042001,Kerala,Kottayam,Kerala Pollution Control Board,Industrial Area,2,16.6,NA,NA
