Sampling Date,State,City/Town/Village/Area,Location of Monitoring Station,Type of Location,SO2,NO2,RSPM/PM10,SPM
1/3/2006,Haryana,Faridabad,Shivalic Global Ind.,Industrial Areas,12,25.5,187,436
1/6/2006,Haryana,Faridabad,Shivalic Global Ind.,Industrial Areas,10.8,21,181,416
1/10/2006,Haryana,Faridabad,Shivalic Global Ind.,Industrial Areas,10.3,21,180,421
1/12/2006,Haryana,Faridabad,Shivalic Global Ind.,Industrial Areas,14.3,21.8,180,421
17/1/2006,Haryana,Faridabad,Shivalic Global Ind.,Industrial Areas,12.8,23.3,173,407
19/1/2006,Haryana,Faridabad,Shivalic Global Ind.,Industrial Areas,11,21.2,175,425
24/1/2006,Haryana,Faridabad,Shivalic Global Ind.,Industrial Areas,10.8,22.5,179,420
27/1/2006,Haryana,Faridabad,Shivalic Global Ind.,Industrial Areas,13.5,25,191,436
2/1/2006,Haryana,Faridabad,Shivalic Global Ind.,Industrial Areas,12,25.5,190,446
2/7/2006,Haryana,Faridabad,Shivalic Global Ind.,Industrial Areas,10.8,23.8,181,428
2/9/2006,Haryana,Faridabad,Shivalic Global Ind.,Industrial Areas,10.3,25,190,421
14/2/2006,Haryana,Faridabad,Shivalic Global Ind.,Industrial Areas,14.3,25.5,187,421
16/2/2006,Haryana,Faridabad,Shivalic Global Ind.,Industrial Areas,12.8,23.3,183,427
21/2/2006,Haryana,Faridabad,Shivalic Global Ind.,Industrial Areas,13.5,21.2,185,425
28/2/2006,Haryana,Faridabad,Shivalic Global Ind.,Industrial Areas,13.7,22.5,185,420
3/2/2006,Haryana,Faridabad,Shivalic Global Ind.,Industrial Areas,12.2,25.5,189,440
3/7/2006,Haryana,Faridabad,Shivalic Global Ind.,Industrial Areas,10.8,21,181,416
3/9/2006,Haryana,Faridabad,Shivalic Global Ind.,Industrial Areas,11.3,21,180,421
14/3/2006,Haryana,Faridabad,Shivalic Global Ind.,Industrial Areas,13.7,22.8,180,421
16/3/2006,Haryana,Faridabad,Shivalic Global Ind.,Industrial Areas,12.8,23.3,179,412
21/3/2006,Haryana,Faridabad,Shivalic Global Ind.,Industrial Areas,12.8,21.2,175,425
23/3/2006,Haryana,Faridabad,Shivalic Global Ind.,Industrial Areas,10.8,22.5,189,440
28/3/2006,Haryana,Faridabad,Shivalic Global Ind.,Industrial Areas,13.5,25,192,440
4/4/2006,Haryana,Faridabad,Shivalic Global Ind.,Industrial Areas,11,21.7,175,417
4/7/2006,Haryana,Faridabad,Shivalic Global Ind.,Industrial Areas,12.5,21.3,175,418
13/4/2006,Haryana,Faridabad,Shivalic Global Ind.,Industrial Areas,10.3,21,180,421
18/4/2006,Haryana,Faridabad,Shivalic Global Ind.,Industrial Areas,10.3,22.8,173,407
20/4/2006,Haryana,Faridabad,Shivalic Global Ind.,Industrial Areas,10.8,23.3,176,414
25/4/2006,Haryana,Faridabad,Shivalic Global Ind.,Industrial Areas,11,21.2,175,405
27/4/2006,Haryana,Faridabad,Shivalic Global Ind.,Industrial Areas,10.8,18.8,179,420
30/4/2006,Haryana,Faridabad,Shivalic Global Ind.,Industrial Areas,11.7,20.7,181,416
5/11/2006,Haryana,Faridabad,Shivalic Global Ind.,Industrial Areas,10.7,22.5,165,404
16/5/2006,Haryana,Faridabad,Shivalic Global Ind.,Industrial Areas,10.7,22.2,163,407
18/5/2006,Haryana,Faridabad,Shivalic Global Ind.,Industrial Areas,9.2,20.5,170,421
23/5/2006,Haryana,Faridabad,Shivalic Global Ind.,Industrial Areas,13,24.3,165,417
25/5/2006,Haryana,Faridabad,Shivalic Global Ind.,Industrial Areas,12.5,25,175,426
6/1/2006,Haryana,Faridabad,Shivalic Global Ind.,Industrial Areas,12.7,27.3,179,424
6/6/2006,Haryana,Faridabad,Shivalic Global Ind.,Industrial Areas,9.7,27.3,179,424
6/8/2006,Haryana,Faridabad,Shivalic Global Ind.,Industrial Areas,10,21.8,165,404
6/12/2006,Haryana,Faridabad,Shivalic Global Ind.,Industrial Areas,7,21,140,312
13/6/2006,Haryana,Faridabad,Shivalic Global Ind.,Industrial Areas,10.7,22.2,163,407
15/6/2006,Haryana,Faridabad,Shivalic Global Ind.,Industrial Areas,11.2,21.7,174,430
20/6/2006,Haryana,Faridabad,Shivalic Global Ind.,Industrial Areas,9.2,20.5,170,454
22/6/2006,Haryana,Faridabad,Shivalic Global Ind.,Industrial Areas,13,24.3,165,417
27/6/2006,Haryana,Faridabad,Shivalic Global Ind.,Industrial Areas,12.5,26.7,175,429
29/6/2006,Haryana,Faridabad,Shivalic Global Ind.,Industrial Areas,13,27.8,174,430
7/4/2006,Haryana,Faridabad,Shivalic Global Ind.,Industrial Areas,9.2,19.3,151,NA
7/6/2006,Haryana,Faridabad,Shivalic Global Ind.,Industrial Areas,9.2,21.5,155,370
7/11/2006,Haryana,Faridabad,Shivalic Global Ind.,Industrial Areas,9.2,20,143,314
13/7/2006,Haryana,Faridabad,Shivalic Global Ind.,Industrial Areas,9.2,19.3,151,359
18/7/2006,Haryana,Faridabad,Shivalic Global Ind.,Industrial Areas,9.7,23,146,395
20/7/2006,Haryana,Faridabad,Shivalic Global Ind.,Industrial Areas,9.8,19.3,154,393
25/7/2006,Haryana,Faridabad,Shivalic Global Ind.,Industrial Areas,9.5,21.8,152,366
