Stn Code,Sampling Date,State,City/Town/Village/Area,Agency,Type of Location,SO2,NO2,RSPM/PM10,SPM
141,January - M011993,Uttar Pradesh,Kanpur,NA,"Residential, Rural and other Areas",6.1,31.3,NA,NA
142,January - M011993,Uttar Pradesh,Kanpur,NA,"Residential, Rural and other Areas",6.7,22.6,NA,NA
143,January - M011993,Uttar Pradesh,Kanpur,NA,Industrial Area,12.6,23.3,NA,NA
90,January - M011993,Uttar Pradesh,Dehradoon,Uttar Pradesh  Pollution Control Board,Industrial Area,35.2,33.7,NA,NA
89,January - M011993,Uttar Pradesh,Dehradoon,Uttar Pradesh  Pollution Control Board,"Residential, Rural and other Areas",33.5,27.2,NA,NA
86,January - M011993,Uttar Pradesh,Kanpur,Uttar Pradesh  Pollution Control Board,Industrial Area,19.4,16.4,NA,NA
98,January - M011993,Uttar Pradesh,Kanpur,Uttar Pradesh  Pollution Control Board,"Residential, Rural and other Areas",19.8,18.3,NA,NA
212,January - M011993,Uttar Pradesh,Kanpur,Uttar Pradesh  Pollution Control Board,NA,21.4,17.7,NA,NA
1,January - M011993,Uttar Pradesh,Agra,Central Pollution Control Board,Sensitive,40.6,15.2,NA,NA
110,January - M011993,Uttar Pradesh,Lucknow,Uttar Pradesh  Pollution Control Board,NA,21.5,16,NA,NA
109,January - M011993,Uttar Pradesh,Lucknow,Uttar Pradesh  Pollution Control Board,NA,21,21.1,NA,NA
139,January - M011993,Uttar Pradesh,Gajroula,NA,"Residential, Rural and other Areas",114.5,98.9,NA,NA
215,January - M011993,Uttar Pradesh,"Noida, Ghaziabad",Uttar Pradesh  Pollution Control Board,NA,NA,NA,NA,530
215,January - M011993,Uttar Pradesh,"Noida, Ghaziabad",Uttar Pradesh  Pollution Control Board,NA,NA,NA,NA,340
224,January - M011993,Uttar Pradesh,Ghaziabad,Uttar Pradesh  Pollution Control Board,NA,NA,NA,NA,166
225,January - M011993,Uttar Pradesh,Ghaziabad,Uttar Pradesh  Pollution Control Board,NA,NA,NA,NA,190
140,January - M011993,Uttar Pradesh,Gajroula,NA,Industrial Area,129.3,103.9,NA,551
141,February - M021993,Uttar Pradesh,Kanpur,NA,"Residential, Rural and other Areas",6.1,11.9,NA,NA
142,February - M021993,Uttar Pradesh,Kanpur,NA,"Residential, Rural and other Areas",9.6,20.2,NA,NA
143,February - M021993,Uttar Pradesh,Kanpur,NA,Industrial Area,13.3,14.9,NA,NA
86,February - M021993,Uttar Pradesh,Kanpur,Uttar Pradesh  Pollution Control Board,Industrial Area,16.2,17.1,NA,271
98,February - M021993,Uttar Pradesh,Kanpur,Uttar Pradesh  Pollution Control Board,"Residential, Rural and other Areas",15.1,17.5,NA,NA
212,February - M021993,Uttar Pradesh,Kanpur,Uttar Pradesh  Pollution Control Board,NA,15.4,15.5,NA,NA
90,February - M021993,Uttar Pradesh,Dehradoon,Uttar Pradesh  Pollution Control Board,Industrial Area,34,29.2,NA,NA
89,February - M021993,Uttar Pradesh,Dehradoon,Uttar Pradesh  Pollution Control Board,"Residential, Rural and other Areas",33.9,31.6,NA,NA
1,February - M021993,Uttar Pradesh,Agra,Central Pollution Control Board,Sensitive,33.1,12.5,NA,NA
139,February - M021993,Uttar Pradesh,Gajroula,NA,"Residential, Rural and other Areas",100.5,76.7,NA,NA
140,February - M021993,Uttar Pradesh,Gajroula,NA,Industrial Area,168.6,142.9,NA,NA
215,February - M021993,Uttar Pradesh,"Noida, Ghaziabad",Uttar Pradesh  Pollution Control Board,NA,NA,NA,NA,354
