Sampling Date,State,City/Town/Village/Area,Location of Monitoring Station,Type of Location,SO2,NO2,RSPM/PM10,SPM
1/3/2006,Karnataka,Bangalore,AMCO Batteries,Industrial Areas,NA,61,87,188
1/6/2006,Karnataka,Bangalore,AMCO Batteries,Industrial Areas,NA,52,69,207
1/9/2006,Karnataka,Bangalore,AMCO Batteries,Industrial Areas,NA,60,60,151
1/12/2006,Karnataka,Bangalore,AMCO Batteries,Industrial Areas,NA,56.8,67,239
2/2/2006,Karnataka,Bangalore,AMCO Batteries,Industrial Areas,38.7,44.3,59,156
2/6/2006,Karnataka,Bangalore,AMCO Batteries,Industrial Areas,22.6,38.2,79,191
13/2/2006,Karnataka,Bangalore,AMCO Batteries,Industrial Areas,27.7,48.4,75,194
16/2/2006,Karnataka,Bangalore,AMCO Batteries,Industrial Areas,21.9,42.6,58,160
20/2/2006,Karnataka,Bangalore,AMCO Batteries,Industrial Areas,26.4,41.9,84,192
23/2/2006,Karnataka,Bangalore,AMCO Batteries,Industrial Areas,27,44.3,86,213
27/2/2006,Karnataka,Bangalore,AMCO Batteries,Industrial Areas,25.8,41.6,66,172
1/3/2006,Karnataka,Bangalore,Graphite India,Industrial Areas,NA,62,89,221
1/6/2006,Karnataka,Bangalore,Graphite India,Industrial Areas,NA,63,121,285
1/9/2006,Karnataka,Bangalore,Graphite India,Industrial Areas,NA,67,53,188
1/12/2006,Karnataka,Bangalore,Graphite India,Industrial Areas,NA,52.3,113,196
16/1/2006,Karnataka,Bangalore,Graphite India,Industrial Areas,61.1,65.4,89,229
19/1/2006,Karnataka,Bangalore,Graphite India,Industrial Areas,62.9,68.7,120,295
20/1/2006,Karnataka,Bangalore,Graphite India,Industrial Areas,62.4,71.4,87,246
24/1/2006,Karnataka,Bangalore,Graphite India,Industrial Areas,50.7,56.3,125,297
30/1/2006,Karnataka,Bangalore,Graphite India,Industrial Areas,32.6,38.6,81,270
2/2/2006,Karnataka,Bangalore,Graphite India,Industrial Areas,35.5,40.1,129,303
2/6/2006,Karnataka,Bangalore,Graphite India,Industrial Areas,29.3,49.4,82,228
13/2/2006,Karnataka,Bangalore,Graphite India,Industrial Areas,29.2,39.4,189,459
16/2/2006,Karnataka,Bangalore,Graphite India,Industrial Areas,23.2,43.7,113,311
20/2/2006,Karnataka,Bangalore,Graphite India,Industrial Areas,29.3,43.3,98,293
23/2/2006,Karnataka,Bangalore,Graphite India,Industrial Areas,27.3,41.4,116,289
27/2/2006,Karnataka,Bangalore,Graphite India,Industrial Areas,24.4,43.3,97,261
3/6/2006,Karnataka,Bangalore,Graphite India,Industrial Areas,27.9,41.5,57,197
3/8/2006,Karnataka,Bangalore,Graphite India,Industrial Areas,27.2,37.9,36,152
13/3/2006,Karnataka,Bangalore,Graphite India,Industrial Areas,25.9,38.3,81,221
16/3/2006,Karnataka,Bangalore,Graphite India,Industrial Areas,21.4,43.3,70,246
27/3/2006,Karnataka,Bangalore,Graphite India,Industrial Areas,29.3,42.4,121,299
4/4/2006,Karnataka,Bangalore,Graphite India,Industrial Areas,28.2,42,167,386
4/6/2006,Karnataka,Bangalore,Graphite India,Industrial Areas,28.3,42.1,157,454
4/12/2006,Karnataka,Bangalore,Graphite India,Industrial Areas,26.6,42.8,187,383
19/4/2006,Karnataka,Bangalore,Graphite India,Industrial Areas,31.2,41.5,129,355
21/4/2006,Karnataka,Bangalore,Graphite India,Industrial Areas,30.8,45.1,171,459
24/4/2006,Karnataka,Bangalore,Graphite India,Industrial Areas,28.7,45.8,207,519
25/4/2006,Karnataka,Bangalore,Graphite India,Industrial Areas,31.9,42.1,159,427
27/4/2006,Karnataka,Bangalore,Graphite India,Industrial Areas,31.2,46.5,119,333
5/3/2006,Karnataka,Bangalore,Graphite India,Industrial Areas,NA,46.9,111,383
5/4/2006,Karnataka,Bangalore,Graphite India,Industrial Areas,NA,42.7,161,384
5/8/2006,Karnataka,Bangalore,Graphite India,Industrial Areas,NA,46.1,89,251
5/11/2006,Karnataka,Bangalore,Graphite India,Industrial Areas,27,42.2,75,207
16/5/2006,Karnataka,Bangalore,Graphite India,Industrial Areas,NA,45.7,96,244
19/5/2006,Karnataka,Bangalore,Graphite India,Industrial Areas,NA,42.1,84,235
24/5/2006,Karnataka,Bangalore,Graphite India,Industrial Areas,29.1,46.2,56,175
26/5/2006,Karnataka,Bangalore,Graphite India,Industrial Areas,31.8,44.7,60,163
30/5/2006,Karnataka,Bangalore,Graphite India,Industrial Areas,29.7,42.1,94,247
6/1/2006,Karnataka,Bangalore,Graphite India,Industrial Areas,NA,42.4,40,160
14/6/2006,Karnataka,Bangalore,Graphite India,Industrial Areas,NA,46.3,121,276
16/6/2006,Karnataka,Bangalore,Graphite India,Industrial Areas,NA,43.5,86,238
20/6/2006,Karnataka,Bangalore,Graphite India,Industrial Areas,NA,46,81,208
22/6/2006,Karnataka,Bangalore,Graphite India,Industrial Areas,NA,42.2,82,204
27/6/2006,Karnataka,Bangalore,Graphite India,Industrial Areas,NA,40.7,74,225
29/6/2006,Karnataka,Bangalore,Graphite India,Industrial Areas,14,22.5,63,164
7/4/2006,Karnataka,Bangalore,Graphite India,Industrial Areas,12.9,20.7,96,257
7/6/2006,Karnataka,Bangalore,Graphite India,Industrial Areas,16.3,27.9,72,195
7/11/2006,Karnataka,Bangalore,Graphite India,Industrial Areas,15.4,22.8,51,183
13/7/2006,Karnataka,Bangalore,Graphite India,Industrial Areas,14.3,27.5,72,151
19/7/2006,Karnataka,Bangalore,Graphite India,Industrial Areas,16,21.2,100,230
21/7/2006,Karnataka,Bangalore,Graphite India,Industrial Areas,NA,36.2,95,237
25/7/2006,Karnataka,Bangalore,Graphite India,Industrial Areas,21.2,26.7,61,214
27/7/2006,Karnataka,Bangalore,Graphite India,Industrial Areas,NA,52.2,56,153
31/7/2006,Karnataka,Bangalore,Graphite India,Industrial Areas,17,27.3,79,238
8/4/2006,Karnataka,Bangalore,Graphite India,Industrial Areas,14.2,33.7,68,193
8/8/2006,Karnataka,Bangalore,Graphite India,Industrial Areas,14.7,32.7,74,183
8/10/2006,Karnataka,Bangalore,Graphite India,Industrial Areas,NA,45.3,87,237
16/8/2006,Karnataka,Bangalore,Graphite India,Industrial Areas,17.3,26,67,192
17/8/2006,Karnataka,Bangalore,Graphite India,Industrial Areas,17.3,26,67,192
18/8/2006,Karnataka,Bangalore,Graphite India,Industrial Areas,16.3,50,87,244
22/8/2006,Karnataka,Bangalore,Graphite India,Industrial Areas,NA,56.2,129,325
26/8/2006,Karnataka,Bangalore,Graphite India,Industrial Areas,NA,40.7,201,518
