Sampling Date,State,City/Town/Village/Area,Location of Monitoring Station,Type of Location,SO2,NO2,RSPM/PM10,SPM
3/9/2009,Daman & Diu,Daman,Kadaiya Ind. Area,Industrial Areas,7.6,20.4,72,243
3/12/2009,Daman & Diu,Daman,Kadaiya Ind. Area,Industrial Areas,7.2,22.6,55,267
18/3/2009,Daman & Diu,Daman,Kadaiya Ind. Area,Industrial Areas,7.7,21.6,46,258
21/3/2009,Daman & Diu,Daman,Kadaiya Ind. Area,Industrial Areas,7.5,19.7,53,272
23/3/2009,Daman & Diu,Daman,Kadaiya Ind. Area,Industrial Areas,7.6,22,64,263
28/3/2009,Daman & Diu,Daman,Kadaiya Ind. Area,Industrial Areas,7.6,18.3,61,271
4/1/2009,Daman & Diu,Daman,Kadaiya Ind. Area,Industrial Areas,7.4,17.6,66,240
4/3/2009,Daman & Diu,Daman,Kadaiya Ind. Area,Industrial Areas,7.6,20.3,68,216
4/6/2009,Daman & Diu,Daman,Kadaiya Ind. Area,Industrial Areas,7.9,18.6,68,243
4/9/2009,Daman & Diu,Daman,Kadaiya Ind. Area,Industrial Areas,7.8,21.6,58,244
14/4/2009,Daman & Diu,Daman,Kadaiya Ind. Area,Industrial Areas,8,20.8,65,241
17/4/2009,Daman & Diu,Daman,Kadaiya Ind. Area,Industrial Areas,7.9,19.4,65,243
21/4/2009,Daman & Diu,Daman,Kadaiya Ind. Area,Industrial Areas,8,21.4,70,269
24/4/2009,Daman & Diu,Daman,Kadaiya Ind. Area,Industrial Areas,7.6,21.6,70,258
29/4/2009,Daman & Diu,Daman,Kadaiya Ind. Area,Industrial Areas,7.7,20.7,65,239
5/5/2009,Daman & Diu,Daman,Kadaiya Ind. Area,Industrial Areas,7.6,21.1,63,270
5/8/2009,Daman & Diu,Daman,Kadaiya Ind. Area,Industrial Areas,7.3,19.5,63,264
5/11/2009,Daman & Diu,Daman,Kadaiya Ind. Area,Industrial Areas,7.7,20.1,51,270
14/5/2009,Daman & Diu,Daman,Kadaiya Ind. Area,Industrial Areas,7.3,19.6,65,254
18/5/2009,Daman & Diu,Daman,Kadaiya Ind. Area,Industrial Areas,7.4,51,59,267
22/5/2009,Daman & Diu,Daman,Kadaiya Ind. Area,Industrial Areas,7.4,20.2,58,267
26/5/2009,Daman & Diu,Daman,Kadaiya Ind. Area,Industrial Areas,7.3,19.7,61,260
29/5/2009,Daman & Diu,Daman,Kadaiya Ind. Area,Industrial Areas,7.7,18.1,56,254
6/2/2009,Daman & Diu,Daman,Kadaiya Ind. Area,Industrial Areas,7.4,19.3,59,261
6/5/2009,Daman & Diu,Daman,Kadaiya Ind. Area,Industrial Areas,7.5,19.7,58,252
6/9/2009,Daman & Diu,Daman,Kadaiya Ind. Area,Industrial Areas,7.6,20,60,254
6/12/2009,Daman & Diu,Daman,Kadaiya Ind. Area,Industrial Areas,7.4,19,58,254
16/6/2009,Daman & Diu,Daman,Kadaiya Ind. Area,Industrial Areas,7.3,18.1,59,247
20/6/2009,Daman & Diu,Daman,Kadaiya Ind. Area,Industrial Areas,7.2,18.6,53,233
23/6/2009,Daman & Diu,Daman,Kadaiya Ind. Area,Industrial Areas,7.3,18.8,42,194
26/6/2009,Daman & Diu,Daman,Kadaiya Ind. Area,Industrial Areas,7.2,18.3,55,192
7/1/2009,Daman & Diu,Daman,Kadaiya Ind. Area,Industrial Areas,7.3,18.3,47,192
7/3/2009,Daman & Diu,Daman,Kadaiya Ind. Area,Industrial Areas,7.3,18.2,43,184
7/6/2009,Daman & Diu,Daman,Kadaiya Ind. Area,Industrial Areas,7.3,18,42,179
7/10/2009,Daman & Diu,Daman,Kadaiya Ind. Area,Industrial Areas,7.5,18.2,41,166
14/7/2009,Daman & Diu,Daman,Kadaiya Ind. Area,Industrial Areas,7,18,40,165
17/7/2009,Daman & Diu,Daman,Kadaiya Ind. Area,Industrial Areas,7,17.3,34,117
21/7/2009,Daman & Diu,Daman,Kadaiya Ind. Area,Industrial Areas,6.6,16.4,22,82
24/7/2009,Daman & Diu,Daman,Kadaiya Ind. Area,Industrial Areas,6.6,16.5,24,83
27/7/2009,Daman & Diu,Daman,Kadaiya Ind. Area,Industrial Areas,6.8,16.8,55,179
30/7/2009,Daman & Diu,Daman,Kadaiya Ind. Area,Industrial Areas,7,16.9,60,188
8/4/2009,Daman & Diu,Daman,Kadaiya Ind. Area,Industrial Areas,6.9,16.8,55,206
8/7/2009,Daman & Diu,Daman,Kadaiya Ind. Area,Industrial Areas,7.1,16.7,60,214
8/11/2009,Daman & Diu,Daman,Kadaiya Ind. Area,Industrial Areas,7,16.8,58,211
14/8/2009,Daman & Diu,Daman,Kadaiya Ind. Area,Industrial Areas,7.1,16.9,68,223
18/8/2009,Daman & Diu,Daman,Kadaiya Ind. Area,Industrial Areas,7,17,58,203
21/8/2009,Daman & Diu,Daman,Kadaiya Ind. Area,Industrial Areas,7,16.5,59,214
25/8/2009,Daman & Diu,Daman,Kadaiya Ind. Area,Industrial Areas,7,16.9,68,226
28/8/2009,Daman & Diu,Daman,Kadaiya Ind. Area,Industrial Areas,7,16.8,58,211
11/3/2009,Daman & Diu,Daman,Kadaiya Ind. Area,Industrial Areas,7,16.7,59,224
11/6/2009,Daman & Diu,Daman,Kadaiya Ind. Area,Industrial Areas,7.1,16.7,56,216
11/10/2009,Daman & Diu,Daman,Kadaiya Ind. Area,Industrial Areas,7.3,17.1,64,234
13/11/2009,Daman & Diu,Daman,Kadaiya Ind. Area,Industrial Areas,6.9,16.8,60,219
17/11/2009,Daman & Diu,Daman,Kadaiya Ind. Area,Industrial Areas,7,16.8,59,219
20/11/2009,Daman & Diu,Daman,Kadaiya Ind. Area,Industrial Areas,6.9,16.6,58,218
23/11/2009,Daman & Diu,Daman,Kadaiya Ind. Area,Industrial Areas,7.2,16.8,54,216
27/11/2009,Daman & Diu,Daman,Kadaiya Ind. Area,Industrial Areas,7.3,17.2,62,222
12/1/2009,Daman & Diu,Daman,Kadaiya Ind. Area,Industrial Areas,6.8,16.7,64,224
12/4/2009,Daman & Diu,Daman,Kadaiya Ind. Area,Industrial Areas,6.9,17,62,223
12/7/2009,Daman & Diu,Daman,Kadaiya Ind. Area,Industrial Areas,7.1,17,51,205
12/10/2009,Daman & Diu,Daman,Kadaiya Ind. Area,Industrial Areas,7.1,17,68,228
15/12/2009,Daman & Diu,Daman,Kadaiya Ind. Area,Industrial Areas,7.1,17.8,59,211
18/12/2009,Daman & Diu,Daman,Kadaiya Ind. Area,Industrial Areas,7.1,16.9,60,220
21/12/2009,Daman & Diu,Daman,Kadaiya Ind. Area,Industrial Areas,7.1,17.1,67,229
24/12/2009,Daman & Diu,Daman,Kadaiya Ind. Area,Industrial Areas,7.2,17.3,53,201
28/12/2009,Daman & Diu,Daman,Kadaiya Ind. Area,Industrial Areas,6.9,17,56,205
30/12/2009,Daman & Diu,Daman,Kadaiya Ind. Area,Industrial Areas,7.1,16.9,57,200
