Stn Code,Sampling Date,State,City/Town/Village/Area,Agency,Type of Location,SO2,NO2,RSPM/PM10,SPM
65,January - M011999,Madhya Pradesh,Bhilai,Madhya Pradesh  Pollution Control Board,"Residential, Rural and other Areas",32.9,35.6,NA,355
67,January - M011999,Madhya Pradesh,Bhilai,Madhya Pradesh  Pollution Control Board,"Residential, Rural and other Areas",NA,33.8,NA,282
82,January - M011999,Madhya Pradesh,Nagda,Madhya Pradesh  Pollution Control Board,Industrial Area,25.3,20.5,NA,107
84,January - M011999,Madhya Pradesh,Nagda,Madhya Pradesh  Pollution Control Board,"Residential, Rural and other Areas",16.4,23.8,NA,164
122,January - M011999,Madhya Pradesh,Bhopal,Madhya Pradesh  Pollution Control Board,"Residential, Rural and other Areas",16.4,23.9,NA,340
123,January - M011999,Madhya Pradesh,Bhopal,Madhya Pradesh  Pollution Control Board,Industrial Area,17.4,25.1,NA,341
127,January - M011999,Madhya Pradesh,Indore,Madhya Pradesh  Pollution Control Board,Industrial Area,27.2,20.7,NA,531
128,January - M011999,Madhya Pradesh,Indore,Madhya Pradesh  Pollution Control Board,"Residential, Rural and other Areas",25.3,19.1,NA,510
129,January - M011999,Madhya Pradesh,Satna,Madhya Pradesh  Pollution Control Board,"Residential, Rural and other Areas",10.9,14.4,NA,165
130,January - M011999,Madhya Pradesh,Satna,Madhya Pradesh  Pollution Control Board,Industrial Area,15.1,17.6,NA,207
131,January - M011999,Madhya Pradesh,Indore,Madhya Pradesh  Pollution Control Board,"Residential, Rural and other Areas",18.2,14.3,NA,335
201,January - M011999,Madhya Pradesh,Korba,Madhya Pradesh  Pollution Control Board,NA,14.3,19.5,NA,201
222,January - M011999,Madhya Pradesh,Raipur,Madhya Pradesh  Pollution Control Board,NA,10.3,40.1,NA,299
223,January - M011999,Madhya Pradesh,Raipur,Madhya Pradesh  Pollution Control Board,NA,10.4,42.3,NA,286
65,February - M021999,Madhya Pradesh,Bhilai,Madhya Pradesh  Pollution Control Board,"Residential, Rural and other Areas",30.7,33.4,NA,213
67,February - M021999,Madhya Pradesh,Bhilai,Madhya Pradesh  Pollution Control Board,"Residential, Rural and other Areas",NA,32.6,NA,269
82,February - M021999,Madhya Pradesh,Nagda,Madhya Pradesh  Pollution Control Board,Industrial Area,21.4,19.9,NA,119
84,February - M021999,Madhya Pradesh,Nagda,Madhya Pradesh  Pollution Control Board,"Residential, Rural and other Areas",16.1,23.8,NA,150
122,February - M021999,Madhya Pradesh,Bhopal,Madhya Pradesh  Pollution Control Board,"Residential, Rural and other Areas",NA,NA,NA,310
123,February - M021999,Madhya Pradesh,Bhopal,Madhya Pradesh  Pollution Control Board,Industrial Area,NA,NA,NA,347
127,February - M021999,Madhya Pradesh,Indore,Madhya Pradesh  Pollution Control Board,Industrial Area,27.1,20.9,NA,415
128,February - M021999,Madhya Pradesh,Indore,Madhya Pradesh  Pollution Control Board,"Residential, Rural and other Areas",24.9,18.6,NA,412
129,February - M021999,Madhya Pradesh,Satna,Madhya Pradesh  Pollution Control Board,"Residential, Rural and other Areas",10.2,15.5,NA,181
130,February - M021999,Madhya Pradesh,Satna,Madhya Pradesh  Pollution Control Board,Industrial Area,11,14.8,NA,224
131,February - M021999,Madhya Pradesh,Indore,Madhya Pradesh  Pollution Control Board,"Residential, Rural and other Areas",18.5,15.1,NA,225
201,February - M021999,Madhya Pradesh,Korba,Madhya Pradesh  Pollution Control Board,NA,14.9,19.9,NA,120
222,February - M021999,Madhya Pradesh,Raipur,Madhya Pradesh  Pollution Control Board,NA,9.3,33.3,NA,322
223,February - M021999,Madhya Pradesh,Raipur,Madhya Pradesh  Pollution Control Board,NA,8.4,31.2,NA,260
65,March - M031999,Madhya Pradesh,Bhilai,Madhya Pradesh  Pollution Control Board,"Residential, Rural and other Areas",29.6,32.8,NA,214
67,March - M031999,Madhya Pradesh,Bhilai,Madhya Pradesh  Pollution Control Board,"Residential, Rural and other Areas",NA,32.2,NA,271
82,March - M031999,Madhya Pradesh,Nagda,Madhya Pradesh  Pollution Control Board,Industrial Area,24.1,15.3,NA,86
84,March - M031999,Madhya Pradesh,Nagda,Madhya Pradesh  Pollution Control Board,"Residential, Rural and other Areas",21.3,28.7,NA,174
122,March - M031999,Madhya Pradesh,Bhopal,Madhya Pradesh  Pollution Control Board,"Residential, Rural and other Areas",NA,NA,NA,510
123,March - M031999,Madhya Pradesh,Bhopal,Madhya Pradesh  Pollution Control Board,Industrial Area,NA,NA,NA,355
127,March - M031999,Madhya Pradesh,Indore,Madhya Pradesh  Pollution Control Board,Industrial Area,27.1,21.7,NA,461
128,March - M031999,Madhya Pradesh,Indore,Madhya Pradesh  Pollution Control Board,"Residential, Rural and other Areas",26.5,20.6,NA,344
129,March - M031999,Madhya Pradesh,Satna,Madhya Pradesh  Pollution Control Board,"Residential, Rural and other Areas",10.1,16.1,NA,177
130,March - M031999,Madhya Pradesh,Satna,Madhya Pradesh  Pollution Control Board,Industrial Area,11.8,17.6,NA,299
131,March - M031999,Madhya Pradesh,Indore,Madhya Pradesh  Pollution Control Board,"Residential, Rural and other Areas",19.9,17.2,NA,186
201,March - M031999,Madhya Pradesh,Korba,Madhya Pradesh  Pollution Control Board,NA,14.7,24.7,NA,160
222,March - M031999,Madhya Pradesh,Raipur,Madhya Pradesh  Pollution Control Board,NA,9.2,34.1,NA,398
223,March - M031999,Madhya Pradesh,Raipur,Madhya Pradesh  Pollution Control Board,NA,8.7,33.9,NA,299
65,April - M041999,Madhya Pradesh,Bhilai,Madhya Pradesh  Pollution Control Board,"Residential, Rural and other Areas",31.8,34.1,NA,265
67,April - M041999,Madhya Pradesh,Bhilai,Madhya Pradesh  Pollution Control Board,"Residential, Rural and other Areas",NA,35.8,NA,330
82,April - M041999,Madhya Pradesh,Nagda,Madhya Pradesh  Pollution Control Board,Industrial Area,24.7,22.6,NA,132
122,April - M041999,Madhya Pradesh,Bhopal,Madhya Pradesh  Pollution Control Board,"Residential, Rural and other Areas",NA,NA,NA,373
123,April - M041999,Madhya Pradesh,Bhopal,Madhya Pradesh  Pollution Control Board,Industrial Area,NA,NA,NA,359
