Stn Code,Sampling Date,State,City/Town/Village/Area,Agency,Type of Location,SO2,NO2,RSPM/PM10,SPM
61,January - M011999,Punjab,Ludhiana,Punjab Pollution Control Board,Industrial Area,21.2,41.2,NA,306
62,January - M011999,Punjab,Ludhiana,Punjab Pollution Control Board,"Residential, Rural and other Areas",21.6,41.6,NA,587
76,January - M011999,Punjab,Ludhiana,Punjab Pollution Control Board,Industrial Area,21.6,40.9,NA,538
176,January - M011999,Punjab,Jalandhar,Punjab Pollution Control Board,NA,15.2,21.6,NA,249
177,January - M011999,Punjab,Jalandhar,Punjab Pollution Control Board,NA,22,39.6,NA,382
178,January - M011999,Punjab,Jalandhar,Punjab Pollution Control Board,NA,25.6,32.4,NA,422
301,January - M011999,Punjab,Gobindgarh,Punjab State Pollution Control Board,Industrial Area,13.6,35.9,NA,405
302,January - M011999,Punjab,Gobindgarh,Punjab State Pollution Control Board,"Residential, Rural and other Areas",13.3,35.1,NA,411
176,February - M021999,Punjab,Jalandhar,Punjab Pollution Control Board,NA,19,28.1,NA,282
177,February - M021999,Punjab,Jalandhar,Punjab Pollution Control Board,NA,21.6,39.6,NA,377
178,February - M021999,Punjab,Jalandhar,Punjab Pollution Control Board,NA,24.6,31.8,NA,410
301,February - M021999,Punjab,Gobindgarh,Punjab State Pollution Control Board,Industrial Area,17.3,35.2,NA,446
302,February - M021999,Punjab,Gobindgarh,Punjab State Pollution Control Board,"Residential, Rural and other Areas",16.8,35.1,NA,437
61,March - M031999,Punjab,Ludhiana,Punjab Pollution Control Board,Industrial Area,21.4,41.1,NA,296
62,March - M031999,Punjab,Ludhiana,Punjab Pollution Control Board,"Residential, Rural and other Areas",21.2,41,NA,505
176,March - M031999,Punjab,Jalandhar,Punjab Pollution Control Board,NA,16.8,24.2,NA,255
177,March - M031999,Punjab,Jalandhar,Punjab Pollution Control Board,NA,22.9,42.7,NA,386
178,March - M031999,Punjab,Jalandhar,Punjab Pollution Control Board,NA,26.1,34,NA,426
301,March - M031999,Punjab,Gobindgarh,Punjab State Pollution Control Board,Industrial Area,18.3,39.1,NA,444
302,March - M031999,Punjab,Gobindgarh,Punjab State Pollution Control Board,"Residential, Rural and other Areas",18.7,37.2,NA,435
61,April - M041999,Punjab,Ludhiana,Punjab Pollution Control Board,Industrial Area,19.8,38.2,NA,315
62,April - M041999,Punjab,Ludhiana,Punjab Pollution Control Board,"Residential, Rural and other Areas",21.2,41.2,NA,542
