"Stn Code","Sampling Date","State","City/Town/Village/Area","Location of Monitoring Station","Agency","Type of Location","SO2","NO2","RSPM/PM10","PM 2.5"
196,17-06-14,Haryana,Yamuna Nagar,"Ballarpur Industries, Yamunanagar",Haryana State Pollution Control Board,Industrial Area,15,27,157,NA
196,18-06-14,Haryana,Yamuna Nagar,"Ballarpur Industries, Yamunanagar",Haryana State Pollution Control Board,Industrial Area,10,29,171,NA
196,24-06-14,Haryana,Yamuna Nagar,"Ballarpur Industries, Yamunanagar",Haryana State Pollution Control Board,Industrial Area,11,20,76,NA
196,25-06-14,Haryana,Yamuna Nagar,"Ballarpur Industries, Yamunanagar",Haryana State Pollution Control Board,Industrial Area,13,24,123,NA
196,07-01-14,Haryana,Yamuna Nagar,"Ballarpur Industries, Yamunanagar",Haryana State Pollution Control Board,Industrial Area,10,18,73,NA
196,07-02-14,Haryana,Yamuna Nagar,"Ballarpur Industries, Yamunanagar",Haryana State Pollution Control Board,Industrial Area,9,17,63,NA
196,29-07-14,Haryana,Yamuna Nagar,"Ballarpur Industries, Yamunanagar",Haryana State Pollution Control Board,Industrial Area,11,17,63,NA
196,18-08-14,Haryana,Yamuna Nagar,"Ballarpur Industries, Yamunanagar",Haryana State Pollution Control Board,Industrial Area,9,13,54,NA
196,27-08-14,Haryana,Yamuna Nagar,"Ballarpur Industries, Yamunanagar",Haryana State Pollution Control Board,Industrial Area,11,16,49,NA
196,09-02-14,Haryana,Yamuna Nagar,"Ballarpur Industries, Yamunanagar",Haryana State Pollution Control Board,Industrial Area,11,17,79,NA
196,09-03-14,Haryana,Yamuna Nagar,"Ballarpur Industries, Yamunanagar",Haryana State Pollution Control Board,Industrial Area,9,15,49,NA
196,09-09-14,Haryana,Yamuna Nagar,"Ballarpur Industries, Yamunanagar",Haryana State Pollution Control Board,Industrial Area,8,11,23,NA
196,09-10-14,Haryana,Yamuna Nagar,"Ballarpur Industries, Yamunanagar",Haryana State Pollution Control Board,Industrial Area,9,12,19,NA
196,14-10-14,Haryana,Yamuna Nagar,"Ballarpur Industries, Yamunanagar",Haryana State Pollution Control Board,Industrial Area,9,16,18,NA
196,15-10-14,Haryana,Yamuna Nagar,"Ballarpur Industries, Yamunanagar",Haryana State Pollution Control Board,Industrial Area,9,16,21,NA
196,20-10-14,Haryana,Yamuna Nagar,"Ballarpur Industries, Yamunanagar",Haryana State Pollution Control Board,Industrial Area,8,16,27,NA
196,21-10-14,Haryana,Yamuna Nagar,"Ballarpur Industries, Yamunanagar",Haryana State Pollution Control Board,Industrial Area,8,13,27,NA
196,28-10-14,Haryana,Yamuna Nagar,"Ballarpur Industries, Yamunanagar",Haryana State Pollution Control Board,Industrial Area,10,14,28,NA
196,29-10-14,Haryana,Yamuna Nagar,"Ballarpur Industries, Yamunanagar",Haryana State Pollution Control Board,Industrial Area,9,15,21,NA
196,11-11-14,Haryana,Yamuna Nagar,"Ballarpur Industries, Yamunanagar",Haryana State Pollution Control Board,Industrial Area,10,18,25,NA
196,11-12-14,Haryana,Yamuna Nagar,"Ballarpur Industries, Yamunanagar",Haryana State Pollution Control Board,Industrial Area,11,18,43,NA
196,18-11-14,Haryana,Yamuna Nagar,"Ballarpur Industries, Yamunanagar",Haryana State Pollution Control Board,Industrial Area,11,16,36,NA
196,19-11-14,Haryana,Yamuna Nagar,"Ballarpur Industries, Yamunanagar",Haryana State Pollution Control Board,Industrial Area,9,18,95,NA
196,23-12-14,Haryana,Yamuna Nagar,"Ballarpur Industries, Yamunanagar",Haryana State Pollution Control Board,Industrial Area,14,24,58,NA
196,24-12-14,Haryana,Yamuna Nagar,"Ballarpur Industries, Yamunanagar",Haryana State Pollution Control Board,Industrial Area,12,22,23,NA
196,29-12-14,Haryana,Yamuna Nagar,"Ballarpur Industries, Yamunanagar",Haryana State Pollution Control Board,Industrial Area,13,19,29,NA
196,30-12-14,Haryana,Yamuna Nagar,"Ballarpur Industries, Yamunanagar",Haryana State Pollution Control Board,Industrial Area,14,20,30,NA
