Stn Code,Sampling Date,State,City/Town/Village/Area,Location of Monitoring Station,Agency,Type of Location,SO2,NO2,RSPM/PM10,SPM
70,1/3/2013,Odisha,Angul,"Industrial Estate, Angul",Odisha State Pollution Control Board,Industrial Area,5,20,115,NA
70,1/7/2013,Odisha,Angul,"Industrial Estate, Angul",Odisha State Pollution Control Board,Industrial Area,7,18,107,NA
70,1/10/2013,Odisha,Angul,"Industrial Estate, Angul",Odisha State Pollution Control Board,Industrial Area,9,18,123,NA
70,14-01-13,Odisha,Angul,"Industrial Estate, Angul",Odisha State Pollution Control Board,Industrial Area,8,20,127,NA
70,17-01-13,Odisha,Angul,"Industrial Estate, Angul",Odisha State Pollution Control Board,Industrial Area,9,22,95,NA
70,21-01-13,Odisha,Angul,"Industrial Estate, Angul",Odisha State Pollution Control Board,Industrial Area,6,19,137,NA
70,24-01-13,Odisha,Angul,"Industrial Estate, Angul",Odisha State Pollution Control Board,Industrial Area,7,20,129,NA
70,28-01-13,Odisha,Angul,"Industrial Estate, Angul",Odisha State Pollution Control Board,Industrial Area,9,20,95,NA
70,31-01-13,Odisha,Angul,"Industrial Estate, Angul",Odisha State Pollution Control Board,Industrial Area,7,21,127,NA
70,2/4/2013,Odisha,Angul,"Industrial Estate, Angul",Odisha State Pollution Control Board,Industrial Area,8,23,186,NA
70,2/7/2013,Odisha,Angul,"Industrial Estate, Angul",Odisha State Pollution Control Board,Industrial Area,11,21,153,NA
70,2/11/2013,Odisha,Angul,"Industrial Estate, Angul",Odisha State Pollution Control Board,Industrial Area,7,19,203,NA
70,14-02-13,Odisha,Angul,"Industrial Estate, Angul",Odisha State Pollution Control Board,Industrial Area,9,20,219,NA
70,18-02-13,Odisha,Angul,"Industrial Estate, Angul",Odisha State Pollution Control Board,Industrial Area,12,20,193,NA
70,21-02-13,Odisha,Angul,"Industrial Estate, Angul",Odisha State Pollution Control Board,Industrial Area,9,20,171,NA
70,25-02-13,Odisha,Angul,"Industrial Estate, Angul",Odisha State Pollution Control Board,Industrial Area,11,27,168,NA
70,28-02-13,Odisha,Angul,"Industrial Estate, Angul",Odisha State Pollution Control Board,Industrial Area,11,20,175,NA
70,3/4/2013,Odisha,Angul,"Industrial Estate, Angul",Odisha State Pollution Control Board,Industrial Area,9,20,174,NA
70,3/7/2013,Odisha,Angul,"Industrial Estate, Angul",Odisha State Pollution Control Board,Industrial Area,8,22,126,NA
70,3/11/2013,Odisha,Angul,"Industrial Estate, Angul",Odisha State Pollution Control Board,Industrial Area,9,22,182,NA
70,14-03-13,Odisha,Angul,"Industrial Estate, Angul",Odisha State Pollution Control Board,Industrial Area,8,19,142,NA
70,18-03-13,Odisha,Angul,"Industrial Estate, Angul",Odisha State Pollution Control Board,Industrial Area,8,19,175,NA
70,21-03-13,Odisha,Angul,"Industrial Estate, Angul",Odisha State Pollution Control Board,Industrial Area,10,20,204,NA
70,25-03-13,Odisha,Angul,"Industrial Estate, Angul",Odisha State Pollution Control Board,Industrial Area,8,21,173,NA
70,30-03-13,Odisha,Angul,"Industrial Estate, Angul",Odisha State Pollution Control Board,Industrial Area,9,21,159,NA
70,4/4/2013,Odisha,Angul,"Industrial Estate, Angul",Odisha State Pollution Control Board,Industrial Area,6,20,151,NA
70,4/8/2013,Odisha,Angul,"Industrial Estate, Angul",Odisha State Pollution Control Board,Industrial Area,10,74,121,NA
70,4/11/2013,Odisha,Angul,"Industrial Estate, Angul",Odisha State Pollution Control Board,Industrial Area,6,18,139,NA
70,15-04-13,Odisha,Angul,"Industrial Estate, Angul",Odisha State Pollution Control Board,Industrial Area,8,21,124,NA
70,18-04-13,Odisha,Angul,"Industrial Estate, Angul",Odisha State Pollution Control Board,Industrial Area,10,23,105,NA
70,22-04-13,Odisha,Angul,"Industrial Estate, Angul",Odisha State Pollution Control Board,Industrial Area,9,22,92,NA
70,25-04-13,Odisha,Angul,"Industrial Estate, Angul",Odisha State Pollution Control Board,Industrial Area,7,19,55,NA
70,29-04-13,Odisha,Angul,"Industrial Estate, Angul",Odisha State Pollution Control Board,Industrial Area,6,22,156,NA
70,5/2/2013,Odisha,Angul,"Industrial Estate, Angul",Odisha State Pollution Control Board,Industrial Area,9,23,102,NA
70,5/6/2013,Odisha,Angul,"Industrial Estate, Angul",Odisha State Pollution Control Board,Industrial Area,9,21,124,NA
70,5/9/2013,Odisha,Angul,"Industrial Estate, Angul",Odisha State Pollution Control Board,Industrial Area,8,22,116,NA
70,13-05-13,Odisha,Angul,"Industrial Estate, Angul",Odisha State Pollution Control Board,Industrial Area,9,23,92,NA
70,16-05-13,Odisha,Angul,"Industrial Estate, Angul",Odisha State Pollution Control Board,Industrial Area,10,18,91,NA
70,20-05-13,Odisha,Angul,"Industrial Estate, Angul",Odisha State Pollution Control Board,Industrial Area,8,21,117,NA
70,23-05-13,Odisha,Angul,"Industrial Estate, Angul",Odisha State Pollution Control Board,Industrial Area,9,21,113,NA
70,27-05-13,Odisha,Angul,"Industrial Estate, Angul",Odisha State Pollution Control Board,Industrial Area,9,21,127,NA
70,30-05-13,Odisha,Angul,"Industrial Estate, Angul",Odisha State Pollution Control Board,Industrial Area,9,19,124,NA
70,6/3/2013,Odisha,Angul,"Industrial Estate, Angul",Odisha State Pollution Control Board,Industrial Area,8,26,103,NA
70,6/6/2013,Odisha,Angul,"Industrial Estate, Angul",Odisha State Pollution Control Board,Industrial Area,7,23,105,NA
70,6/10/2013,Odisha,Angul,"Industrial Estate, Angul",Odisha State Pollution Control Board,Industrial Area,7,22,91,NA
70,13-06-13,Odisha,Angul,"Industrial Estate, Angul",Odisha State Pollution Control Board,Industrial Area,6,22,62,NA
70,17-06-13,Odisha,Angul,"Industrial Estate, Angul",Odisha State Pollution Control Board,Industrial Area,9,21,82,NA
70,20-06-13,Odisha,Angul,"Industrial Estate, Angul",Odisha State Pollution Control Board,Industrial Area,6,18,58,NA
70,24-06-13,Odisha,Angul,"Industrial Estate, Angul",Odisha State Pollution Control Board,Industrial Area,8,21,69,NA
70,27-06-13,Odisha,Angul,"Industrial Estate, Angul",Odisha State Pollution Control Board,Industrial Area,9,20,58,NA
70,7/1/2013,Odisha,Angul,"Industrial Estate, Angul",Odisha State Pollution Control Board,Industrial Area,8,21,58,NA
70,7/4/2013,Odisha,Angul,"Industrial Estate, Angul",Odisha State Pollution Control Board,Industrial Area,8,23,80,NA
70,7/8/2013,Odisha,Angul,"Industrial Estate, Angul",Odisha State Pollution Control Board,Industrial Area,6,21,80,NA
70,7/11/2013,Odisha,Angul,"Industrial Estate, Angul",Odisha State Pollution Control Board,Industrial Area,7,20,48,NA
70,19-07-13,Odisha,Angul,"Industrial Estate, Angul",Odisha State Pollution Control Board,Industrial Area,6,16,63,NA
70,22-07-13,Odisha,Angul,"Industrial Estate, Angul",Odisha State Pollution Control Board,Industrial Area,7,18,46,NA
70,24-07-13,Odisha,Angul,"Industrial Estate, Angul",Odisha State Pollution Control Board,Industrial Area,9,21,59,NA
70,26-07-13,Odisha,Angul,"Industrial Estate, Angul",Odisha State Pollution Control Board,Industrial Area,8,27,61,NA
70,29-07-13,Odisha,Angul,"Industrial Estate, Angul",Odisha State Pollution Control Board,Industrial Area,7,18,64,NA
70,8/1/2013,Odisha,Angul,"Industrial Estate, Angul",Odisha State Pollution Control Board,Industrial Area,7,23,68,NA
70,8/5/2013,Odisha,Angul,"Industrial Estate, Angul",Odisha State Pollution Control Board,Industrial Area,7,23,64,NA
70,8/8/2013,Odisha,Angul,"Industrial Estate, Angul",Odisha State Pollution Control Board,Industrial Area,7,22,50,NA
70,8/12/2013,Odisha,Angul,"Industrial Estate, Angul",Odisha State Pollution Control Board,Industrial Area,7,19,44,NA
70,16-08-13,Odisha,Angul,"Industrial Estate, Angul",Odisha State Pollution Control Board,Industrial Area,9,25,64,NA
70,19-08-13,Odisha,Angul,"Industrial Estate, Angul",Odisha State Pollution Control Board,Industrial Area,7,16,39,NA
70,22-08-13,Odisha,Angul,"Industrial Estate, Angul",Odisha State Pollution Control Board,Industrial Area,9,25,59,NA
70,26-08-13,Odisha,Angul,"Industrial Estate, Angul",Odisha State Pollution Control Board,Industrial Area,9,22,79,NA
70,29-08-13,Odisha,Angul,"Industrial Estate, Angul",Odisha State Pollution Control Board,Industrial Area,10,25,54,NA
70,9/2/2013,Odisha,Angul,"Industrial Estate, Angul",Odisha State Pollution Control Board,Industrial Area,7,22,57,NA
70,9/5/2013,Odisha,Angul,"Industrial Estate, Angul",Odisha State Pollution Control Board,Industrial Area,8,24,58,NA
70,9/9/2013,Odisha,Angul,"Industrial Estate, Angul",Odisha State Pollution Control Board,Industrial Area,8,22,73,NA
70,9/12/2013,Odisha,Angul,"Industrial Estate, Angul",Odisha State Pollution Control Board,Industrial Area,8,23,65,NA
70,16-09-13,Odisha,Angul,"Industrial Estate, Angul",Odisha State Pollution Control Board,Industrial Area,8,22,81,NA
70,19-09-13,Odisha,Angul,"Industrial Estate, Angul",Odisha State Pollution Control Board,Industrial Area,6,19,49,NA
70,23-09-13,Odisha,Angul,"Industrial Estate, Angul",Odisha State Pollution Control Board,Industrial Area,8,22,66,NA
70,26-09-13,Odisha,Angul,"Industrial Estate, Angul",Odisha State Pollution Control Board,Industrial Area,9,22,70,NA
70,30-09-13,Odisha,Angul,"Industrial Estate, Angul",Odisha State Pollution Control Board,Industrial Area,7,19,52,NA
70,10/3/2013,Odisha,Angul,"Industrial Estate, Angul",Odisha State Pollution Control Board,Industrial Area,8,22,61,NA
70,10/7/2013,Odisha,Angul,"Industrial Estate, Angul",Odisha State Pollution Control Board,Industrial Area,9,24,69,NA
70,10/10/2013,Odisha,Angul,"Industrial Estate, Angul",Odisha State Pollution Control Board,Industrial Area,9,20,74,NA
70,14-10-13,Odisha,Angul,"Industrial Estate, Angul",Odisha State Pollution Control Board,Industrial Area,7,22,96,NA
70,17-10-13,Odisha,Angul,"Industrial Estate, Angul",Odisha State Pollution Control Board,Industrial Area,8,25,79,NA
70,21-10-13,Odisha,Angul,"Industrial Estate, Angul",Odisha State Pollution Control Board,Industrial Area,4,18,55,NA
70,24-10-13,Odisha,Angul,"Industrial Estate, Angul",Odisha State Pollution Control Board,Industrial Area,5,19,55,NA
70,28-10-13,Odisha,Angul,"Industrial Estate, Angul",Odisha State Pollution Control Board,Industrial Area,8,22,120,NA
70,31-10-13,Odisha,Angul,"Industrial Estate, Angul",Odisha State Pollution Control Board,Industrial Area,8,26,82,NA
70,11/4/2013,Odisha,Angul,"Industrial Estate, Angul",Odisha State Pollution Control Board,Industrial Area,9,24,103,NA
70,11/7/2013,Odisha,Angul,"Industrial Estate, Angul",Odisha State Pollution Control Board,Industrial Area,9,24,118,NA
70,11/11/2013,Odisha,Angul,"Industrial Estate, Angul",Odisha State Pollution Control Board,Industrial Area,9,20,106,NA
70,14-11-13,Odisha,Angul,"Industrial Estate, Angul",Odisha State Pollution Control Board,Industrial Area,9,24,112,NA
70,18-11-13,Odisha,Angul,"Industrial Estate, Angul",Odisha State Pollution Control Board,Industrial Area,7,23,101,NA
70,21-11-13,Odisha,Angul,"Industrial Estate, Angul",Odisha State Pollution Control Board,Industrial Area,9,26,91,NA
70,25-11-13,Odisha,Angul,"Industrial Estate, Angul",Odisha State Pollution Control Board,Industrial Area,7,21,103,NA
70,28-11-13,Odisha,Angul,"Industrial Estate, Angul",Odisha State Pollution Control Board,Industrial Area,11,24,161,NA
70,12/2/2013,Odisha,Angul,"Industrial Estate, Angul",Odisha State Pollution Control Board,Industrial Area,8,23,111,NA
70,12/5/2013,Odisha,Angul,"Industrial Estate, Angul",Odisha State Pollution Control Board,Industrial Area,11,23,100,NA
70,12/9/2013,Odisha,Angul,"Industrial Estate, Angul",Odisha State Pollution Control Board,Industrial Area,10,24,126,NA
70,12/12/2013,Odisha,Angul,"Industrial Estate, Angul",Odisha State Pollution Control Board,Industrial Area,12,27,154,NA
70,16-12-13,Odisha,Angul,"Industrial Estate, Angul",Odisha State Pollution Control Board,Industrial Area,13,25,124,NA
70,19-12-13,Odisha,Angul,"Industrial Estate, Angul",Odisha State Pollution Control Board,Industrial Area,13,29,131,NA
70,23-12-13,Odisha,Angul,"Industrial Estate, Angul",Odisha State Pollution Control Board,Industrial Area,10,26,107,NA
70,26-12-13,Odisha,Angul,"Industrial Estate, Angul",Odisha State Pollution Control Board,Industrial Area,11,28,144,NA
70,30-12-13,Odisha,Angul,"Industrial Estate, Angul",Odisha State Pollution Control Board,Industrial Area,12,27,144,NA
231,1/3/2013,Odisha,Angul,"NALCO Township, Angul",Odisha State Pollution Control Board,"Residential, Rural and other Areas",6,19,83,NA
231,1/7/2013,Odisha,Angul,"NALCO Township, Angul",Odisha State Pollution Control Board,"Residential, Rural and other Areas",9,18,106,NA
231,1/10/2013,Odisha,Angul,"NALCO Township, Angul",Odisha State Pollution Control Board,"Residential, Rural and other Areas",8,20,105,NA
231,14-01-13,Odisha,Angul,"NALCO Township, Angul",Odisha State Pollution Control Board,"Residential, Rural and other Areas",5,19,96,NA
231,17-01-13,Odisha,Angul,"NALCO Township, Angul",Odisha State Pollution Control Board,"Residential, Rural and other Areas",9,19,100,NA
231,21-01-13,Odisha,Angul,"NALCO Township, Angul",Odisha State Pollution Control Board,"Residential, Rural and other Areas",6,22,107,NA
231,24-01-13,Odisha,Angul,"NALCO Township, Angul",Odisha State Pollution Control Board,"Residential, Rural and other Areas",8,23,124,NA
231,28-01-13,Odisha,Angul,"NALCO Township, Angul",Odisha State Pollution Control Board,"Residential, Rural and other Areas",6,20,113,NA
231,31-01-13,Odisha,Angul,"NALCO Township, Angul",Odisha State Pollution Control Board,"Residential, Rural and other Areas",8,22,125,NA
231,2/4/2013,Odisha,Angul,"NALCO Township, Angul",Odisha State Pollution Control Board,"Residential, Rural and other Areas",9,19,130,NA
231,2/7/2013,Odisha,Angul,"NALCO Township, Angul",Odisha State Pollution Control Board,"Residential, Rural and other Areas",5,19,111,NA
231,2/11/2013,Odisha,Angul,"NALCO Township, Angul",Odisha State Pollution Control Board,"Residential, Rural and other Areas",11,19,148,NA
231,14-02-13,Odisha,Angul,"NALCO Township, Angul",Odisha State Pollution Control Board,"Residential, Rural and other Areas",10,20,135,NA
231,18-02-13,Odisha,Angul,"NALCO Township, Angul",Odisha State Pollution Control Board,"Residential, Rural and other Areas",7,14,134,NA
231,21-02-13,Odisha,Angul,"NALCO Township, Angul",Odisha State Pollution Control Board,"Residential, Rural and other Areas",10,20,166,NA
231,25-02-13,Odisha,Angul,"NALCO Township, Angul",Odisha State Pollution Control Board,"Residential, Rural and other Areas",9,20,149,NA
231,28-02-13,Odisha,Angul,"NALCO Township, Angul",Odisha State Pollution Control Board,"Residential, Rural and other Areas",10,15,171,NA
231,3/4/2013,Odisha,Angul,"NALCO Township, Angul",Odisha State Pollution Control Board,"Residential, Rural and other Areas",6,19,176,NA
231,3/7/2013,Odisha,Angul,"NALCO Township, Angul",Odisha State Pollution Control Board,"Residential, Rural and other Areas",7,20,171,NA
231,3/11/2013,Odisha,Angul,"NALCO Township, Angul",Odisha State Pollution Control Board,"Residential, Rural and other Areas",9,20,169,NA
231,14-03-13,Odisha,Angul,"NALCO Township, Angul",Odisha State Pollution Control Board,"Residential, Rural and other Areas",7,17,147,NA
231,18-03-13,Odisha,Angul,"NALCO Township, Angul",Odisha State Pollution Control Board,"Residential, Rural and other Areas",9,20,161,NA
231,21-03-13,Odisha,Angul,"NALCO Township, Angul",Odisha State Pollution Control Board,"Residential, Rural and other Areas",10,21,214,NA
231,25-03-13,Odisha,Angul,"NALCO Township, Angul",Odisha State Pollution Control Board,"Residential, Rural and other Areas",8,20,190,NA
231,30-03-13,Odisha,Angul,"NALCO Township, Angul",Odisha State Pollution Control Board,"Residential, Rural and other Areas",7,20,177,NA
231,4/4/2013,Odisha,Angul,"NALCO Township, Angul",Odisha State Pollution Control Board,"Residential, Rural and other Areas",7,18,126,NA
231,4/8/2013,Odisha,Angul,"NALCO Township, Angul",Odisha State Pollution Control Board,"Residential, Rural and other Areas",13,17,108,NA
231,4/11/2013,Odisha,Angul,"NALCO Township, Angul",Odisha State Pollution Control Board,"Residential, Rural and other Areas",8,18,132,NA
231,15-04-13,Odisha,Angul,"NALCO Township, Angul",Odisha State Pollution Control Board,"Residential, Rural and other Areas",6,20,94,NA
231,18-04-13,Odisha,Angul,"NALCO Township, Angul",Odisha State Pollution Control Board,"Residential, Rural and other Areas",10,23,117,NA
231,22-04-13,Odisha,Angul,"NALCO Township, Angul",Odisha State Pollution Control Board,"Residential, Rural and other Areas",6,17,135,NA
231,25-04-13,Odisha,Angul,"NALCO Township, Angul",Odisha State Pollution Control Board,"Residential, Rural and other Areas",12,18,98,NA
231,29-04-13,Odisha,Angul,"NALCO Township, Angul",Odisha State Pollution Control Board,"Residential, Rural and other Areas",6,18,76,NA
231,5/2/2013,Odisha,Angul,"NALCO Township, Angul",Odisha State Pollution Control Board,"Residential, Rural and other Areas",9,22,160,NA
231,5/6/2013,Odisha,Angul,"NALCO Township, Angul",Odisha State Pollution Control Board,"Residential, Rural and other Areas",9,24,123,NA
231,5/9/2013,Odisha,Angul,"NALCO Township, Angul",Odisha State Pollution Control Board,"Residential, Rural and other Areas",10,22,121,NA
231,13-05-13,Odisha,Angul,"NALCO Township, Angul",Odisha State Pollution Control Board,"Residential, Rural and other Areas",10,23,111,NA
231,16-05-13,Odisha,Angul,"NALCO Township, Angul",Odisha State Pollution Control Board,"Residential, Rural and other Areas",11,18,127,NA
231,20-05-13,Odisha,Angul,"NALCO Township, Angul",Odisha State Pollution Control Board,"Residential, Rural and other Areas",8,21,144,NA
231,23-05-13,Odisha,Angul,"NALCO Township, Angul",Odisha State Pollution Control Board,"Residential, Rural and other Areas",9,22,134,NA
231,27-05-13,Odisha,Angul,"NALCO Township, Angul",Odisha State Pollution Control Board,"Residential, Rural and other Areas",9,25,135,NA
231,30-05-13,Odisha,Angul,"NALCO Township, Angul",Odisha State Pollution Control Board,"Residential, Rural and other Areas",9,21,100,NA
