Stn Code,Sampling Date,State,City/Town/Village/Area,Agency,Type of Location,SO2,NO2,RSPM/PM10,SPM
34,January - M012000,Himachal Pradesh,Shimla,Himachal Pradesh  Pollution Control Boar,Sensitive,2,6.9,NA,8
35,January - M012000,Himachal Pradesh,Shimla,Himachal Pradesh  Pollution Control Boar,"Residential, Rural and other Areas",3.3,15.7,NA,9
117,January - M012000,Himachal Pradesh,Paonta Sahib,Himachal Pradesh  Pollution Control Boar,Industrial Area,0.5,8.5,NA,128
118,January - M012000,Himachal Pradesh,Paonta Sahib,Himachal Pradesh  Pollution Control Boar,Industrial Area,0.5,6.6,NA,163
119,January - M012000,Himachal Pradesh,Parwanoo,Himachal Pradesh  Pollution Control Boar,Industrial Area,2.3,11.6,NA,321
132,January - M012000,Himachal Pradesh,Parwanoo,Himachal Pradesh  Pollution Control Boar,"Residential, Rural and other Areas",2.1,10.3,NA,197
268,January - M012000,Himachal Pradesh,Damtal,Himachal Pradesh State Environment Proection & Pollution Control Board,"Residential, Rural and other Areas",0.4,2,NA,100
271,January - M012000,Himachal Pradesh,Damtal,Himachal Pradesh State Environment Proection & Pollution Control Board,"Residential, Rural and other Areas",0.3,2.5,NA,206
34,February - M022000,Himachal Pradesh,Shimla,Himachal Pradesh  Pollution Control Boar,Sensitive,1.3,4.6,NA,6
35,February - M022000,Himachal Pradesh,Shimla,Himachal Pradesh  Pollution Control Boar,"Residential, Rural and other Areas",2.9,11.6,NA,10
117,February - M022000,Himachal Pradesh,Paonta Sahib,Himachal Pradesh  Pollution Control Boar,Industrial Area,0.5,8.9,NA,152
118,February - M022000,Himachal Pradesh,Paonta Sahib,Himachal Pradesh  Pollution Control Boar,Industrial Area,0.5,6.3,NA,205
119,February - M022000,Himachal Pradesh,Parwanoo,Himachal Pradesh  Pollution Control Boar,Industrial Area,2.3,11.5,NA,205
132,February - M022000,Himachal Pradesh,Parwanoo,Himachal Pradesh  Pollution Control Boar,"Residential, Rural and other Areas",1.5,10.7,NA,159
268,February - M022000,Himachal Pradesh,Damtal,Himachal Pradesh State Environment Proection & Pollution Control Board,"Residential, Rural and other Areas",0.3,1.9,NA,78
271,February - M022000,Himachal Pradesh,Damtal,Himachal Pradesh State Environment Proection & Pollution Control Board,"Residential, Rural and other Areas",0.3,2.3,NA,164
34,March - M032000,Himachal Pradesh,Shimla,Himachal Pradesh  Pollution Control Boar,Sensitive,1.8,4.6,NA,8
35,March - M032000,Himachal Pradesh,Shimla,Himachal Pradesh  Pollution Control Boar,"Residential, Rural and other Areas",3.5,12.3,NA,14
117,March - M032000,Himachal Pradesh,Paonta Sahib,Himachal Pradesh  Pollution Control Boar,Industrial Area,0.5,8.3,NA,150
118,March - M032000,Himachal Pradesh,Paonta Sahib,Himachal Pradesh  Pollution Control Boar,Industrial Area,0.5,5.7,NA,193
119,March - M032000,Himachal Pradesh,Parwanoo,Himachal Pradesh  Pollution Control Boar,Industrial Area,2,10.5,NA,180
132,March - M032000,Himachal Pradesh,Parwanoo,Himachal Pradesh  Pollution Control Boar,"Residential, Rural and other Areas",1.6,9.8,NA,131
268,March - M032000,Himachal Pradesh,Damtal,Himachal Pradesh State Environment Proection & Pollution Control Board,"Residential, Rural and other Areas",0.3,2,NA,107
