Stn Code,Sampling Date,State,City/Town/Village/Area,Agency,Type of Location,SO2,NO2,RSPM/PM10,SPM
119,August - M081999,Himachal Pradesh,Parwanoo,Himachal Pradesh  Pollution Control Boar,Industrial Area,NA,45,NA,165
132,August - M081999,Himachal Pradesh,Parwanoo,Himachal Pradesh  Pollution Control Boar,"Residential, Rural and other Areas",3.3,33.7,NA,306
268,August - M081999,Himachal Pradesh,Damtal,Himachal Pradesh State Environment Proection & Pollution Control Board,"Residential, Rural and other Areas",0.2,2.2,NA,81
271,August - M081999,Himachal Pradesh,Damtal,Himachal Pradesh State Environment Proection & Pollution Control Board,"Residential, Rural and other Areas",0.3,2.6,NA,127
34,September - M091999,Himachal Pradesh,Shimla,Himachal Pradesh  Pollution Control Boar,Sensitive,1.4,4.3,NA,7
35,September - M091999,Himachal Pradesh,Shimla,Himachal Pradesh  Pollution Control Boar,"Residential, Rural and other Areas",2.4,8.5,NA,12
117,September - M091999,Himachal Pradesh,Paonta Sahib,Himachal Pradesh  Pollution Control Boar,Industrial Area,NA,8,NA,101
118,September - M091999,Himachal Pradesh,Paonta Sahib,Himachal Pradesh  Pollution Control Boar,Industrial Area,NA,7.3,NA,120
119,September - M091999,Himachal Pradesh,Parwanoo,Himachal Pradesh  Pollution Control Boar,Industrial Area,2.1,13.7,NA,200
132,September - M091999,Himachal Pradesh,Parwanoo,Himachal Pradesh  Pollution Control Boar,"Residential, Rural and other Areas",2.3,14.3,NA,320
268,September - M091999,Himachal Pradesh,Damtal,Himachal Pradesh State Environment Proection & Pollution Control Board,"Residential, Rural and other Areas",0.6,2.6,NA,91
271,September - M091999,Himachal Pradesh,Damtal,Himachal Pradesh State Environment Proection & Pollution Control Board,"Residential, Rural and other Areas",0.4,2.9,NA,166
34,October - M101999,Himachal Pradesh,Shimla,Himachal Pradesh  Pollution Control Boar,Sensitive,3,9.8,NA,13
35,October - M101999,Himachal Pradesh,Shimla,Himachal Pradesh  Pollution Control Boar,"Residential, Rural and other Areas",1.6,5.2,NA,5
117,October - M101999,Himachal Pradesh,Paonta Sahib,Himachal Pradesh  Pollution Control Boar,Industrial Area,NA,6.2,NA,119
118,October - M101999,Himachal Pradesh,Paonta Sahib,Himachal Pradesh  Pollution Control Boar,Industrial Area,NA,8.3,NA,116
119,October - M101999,Himachal Pradesh,Parwanoo,Himachal Pradesh  Pollution Control Boar,Industrial Area,2.1,11.8,NA,235
132,October - M101999,Himachal Pradesh,Parwanoo,Himachal Pradesh  Pollution Control Boar,"Residential, Rural and other Areas",2.5,13.3,NA,305
268,October - M101999,Himachal Pradesh,Damtal,Himachal Pradesh State Environment Proection & Pollution Control Board,"Residential, Rural and other Areas",0.3,1.9,NA,104
271,October - M101999,Himachal Pradesh,Damtal,Himachal Pradesh State Environment Proection & Pollution Control Board,"Residential, Rural and other Areas",0.3,2.3,NA,232
34,November - M111999,Himachal Pradesh,Shimla,Himachal Pradesh  Pollution Control Boar,Sensitive,1.4,4.7,NA,7
35,November - M111999,Himachal Pradesh,Shimla,Himachal Pradesh  Pollution Control Boar,"Residential, Rural and other Areas",3.1,12.7,NA,11
117,November - M111999,Himachal Pradesh,Paonta Sahib,Himachal Pradesh  Pollution Control Boar,Industrial Area,NA,7.7,NA,163
118,November - M111999,Himachal Pradesh,Paonta Sahib,Himachal Pradesh  Pollution Control Boar,Industrial Area,NA,6.1,NA,154
119,November - M111999,Himachal Pradesh,Parwanoo,Himachal Pradesh  Pollution Control Boar,Industrial Area,1.8,11,NA,247
132,November - M111999,Himachal Pradesh,Parwanoo,Himachal Pradesh  Pollution Control Boar,"Residential, Rural and other Areas",2.2,11.9,NA,399
268,November - M111999,Himachal Pradesh,Damtal,Himachal Pradesh State Environment Proection & Pollution Control Board,"Residential, Rural and other Areas",0.2,2.1,NA,168
271,November - M111999,Himachal Pradesh,Damtal,Himachal Pradesh State Environment Proection & Pollution Control Board,"Residential, Rural and other Areas",0.3,2.4,NA,313
34,December - M121999,Himachal Pradesh,Shimla,Himachal Pradesh  Pollution Control Boar,Sensitive,1.3,4.7,NA,6
35,December - M121999,Himachal Pradesh,Shimla,Himachal Pradesh  Pollution Control Boar,"Residential, Rural and other Areas",3.4,12.9,NA,9
117,December - M121999,Himachal Pradesh,Paonta Sahib,Himachal Pradesh  Pollution Control Boar,Industrial Area,0.5,7.6,NA,101
118,December - M121999,Himachal Pradesh,Paonta Sahib,Himachal Pradesh  Pollution Control Boar,Industrial Area,0.5,6.6,NA,103
119,December - M121999,Himachal Pradesh,Parwanoo,Himachal Pradesh  Pollution Control Boar,Industrial Area,2.6,13.7,NA,253
132,December - M121999,Himachal Pradesh,Parwanoo,Himachal Pradesh  Pollution Control Boar,"Residential, Rural and other Areas",1.8,11.5,NA,173
268,December - M121999,Himachal Pradesh,Damtal,Himachal Pradesh State Environment Proection & Pollution Control Board,"Residential, Rural and other Areas",0.2,1.8,NA,103
271,December - M121999,Himachal Pradesh,Damtal,Himachal Pradesh State Environment Proection & Pollution Control Board,"Residential, Rural and other Areas",0.3,2.1,NA,231
