Sampling Date,State,City/Town/Village/Area,Location of Monitoring Station,Type of Location,SO2,NO2,RSPM/PM10,SPM
29/04/2006,Nagaland,Dimapur,Bank Colony,Residential and others,NA,14.6,59,165
5/2/2006,Nagaland,Dimapur,Bank Colony,Residential and others,NA,17.2,76,164
5/4/2006,Nagaland,Dimapur,Bank Colony,Residential and others,NA,15.9,45,164
5/9/2006,Nagaland,Dimapur,Bank Colony,Residential and others,2.5,18.5,71,188
5/11/2006,Nagaland,Dimapur,Bank Colony,Residential and others,2.4,11.8,55,129
16/05/2006,Nagaland,Dimapur,Bank Colony,Residential and others,NA,19.9,56,105
18/05/2006,Nagaland,Dimapur,Bank Colony,Residential and others,NA,20.8,50,133
23/05/2006,Nagaland,Dimapur,Bank Colony,Residential and others,2.4,17.4,37,124
25/05/2006,Nagaland,Dimapur,Bank Colony,Residential and others,NA,15.7,85,155
30/05/2006,Nagaland,Dimapur,Bank Colony,Residential and others,NA,12.6,21,39
6/1/2006,Nagaland,Dimapur,Bank Colony,Residential and others,NA,15.6,71,135
6/7/2006,Nagaland,Dimapur,Bank Colony,Residential and others,2.6,15,69,123
6/9/2006,Nagaland,Dimapur,Bank Colony,Residential and others,NA,13.6,73,119
13/06/2006,Nagaland,Dimapur,Bank Colony,Residential and others,2.4,16.5,53,97
15/06/2006,Nagaland,Dimapur,Bank Colony,Residential and others,NA,15.3,58,115
20/06/2006,Nagaland,Dimapur,Bank Colony,Residential and others,2.4,12.7,31,94
22/06/2006,Nagaland,Dimapur,Bank Colony,Residential and others,NA,16.1,75,163
27/06/2006,Nagaland,Dimapur,Bank Colony,Residential and others,NA,16.4,55,94
7/4/2006,Nagaland,Dimapur,Bank Colony,Residential and others,NA,13.7,29,94
7/6/2006,Nagaland,Dimapur,Bank Colony,Residential and others,2.4,14.8,51,93
7/12/2006,Nagaland,Dimapur,Bank Colony,Residential and others,NA,9.7,35,55
14/07/2006,Nagaland,Dimapur,Bank Colony,Residential and others,NA,14.5,48,94
18/07/2006,Nagaland,Dimapur,Bank Colony,Residential and others,NA,16.3,41,79
20/07/2006,Nagaland,Dimapur,Bank Colony,Residential and others,2.6,16.4,44,100
25/07/2006,Nagaland,Dimapur,Bank Colony,Residential and others,2.7,13,32,64
28/07/2006,Nagaland,Dimapur,Bank Colony,Residential and others,NA,14.7,58,113
31/07/2006,Nagaland,Dimapur,Bank Colony,Residential and others,2.4,15.1,63,120
8/3/2006,Nagaland,Dimapur,Bank Colony,Residential and others,NA,11.7,28,57
8/8/2006,Nagaland,Dimapur,Bank Colony,Residential and others,NA,16.5,37,95
8/12/2006,Nagaland,Dimapur,Bank Colony,Residential and others,NA,12.9,30,53
16/08/2006,Nagaland,Dimapur,Bank Colony,Residential and others,NA,13.8,40,79
18/08/2006,Nagaland,Dimapur,Bank Colony,Residential and others,NA,12.3,44,90
23/08/2006,Nagaland,Dimapur,Bank Colony,Residential and others,NA,13.4,39,88
25/08/2006,Nagaland,Dimapur,Bank Colony,Residential and others,NA,10.9,42,87
29/08/2006,Nagaland,Dimapur,Bank Colony,Residential and others,NA,13.5,46,80
31/08/2006,Nagaland,Dimapur,Bank Colony,Residential and others,NA,10.5,53,115
9/5/2006,Nagaland,Dimapur,Bank Colony,Residential and others,NA,16,63,104
9/7/2006,Nagaland,Dimapur,Bank Colony,Residential and others,NA,12.8,73,131
9/12/2006,Nagaland,Dimapur,Bank Colony,Residential and others,NA,10.8,46,90
14/09/2006,Nagaland,Dimapur,Bank Colony,Residential and others,NA,10.2,43,93
19/09/2006,Nagaland,Dimapur,Bank Colony,Residential and others,NA,9.7,30,54
22/09/2006,Nagaland,Dimapur,Bank Colony,Residential and others,NA,14.2,27,52
25/09/2006,Nagaland,Dimapur,Bank Colony,Residential and others,NA,13.4,46,78
27/09/2006,Nagaland,Dimapur,Bank Colony,Residential and others,NA,12.3,37,61
29/09/2006,Nagaland,Dimapur,Bank Colony,Residential and others,NA,10.3,38,70
10/4/2006,Nagaland,Dimapur,Bank Colony,Residential and others,NA,12.6,51,85
10/6/2006,Nagaland,Dimapur,Bank Colony,Residential and others,NA,12.6,73,124
10/9/2006,Nagaland,Dimapur,Bank Colony,Residential and others,NA,13.1,50,92
10/11/2006,Nagaland,Dimapur,Bank Colony,Residential and others,NA,14.4,58,100
18/10/2006,Nagaland,Dimapur,Bank Colony,Residential and others,5.2,12.5,75,128
20/10/2006,Nagaland,Dimapur,Bank Colony,Residential and others,2.4,14.1,75,141
26/10/2006,Nagaland,Dimapur,Bank Colony,Residential and others,2.5,11,72,106
28/10/2006,Nagaland,Dimapur,Bank Colony,Residential and others,NA,15.3,51,81
31/10/2006,Nagaland,Dimapur,Bank Colony,Residential and others,NA,16.4,70,107
11/2/2006,Nagaland,Dimapur,Bank Colony,Residential and others,3,16.4,125,190
11/7/2006,Nagaland,Dimapur,Bank Colony,Residential and others,NA,17.6,64,148
11/10/2006,Nagaland,Dimapur,Bank Colony,Residential and others,NA,9.1,53,106
13/11/2006,Nagaland,Dimapur,Bank Colony,Residential and others,2.5,15,107,185
16/11/2006,Nagaland,Dimapur,Bank Colony,Residential and others,5.2,15.2,80,133
21/11/2006,Nagaland,Dimapur,Bank Colony,Residential and others,NA,13.3,78,134
23/11/2006,Nagaland,Dimapur,Bank Colony,Residential and others,2.9,14.2,62,115
28/11/2006,Nagaland,Dimapur,Bank Colony,Residential and others,NA,13.5,84,141
30/11/2006,Nagaland,Dimapur,Bank Colony,Residential and others,5.2,12.7,100,163
12/5/2006,Nagaland,Dimapur,Bank Colony,Residential and others,NA,13.7,86,170
12/7/2006,Nagaland,Dimapur,Bank Colony,Residential and others,NA,13.2,88,164
12/11/2006,Nagaland,Dimapur,Bank Colony,Residential and others,2.6,12.7,85,170
13/12/2006,Nagaland,Dimapur,Bank Colony,Residential and others,NA,11.5,95,163
15/12/2006,Nagaland,Dimapur,Bank Colony,Residential and others,NA,11.4,67,140
19/12/2006,Nagaland,Dimapur,Bank Colony,Residential and others,3,17.5,102,178
21/12/2006,Nagaland,Dimapur,Bank Colony,Residential and others,NA,11.9,81,163
27/12/2006,Nagaland,Dimapur,Bank Colony,Residential and others,3.1,14.6,93,208
29/12/2006,Nagaland,Dimapur,Bank Colony,Residential and others,NA,11.9,101,184
1/5/2006,Nagaland,Dimapur,Dhobinala,Residential and others,NA,7.5,113,208
1/7/2006,Nagaland,Dimapur,Dhobinala,Residential and others,3,19,90,177
1/10/2006,Nagaland,Dimapur,Dhobinala,Residential and others,4.4,10.3,133,186
14/01/2006,Nagaland,Dimapur,Dhobinala,Residential and others,3,15.6,115,226
18/01/2006,Nagaland,Dimapur,Dhobinala,Residential and others,NA,13.6,100,198
20/01/2006,Nagaland,Dimapur,Dhobinala,Residential and others,NA,8.6,93,143
24/01/2006,Nagaland,Dimapur,Dhobinala,Residential and others,2.7,12.8,104,206
26/01/2006,Nagaland,Dimapur,Dhobinala,Residential and others,3.4,14.2,127,243
31/01/2006,Nagaland,Dimapur,Dhobinala,Residential and others,3.5,10.6,135,235
2/2/2006,Nagaland,Dimapur,Dhobinala,Residential and others,2.5,7.4,109,203
2/7/2006,Nagaland,Dimapur,Dhobinala,Residential and others,NA,14.5,80,177
2/9/2006,Nagaland,Dimapur,Dhobinala,Residential and others,2.5,15.6,116,219
13/02/2006,Nagaland,Dimapur,Dhobinala,Residential and others,2.8,18.2,79,135
17/02/2006,Nagaland,Dimapur,Dhobinala,Residential and others,NA,13.6,50,116
21/02/2006,Nagaland,Dimapur,Dhobinala,Residential and others,2.6,12.5,108,197
23/02/2006,Nagaland,Dimapur,Dhobinala,Residential and others,NA,11.2,64,126
28/02/2006,Nagaland,Dimapur,Dhobinala,Residential and others,NA,12.1,103,202
3/2/2006,Nagaland,Dimapur,Dhobinala,Residential and others,NA,14.2,96,218
3/6/2006,Nagaland,Dimapur,Dhobinala,Residential and others,NA,17.1,70,163
3/9/2006,Nagaland,Dimapur,Dhobinala,Residential and others,NA,17,116,220
14/03/2006,Nagaland,Dimapur,Dhobinala,Residential and others,2.5,17.4,50,136
17/03/2006,Nagaland,Dimapur,Dhobinala,Residential and others,2.3,16,84,111
22/03/2006,Nagaland,Dimapur,Dhobinala,Residential and others,NA,17.7,110,183
25/03/2006,Nagaland,Dimapur,Dhobinala,Residential and others,NA,17.8,82,139
28/03/2006,Nagaland,Dimapur,Dhobinala,Residential and others,2.3,13,137,195
30/03/2006,Nagaland,Dimapur,Dhobinala,Residential and others,NA,14.7,72,101
4/1/2006,Nagaland,Dimapur,Dhobinala,Residential and others,NA,13.9,109,151
4/4/2006,Nagaland,Dimapur,Dhobinala,Residential and others,NA,20.9,47,102
4/6/2006,Nagaland,Dimapur,Dhobinala,Residential and others,2.4,18,77,137
4/9/2006,Nagaland,Dimapur,Dhobinala,Residential and others,NA,16.5,68,139
18/04/2006,Nagaland,Dimapur,Dhobinala,Residential and others,NA,14,65,155
21/04/2006,Nagaland,Dimapur,Dhobinala,Residential and others,2.4,17.1,128,177
25/04/2006,Nagaland,Dimapur,Dhobinala,Residential and others,NA,17.6,96,180
27/04/2006,Nagaland,Dimapur,Dhobinala,Residential and others,NA,17.7,42,97
29/04/2006,Nagaland,Dimapur,Dhobinala,Residential and others,NA,16.6,63,178
5/2/2006,Nagaland,Dimapur,Dhobinala,Residential and others,NA,13,57,149
5/4/2006,Nagaland,Dimapur,Dhobinala,Residential and others,2.5,17.3,69,144
5/9/2006,Nagaland,Dimapur,Dhobinala,Residential and others,NA,19.2,69,139
5/11/2006,Nagaland,Dimapur,Dhobinala,Residential and others,NA,15.8,78,142
16/05/2006,Nagaland,Dimapur,Dhobinala,Residential and others,2.4,16.6,57,150
18/05/2006,Nagaland,Dimapur,Dhobinala,Residential and others,NA,18.3,78,145
23/05/2006,Nagaland,Dimapur,Dhobinala,Residential and others,NA,16.3,61,152
25/05/2006,Nagaland,Dimapur,Dhobinala,Residential and others,NA,15.8,93,182
30/05/2006,Nagaland,Dimapur,Dhobinala,Residential and others,NA,8.8,9,35
6/1/2006,Nagaland,Dimapur,Dhobinala,Residential and others,NA,17.5,99,160
6/7/2006,Nagaland,Dimapur,Dhobinala,Residential and others,2.4,19.1,92,149
6/9/2006,Nagaland,Dimapur,Dhobinala,Residential and others,NA,18.2,49,116
13/06/2006,Nagaland,Dimapur,Dhobinala,Residential and others,2.5,19.1,80,170
15/06/2006,Nagaland,Dimapur,Dhobinala,Residential and others,NA,17.3,73,126
20/06/2006,Nagaland,Dimapur,Dhobinala,Residential and others,2.8,15.6,58,133
22/06/2006,Nagaland,Dimapur,Dhobinala,Residential and others,NA,17.6,73,158
27/06/2006,Nagaland,Dimapur,Dhobinala,Residential and others,NA,17.7,69,154
7/4/2006,Nagaland,Dimapur,Dhobinala,Residential and others,NA,11.5,56,106
7/6/2006,Nagaland,Dimapur,Dhobinala,Residential and others,2.6,16.6,40,78
7/12/2006,Nagaland,Dimapur,Dhobinala,Residential and others,NA,16.3,57,101
14/07/2006,Nagaland,Dimapur,Dhobinala,Residential and others,NA,14.2,78,132
18/07/2006,Nagaland,Dimapur,Dhobinala,Residential and others,NA,12.5,86,131
20/07/2006,Nagaland,Dimapur,Dhobinala,Residential and others,NA,13.4,73,118
25/07/2006,Nagaland,Dimapur,Dhobinala,Residential and others,2.4,18.1,51,84
28/07/2006,Nagaland,Dimapur,Dhobinala,Residential and others,2.5,14.8,94,143
31/07/2006,Nagaland,Dimapur,Dhobinala,Residential and others,2.5,15.5,75,128
8/3/2006,Nagaland,Dimapur,Dhobinala,Residential and others,NA,14.9,69,118
8/8/2006,Nagaland,Dimapur,Dhobinala,Residential and others,2.9,14.3,57,103
8/12/2006,Nagaland,Dimapur,Dhobinala,Residential and others,NA,12.4,40,103
16/08/2006,Nagaland,Dimapur,Dhobinala,Residential and others,2.6,15.8,44,97
18/08/2006,Nagaland,Dimapur,Dhobinala,Residential and others,NA,16.7,36,79
23/08/2006,Nagaland,Dimapur,Dhobinala,Residential and others,NA,12.4,60,124
25/08/2006,Nagaland,Dimapur,Dhobinala,Residential and others,NA,12.8,49,105
29/08/2006,Nagaland,Dimapur,Dhobinala,Residential and others,NA,13.5,45,80
31/08/2006,Nagaland,Dimapur,Dhobinala,Residential and others,NA,13.6,33,74
9/5/2006,Nagaland,Dimapur,Dhobinala,Residential and others,NA,14.3,103,175
9/7/2006,Nagaland,Dimapur,Dhobinala,Residential and others,NA,13.4,94,162
9/12/2006,Nagaland,Dimapur,Dhobinala,Residential and others,NA,14.5,50,90
14/09/2006,Nagaland,Dimapur,Dhobinala,Residential and others,NA,14.1,40,78
19/09/2006,Nagaland,Dimapur,Dhobinala,Residential and others,NA,11.5,29,60
22/09/2006,Nagaland,Dimapur,Dhobinala,Residential and others,NA,10.8,44,81
25/09/2006,Nagaland,Dimapur,Dhobinala,Residential and others,NA,12,52,99
27/09/2006,Nagaland,Dimapur,Dhobinala,Residential and others,NA,15.4,31,69
29/09/2006,Nagaland,Dimapur,Dhobinala,Residential and others,NA,15.3,40,76
10/4/2006,Nagaland,Dimapur,Dhobinala,Residential and others,2.5,16,52,94
10/6/2006,Nagaland,Dimapur,Dhobinala,Residential and others,NA,10.7,80,137
10/9/2006,Nagaland,Dimapur,Dhobinala,Residential and others,NA,14.2,70,122
10/11/2006,Nagaland,Dimapur,Dhobinala,Residential and others,NA,16.5,79,130
18/10/2006,Nagaland,Dimapur,Dhobinala,Residential and others,NA,11.4,58,110
20/10/2006,Nagaland,Dimapur,Dhobinala,Residential and others,2.4,16.2,83,108
26/10/2006,Nagaland,Dimapur,Dhobinala,Residential and others,NA,14.8,75,112
28/10/2006,Nagaland,Dimapur,Dhobinala,Residential and others,2.5,13,57,87
31/10/2006,Nagaland,Dimapur,Dhobinala,Residential and others,NA,13.7,54,82
11/2/2006,Nagaland,Dimapur,Dhobinala,Residential and others,NA,10,88,154
11/7/2006,Nagaland,Dimapur,Dhobinala,Residential and others,2.4,16.4,68,119
11/10/2006,Nagaland,Dimapur,Dhobinala,Residential and others,2.5,15.5,93,149
13/11/2006,Nagaland,Dimapur,Dhobinala,Residential and others,NA,8.9,98,159
16/11/2006,Nagaland,Dimapur,Dhobinala,Residential and others,2.5,15.9,102,143
21/11/2006,Nagaland,Dimapur,Dhobinala,Residential and others,NA,16.2,90,132
23/11/2006,Nagaland,Dimapur,Dhobinala,Residential and others,NA,12.6,70,114
28/11/2006,Nagaland,Dimapur,Dhobinala,Residential and others,3.1,18.1,114,196
30/11/2006,Nagaland,Dimapur,Dhobinala,Residential and others,NA,14.8,57,105
12/5/2006,Nagaland,Dimapur,Dhobinala,Residential and others,NA,13.1,70,125
12/7/2006,Nagaland,Dimapur,Dhobinala,Residential and others,NA,14.3,90,150
12/11/2006,Nagaland,Dimapur,Dhobinala,Residential and others,NA,18.5,70,130
13/12/2006,Nagaland,Dimapur,Dhobinala,Residential and others,3,13.4,88,164
15/12/2006,Nagaland,Dimapur,Dhobinala,Residential and others,NA,14.9,98,174
19/12/2006,Nagaland,Dimapur,Dhobinala,Residential and others,3.3,12.6,85,172
21/12/2006,Nagaland,Dimapur,Dhobinala,Residential and others,2.4,10.7,108,196
27/12/2006,Nagaland,Dimapur,Dhobinala,Residential and others,3.2,16,108,171
29/12/2006,Nagaland,Dimapur,Dhobinala,Residential and others,NA,15.3,109,195
