Stn Code,Sampling Date,State,City/Town/Village/Area,Agency,Type of Location,SO2,NO2,RSPM/PM10,SPM
68,January - M011993,Orissa,Talcher,Orissa Pollution Control Board,Industrial Area,17.5,8.2,NA,NA
70,January - M011993,Orissa,Angul,Orissa Pollution Control Board,"Residential, Rural and other Areas",25.8,5.4,NA,NA
226,January - M011993,Orissa,Rourkela,Orissa Pollution Control Board,NA,54.6,71,NA,NA
227,January - M011993,Orissa,Rourkela,Orissa Pollution Control Board,NA,59.6,46.9,NA,NA
228,January - M011993,Orissa,Rourkela,Orissa Pollution Control Board,NA,12.5,19.6,NA,NA
229,January - M011993,Orissa,Rourkela,Orissa Pollution Control Board,NA,18,34.1,NA,NA
231,January - M011993,Orissa,Nalco,Orissa Pollution Control Board,NA,16.2,3.6,NA,NA
68,February - M021993,Orissa,Talcher,Orissa Pollution Control Board,Industrial Area,17.2,10.1,NA,NA
70,February - M021993,Orissa,Angul,Orissa Pollution Control Board,"Residential, Rural and other Areas",17.2,6.5,NA,NA
228,February - M021993,Orissa,Rourkela,Orissa Pollution Control Board,NA,17.1,17.4,NA,NA
229,February - M021993,Orissa,Rourkela,Orissa Pollution Control Board,NA,30.3,35.1,NA,NA
231,February - M021993,Orissa,Nalco,Orissa Pollution Control Board,NA,22.1,10.4,NA,NA
68,March - M031993,Orissa,Talcher,Orissa Pollution Control Board,Industrial Area,26.2,12.7,NA,NA
70,March - M031993,Orissa,Angul,Orissa Pollution Control Board,"Residential, Rural and other Areas",12.1,9.4,NA,NA
228,March - M031993,Orissa,Rourkela,Orissa Pollution Control Board,NA,13.4,22.1,NA,NA
229,March - M031993,Orissa,Rourkela,Orissa Pollution Control Board,NA,19.2,31.5,NA,NA
70,April - M041993,Orissa,Angul,Orissa Pollution Control Board,"Residential, Rural and other Areas",21.6,4.4,NA,NA
226,April - M041993,Orissa,Rourkela,Orissa Pollution Control Board,NA,40.6,36,NA,NA
227,April - M041993,Orissa,Rourkela,Orissa Pollution Control Board,NA,34,36.9,NA,NA
228,April - M041993,Orissa,Rourkela,Orissa Pollution Control Board,NA,16.6,15.3,NA,NA
229,April - M041993,Orissa,Rourkela,Orissa Pollution Control Board,NA,23.1,34.9,NA,NA
