Stn Code,Sampling Date,State,City/Town/Village/Area,Agency,Type of Location,SO2,NO2,RSPM/PM10,SPM
245,January - M011997,Rajasthan,Alwar,Rajasthan Pollution Control Board,NA,37.4,42.4,NA,308
158,January - M011997,Rajasthan,Jaipur,NA,Industrial Area,18.5,36.3,NA,211
156,January - M011997,Rajasthan,Jaipur,NA,"Residential, Rural and other Areas",12.1,18.6,NA,255
157,January - M011997,Rajasthan,Jaipur,NA,"Residential, Rural and other Areas",10.1,13.2,NA,338
243,January - M011997,Rajasthan,Alwar,Andhra Pradesh  Pollution Control Board,NA,15.9,74.5,NA,484
219,January - M011997,Rajasthan,Alwar,Rajasthan Pollution Control Board,NA,15.4,85.9,NA,234
250,January - M011997,Rajasthan,Alwar,Rajasthan Pollution Control Board,NA,17,91,NA,669
17,January - M011997,Rajasthan,Kota,Rajasthan Pollution Control Board,Industrial Area,18.5,52.1,NA,132
20,January - M011997,Rajasthan,Kota,Rajasthan Pollution Control Board,"Residential, Rural and other Areas",16.6,46.4,NA,134
18,January - M011997,Rajasthan,Kota,Rajasthan Pollution Control Board,Sensitive,18.8,52.5,NA,156
293,January - M011997,Rajasthan,Udaipur,Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",14.6,26.2,NA,309
294,January - M011997,Rajasthan,Udaipur,Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",16.7,79,NA,288
295,January - M011997,Rajasthan,Udaipur,Rajasthan State Pollution Control Board,Industrial Area,18.3,51,NA,614
291,January - M011997,Rajasthan,Chittorgarh,RJPB,Industrial Area,NA,NA,NA,241
245,February - M021997,Rajasthan,Alwar,Rajasthan Pollution Control Board,NA,42,48.2,NA,317
157,February - M021997,Rajasthan,Jaipur,NA,"Residential, Rural and other Areas",11.8,19.3,NA,301
156,February - M021997,Rajasthan,Jaipur,NA,"Residential, Rural and other Areas",7.1,9.4,NA,262
158,February - M021997,Rajasthan,Jaipur,NA,Industrial Area,18.7,25,NA,344
243,February - M021997,Rajasthan,Alwar,Andhra Pradesh  Pollution Control Board,NA,13.4,81.8,NA,431
250,February - M021997,Rajasthan,Alwar,Rajasthan Pollution Control Board,NA,14.2,86.8,NA,705
219,February - M021997,Rajasthan,Alwar,Rajasthan Pollution Control Board,NA,13.5,80.8,NA,307
20,February - M021997,Rajasthan,Kota,Rajasthan Pollution Control Board,"Residential, Rural and other Areas",18,58.7,NA,193
17,February - M021997,Rajasthan,Kota,Rajasthan Pollution Control Board,Industrial Area,19.1,56.7,NA,188
18,February - M021997,Rajasthan,Kota,Rajasthan Pollution Control Board,Sensitive,17.7,54.2,NA,166
293,February - M021997,Rajasthan,Udaipur,Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",19.7,37.1,NA,312
294,February - M021997,Rajasthan,Udaipur,Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",29,82.1,NA,318
295,February - M021997,Rajasthan,Udaipur,Rajasthan State Pollution Control Board,Industrial Area,25.1,70.7,NA,598
291,February - M021997,Rajasthan,Chittorgarh,RJPB,Industrial Area,17.7,50.7,NA,126
245,March - M031997,Rajasthan,Alwar,Rajasthan Pollution Control Board,NA,37.3,43.1,NA,320
157,March - M031997,Rajasthan,Jaipur,NA,"Residential, Rural and other Areas",6.8,7.7,NA,244
156,March - M031997,Rajasthan,Jaipur,NA,"Residential, Rural and other Areas",6.5,7.4,NA,291
158,March - M031997,Rajasthan,Jaipur,NA,Industrial Area,13.5,12.4,NA,344
250,March - M031997,Rajasthan,Alwar,Rajasthan Pollution Control Board,NA,NA,NA,NA,820
219,March - M031997,Rajasthan,Alwar,Rajasthan Pollution Control Board,NA,NA,NA,NA,360
243,March - M031997,Rajasthan,Alwar,Andhra Pradesh  Pollution Control Board,NA,NA,NA,NA,277
20,March - M031997,Rajasthan,Kota,Rajasthan Pollution Control Board,"Residential, Rural and other Areas",20.2,55.3,NA,152
17,March - M031997,Rajasthan,Kota,Rajasthan Pollution Control Board,Industrial Area,20.9,51.3,NA,168
18,March - M031997,Rajasthan,Kota,Rajasthan Pollution Control Board,Sensitive,19.6,53.1,NA,184
293,March - M031997,Rajasthan,Udaipur,Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",16.6,34.8,NA,246
294,March - M031997,Rajasthan,Udaipur,Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",20.8,50,NA,243
295,March - M031997,Rajasthan,Udaipur,Rajasthan State Pollution Control Board,Industrial Area,24.2,52.2,NA,434
291,March - M031997,Rajasthan,Chittorgarh,RJPB,Industrial Area,17.5,48.6,NA,123
245,April - M041997,Rajasthan,Alwar,Rajasthan Pollution Control Board,NA,30.1,33.9,NA,240
157,April - M041997,Rajasthan,Jaipur,NA,"Residential, Rural and other Areas",6.2,12,NA,335
156,April - M041997,Rajasthan,Jaipur,NA,"Residential, Rural and other Areas",6.6,13.2,NA,322
158,April - M041997,Rajasthan,Jaipur,NA,Industrial Area,7.5,24,NA,347
243,April - M041997,Rajasthan,Alwar,Andhra Pradesh  Pollution Control Board,NA,NA,NA,NA,329
250,April - M041997,Rajasthan,Alwar,Rajasthan Pollution Control Board,NA,NA,NA,NA,340
219,April - M041997,Rajasthan,Alwar,Rajasthan Pollution Control Board,NA,NA,NA,NA,299
17,April - M041997,Rajasthan,Kota,Rajasthan Pollution Control Board,Industrial Area,17.2,51.7,NA,111
20,April - M041997,Rajasthan,Kota,Rajasthan Pollution Control Board,"Residential, Rural and other Areas",19.7,51.5,NA,212
18,April - M041997,Rajasthan,Kota,Rajasthan Pollution Control Board,Sensitive,17.3,51,NA,129
293,April - M041997,Rajasthan,Udaipur,Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",13.7,17.2,NA,99
294,April - M041997,Rajasthan,Udaipur,Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",19.5,38.2,NA,208
295,April - M041997,Rajasthan,Udaipur,Rajasthan State Pollution Control Board,Industrial Area,19,41.2,NA,392
291,April - M041997,Rajasthan,Chittorgarh,RJPB,Industrial Area,13.6,43.4,NA,152
245,May - M051997,Rajasthan,Alwar,Rajasthan Pollution Control Board,NA,32.2,36.4,NA,242
157,May - M051997,Rajasthan,Jaipur,NA,"Residential, Rural and other Areas",6,11.8,NA,267
156,May - M051997,Rajasthan,Jaipur,NA,"Residential, Rural and other Areas",6.1,13.5,NA,NA
158,May - M051997,Rajasthan,Jaipur,NA,Industrial Area,11.4,36.6,NA,NA
243,May - M051997,Rajasthan,Alwar,Andhra Pradesh  Pollution Control Board,NA,NA,NA,NA,399
219,May - M051997,Rajasthan,Alwar,Rajasthan Pollution Control Board,NA,NA,NA,NA,333
250,May - M051997,Rajasthan,Alwar,Rajasthan Pollution Control Board,NA,NA,NA,NA,297
20,May - M051997,Rajasthan,Kota,Rajasthan Pollution Control Board,"Residential, Rural and other Areas",16.9,48.8,NA,176
18,May - M051997,Rajasthan,Kota,Rajasthan Pollution Control Board,Sensitive,16.7,51.2,NA,118
17,May - M051997,Rajasthan,Kota,Rajasthan Pollution Control Board,Industrial Area,17.3,48.6,NA,150
293,May - M051997,Rajasthan,Udaipur,Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",13.8,13.9,NA,318
294,May - M051997,Rajasthan,Udaipur,Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",17.1,27.1,NA,201
295,May - M051997,Rajasthan,Udaipur,Rajasthan State Pollution Control Board,Industrial Area,14.6,16.8,NA,318
291,May - M051997,Rajasthan,Chittorgarh,RJPB,Industrial Area,16,49.7,NA,113
245,June - M061997,Rajasthan,Alwar,Rajasthan Pollution Control Board,NA,32.7,35.6,NA,151
157,June - M061997,Rajasthan,Jaipur,NA,"Residential, Rural and other Areas",6,13.1,NA,149
156,June - M061997,Rajasthan,Jaipur,NA,"Residential, Rural and other Areas",6.2,7.5,NA,NA
158,June - M061997,Rajasthan,Jaipur,NA,Industrial Area,9.1,13.7,NA,NA
250,June - M061997,Rajasthan,Alwar,Rajasthan Pollution Control Board,NA,12.9,69.8,NA,198
219,June - M061997,Rajasthan,Alwar,Rajasthan Pollution Control Board,NA,13.8,83.4,NA,327
243,June - M061997,Rajasthan,Alwar,Andhra Pradesh  Pollution Control Board,NA,14.3,85,NA,277
20,June - M061997,Rajasthan,Kota,Rajasthan Pollution Control Board,"Residential, Rural and other Areas",16.8,48.9,NA,98
