Stn Code,Sampling Date,State,City/Town/Village/Area,Agency,Type of Location,SO2,NO2,RSPM/PM10,SPM
103,January - M011997,Gujarat,Ahmedabad,Gujarat Pollution Control Board,"Residential, Rural and other Areas",9,6.6,NA,227
101,January - M011997,Gujarat,Ahmedabad,Gujarat Pollution Control Board,Industrial Area,25,17.8,NA,329
102,January - M011997,Gujarat,Ahmedabad,Gujarat Pollution Control Board,"Residential, Rural and other Areas",17.5,13.6,NA,251
252,January - M011997,Gujarat,Ankleshwar,Gujarat State Pollution Control Board,Industrial Area,20.1,12.5,NA,168
253,January - M011997,Gujarat,Ankleshwar,Gujarat State Pollution Control Board,"Residential, Rural and other Areas",16.2,10.5,NA,156
51,January - M011997,Gujarat,Baroda,Gujarat Pollution Control Board,Industrial Area,38.9,9.1,NA,274
50,January - M011997,Gujarat,Baroda,Gujarat Pollution Control Board,"Residential, Rural and other Areas",36.8,14.2,NA,220
47,January - M011997,Gujarat,Baroda,Gujarat Pollution Control Board,"Residential, Rural and other Areas",46.8,12,NA,395
23,January - M011997,Gujarat,Surat,Gujarat Pollution Control Board,"Residential, Rural and other Areas",49.2,15.8,NA,371
21,January - M011997,Gujarat,Surat,Gujarat Pollution Control Board,"Residential, Rural and other Areas",23.4,10.1,NA,159
22,January - M011997,Gujarat,Surat,Gujarat Pollution Control Board,Industrial Area,22.3,8.4,NA,159
220,January - M011997,Gujarat,Vapi,Gujarat Pollution Control Board,NA,39.6,36.5,NA,297
221,January - M011997,Gujarat,Vapi,Gujarat Pollution Control Board,NA,31.3,18,NA,325
247,January - M011997,Gujarat,Bharuch,Gujarat Pollution Control Board,NA,11.2,15.6,NA,138
248,January - M011997,Gujarat,Bharuch,Gujarat Pollution Control Board,NA,6,14.1,NA,113
154,January - M011997,Gujarat,Ahmedabad,NA,Industrial Area,31.1,17.1,NA,362
155,January - M011997,Gujarat,Ahmedabad,NA,"Residential, Rural and other Areas",32.8,20.3,NA,461
153,January - M011997,Gujarat,Ahmedabad,NEER,"Residential, Rural and other Areas",18.7,11.3,NA,315
103,February - M021997,Gujarat,Ahmedabad,Gujarat Pollution Control Board,"Residential, Rural and other Areas",6.9,15.6,NA,227
102,February - M021997,Gujarat,Ahmedabad,Gujarat Pollution Control Board,"Residential, Rural and other Areas",14.3,5,NA,181
101,February - M021997,Gujarat,Ahmedabad,Gujarat Pollution Control Board,Industrial Area,12.7,13.3,NA,175
252,February - M021997,Gujarat,Ankleshwar,Gujarat State Pollution Control Board,Industrial Area,30,8.7,NA,144
