Stn Code,Sampling Date,State,City/Town/Village/Area,Agency,Type of Location,SO2,NO2,RSPM/PM10,SPM
163,September - M091990,West Bengal,Calcutta,NA,"Residential, Rural and other Areas",63,37.8,NA,195
10,October - M101990,West Bengal,Howrah,West Bengal Pollution Control Board,Industrial Area,116.9,129.7,NA,334
9,October - M101990,West Bengal,Howrah,West Bengal Pollution Control Board,Industrial Area,55.3,77.2,NA,226
8,October - M101990,West Bengal,Howrah,West Bengal Pollution Control Board,Industrial Area,75.8,69.4,NA,410
11,October - M101990,West Bengal,Howrah,West Bengal Pollution Control Board,Industrial Area,16.7,56.3,NA,137
10,November - M111990,West Bengal,Howrah,West Bengal Pollution Control Board,Industrial Area,136.1,138.8,NA,540
9,November - M111990,West Bengal,Howrah,West Bengal Pollution Control Board,Industrial Area,71.7,72.2,NA,309
8,November - M111990,West Bengal,Howrah,West Bengal Pollution Control Board,Industrial Area,82.8,104.1,NA,889
11,November - M111990,West Bengal,Howrah,West Bengal Pollution Control Board,Industrial Area,32.9,74.1,NA,296
15,November - M111990,West Bengal,Haldia,CMEC,Industrial Area,10.1,58.2,NA,213
11,December - M121990,West Bengal,Howrah,West Bengal Pollution Control Board,Industrial Area,46.3,65.5,NA,355
8,December - M121990,West Bengal,Howrah,West Bengal Pollution Control Board,Industrial Area,143.2,109,NA,1022
9,December - M121990,West Bengal,Howrah,West Bengal Pollution Control Board,Industrial Area,125.6,97.3,NA,607
10,December - M121990,West Bengal,Howrah,West Bengal Pollution Control Board,Industrial Area,158.3,113.7,NA,440
