Stn Code,Sampling Date,State,City/Town/Village/Area,Agency,Type of Location,SO2,NO2,RSPM/PM10,SPM
38,1/4/1988,Tamil Nadu,Madras,Tamil Nadu Pollution Control Board,Industrial Area,7.4,0.5,NA,107
71,1/4/1988,Tamil Nadu,Madras,Tamil Nadu Pollution Control Board,Industrial Area,8.1,0.9,NA,110
72,1/4/1988,Tamil Nadu,Madras,Tamil Nadu Pollution Control Board,Industrial Area,4.4,1.2,NA,138
73,1/5/1988,Tamil Nadu,Madras,Tamil Nadu Pollution Control Board,"Residential, Rural and other Areas",9.6,0.9,NA,160
74,1/5/1988,Tamil Nadu,Madras,Tamil Nadu Pollution Control Board,"Residential, Rural and other Areas",7.6,1,NA,101
38,2/1/1988,Tamil Nadu,Madras,Tamil Nadu Pollution Control Board,Industrial Area,15.1,1.5,NA,150
71,2/3/1988,Tamil Nadu,Madras,Tamil Nadu Pollution Control Board,Industrial Area,13.7,2.3,NA,103
72,2/1/1988,Tamil Nadu,Madras,Tamil Nadu Pollution Control Board,Industrial Area,13,1.5,NA,113
73,2/2/1988,Tamil Nadu,Madras,Tamil Nadu Pollution Control Board,"Residential, Rural and other Areas",16.2,1.1,NA,134
74,2/2/1988,Tamil Nadu,Madras,Tamil Nadu Pollution Control Board,"Residential, Rural and other Areas",17.5,1,NA,99
38,3/2/1988,Tamil Nadu,Madras,Tamil Nadu Pollution Control Board,Industrial Area,10.9,1,NA,129
71,3/2/1988,Tamil Nadu,Madras,Tamil Nadu Pollution Control Board,Industrial Area,9.3,0.6,NA,70
72,3/2/1988,Tamil Nadu,Madras,Tamil Nadu Pollution Control Board,Industrial Area,7.6,0.9,NA,69
73,3/1/1988,Tamil Nadu,Madras,Tamil Nadu Pollution Control Board,"Residential, Rural and other Areas",6,0.7,NA,157
74,3/1/1988,Tamil Nadu,Madras,Tamil Nadu Pollution Control Board,"Residential, Rural and other Areas",4.9,0.7,NA,114
38,4/1/1988,Tamil Nadu,Madras,Tamil Nadu Pollution Control Board,Industrial Area,6.6,0.9,NA,180
71,4/1/1988,Tamil Nadu,Madras,Tamil Nadu Pollution Control Board,Industrial Area,2.8,1.5,NA,91
72,4/1/1988,Tamil Nadu,Madras,Tamil Nadu Pollution Control Board,Industrial Area,3.9,0.9,NA,115
73,4/2/1988,Tamil Nadu,Madras,Tamil Nadu Pollution Control Board,"Residential, Rural and other Areas",2.6,0.6,NA,145
74,4/2/1988,Tamil Nadu,Madras,Tamil Nadu Pollution Control Board,"Residential, Rural and other Areas",1.9,0.7,NA,109
38,5/2/1988,Tamil Nadu,Madras,Tamil Nadu Pollution Control Board,Industrial Area,11.2,3.8,NA,231
71,5/2/1988,Tamil Nadu,Madras,Tamil Nadu Pollution Control Board,Industrial Area,8.5,3.5,NA,202
72,5/2/1988,Tamil Nadu,Madras,Tamil Nadu Pollution Control Board,Industrial Area,11.7,4.6,NA,173
73,5/3/1988,Tamil Nadu,Madras,Tamil Nadu Pollution Control Board,"Residential, Rural and other Areas",6.9,3.2,NA,206
74,5/3/1988,Tamil Nadu,Madras,Tamil Nadu Pollution Control Board,"Residential, Rural and other Areas",9.5,3.4,NA,145
75,5/10/1988,Tamil Nadu,Turicorin,Tamil Nadu Pollution Control Board,"Residential, Rural and other Areas",1,8,NA,59
38,6/1/1988,Tamil Nadu,Madras,Tamil Nadu Pollution Control Board,Industrial Area,24.3,12.5,NA,212
71,6/1/1988,Tamil Nadu,Madras,Tamil Nadu Pollution Control Board,Industrial Area,34.4,10,NA,175
72,6/1/1988,Tamil Nadu,Madras,Tamil Nadu Pollution Control Board,Industrial Area,11.3,12.9,NA,226
73,6/2/1988,Tamil Nadu,Madras,Tamil Nadu Pollution Control Board,"Residential, Rural and other Areas",12.3,9.3,NA,174
74,6/2/1988,Tamil Nadu,Madras,Tamil Nadu Pollution Control Board,"Residential, Rural and other Areas",13.7,7.1,NA,132
75,6/1/1988,Tamil Nadu,Turicorin,Tamil Nadu Pollution Control Board,"Residential, Rural and other Areas",0.5,8.7,NA,71
38,7/1/1988,Tamil Nadu,Madras,Tamil Nadu Pollution Control Board,Industrial Area,35.4,16.6,NA,161
72,7/1/1988,Tamil Nadu,Madras,Tamil Nadu Pollution Control Board,Industrial Area,16.7,20.5,NA,155
73,7/2/1988,Tamil Nadu,Madras,Tamil Nadu Pollution Control Board,"Residential, Rural and other Areas",7.6,16.8,NA,184
74,7/2/1988,Tamil Nadu,Madras,Tamil Nadu Pollution Control Board,"Residential, Rural and other Areas",4.9,25.8,NA,134
71,7/1/1988,Tamil Nadu,Madras,Tamil Nadu Pollution Control Board,Industrial Area,18.3,10.6,NA,76
75,7/1/1988,Tamil Nadu,Turicorin,Tamil Nadu Pollution Control Board,"Residential, Rural and other Areas",0.6,12.1,NA,40
38,8/1/1988,Tamil Nadu,Madras,Tamil Nadu Pollution Control Board,Industrial Area,40.9,20.8,NA,107
72,8/1/1988,Tamil Nadu,Madras,Tamil Nadu Pollution Control Board,Industrial Area,31.3,25.4,NA,120
73,8/2/1988,Tamil Nadu,Madras,Tamil Nadu Pollution Control Board,"Residential, Rural and other Areas",9.4,21.2,NA,141
74,8/2/1988,Tamil Nadu,Madras,Tamil Nadu Pollution Control Board,"Residential, Rural and other Areas",8.4,22.4,NA,130
71,8/1/1988,Tamil Nadu,Madras,Tamil Nadu Pollution Control Board,Industrial Area,27.6,14.4,NA,61
75,8/1/1988,Tamil Nadu,Turicorin,Tamil Nadu Pollution Control Board,"Residential, Rural and other Areas",2.3,22.6,NA,36
38,9/2/1988,Tamil Nadu,Madras,Tamil Nadu Pollution Control Board,Industrial Area,20.4,22,NA,153
72,9/2/1988,Tamil Nadu,Madras,Tamil Nadu Pollution Control Board,Industrial Area,9.6,17.7,NA,123
73,9/1/1988,Tamil Nadu,Madras,Tamil Nadu Pollution Control Board,"Residential, Rural and other Areas",8.7,18.4,NA,164
74,9/1/1988,Tamil Nadu,Madras,Tamil Nadu Pollution Control Board,"Residential, Rural and other Areas",9.8,16,NA,108
71,9/2/1988,Tamil Nadu,Madras,Tamil Nadu Pollution Control Board,Industrial Area,19.9,16,NA,105
75,9/2/1988,Tamil Nadu,Turicorin,Tamil Nadu Pollution Control Board,"Residential, Rural and other Areas",0.5,10.5,NA,32
38,10/3/1988,Tamil Nadu,Madras,Tamil Nadu Pollution Control Board,Industrial Area,23.6,20.4,NA,149
72,10/3/1988,Tamil Nadu,Madras,Tamil Nadu Pollution Control Board,Industrial Area,25.6,34.6,NA,148
73,10/1/1988,Tamil Nadu,Madras,Tamil Nadu Pollution Control Board,"Residential, Rural and other Areas",10.7,17.7,NA,203
74,10/1/1988,Tamil Nadu,Madras,Tamil Nadu Pollution Control Board,"Residential, Rural and other Areas",18.9,31.7,NA,160
71,10/3/1988,Tamil Nadu,Madras,Tamil Nadu Pollution Control Board,Industrial Area,58.9,27.8,NA,127
75,10/3/1988,Tamil Nadu,Turicorin,Tamil Nadu Pollution Control Board,"Residential, Rural and other Areas",1.8,13,NA,44
38,11/2/1988,Tamil Nadu,Madras,Tamil Nadu Pollution Control Board,Industrial Area,14.2,19.8,NA,103
72,11/1/1988,Tamil Nadu,Madras,Tamil Nadu Pollution Control Board,Industrial Area,36.1,30.6,NA,144
73,11/2/1988,Tamil Nadu,Madras,Tamil Nadu Pollution Control Board,"Residential, Rural and other Areas",9.5,18.8,NA,137
74,11/1/1988,Tamil Nadu,Madras,Tamil Nadu Pollution Control Board,"Residential, Rural and other Areas",21.5,33.1,NA,138
71,11/2/1988,Tamil Nadu,Madras,Tamil Nadu Pollution Control Board,Industrial Area,48.1,21.7,NA,88
75,11/2/1988,Tamil Nadu,Turicorin,Tamil Nadu Pollution Control Board,"Residential, Rural and other Areas",5.6,13.2,NA,44
75,12/2/1988,Tamil Nadu,Turicorin,Tamil Nadu Pollution Control Board,"Residential, Rural and other Areas",2.3,19.4,NA,41
