Stn Code,Sampling Date,State,City/Town/Village/Area,Agency,Type of Location,SO2,NO2,RSPM/PM10,SPM
154,May - M051993,Gujarat,Ahmedabad,NA,Industrial Area,17.7,4.9,NA,NA
155,May - M051993,Gujarat,Ahmedabad,NA,"Residential, Rural and other Areas",18.4,6.9,NA,NA
50,May - M051993,Gujarat,Baroda,Gujarat Pollution Control Board,"Residential, Rural and other Areas",21.8,10.1,NA,NA
51,May - M051993,Gujarat,Baroda,Gujarat Pollution Control Board,Industrial Area,17,22.8,NA,NA
47,May - M051993,Gujarat,Baroda,Gujarat Pollution Control Board,"Residential, Rural and other Areas",19.4,12.1,NA,NA
22,May - M051993,Gujarat,Surat,Gujarat Pollution Control Board,Industrial Area,69.1,38.3,NA,NA
23,May - M051993,Gujarat,Surat,Gujarat Pollution Control Board,"Residential, Rural and other Areas",59.1,43.2,NA,NA
21,May - M051993,Gujarat,Surat,Gujarat Pollution Control Board,"Residential, Rural and other Areas",50.8,53.9,NA,NA
101,May - M051993,Gujarat,Ahmedabad,Gujarat Pollution Control Board,Industrial Area,19.3,23.2,NA,NA
103,May - M051993,Gujarat,Ahmedabad,Gujarat Pollution Control Board,"Residential, Rural and other Areas",37.4,35.5,NA,NA
102,May - M051993,Gujarat,Ahmedabad,Gujarat Pollution Control Board,"Residential, Rural and other Areas",65.2,12.8,NA,NA
253,May - M051993,Gujarat,Ankleshwar,Gujarat State Pollution Control Board,"Residential, Rural and other Areas",43.7,11,NA,NA
252,May - M051993,Gujarat,Ankleshwar,Gujarat State Pollution Control Board,Industrial Area,49.6,8.8,NA,NA
153,June - M061993,Gujarat,Ahmedabad,NEER,"Residential, Rural and other Areas",6.1,4,NA,NA
154,June - M061993,Gujarat,Ahmedabad,NA,Industrial Area,14.3,4.2,NA,NA
155,June - M061993,Gujarat,Ahmedabad,NA,"Residential, Rural and other Areas",8.6,4.3,NA,NA
50,June - M061993,Gujarat,Baroda,Gujarat Pollution Control Board,"Residential, Rural and other Areas",16.4,9.7,NA,NA
51,June - M061993,Gujarat,Baroda,Gujarat Pollution Control Board,Industrial Area,20.9,30.4,NA,NA
47,June - M061993,Gujarat,Baroda,Gujarat Pollution Control Board,"Residential, Rural and other Areas",20.1,14.8,NA,NA
21,June - M061993,Gujarat,Surat,Gujarat Pollution Control Board,"Residential, Rural and other Areas",52.3,33.4,NA,NA
22,June - M061993,Gujarat,Surat,Gujarat Pollution Control Board,Industrial Area,69.1,35.7,NA,NA
23,June - M061993,Gujarat,Surat,Gujarat Pollution Control Board,"Residential, Rural and other Areas",56.1,30.3,NA,NA
101,June - M061993,Gujarat,Ahmedabad,Gujarat Pollution Control Board,Industrial Area,26.1,8.3,NA,NA
103,June - M061993,Gujarat,Ahmedabad,Gujarat Pollution Control Board,"Residential, Rural and other Areas",10.7,5,NA,NA
102,June - M061993,Gujarat,Ahmedabad,Gujarat Pollution Control Board,"Residential, Rural and other Areas",71.8,8.6,NA,NA
252,June - M061993,Gujarat,Ankleshwar,Gujarat State Pollution Control Board,Industrial Area,27.7,9.4,NA,NA
253,June - M061993,Gujarat,Ankleshwar,Gujarat State Pollution Control Board,"Residential, Rural and other Areas",27.6,16.6,NA,NA
153,July - M071993,Gujarat,Ahmedabad,NEER,"Residential, Rural and other Areas",7.3,4.6,NA,NA
154,July - M071993,Gujarat,Ahmedabad,NA,Industrial Area,20.6,12,NA,NA
155,July - M071993,Gujarat,Ahmedabad,NA,"Residential, Rural and other Areas",12.2,7.5,NA,NA
50,July - M071993,Gujarat,Baroda,Gujarat Pollution Control Board,"Residential, Rural and other Areas",17,8.4,NA,NA
51,July - M071993,Gujarat,Baroda,Gujarat Pollution Control Board,Industrial Area,25.1,19.5,NA,NA
47,July - M071993,Gujarat,Baroda,Gujarat Pollution Control Board,"Residential, Rural and other Areas",18.7,28.9,NA,NA
22,July - M071993,Gujarat,Surat,Gujarat Pollution Control Board,Industrial Area,54.8,27.2,NA,NA
21,July - M071993,Gujarat,Surat,Gujarat Pollution Control Board,"Residential, Rural and other Areas",41.1,24.6,NA,NA
23,July - M071993,Gujarat,Surat,Gujarat Pollution Control Board,"Residential, Rural and other Areas",41.7,24.5,NA,NA
101,July - M071993,Gujarat,Ahmedabad,Gujarat Pollution Control Board,Industrial Area,11.1,8.6,NA,NA
103,July - M071993,Gujarat,Ahmedabad,Gujarat Pollution Control Board,"Residential, Rural and other Areas",13.3,8.8,NA,NA
102,July - M071993,Gujarat,Ahmedabad,Gujarat Pollution Control Board,"Residential, Rural and other Areas",34.7,15.1,NA,NA
253,July - M071993,Gujarat,Ankleshwar,Gujarat State Pollution Control Board,"Residential, Rural and other Areas",28.1,11.5,NA,NA
252,July - M071993,Gujarat,Ankleshwar,Gujarat State Pollution Control Board,Industrial Area,13.3,6,NA,NA
256,July - M071993,Gujarat,Rajkot,Gujarat State Pollution Control Board,Industrial Area,0.5,1.5,NA,NA
153,August - M081993,Gujarat,Ahmedabad,NEER,"Residential, Rural and other Areas",10.4,11.9,NA,NA
154,August - M081993,Gujarat,Ahmedabad,NA,Industrial Area,24.4,18.3,NA,NA
155,August - M081993,Gujarat,Ahmedabad,NA,"Residential, Rural and other Areas",15,16.9,NA,NA
50,August - M081993,Gujarat,Baroda,Gujarat Pollution Control Board,"Residential, Rural and other Areas",18,9.3,NA,NA
51,August - M081993,Gujarat,Baroda,Gujarat Pollution Control Board,Industrial Area,36.7,17.7,NA,NA
47,August - M081993,Gujarat,Baroda,Gujarat Pollution Control Board,"Residential, Rural and other Areas",20.2,16.1,NA,NA
21,August - M081993,Gujarat,Surat,Gujarat Pollution Control Board,"Residential, Rural and other Areas",48.4,23.8,NA,NA
23,August - M081993,Gujarat,Surat,Gujarat Pollution Control Board,"Residential, Rural and other Areas",59.9,23.6,NA,NA
22,August - M081993,Gujarat,Surat,Gujarat Pollution Control Board,Industrial Area,63.5,29.4,NA,NA
101,August - M081993,Gujarat,Ahmedabad,Gujarat Pollution Control Board,Industrial Area,12.9,7,NA,NA
103,August - M081993,Gujarat,Ahmedabad,Gujarat Pollution Control Board,"Residential, Rural and other Areas",7.4,7.2,NA,NA
102,August - M081993,Gujarat,Ahmedabad,Gujarat Pollution Control Board,"Residential, Rural and other Areas",58,20.1,NA,NA
252,August - M081993,Gujarat,Ankleshwar,Gujarat State Pollution Control Board,Industrial Area,11.8,18.8,NA,NA
253,August - M081993,Gujarat,Ankleshwar,Gujarat State Pollution Control Board,"Residential, Rural and other Areas",19.3,22.4,NA,NA
257,August - M081993,Gujarat,Rajkot,Gujarat State Pollution Control Board,Industrial Area,14.7,5.4,NA,NA
256,August - M081993,Gujarat,Rajkot,Gujarat State Pollution Control Board,Industrial Area,0.5,2.4,NA,165
153,September - M091993,Gujarat,Ahmedabad,NEER,"Residential, Rural and other Areas",11.3,9.6,NA,NA
154,September - M091993,Gujarat,Ahmedabad,NA,Industrial Area,16.2,15.7,NA,NA
155,September - M091993,Gujarat,Ahmedabad,NA,"Residential, Rural and other Areas",15.6,13.7,NA,NA
50,September - M091993,Gujarat,Baroda,Gujarat Pollution Control Board,"Residential, Rural and other Areas",38.1,9.9,NA,NA
51,September - M091993,Gujarat,Baroda,Gujarat Pollution Control Board,Industrial Area,30.2,18.8,NA,NA
47,September - M091993,Gujarat,Baroda,Gujarat Pollution Control Board,"Residential, Rural and other Areas",20.6,14.7,NA,NA
22,September - M091993,Gujarat,Surat,Gujarat Pollution Control Board,Industrial Area,59.2,26.1,NA,NA
21,September - M091993,Gujarat,Surat,Gujarat Pollution Control Board,"Residential, Rural and other Areas",52.1,22.6,NA,NA
23,September - M091993,Gujarat,Surat,Gujarat Pollution Control Board,"Residential, Rural and other Areas",51.1,24.7,NA,NA
101,September - M091993,Gujarat,Ahmedabad,Gujarat Pollution Control Board,Industrial Area,10.7,11.3,NA,NA
102,September - M091993,Gujarat,Ahmedabad,Gujarat Pollution Control Board,"Residential, Rural and other Areas",56.7,16,NA,NA
103,September - M091993,Gujarat,Ahmedabad,Gujarat Pollution Control Board,"Residential, Rural and other Areas",11.6,7.2,NA,NA
253,September - M091993,Gujarat,Ankleshwar,Gujarat State Pollution Control Board,"Residential, Rural and other Areas",43,18.2,NA,NA
252,September - M091993,Gujarat,Ankleshwar,Gujarat State Pollution Control Board,Industrial Area,28.5,42.9,NA,NA
257,September - M091993,Gujarat,Rajkot,Gujarat State Pollution Control Board,Industrial Area,8.6,17.6,NA,NA
256,September - M091993,Gujarat,Rajkot,Gujarat State Pollution Control Board,Industrial Area,6.7,2.7,NA,NA
247,October - M101993,Gujarat,Bharuch,Gujarat Pollution Control Board,NA,5.7,6.9,NA,NA
248,October - M101993,Gujarat,Bharuch,Gujarat Pollution Control Board,NA,1.7,49.7,NA,NA
153,October - M101993,Gujarat,Ahmedabad,NEER,"Residential, Rural and other Areas",12,15.9,NA,NA
154,October - M101993,Gujarat,Ahmedabad,NA,Industrial Area,19.1,23.1,NA,NA
155,October - M101993,Gujarat,Ahmedabad,NA,"Residential, Rural and other Areas",12.5,22.2,NA,NA
50,October - M101993,Gujarat,Baroda,Gujarat Pollution Control Board,"Residential, Rural and other Areas",32.5,12.7,NA,NA
51,October - M101993,Gujarat,Baroda,Gujarat Pollution Control Board,Industrial Area,45.6,26.4,NA,NA
47,October - M101993,Gujarat,Baroda,Gujarat Pollution Control Board,"Residential, Rural and other Areas",43.1,24,NA,NA
21,October - M101993,Gujarat,Surat,Gujarat Pollution Control Board,"Residential, Rural and other Areas",53.2,26.7,NA,NA
22,October - M101993,Gujarat,Surat,Gujarat Pollution Control Board,Industrial Area,61.5,25.4,NA,NA
23,October - M101993,Gujarat,Surat,Gujarat Pollution Control Board,"Residential, Rural and other Areas",51.9,22.9,NA,NA
101,October - M101993,Gujarat,Ahmedabad,Gujarat Pollution Control Board,Industrial Area,9.6,10.2,NA,NA
103,October - M101993,Gujarat,Ahmedabad,Gujarat Pollution Control Board,"Residential, Rural and other Areas",8,6.5,NA,NA
102,October - M101993,Gujarat,Ahmedabad,Gujarat Pollution Control Board,"Residential, Rural and other Areas",30.3,15.9,NA,NA
253,October - M101993,Gujarat,Ankleshwar,Gujarat State Pollution Control Board,"Residential, Rural and other Areas",48.5,38.3,NA,NA
252,October - M101993,Gujarat,Ankleshwar,Gujarat State Pollution Control Board,Industrial Area,32.1,27.2,NA,NA
257,October - M101993,Gujarat,Rajkot,Gujarat State Pollution Control Board,Industrial Area,16.3,4.5,NA,NA
256,October - M101993,Gujarat,Rajkot,Gujarat State Pollution Control Board,Industrial Area,4.4,4.2,NA,NA
248,November - M111993,Gujarat,Bharuch,Gujarat Pollution Control Board,NA,4.9,41.8,NA,NA
153,November - M111993,Gujarat,Ahmedabad,NEER,"Residential, Rural and other Areas",10.4,7.9,NA,NA
154,November - M111993,Gujarat,Ahmedabad,NA,Industrial Area,12.7,8.2,NA,NA
155,November - M111993,Gujarat,Ahmedabad,NA,"Residential, Rural and other Areas",10.1,9.4,NA,NA
50,November - M111993,Gujarat,Baroda,Gujarat Pollution Control Board,"Residential, Rural and other Areas",30.6,14,NA,NA
51,November - M111993,Gujarat,Baroda,Gujarat Pollution Control Board,Industrial Area,35.7,19.8,NA,NA
47,November - M111993,Gujarat,Baroda,Gujarat Pollution Control Board,"Residential, Rural and other Areas",30,21.5,NA,NA
23,November - M111993,Gujarat,Surat,Gujarat Pollution Control Board,"Residential, Rural and other Areas",66.4,20.4,NA,NA
21,November - M111993,Gujarat,Surat,Gujarat Pollution Control Board,"Residential, Rural and other Areas",51.1,24.3,NA,NA
22,November - M111993,Gujarat,Surat,Gujarat Pollution Control Board,Industrial Area,66.1,21.9,NA,NA
101,November - M111993,Gujarat,Ahmedabad,Gujarat Pollution Control Board,Industrial Area,14.8,16.1,NA,NA
103,November - M111993,Gujarat,Ahmedabad,Gujarat Pollution Control Board,"Residential, Rural and other Areas",11.4,11.7,NA,NA
102,November - M111993,Gujarat,Ahmedabad,Gujarat Pollution Control Board,"Residential, Rural and other Areas",16.8,10.7,NA,NA
221,November - M111993,Gujarat,Vapi,Gujarat Pollution Control Board,NA,NA,NA,NA,NA
220,November - M111993,Gujarat,Vapi,Gujarat Pollution Control Board,NA,NA,NA,NA,NA
253,November - M111993,Gujarat,Ankleshwar,Gujarat State Pollution Control Board,"Residential, Rural and other Areas",22.2,11.8,NA,NA
252,November - M111993,Gujarat,Ankleshwar,Gujarat State Pollution Control Board,Industrial Area,27.1,20.7,NA,NA
257,November - M111993,Gujarat,Rajkot,Gujarat State Pollution Control Board,Industrial Area,39,7.6,NA,NA
256,November - M111993,Gujarat,Rajkot,Gujarat State Pollution Control Board,Industrial Area,22.1,7.7,NA,NA
248,December - M121993,Gujarat,Bharuch,Gujarat Pollution Control Board,NA,2,42.2,NA,NA
153,December - M121993,Gujarat,Ahmedabad,NEER,"Residential, Rural and other Areas",10.4,9.8,NA,NA
154,December - M121993,Gujarat,Ahmedabad,NA,Industrial Area,11.6,10.9,NA,NA
155,December - M121993,Gujarat,Ahmedabad,NA,"Residential, Rural and other Areas",12.2,9.4,NA,NA
50,December - M121993,Gujarat,Baroda,Gujarat Pollution Control Board,"Residential, Rural and other Areas",37.6,19.1,NA,NA
51,December - M121993,Gujarat,Baroda,Gujarat Pollution Control Board,Industrial Area,50.3,46.4,NA,NA
47,December - M121993,Gujarat,Baroda,Gujarat Pollution Control Board,"Residential, Rural and other Areas",40,26.1,NA,NA
22,December - M121993,Gujarat,Surat,Gujarat Pollution Control Board,Industrial Area,49.5,21.2,NA,NA
23,December - M121993,Gujarat,Surat,Gujarat Pollution Control Board,"Residential, Rural and other Areas",48,20.8,NA,NA
21,December - M121993,Gujarat,Surat,Gujarat Pollution Control Board,"Residential, Rural and other Areas",55.2,21.6,NA,NA
101,December - M121993,Gujarat,Ahmedabad,Gujarat Pollution Control Board,Industrial Area,13.5,13,NA,NA
102,December - M121993,Gujarat,Ahmedabad,Gujarat Pollution Control Board,"Residential, Rural and other Areas",20.1,17.9,NA,391
103,December - M121993,Gujarat,Ahmedabad,Gujarat Pollution Control Board,"Residential, Rural and other Areas",10.1,12,NA,NA
257,December - M121993,Gujarat,Rajkot,Gujarat State Pollution Control Board,Industrial Area,75.5,4.5,NA,NA
256,December - M121993,Gujarat,Rajkot,Gujarat State Pollution Control Board,Industrial Area,20.4,5.8,NA,NA
253,December - M121993,Gujarat,Ankleshwar,Gujarat State Pollution Control Board,"Residential, Rural and other Areas",49.3,27.5,NA,NA
252,December - M121993,Gujarat,Ankleshwar,Gujarat State Pollution Control Board,Industrial Area,47.1,35.4,NA,NA
