Stn Code,Sampling Date,State,City/Town/Village/Area,Agency,Type of Location,SO2,NO2,RSPM/PM10,SPM
249,January - M012002,Chhattisgarh,Korba,Chattisgarh Environment Conservation Board,"Residential, Rural and other Areas",NA,NA,NA,101
249,February - M022002,Chhattisgarh,Korba,Chattisgarh Environment Conservation Board,"Residential, Rural and other Areas",NA,NA,NA,137
249,March - M032002,Chhattisgarh,Korba,Chattisgarh Environment Conservation Board,"Residential, Rural and other Areas",NA,NA,NA,121
249,April - M042002,Chhattisgarh,Korba,Chattisgarh Environment Conservation Board,"Residential, Rural and other Areas",NA,NA,NA,145
249,June - M062002,Chhattisgarh,Korba,Chattisgarh Environment Conservation Board,"Residential, Rural and other Areas",12.3,20.2,NA,83
249,July - M072002,Chhattisgarh,Korba,Chattisgarh Environment Conservation Board,"Residential, Rural and other Areas",12.5,18.1,NA,84
249,August - M082002,Chhattisgarh,Korba,Chattisgarh Environment Conservation Board,"Residential, Rural and other Areas",12,15.9,NA,65
249,September - M092002,Chhattisgarh,Korba,Chattisgarh Environment Conservation Board,"Residential, Rural and other Areas",12.8,20.1,NA,60
249,October - M102002,Chhattisgarh,Korba,Chattisgarh Environment Conservation Board,"Residential, Rural and other Areas",12.7,20.1,NA,78
249,November - M112002,Chhattisgarh,Korba,Chattisgarh Environment Conservation Board,"Residential, Rural and other Areas",13.7,20.9,NA,77
249,December - M122002,Chhattisgarh,Korba,Chattisgarh Environment Conservation Board,"Residential, Rural and other Areas",12.6,20,NA,79
249,Annual - M132002,Chhattisgarh,Korba,Chattisgarh Environment Conservation Board,"Residential, Rural and other Areas",12.7,19.3,NA,96
