Stn Code,Sampling Date,State,City/Town/Village/Area,Agency,Type of Location,SO2,NO2,RSPM/PM10,SPM
50,February - M021992,Gujarat,Baroda,Gujarat Pollution Control Board,"Residential, Rural and other Areas",10.8,20.1,NA,232
51,February - M021992,Gujarat,Baroda,Gujarat Pollution Control Board,Industrial Area,20.5,23.1,NA,228
97,February - M021992,Gujarat,Ahmedabad,Gujarat Pollution Control Board,Industrial Area,10.1,26.2,NA,203
99,February - M021992,Gujarat,Surat,Gujarat Pollution Control Board,Industrial Area,19.8,35,NA,314
100,February - M021992,Gujarat,Ahmedabad,Gujarat Pollution Control Board,Industrial Area,23.8,75.9,NA,294
101,February - M021992,Gujarat,Ahmedabad,Gujarat Pollution Control Board,Industrial Area,18.3,33.7,NA,180
102,February - M021992,Gujarat,Ahmedabad,Gujarat Pollution Control Board,"Residential, Rural and other Areas",23.3,56.9,NA,298
103,February - M021992,Gujarat,Ahmedabad,Gujarat Pollution Control Board,"Residential, Rural and other Areas",6.8,53.7,NA,206
189,February - M021992,Gujarat,Vapi,Gujarat Pollution Control Board,NA,27.6,26.8,NA,230
190,February - M021992,Gujarat,Vapi,Gujarat Pollution Control Board,NA,77.3,61,NA,243
154,February - M021992,Gujarat,Ahmedabad,NA,Industrial Area,13,3.8,NA,NA
155,February - M021992,Gujarat,Ahmedabad,NA,"Residential, Rural and other Areas",18.8,4.2,NA,249
153,February - M021992,Gujarat,Ahmedabad,NEER,"Residential, Rural and other Areas",6.4,3.6,NA,192
21,March - M031992,Gujarat,Surat,Gujarat Pollution Control Board,"Residential, Rural and other Areas",21.6,21.7,NA,352
22,March - M031992,Gujarat,Surat,Gujarat Pollution Control Board,Industrial Area,25.7,47.5,NA,300
23,March - M031992,Gujarat,Surat,Gujarat Pollution Control Board,"Residential, Rural and other Areas",29.5,48.5,NA,368
47,March - M031992,Gujarat,Baroda,Gujarat Pollution Control Board,"Residential, Rural and other Areas",15.5,27.8,NA,408
48,March - M031992,Gujarat,Baroda,Gujarat Pollution Control Board,"Residential, Rural and other Areas",14,26.8,NA,392
49,March - M031992,Gujarat,Baroda,Gujarat Pollution Control Board,Industrial Area,27.3,27.3,NA,359
50,March - M031992,Gujarat,Baroda,Gujarat Pollution Control Board,"Residential, Rural and other Areas",8.8,9.8,NA,236
51,March - M031992,Gujarat,Baroda,Gujarat Pollution Control Board,Industrial Area,21.8,40.7,NA,251
97,March - M031992,Gujarat,Ahmedabad,Gujarat Pollution Control Board,Industrial Area,13.6,17.3,NA,168
99,March - M031992,Gujarat,Surat,Gujarat Pollution Control Board,Industrial Area,21.7,38.4,NA,299
100,March - M031992,Gujarat,Ahmedabad,Gujarat Pollution Control Board,Industrial Area,56.7,44,NA,191
101,March - M031992,Gujarat,Ahmedabad,Gujarat Pollution Control Board,Industrial Area,8.7,31.1,NA,231
102,March - M031992,Gujarat,Ahmedabad,Gujarat Pollution Control Board,"Residential, Rural and other Areas",20.1,38.3,NA,318
103,March - M031992,Gujarat,Ahmedabad,Gujarat Pollution Control Board,"Residential, Rural and other Areas",4.6,33.6,NA,185
189,March - M031992,Gujarat,Vapi,Gujarat Pollution Control Board,NA,33.9,18.6,NA,198
154,March - M031992,Gujarat,Ahmedabad,NA,Industrial Area,22.8,5.5,NA,NA
155,March - M031992,Gujarat,Ahmedabad,NA,"Residential, Rural and other Areas",20.3,8.1,NA,NA
153,March - M031992,Gujarat,Ahmedabad,NEER,"Residential, Rural and other Areas",8.5,5.1,NA,NA
21,April - M041992,Gujarat,Surat,Gujarat Pollution Control Board,"Residential, Rural and other Areas",18,20.4,NA,312
22,April - M041992,Gujarat,Surat,Gujarat Pollution Control Board,Industrial Area,27.5,37.5,NA,330
23,April - M041992,Gujarat,Surat,Gujarat Pollution Control Board,"Residential, Rural and other Areas",22.6,26.2,NA,351
47,April - M041992,Gujarat,Baroda,Gujarat Pollution Control Board,"Residential, Rural and other Areas",12.4,23.5,NA,348
50,April - M041992,Gujarat,Baroda,Gujarat Pollution Control Board,"Residential, Rural and other Areas",11.6,14.1,NA,321
51,April - M041992,Gujarat,Baroda,Gujarat Pollution Control Board,Industrial Area,26.7,47.4,NA,415
101,April - M041992,Gujarat,Ahmedabad,Gujarat Pollution Control Board,Industrial Area,9.8,29.7,NA,155
102,April - M041992,Gujarat,Ahmedabad,Gujarat Pollution Control Board,"Residential, Rural and other Areas",20.7,61.4,NA,265
103,April - M041992,Gujarat,Ahmedabad,Gujarat Pollution Control Board,"Residential, Rural and other Areas",4,24.8,NA,128
189,April - M041992,Gujarat,Vapi,Gujarat Pollution Control Board,NA,38.8,23.8,NA,197
190,April - M041992,Gujarat,Vapi,Gujarat Pollution Control Board,NA,65.6,35.4,NA,213
154,April - M041992,Gujarat,Ahmedabad,NA,Industrial Area,16.4,5.8,NA,437
155,April - M041992,Gujarat,Ahmedabad,NA,"Residential, Rural and other Areas",19,6,NA,331
153,April - M041992,Gujarat,Ahmedabad,NEER,"Residential, Rural and other Areas",7.7,4.7,NA,254
21,May - M051992,Gujarat,Surat,Gujarat Pollution Control Board,"Residential, Rural and other Areas",18.4,22.7,NA,138
22,May - M051992,Gujarat,Surat,Gujarat Pollution Control Board,Industrial Area,40.2,37,NA,165
23,May - M051992,Gujarat,Surat,Gujarat Pollution Control Board,"Residential, Rural and other Areas",23.2,34,NA,307
47,May - M051992,Gujarat,Baroda,Gujarat Pollution Control Board,"Residential, Rural and other Areas",18.9,24.4,NA,373
50,May - M051992,Gujarat,Baroda,Gujarat Pollution Control Board,"Residential, Rural and other Areas",14.8,31.3,NA,252
51,May - M051992,Gujarat,Baroda,Gujarat Pollution Control Board,Industrial Area,35.3,52.5,NA,485
101,May - M051992,Gujarat,Ahmedabad,Gujarat Pollution Control Board,Industrial Area,11,13.1,NA,257
102,May - M051992,Gujarat,Ahmedabad,Gujarat Pollution Control Board,"Residential, Rural and other Areas",43.7,35,NA,266
103,May - M051992,Gujarat,Ahmedabad,Gujarat Pollution Control Board,"Residential, Rural and other Areas",3.4,16.6,NA,134
189,May - M051992,Gujarat,Vapi,Gujarat Pollution Control Board,NA,34.4,17.1,NA,171
190,May - M051992,Gujarat,Vapi,Gujarat Pollution Control Board,NA,NA,NA,NA,147
220,May - M051992,Gujarat,Vapi,Gujarat Pollution Control Board,NA,35.2,23.8,NA,160
21,June - M061992,Gujarat,Surat,Gujarat Pollution Control Board,"Residential, Rural and other Areas",17.4,37.5,NA,175
22,June - M061992,Gujarat,Surat,Gujarat Pollution Control Board,Industrial Area,59.2,40.7,NA,198
23,June - M061992,Gujarat,Surat,Gujarat Pollution Control Board,"Residential, Rural and other Areas",32.5,35,NA,260
47,June - M061992,Gujarat,Baroda,Gujarat Pollution Control Board,"Residential, Rural and other Areas",19.2,25.1,NA,263
50,June - M061992,Gujarat,Baroda,Gujarat Pollution Control Board,"Residential, Rural and other Areas",12.7,10.7,NA,191
51,June - M061992,Gujarat,Baroda,Gujarat Pollution Control Board,Industrial Area,25.1,41.4,NA,318
101,June - M061992,Gujarat,Ahmedabad,Gujarat Pollution Control Board,Industrial Area,8.5,29.5,NA,160
102,June - M061992,Gujarat,Ahmedabad,Gujarat Pollution Control Board,"Residential, Rural and other Areas",64.5,40.3,NA,294
103,June - M061992,Gujarat,Ahmedabad,Gujarat Pollution Control Board,"Residential, Rural and other Areas",9.7,20,NA,117
189,June - M061992,Gujarat,Vapi,Gujarat Pollution Control Board,NA,30.8,15,NA,225
220,June - M061992,Gujarat,Vapi,Gujarat Pollution Control Board,NA,28.8,27.9,NA,244
154,June - M061992,Gujarat,Ahmedabad,NA,Industrial Area,25.8,5.5,NA,471
155,June - M061992,Gujarat,Ahmedabad,NA,"Residential, Rural and other Areas",14.9,4.6,NA,341
153,June - M061992,Gujarat,Ahmedabad,NEER,"Residential, Rural and other Areas",9.1,5,NA,124
21,July - M071992,Gujarat,Surat,Gujarat Pollution Control Board,"Residential, Rural and other Areas",15.5,112.9,NA,106
22,July - M071992,Gujarat,Surat,Gujarat Pollution Control Board,Industrial Area,27.7,31.5,NA,159
23,July - M071992,Gujarat,Surat,Gujarat Pollution Control Board,"Residential, Rural and other Areas",26.8,41.2,NA,215
47,July - M071992,Gujarat,Baroda,Gujarat Pollution Control Board,"Residential, Rural and other Areas",13.3,24.4,NA,192
50,July - M071992,Gujarat,Baroda,Gujarat Pollution Control Board,"Residential, Rural and other Areas",13.4,23.6,NA,103
51,July - M071992,Gujarat,Baroda,Gujarat Pollution Control Board,Industrial Area,22.4,31,NA,177
189,July - M071992,Gujarat,Vapi,Gujarat Pollution Control Board,NA,NA,NA,NA,101
220,July - M071992,Gujarat,Vapi,Gujarat Pollution Control Board,NA,6.4,17.7,NA,105
101,July - M071992,Gujarat,Ahmedabad,Gujarat Pollution Control Board,Industrial Area,7.5,42.2,NA,146
103,July - M071992,Gujarat,Ahmedabad,Gujarat Pollution Control Board,"Residential, Rural and other Areas",6.4,18.5,NA,133
102,July - M071992,Gujarat,Ahmedabad,Gujarat Pollution Control Board,"Residential, Rural and other Areas",64.1,29.4,NA,261
154,July - M071992,Gujarat,Ahmedabad,NA,Industrial Area,20.3,4.3,NA,187
155,July - M071992,Gujarat,Ahmedabad,NA,"Residential, Rural and other Areas",8,5.4,NA,107
153,July - M071992,Gujarat,Ahmedabad,NEER,"Residential, Rural and other Areas",7.3,3.3,NA,178
21,August - M081992,Gujarat,Surat,Gujarat Pollution Control Board,"Residential, Rural and other Areas",23.7,58,NA,58
22,August - M081992,Gujarat,Surat,Gujarat Pollution Control Board,Industrial Area,30.2,59.7,NA,102
23,August - M081992,Gujarat,Surat,Gujarat Pollution Control Board,"Residential, Rural and other Areas",30.5,62,NA,109
47,August - M081992,Gujarat,Baroda,Gujarat Pollution Control Board,"Residential, Rural and other Areas",11.7,30.4,NA,174
50,August - M081992,Gujarat,Baroda,Gujarat Pollution Control Board,"Residential, Rural and other Areas",11.6,28.7,NA,55
51,August - M081992,Gujarat,Baroda,Gujarat Pollution Control Board,Industrial Area,20.3,53.1,NA,274
101,August - M081992,Gujarat,Ahmedabad,Gujarat Pollution Control Board,Industrial Area,5.7,48.7,NA,118
102,August - M081992,Gujarat,Ahmedabad,Gujarat Pollution Control Board,"Residential, Rural and other Areas",46.1,32.2,NA,208
103,August - M081992,Gujarat,Ahmedabad,Gujarat Pollution Control Board,"Residential, Rural and other Areas",3.6,40.9,NA,81
190,August - M081992,Gujarat,Vapi,Gujarat Pollution Control Board,NA,102.4,31.5,NA,254
220,August - M081992,Gujarat,Vapi,Gujarat Pollution Control Board,NA,15.1,8.2,NA,76
221,August - M081992,Gujarat,Vapi,Gujarat Pollution Control Board,NA,NA,NA,NA,82
21,September - M091992,Gujarat,Surat,Gujarat Pollution Control Board,"Residential, Rural and other Areas",33.6,33.8,NA,87
22,September - M091992,Gujarat,Surat,Gujarat Pollution Control Board,Industrial Area,18.8,33.9,NA,145
23,September - M091992,Gujarat,Surat,Gujarat Pollution Control Board,"Residential, Rural and other Areas",30.8,27.8,NA,181
47,September - M091992,Gujarat,Baroda,Gujarat Pollution Control Board,"Residential, Rural and other Areas",15.7,24.6,NA,237
50,September - M091992,Gujarat,Baroda,Gujarat Pollution Control Board,"Residential, Rural and other Areas",12.4,17,NA,103
51,September - M091992,Gujarat,Baroda,Gujarat Pollution Control Board,Industrial Area,23.5,58.4,NA,353
101,September - M091992,Gujarat,Ahmedabad,Gujarat Pollution Control Board,Industrial Area,4.6,85.8,NA,147
102,September - M091992,Gujarat,Ahmedabad,Gujarat Pollution Control Board,"Residential, Rural and other Areas",35.6,55.8,NA,195
103,September - M091992,Gujarat,Ahmedabad,Gujarat Pollution Control Board,"Residential, Rural and other Areas",3.5,51.3,NA,71
220,September - M091992,Gujarat,Vapi,Gujarat Pollution Control Board,NA,13,27.2,NA,34
21,October - M101992,Gujarat,Surat,Gujarat Pollution Control Board,"Residential, Rural and other Areas",29.4,129.2,NA,90
22,October - M101992,Gujarat,Surat,Gujarat Pollution Control Board,Industrial Area,30.5,60,NA,99
23,October - M101992,Gujarat,Surat,Gujarat Pollution Control Board,"Residential, Rural and other Areas",30.7,53.4,NA,247
47,October - M101992,Gujarat,Baroda,Gujarat Pollution Control Board,"Residential, Rural and other Areas",9.9,29.5,NA,296
50,October - M101992,Gujarat,Baroda,Gujarat Pollution Control Board,"Residential, Rural and other Areas",10.9,21.6,NA,119
51,October - M101992,Gujarat,Baroda,Gujarat Pollution Control Board,Industrial Area,19.4,59.4,NA,219
101,October - M101992,Gujarat,Ahmedabad,Gujarat Pollution Control Board,Industrial Area,9.9,76.7,NA,146
102,October - M101992,Gujarat,Ahmedabad,Gujarat Pollution Control Board,"Residential, Rural and other Areas",38.5,31.7,NA,199
103,October - M101992,Gujarat,Ahmedabad,Gujarat Pollution Control Board,"Residential, Rural and other Areas",4.4,47.2,NA,110
21,November - M111992,Gujarat,Surat,Gujarat Pollution Control Board,"Residential, Rural and other Areas",26.8,204.2,NA,70
22,November - M111992,Gujarat,Surat,Gujarat Pollution Control Board,Industrial Area,35.1,57.9,NA,120
23,November - M111992,Gujarat,Surat,Gujarat Pollution Control Board,"Residential, Rural and other Areas",42.9,106.1,NA,158
47,November - M111992,Gujarat,Baroda,Gujarat Pollution Control Board,"Residential, Rural and other Areas",12.2,30.8,NA,385
50,November - M111992,Gujarat,Baroda,Gujarat Pollution Control Board,"Residential, Rural and other Areas",12.5,26.1,NA,183
51,November - M111992,Gujarat,Baroda,Gujarat Pollution Control Board,Industrial Area,20.5,99.8,NA,176
101,November - M111992,Gujarat,Ahmedabad,Gujarat Pollution Control Board,Industrial Area,36.2,34,NA,143
102,November - M111992,Gujarat,Ahmedabad,Gujarat Pollution Control Board,"Residential, Rural and other Areas",36.8,37.9,NA,250
103,November - M111992,Gujarat,Ahmedabad,Gujarat Pollution Control Board,"Residential, Rural and other Areas",5,56.2,NA,175
220,November - M111992,Gujarat,Vapi,Gujarat Pollution Control Board,NA,28,28,NA,158
221,November - M111992,Gujarat,Vapi,Gujarat Pollution Control Board,NA,16.4,17.4,NA,132
21,December - M121992,Gujarat,Surat,Gujarat Pollution Control Board,"Residential, Rural and other Areas",18.9,175.4,NA,146
22,December - M121992,Gujarat,Surat,Gujarat Pollution Control Board,Industrial Area,22,90.3,NA,142
23,December - M121992,Gujarat,Surat,Gujarat Pollution Control Board,"Residential, Rural and other Areas",27.9,187.9,NA,254
47,December - M121992,Gujarat,Baroda,Gujarat Pollution Control Board,"Residential, Rural and other Areas",11.8,35,NA,508
50,December - M121992,Gujarat,Baroda,Gujarat Pollution Control Board,"Residential, Rural and other Areas",10.1,22.9,NA,242
51,December - M121992,Gujarat,Baroda,Gujarat Pollution Control Board,Industrial Area,10.8,40.7,NA,172
101,December - M121992,Gujarat,Ahmedabad,Gujarat Pollution Control Board,Industrial Area,17.2,44.1,NA,168
102,December - M121992,Gujarat,Ahmedabad,Gujarat Pollution Control Board,"Residential, Rural and other Areas",25.1,40.8,NA,222
103,December - M121992,Gujarat,Ahmedabad,Gujarat Pollution Control Board,"Residential, Rural and other Areas",5.2,35.5,NA,161
