Sampling Date,State,City/Town/Village/Area,Location of Monitoring Station,Type of Location,SO2,NO2,RSPM/PM10,SPM
2/2/2005,Chhattisgarh,Bhilai Nagar,M.P.L.U. Nigam,Industrial Areas,26.2,29.7,178,299
2/5/2005,Chhattisgarh,Bhilai Nagar,M.P.L.U. Nigam,Industrial Areas,25.3,30.3,183,298
2/12/2005,Chhattisgarh,Bhilai Nagar,M.P.L.U. Nigam,Industrial Areas,26,31.5,186,299
19-02-05,Chhattisgarh,Bhilai Nagar,M.P.L.U. Nigam,Industrial Areas,27.2,33,190,297
23-02-05,Chhattisgarh,Bhilai Nagar,M.P.L.U. Nigam,Industrial Areas,27.3,33.3,188,296
3/2/2005,Chhattisgarh,Bhilai Nagar,M.P.L.U. Nigam,Industrial Areas,26.5,32,157,264
16-03-05,Chhattisgarh,Bhilai Nagar,M.P.L.U. Nigam,Industrial Areas,28.8,32.8,184,296
19-03-05,Chhattisgarh,Bhilai Nagar,M.P.L.U. Nigam,Industrial Areas,26.3,31.8,185,294
23-03-05,Chhattisgarh,Bhilai Nagar,M.P.L.U. Nigam,Industrial Areas,26.7,32.2,163,273
30-03-05,Chhattisgarh,Bhilai Nagar,M.P.L.U. Nigam,Industrial Areas,27.5,32.8,193,296
4/2/2005,Chhattisgarh,Bhilai Nagar,M.P.L.U. Nigam,Industrial Areas,27.3,33.7,125,246
4/6/2005,Chhattisgarh,Bhilai Nagar,M.P.L.U. Nigam,Industrial Areas,27,32.8,133,258
13-04-05,Chhattisgarh,Bhilai Nagar,M.P.L.U. Nigam,Industrial Areas,25.8,31.7,133,242
16-04-05,Chhattisgarh,Bhilai Nagar,M.P.L.U. Nigam,Industrial Areas,26.5,32.2,142,244
23-04-05,Chhattisgarh,Bhilai Nagar,M.P.L.U. Nigam,Industrial Areas,26.8,32.3,126,245
27-04-05,Chhattisgarh,Bhilai Nagar,M.P.L.U. Nigam,Industrial Areas,27,32.7,134,238
30-04-05,Chhattisgarh,Bhilai Nagar,M.P.L.U. Nigam,Industrial Areas,26.7,32.5,131,244
5/4/2005,Chhattisgarh,Bhilai Nagar,M.P.L.U. Nigam,Industrial Areas,26.8,32.5,183,292
5/11/2005,Chhattisgarh,Bhilai Nagar,M.P.L.U. Nigam,Industrial Areas,27.5,33.5,188,294
14-05-05,Chhattisgarh,Bhilai Nagar,M.P.L.U. Nigam,Industrial Areas,25.3,31,184,289
18-05-05,Chhattisgarh,Bhilai Nagar,M.P.L.U. Nigam,Industrial Areas,25.3,30.8,193,292
25-05-05,Chhattisgarh,Bhilai Nagar,M.P.L.U. Nigam,Industrial Areas,25.7,29,128,248
6/1/2005,Chhattisgarh,Bhilai Nagar,M.P.L.U. Nigam,Industrial Areas,25,30.6,144,256
6/4/2005,Chhattisgarh,Bhilai Nagar,M.P.L.U. Nigam,Industrial Areas,24.5,29.7,144,245
6/8/2005,Chhattisgarh,Bhilai Nagar,M.P.L.U. Nigam,Industrial Areas,24.6,29.6,158,264
6/11/2005,Chhattisgarh,Bhilai Nagar,M.P.L.U. Nigam,Industrial Areas,24.5,29.8,165,267
15-06-05,Chhattisgarh,Bhilai Nagar,M.P.L.U. Nigam,Industrial Areas,24.5,29.6,174,258
18-06-05,Chhattisgarh,Bhilai Nagar,M.P.L.U. Nigam,Industrial Areas,24.2,30,168,269
25-06-05,Chhattisgarh,Bhilai Nagar,M.P.L.U. Nigam,Industrial Areas,24,29.6,178,267
7/2/2005,Chhattisgarh,Bhilai Nagar,M.P.L.U. Nigam,Industrial Areas,25,30.5,174,273
7/9/2005,Chhattisgarh,Bhilai Nagar,M.P.L.U. Nigam,Industrial Areas,25.7,31.2,178,277
13-07-05,Chhattisgarh,Bhilai Nagar,M.P.L.U. Nigam,Industrial Areas,25.2,31,175,274
20-07-05,Chhattisgarh,Bhilai Nagar,M.P.L.U. Nigam,Industrial Areas,25.5,31.3,175,280
23-07-05,Chhattisgarh,Bhilai Nagar,M.P.L.U. Nigam,Industrial Areas,25.5,31,173,277
27-07-05,Chhattisgarh,Bhilai Nagar,M.P.L.U. Nigam,Industrial Areas,25,30.3,170,270
8/6/2005,Chhattisgarh,Bhilai Nagar,M.P.L.U. Nigam,Industrial Areas,24.3,29.6,176,282
13-08-05,Chhattisgarh,Bhilai Nagar,M.P.L.U. Nigam,Industrial Areas,24.6,29.8,174,285
